,ATP5G1 (516)
ACH-000420,-0.5446456580951416
ACH-000421,-0.4264519792974302
ACH-000424,-0.3821981503640711
ACH-000425,-0.3602109762887161
ACH-000426,-0.41685237310065343
ACH-000427,-0.4422770347067021
ACH-000433,-0.3297639442628989
ACH-000435,-0.3825815284565351
ACH-000436,-0.3824136610591037
ACH-000444,-0.4216686723564084
ACH-000445,-0.42160172585087785
ACH-000448,-0.2842881643839129
ACH-000450,-0.12348278372423807
ACH-000452,-0.2329449125197168
ACH-000454,-0.13791271019438975
ACH-000458,-0.3863988473262121
ACH-000459,-0.3317588706527351
ACH-000460,-0.3799622410533382
ACH-000461,-0.3710935582394183
ACH-000463,-0.3540939410642456
ACH-000464,-0.21012748149537627
ACH-000466,-0.25556796208150384
ACH-000467,-0.32459883306171183
ACH-000468,-0.3266823379221278
ACH-000469,-0.3817085768476136
ACH-000470,-0.5000923336262639
ACH-000471,-0.3311702972100076
ACH-000472,-0.4215082669417492
ACH-000473,-0.3602424279513025
ACH-000475,-0.4091983480790102
ACH-000476,-0.2797277647902318
ACH-000477,-0.26968397331158755
ACH-000479,-0.04574329827592883
ACH-000480,-0.4694042441602922
ACH-000481,-0.30502104258636464
ACH-000483,-0.2700122270768743
ACH-000484,-0.2811933109887965
ACH-000485,-0.39316755161194894
ACH-000486,-0.3050901888948891
ACH-000487,-0.2786371081894517
ACH-000488,-0.2803676415242662
ACH-000490,-0.3891962211947956
ACH-000491,-0.3627871691753557
ACH-000495,-0.2597914174285878
ACH-000496,-0.3640815336998264
ACH-000499,-0.2669141369718673
ACH-000500,-0.6692179069558752
ACH-000502,-0.4177157045575897
ACH-000503,-0.5250049886640602
ACH-000505,-0.19436660982400594
ACH-000507,-0.3338547254541033
ACH-000510,-0.4615602738207348
ACH-000511,-0.33654173248085106
ACH-000512,-0.1632279963829339
ACH-000516,-0.2068913202955354
ACH-000517,-0.3809492532915724
ACH-000518,-0.2617512354638633
ACH-000520,-0.3687442083385135
ACH-000521,-0.3692073974952223
ACH-000522,-0.35121018395625003
ACH-000524,-0.2932353784564713
ACH-000527,-0.33688276633393993
ACH-000528,-0.3479839127963298
ACH-000537,-0.21705978764964115
ACH-000541,-0.19539399749807795
ACH-000542,-0.4221546148907866
ACH-000544,-0.3914612139634437
ACH-000545,-0.3036003378241423
ACH-000547,-0.23020231127733026
ACH-000548,-0.3563993066285241
ACH-000549,-0.3699297491891646
ACH-000550,-0.3271521232081045
ACH-000552,-0.2380069384864643
ACH-000556,-0.3201159830501228
ACH-000557,-0.4841027276271285
ACH-000569,-0.033935413059854834
ACH-000570,-0.5382464638065785
ACH-000571,-0.2644905983649392
ACH-000573,-0.3386184024736231
ACH-000576,-0.3430297558503068
ACH-000579,-0.4055122730887628
ACH-000580,-0.1894530514181756
ACH-000584,-0.3256116805167728
ACH-000585,-0.25173480528554804
ACH-000588,-0.5244018064689262
ACH-000589,-0.3531708853240954
ACH-000591,-0.4058382685109767
ACH-000593,-0.38945518310157057
ACH-000600,-0.2770753452056964
ACH-000601,-0.3738553788319364
ACH-000605,-0.388476066683932
ACH-000606,-0.3587245107999245
ACH-000608,-0.30825305677993864
ACH-000614,-0.4145833226752212
ACH-000616,-0.2649090477501615
ACH-000618,-0.3595825308023205
ACH-000619,-0.2210884396998616
ACH-000620,-0.28544621187750163
ACH-000621,-0.2666553458929935
ACH-000622,-0.225919762576386
ACH-000623,-0.4841193089302052
ACH-000624,-0.3100698264858133
ACH-000627,-0.34698302032539685
ACH-000630,-0.2593559170983423
ACH-000631,-0.25706834285781993
ACH-000632,-0.4141682654166304
ACH-000633,-0.5255567582295608
ACH-000637,-0.27397856479174537
ACH-000638,-0.16695805184617615
ACH-000646,-0.19480250465287488
ACH-000647,-0.3493189975962338
ACH-000648,-0.330964177307937
ACH-000649,-0.2958416422620122
ACH-000651,-0.39818411169467305
ACH-000652,-0.21396986222441008
ACH-000653,-0.30948617437096193
ACH-000657,-0.3906433999451941
ACH-000658,-0.4997452493548928
ACH-000661,-0.2938420515332748
ACH-000662,0.0014943188875864097
ACH-000663,-0.4348821116438053
ACH-000665,-0.28740049193004563
ACH-000671,-0.3067311264450033
ACH-000672,-0.3220520296631693
ACH-000673,-0.4627688696808937
ACH-000676,-0.2482695955421452
ACH-000677,-0.3316724865664102
ACH-000681,-0.3943674777454157
ACH-000683,-0.35844997731598466
ACH-000684,-0.1981456804740578
ACH-000688,-0.4227961264737068
ACH-000693,-0.255341047785412
ACH-000694,-0.3981131579896192
ACH-000695,-0.43164561342144014
ACH-000696,-0.43606600598759415
ACH-000697,-0.4952801073007576
ACH-000699,-0.30477985273529273
ACH-000701,-0.402636029881985
ACH-000706,-0.3878471742891447
ACH-000711,-0.2616913717360833
ACH-000713,-0.1810501621450473
ACH-000714,-0.3352221976318901
ACH-000718,-0.2407211138656247
ACH-000720,-0.2911682227092342
ACH-000721,-0.4158772704170111
ACH-000724,-0.32988610277280905
ACH-000725,-0.39938969036513106
ACH-000732,-0.3011654242624146
ACH-000734,-0.3222491375601079
ACH-000735,-0.3419532148607042
ACH-000736,-0.29723624160222184
ACH-000738,-0.24642339818764875
ACH-000746,-0.3336124216152588
ACH-000747,-0.4208617947353245
ACH-000748,-0.3986538991311162
ACH-000753,-0.3960059040580861
ACH-000756,-0.3277675370831087
ACH-000757,-0.2081351481014703
ACH-000758,-0.2551405222131762
ACH-000760,-0.22599634490268325
ACH-000762,-0.32635810273651844
ACH-000763,-0.5591294983136305
ACH-000764,-0.3863335849095624
ACH-000765,-0.3571810431641047
ACH-000766,-0.4356418551335543
ACH-000767,-0.3277898549099618
ACH-000768,-0.32726594552574845
ACH-000769,-0.3660957501273675
ACH-000770,-0.3447403104932029
ACH-000771,-0.17692431950785964
ACH-000773,-0.28601458155419385
ACH-000776,-0.4855189351680936
ACH-000777,-0.3281836935148584
ACH-000778,-0.3374011067221633
ACH-000781,-0.28523524451901094
ACH-000782,-0.4382617295975424
ACH-000783,-0.41428390974267215
ACH-000784,-0.3639415052265009
ACH-000785,-0.3483273428892737
ACH-000787,-0.2742539049625875
ACH-000788,-0.5165260411282225
ACH-000791,-0.33131981501892904
ACH-000792,-0.4242566212486219
ACH-000794,-0.24292720281493144
ACH-000796,-0.4014894586688397
ACH-000798,-0.5107772801351046
ACH-000799,-0.3968448426332212
ACH-000800,-0.31277804328819714
ACH-000802,-0.3422007160780211
ACH-000804,-0.16301081654150587
ACH-000805,-0.3725939635765279
ACH-000809,-0.3342144059380345
ACH-000810,-0.5383450834282302
ACH-000811,-0.36199995967017495
ACH-000817,-0.23883101355510195
ACH-000819,-0.2962366551636144
ACH-000820,-0.06424469964498464
ACH-000821,-0.12126774722636073
ACH-000822,-0.4287115832130049
ACH-000823,-0.3796289899476784
ACH-000824,-0.3174693961599949
ACH-000827,-0.220208865715953
ACH-000829,-0.24833509580896246
ACH-000831,-0.25439181318992105
ACH-000832,-0.18322730220856254
ACH-000833,-0.263938061427905
ACH-000834,-0.1616378881315003
ACH-000835,-0.294201035735968
ACH-000836,-0.2915965118389142
ACH-000837,-0.2805765514492912
ACH-000838,-0.27777327326369994
ACH-000839,-0.2630869963831424
ACH-000840,-0.30276406008545553
ACH-000841,-0.3841559515320817
ACH-000843,-0.30631298660654305
ACH-000846,-0.3430558510971583
ACH-000847,-0.28538695560015914
ACH-000848,-0.16200771083896384
ACH-000849,-0.31114505060468817
ACH-000851,-0.21177597055268674
ACH-000855,-0.3240013759227293
ACH-000856,-0.35688332956652075
ACH-000858,-0.2694377294093317
ACH-000859,-0.21342699858863465
ACH-000861,-0.3415398803791879
ACH-000862,-0.3916009969393408
ACH-000865,-0.30454624902088434
ACH-000866,-0.3198625665483074
ACH-000867,-0.3313417663234112
ACH-000869,-0.3057663426941225
ACH-000872,-0.42006319546965337
ACH-000873,-0.5001170341293447
ACH-000876,-0.17077794186443634
ACH-000878,-0.2672346294676479
ACH-000880,-0.2153729386147665
ACH-000881,-0.4736796675324918
ACH-000882,-0.3049543109453304
ACH-000884,-0.30277604018156784
ACH-000885,-0.33794544752369665
ACH-000887,-0.3981119879633317
ACH-000889,-0.3502584497700181
ACH-000896,-0.3866302647076679
ACH-000898,-0.4099096088124718
ACH-000900,-0.3716048108290669
ACH-000901,-0.3666149453688421
ACH-000905,-0.4179186110288226
ACH-000906,-0.3055419479359207
ACH-000907,-0.2520830066864303
ACH-000910,-0.3299726343918888
ACH-000911,-0.40633610888932864
ACH-000912,-0.2432065772581396
ACH-000913,-0.30608887793623235
ACH-000915,-0.4788095626390608
ACH-000916,-0.4819290434376977
ACH-000917,-0.4579127160829822
ACH-000920,-0.4603202575067266
ACH-000921,-0.40724915381357385
ACH-000924,-0.3999705022793212
ACH-000926,-0.21113030257416235
ACH-000928,-0.29161099120365463
ACH-000929,-0.3331670909145403
ACH-000932,-0.3082057395954243
ACH-000935,-0.5001112643205669
ACH-000936,-0.3103682392290296
ACH-000937,-0.28159598522374163
ACH-000938,-0.05504508370574181
ACH-000939,-0.5355816922140877
ACH-000941,-0.2653580648616407
ACH-000943,-0.27929432977323376
ACH-000946,-0.40313471219918096
ACH-000947,-0.31403360947446696
ACH-000948,-0.2910885371997
ACH-000950,-0.2397388242160689
ACH-000953,-0.43788506679768624
ACH-000954,-0.11919407140180235
ACH-000957,-0.29828635230754474
ACH-000958,-0.5784186266107457
ACH-000960,-0.4424506432260837
ACH-000963,-0.4207797480436089
ACH-000968,-0.2521275371174965
ACH-000969,-0.18797153300048425
ACH-000972,-0.4121655633873455
ACH-000973,-0.4206510115381873
ACH-000974,-0.3816583376122342
ACH-000978,-0.2603204285110257
ACH-000984,-0.3219178297164583
ACH-000986,-0.3221788862419384
ACH-000988,-0.319372680737265
ACH-000993,-0.1602708811427083
ACH-000994,-0.3312685126473071
ACH-000996,-0.3317444405325377
ACH-001001,-0.4523478486429002
ACH-001020,-0.6584669921584816
ACH-001028,-0.3142671554305013
ACH-001031,-0.3720135335832306
ACH-001038,-0.433020182340585
ACH-001048,-0.5231752228053747
ACH-001050,-0.39642923649073625
ACH-001053,-0.5493843171140121
ACH-001054,-0.5034098259016841
ACH-001061,-0.2396194423776272
ACH-001067,-0.2968019132805521
ACH-001075,-0.2658240420185404
ACH-001096,-0.20710380866523329
ACH-001111,-0.2170673678703927
ACH-001119,-0.14916385377364835
ACH-001128,-0.3261679568450696
ACH-001134,-0.3960876512606623
ACH-001151,-0.3393662006592205
ACH-001163,-0.4952382718593952
ACH-001164,-0.1918816906008308
ACH-001183,-0.2533717066543546
ACH-001192,-0.5152519375754419
ACH-001193,-0.6630959854645904
ACH-001196,-0.3818284199040857
ACH-001197,-0.34462967774800946
ACH-001205,-0.6021338417176557
ACH-001211,-0.35024988576242194
ACH-001212,-0.02769553035185586
ACH-001228,-0.32855140425868085
ACH-001232,-0.3784177652003752
ACH-001239,-0.31768404406829803
ACH-001270,-0.4115404715803595
ACH-001274,-0.4671734270198657
ACH-001275,-0.20927623014681399
ACH-001277,-0.1806292434673688
ACH-001278,-0.2591082220312444
ACH-001280,-0.4377813644349723
ACH-001283,-0.6912739212561744
ACH-001289,-0.28572902592759075
ACH-001300,-0.5460120782622477
ACH-001301,-0.5552905989417517
ACH-001302,-0.5815921091341061
ACH-001306,-0.25993313352757524
ACH-001318,-0.3476721187762744
ACH-001322,-0.3705105338294262
ACH-001328,-0.3966811628496424
ACH-001332,-0.20163932082352756
ACH-001336,-0.24080851815080795
ACH-001346,-0.2676196168344065
ACH-001353,-0.235496560093607
ACH-001354,-0.3810077453404205
ACH-001367,-0.4380867840854114
ACH-001368,-0.32335071976281704
ACH-001374,-0.2998893973789358
ACH-001377,-0.3555915359969258
ACH-001380,-0.2642991338447949
ACH-001391,-0.3371912011735264
ACH-001408,-0.3785412001304661
ACH-001430,-0.12087021841822168
ACH-001431,-0.3406266768606465
ACH-001450,-0.4532404132919656
ACH-001496,-0.2730497109285585
ACH-001500,-0.37820759235343343
ACH-001523,-0.40888184273264416
ACH-001532,-0.4810851354079925
ACH-001550,-0.5151269670784102
ACH-001552,-0.5073674987653519
ACH-001554,-0.4368709063036018
ACH-001654,-0.3980266826851556
ACH-001735,-0.3782358292840472
ACH-001736,-0.25124860057506704
ACH-001737,-0.5859573338955744
ACH-001740,-0.19951480706664396
ACH-001745,-0.3797768682942218
ACH-001765,-0.32316822006308343
