,EIF4G1 (1981)
ACH-000847,-0.8065564350566167
ACH-000848,-0.8518945655135286
ACH-000849,-0.665956135683739
ACH-000851,-0.7223487133038031
ACH-000855,-0.6654517355147517
ACH-000856,-0.4810808724963117
ACH-000858,-0.3664424974351623
ACH-000859,-0.5302231310486439
ACH-000861,-0.5232459308067146
ACH-000862,-0.6827375615722847
ACH-000865,-0.5497017799598586
ACH-000866,-0.7523629571340958
ACH-000867,-0.6519538298173319
ACH-000869,-0.6719682296483136
ACH-000872,-0.6916554295987912
ACH-000873,-0.6151040792846264
ACH-000876,-0.6853344798641513
ACH-000878,-0.8191457001160342
ACH-000880,-0.42015235495989184
ACH-000881,-0.6963964389084898
ACH-000882,-0.5818606635465661
ACH-000884,-0.6682561964823828
ACH-000885,-0.3845596056474716
ACH-000887,-0.8316696960375756
ACH-000889,-0.6542479562302985
ACH-000896,-0.4769452738625399
ACH-000898,-0.4911470046143126
ACH-000900,-0.8451419781302385
ACH-000901,-0.6404925401358672
ACH-000905,-0.9573229407664564
ACH-000906,-0.6520955778010286
ACH-000907,-0.8963973204931719
ACH-000910,-0.6942067217989005
ACH-000911,-0.472269499486602
ACH-000912,-0.6530522253912607
ACH-000913,-0.4976901367181682
ACH-000915,-0.4966340112137704
ACH-000916,-0.6932955106636679
ACH-000917,-0.7149766606476443
ACH-000920,-0.5671542167860221
ACH-000921,-0.495791516256453
ACH-000924,-0.7330989313854963
ACH-000926,-0.9024838190901744
ACH-000928,-0.4771450214240596
ACH-000929,-0.5654916776666309
ACH-000932,-0.6720262389167311
ACH-000935,-0.5397315438261862
ACH-000936,-0.5139274658642785
ACH-000937,-0.6340583908888477
ACH-000938,-0.7263090294075141
ACH-000939,-0.6981990357879622
ACH-000941,-0.5855786003814181
ACH-000943,-0.6452744380135604
ACH-000946,-0.6166590610914261
ACH-000947,-0.6214365542330328
ACH-000948,-0.6460361958092203
ACH-000950,-0.3919113342145092
ACH-000953,-0.7480667481822281
ACH-000954,-0.7271484537095135
ACH-000957,-0.5191787296896645
ACH-000958,-0.6820214266000337
ACH-000960,-0.5330214322865909
ACH-000963,-0.6889533784232298
ACH-000968,-0.6251307207831245
ACH-000969,-0.6522990719281778
ACH-000972,-0.5986559888881203
ACH-000973,-0.6621228136500722
ACH-000974,-0.5252651205961961
ACH-000978,-0.6380995591658785
ACH-000984,-0.3262362124080192
ACH-000986,-0.8384658911869066
ACH-000988,-0.7275796420434294
ACH-000993,-0.7388446293927289
ACH-000994,-0.6080440875158177
ACH-000996,-0.4646180068473775
ACH-001001,-0.5498690328335047
ACH-001020,-0.5136201254859065
ACH-001028,-0.8513920277276606
ACH-001031,-0.5894763194767092
ACH-001038,-0.6199371645498869
ACH-001048,-0.7969730406253323
ACH-001050,-0.7682473048870675
ACH-001053,-0.902381967233053
ACH-001054,-0.6864700688108111
ACH-001061,-0.6677841257182339
ACH-001067,-0.623123730262133
ACH-001075,-0.7008277313380105
ACH-001096,-0.6933502806428524
ACH-001111,-0.5251953346096639
ACH-001119,-0.6416961471806768
ACH-001128,-0.8338819324788961
ACH-001134,-0.7214248823874457
ACH-001151,-0.6855989910412221
ACH-001163,-0.7977132144349329
ACH-001164,-0.5994577299422753
ACH-001183,-0.7411876810713288
ACH-001192,-0.7929761630175307
ACH-001193,-0.7380177167067998
ACH-001196,-0.876651482584787
ACH-001197,-0.5619110047790981
ACH-001205,-0.8065603784084964
ACH-001211,-0.7001957769703735
ACH-001212,-0.5714435128446324
ACH-001228,-0.4991372088039804
ACH-001232,-0.7033408542831238
ACH-001239,-0.8062402178037554
ACH-001270,-0.4795121645962057
ACH-001274,-0.6625597026384261
ACH-001275,-0.8085470748564656
ACH-001277,-0.8537370756684843
ACH-001278,-0.34355473209134635
ACH-001280,-0.6907028467051549
ACH-001283,-0.673221836177319
ACH-001289,-0.42817880008832104
ACH-001300,-0.8075316481139899
ACH-001301,-0.531623112595076
ACH-001302,-0.9755955334396748
ACH-001306,-0.7655424540008131
ACH-001318,-0.6824777332619518
ACH-001322,-1.1673314730809536
ACH-001328,-0.4987892342556294
ACH-001332,-0.8064751641055468
ACH-001336,-0.4574994032522202
ACH-001346,-0.532036083742658
ACH-001353,-0.7120342213158855
ACH-001354,-0.769982667055342
ACH-001367,-0.7585559396157174
ACH-001368,-0.6814929223514283
ACH-001374,-0.5950633055222231
ACH-001377,-0.4893133704319925
ACH-001380,-0.6677149603261014
ACH-001391,-0.9077867286322538
ACH-001408,-0.5962200599969419
ACH-001430,-0.455943228463286
ACH-001431,-0.7862427401670394
ACH-001450,-0.3726187368689855
ACH-001496,-1.0033501624811565
ACH-001500,-0.5017267511490799
ACH-001523,-0.5476423590144797
ACH-001532,-0.7243507210988596
ACH-001550,-0.6831427759823707
ACH-001552,-0.8503393938729346
ACH-001554,-0.6697405411663179
ACH-001654,-0.6754512497219399
ACH-001735,-0.6853263526258463
ACH-001736,-0.6603204533128119
ACH-001737,-0.5443516864539125
ACH-001740,-0.7281414673125279
ACH-001745,-0.6361632484225876
ACH-001765,-0.645279158010459
