,IMPDH1 (3614)
ACH-000545,-0.2958937323003725
ACH-000547,-0.3254283195955821
ACH-000548,-0.4319110204826909
ACH-000549,-0.16921252728981506
ACH-000550,-0.28081341731489795
ACH-000552,-0.2005929997190369
ACH-000556,-0.2924541443280689
ACH-000557,-0.44772786427939176
ACH-000569,-0.3970428106056602
ACH-000570,-0.2944628928418424
ACH-000571,-0.42460543146131774
ACH-000573,-0.19511060978559452
ACH-000576,-0.3003046278613765
ACH-000579,-0.5254832434994721
ACH-000580,-0.12651253723913294
ACH-000584,-0.3387791388484107
ACH-000585,-0.24640808406240436
ACH-000588,-0.25495191219582025
ACH-000589,-0.3142478259721758
ACH-000591,-0.3078580019219205
ACH-000593,-0.19517967516292592
ACH-000600,-0.4323586222512935
ACH-000601,-0.15293316373375954
ACH-000605,-0.4436100358140877
ACH-000606,-0.4514036898338034
ACH-000608,-0.39153776009887375
ACH-000614,-0.4090732926607407
ACH-000616,-0.2786746233192892
ACH-000618,-0.1606706122642654
ACH-000619,-0.22763548201730835
ACH-000620,-0.28339211942988923
ACH-000621,-0.4063669111133131
ACH-000622,-0.2780622927084079
ACH-000623,-0.5032833634780439
ACH-000624,-0.2609219284624296
ACH-000627,-0.3905990187669141
ACH-000630,-0.5791891762009979
ACH-000631,2.4752494592367146e-05
ACH-000632,-0.2855249946459427
ACH-000633,-0.2801956205482626
ACH-000637,-0.2142362129064473
ACH-000638,-0.1471146977527679
ACH-000646,-0.28020703464296703
ACH-000647,-0.19702338738754133
ACH-000648,-0.33301367944882343
ACH-000649,-0.4986578746259004
ACH-000651,-0.2337933712945917
ACH-000652,-0.3850955487813129
ACH-000653,-0.07684383780632725
ACH-000657,-0.2508216159613157
ACH-000658,-0.5501765758828693
ACH-000661,-0.4128150354967656
ACH-000662,-0.5201081664329945
ACH-000663,-0.2504692160430977
ACH-000665,-0.274815500297862
ACH-000671,-0.18472071703350976
ACH-000672,0.08274245546273222
ACH-000673,-0.4615922381994555
ACH-000676,-0.4368307640421479
ACH-000677,-0.1975497450673134
ACH-000681,-0.2371623160854693
ACH-000683,-0.3174626185574322
ACH-000684,-0.3807866629249078
ACH-000688,-0.5290039394771946
ACH-000693,-0.3095075884229434
ACH-000694,-0.3779800201495764
ACH-000695,-0.3082257508103
ACH-000696,-0.2847751173010251
ACH-000697,-0.41386024732101656
ACH-000699,-0.11735770401543265
ACH-000701,-0.2666574266384176
ACH-000706,-0.13123545225204547
ACH-000711,-0.3282372225639374
ACH-000713,-0.22913087230532156
ACH-000714,-0.4025826249128204
ACH-000718,-0.2599191176171997
ACH-000720,-0.316957512004464
ACH-000721,-0.2637569926915257
ACH-000724,-0.5265740170116338
ACH-000725,-0.17119547148690398
ACH-000732,-0.4911806458275075
ACH-000734,-0.3171313364505087
ACH-000735,-0.37787935548312607
ACH-000736,-0.15545314836336416
ACH-000738,-0.3967603046072484
ACH-000746,-0.35984062842790104
ACH-000747,-0.3588800091368158
ACH-000748,-0.1411568881496287
ACH-000753,-0.2665852431906757
ACH-000756,-0.0850471975006291
ACH-000757,-0.32359931465315106
ACH-000758,-0.35801529044561964
ACH-000760,-0.2719567718533196
ACH-000762,-0.2827657912439696
ACH-000763,-0.09653812730753436
ACH-000764,-0.4082162955806146
ACH-000765,-0.3025767429582504
ACH-000766,-0.2757747502227566
ACH-000767,-0.4063402361722782
ACH-000768,-0.29891375372249
ACH-000769,-0.3402438861474658
ACH-000770,-0.4052575621599082
ACH-000771,-0.2730431552743169
ACH-000773,-0.2777173248503064
ACH-000776,-0.162652485308276
ACH-000777,-0.2880026432535772
ACH-000778,-0.34583140546184915
ACH-000781,-0.20164989985520296
ACH-000782,-0.4499155112658822
ACH-000783,-0.2858905489143198
ACH-000784,-0.3442107319651709
ACH-000785,-0.37789277300895097
ACH-000787,-0.2050665793079749
ACH-000788,-0.2720169968587256
ACH-000791,-0.2458867144882515
ACH-000792,-0.2458445004211578
ACH-000794,-0.2916475987438733
ACH-000796,-0.27116559357709674
ACH-000798,-0.30969702897785184
ACH-000799,-0.5669909439937207
ACH-000800,-0.5214749364770505
ACH-000802,-0.21633513232742949
ACH-000804,-0.193139682043591
ACH-000805,-0.4570976310857621
ACH-000809,-0.2007489232890121
ACH-000810,-0.014749090652715185
ACH-000811,-0.26515400027388925
ACH-000817,-0.4152468539225482
ACH-000819,-0.2259666713009185
ACH-000820,-0.13036673040117744
ACH-000821,-0.11816307659863773
ACH-000822,-0.2630074517911352
ACH-000823,-0.317829393314216
ACH-000824,-0.3687583118188212
ACH-000827,-0.28440680982091954
ACH-000829,-0.370897692176404
ACH-000831,-0.28380632732362393
ACH-000832,-0.2185996592454232
ACH-000833,-0.09509010279296642
ACH-000834,-0.33547970156594953
ACH-000835,-0.3275965295096948
ACH-000836,-0.3549505380362342
ACH-000837,-0.2738072426118999
ACH-000838,-0.1476212424070179
ACH-000839,-0.3255577395918077
ACH-000840,-0.4585495879176069
ACH-000841,-0.4862577240878752
ACH-000843,-0.13056398744953862
ACH-000846,-0.19374693620728095
ACH-000847,-0.4361873633301669
ACH-000848,-0.1895980530779039
ACH-000849,-0.2495359908274083
ACH-000851,-0.3288711361693666
ACH-000855,-0.13106210047797553
ACH-000856,-0.2266134198486104
ACH-000858,-0.1988026191974825
ACH-000859,-0.116682618458514
ACH-000861,-0.19471862256875025
ACH-000862,-0.3631520071555817
ACH-000865,-0.23220643102546984
ACH-000866,-0.30074286834006264
ACH-000867,-0.2448196448321609
ACH-000869,-0.4728181865932311
ACH-000872,-0.2699477151018943
ACH-000873,-0.3412738127664948
ACH-000876,-0.38072494496276577
ACH-000878,-0.052343333658320834
ACH-000880,-0.16910920219982628
ACH-000881,-0.09777549986383016
ACH-000882,-0.2707180668868609
ACH-000884,-0.2435430478078285
ACH-000885,-0.25946402820346914
ACH-000887,-0.31830117339005704
ACH-000889,-0.22393567783199908
ACH-000896,-0.23058356159916946
ACH-000898,-0.2643144894290867
ACH-000900,-0.23625897847290386
ACH-000901,-0.39155183036569385
ACH-000905,-0.17359344924717038
ACH-000906,-0.30242142241315617
ACH-000907,-0.2695424878028187
ACH-000910,-0.4775492088976778
ACH-000911,-0.3297968357864181
ACH-000912,-0.28211535213096856
ACH-000913,-0.14067842595375635
ACH-000915,-0.14548902651898102
ACH-000916,-0.7374500394669911
ACH-000917,-0.3778644884105825
ACH-000920,-0.24276693020199036
ACH-000921,-0.3842333125840315
ACH-000924,-0.3286908451526273
ACH-000926,-0.16938595474887802
ACH-000928,-0.2966411784022206
ACH-000929,-0.3361899125492206
ACH-000932,-0.1796848012654411
ACH-000935,-0.6371513441936634
ACH-000936,-0.19426838343693634
ACH-000937,-0.35239428001592515
ACH-000938,-0.2335507785193081
ACH-000939,-0.1494095285850846
ACH-000941,-0.2482889831545901
ACH-000943,-0.2658489821847779
ACH-000946,-0.43809645952968745
ACH-000947,-0.2831145186542033
ACH-000948,-0.4292794335263726
ACH-000950,-0.3384853594608965
ACH-000953,-0.30545005381395685
ACH-000954,-0.29526185747429473
ACH-000957,-0.36204347169462425
ACH-000958,-0.1668774753334806
ACH-000960,-0.2079719364302353
ACH-000963,-0.3074299780406177
ACH-000968,-0.204365206413672
ACH-000969,-0.22591332429432864
ACH-000972,-0.2744826378012413
ACH-000973,-0.2396358471074398
ACH-000974,-0.3456897713991234
ACH-000978,-0.057538683042753086
ACH-000984,-0.35903457441177383
ACH-000986,-0.27655278202277034
ACH-000988,-0.2481849604300729
ACH-000993,-0.40926557902533
ACH-000994,-0.1140067185211944
ACH-000996,-0.2852408935549206
ACH-001001,-0.2292690018237445
ACH-001020,-0.4230411283396368
ACH-001028,-0.3638478284347888
ACH-001031,-0.3721633982589482
ACH-001038,-0.3896509434579065
ACH-001048,-0.3231299880416088
ACH-001050,-0.2661080613231888
ACH-001053,-0.3107977483265486
ACH-001054,-0.3797468067338433
ACH-001061,-0.3045606645341516
ACH-001067,-0.4153138992446431
ACH-001075,-0.4438116364863349
ACH-001096,-0.3286296447357771
ACH-001111,-0.475112940572462
ACH-001119,-0.4150086996973685
ACH-001128,-0.1892302028343176
ACH-001134,-0.29483223386351376
ACH-001151,-0.4436284297858599
ACH-001163,-0.4042396531648531
ACH-001164,-0.7612274633690225
ACH-001183,-0.27299642729411233
ACH-001192,-0.33127647832013485
ACH-001193,-0.10685232915090033
ACH-001196,-0.4094420144202167
ACH-001197,-0.5932130440523691
ACH-001205,-0.3349555093161539
ACH-001211,-0.16352603935066692
ACH-001212,-0.3954659067364868
ACH-001228,-0.2806029349616277
ACH-001232,-0.3070412439280497
ACH-001239,-0.3122934511259194
ACH-001270,-0.3945136178937895
ACH-001274,-0.16331513745919496
ACH-001275,-0.3203196440912469
ACH-001277,-0.16929843082221074
ACH-001278,-0.1663829527791915
ACH-001280,-0.4147105891972783
ACH-001283,-0.2008598590150489
ACH-001289,-0.33272540729627825
ACH-001300,-0.38572363257531744
ACH-001301,-0.16252921310298293
ACH-001302,-0.3130394536549768
ACH-001306,-0.5760824040394381
ACH-001318,-0.15732542202143307
ACH-001322,-0.35681489586843984
ACH-001328,-0.3588421419778537
ACH-001332,-0.2731583255365513
ACH-001336,-0.35284432162924084
ACH-001346,-0.16950142122667114
ACH-001353,-0.39924176150009294
ACH-001354,-0.25906842738655844
ACH-001367,-0.35781252207299324
ACH-001368,-0.27692575454474583
ACH-001374,-0.10443297276876697
ACH-001377,-0.3004048392579877
ACH-001380,-0.14432076551917372
ACH-001391,-0.3725449905925869
ACH-001408,-0.3836687275334234
ACH-001430,-0.2973875991011307
ACH-001431,-0.492632071493945
ACH-001450,-0.43276839681353496
ACH-001496,-0.44891917818539134
ACH-001500,-0.21249495917359806
ACH-001523,-0.3908487884528592
ACH-001532,-0.2337588276576936
ACH-001550,-0.291559482259226
ACH-001552,-0.3078233059829407
ACH-001554,-0.39153955693195547
ACH-001654,-0.22467671904062786
ACH-001735,-0.29138952839386256
ACH-001736,-0.2851599010496326
ACH-001737,-0.4548343118532396
ACH-001740,-0.25407288706662884
ACH-001745,-0.19006907043996768
ACH-001765,-0.2518774744087171
