,HMGXB3 (22993)
ACH-000823,-0.09712279923169492
ACH-000824,-0.0064949263925091795
ACH-000827,-0.06603763832240288
ACH-000829,-0.08237624040990423
ACH-000831,-0.15065633645316115
ACH-000832,-0.35320630694329
ACH-000833,-0.016967026050890108
ACH-000834,-0.06777888745803004
ACH-000835,0.07440330906155547
ACH-000836,0.3343395047344431
ACH-000837,-0.06270767454475833
ACH-000838,0.04019716673022203
ACH-000839,-0.23408869823522765
ACH-000840,-0.2537138675196829
ACH-000841,0.07850684269476192
ACH-000843,-0.004726485418268367
ACH-000846,0.04425576071183577
ACH-000847,-0.04405682185557521
ACH-000848,0.17060165562030244
ACH-000849,0.025017710315014312
ACH-000851,-0.0510230415684374
ACH-000855,-0.10521525291602432
ACH-000856,-0.1321364343022815
ACH-000858,-0.2271461577549275
ACH-000859,-0.387022387201459
ACH-000861,-0.07034034163622294
ACH-000862,-0.16665410588544774
ACH-000865,-0.0771541330909289
ACH-000866,-0.0322561180907221
ACH-000867,-0.12616101360475132
ACH-000869,0.032989607598116005
ACH-000872,-0.19523542148661874
ACH-000873,-0.09049398002335146
ACH-000876,-0.05170204918537226
ACH-000878,-0.11346098427900968
ACH-000880,-0.39603683367132414
ACH-000881,-0.23932863543285396
ACH-000882,0.05848055297745928
ACH-000884,-0.0970298619086459
ACH-000885,-0.010788759726873522
ACH-000887,-0.058831550471442874
ACH-000889,-0.6117931806582737
ACH-000896,-0.21142328791130025
ACH-000898,0.051478321090740624
ACH-000900,-0.14228781338980295
ACH-000901,-0.03722878849882705
ACH-000905,-0.3192767760987277
ACH-000906,0.11227341196327592
ACH-000907,0.005017308358513479
ACH-000910,-0.06689943297222542
ACH-000911,-0.06407775550066155
ACH-000912,-0.09460728118570652
ACH-000913,-0.2290358260055583
ACH-000915,-0.15258227549672385
ACH-000916,-0.7693703271659007
ACH-000917,-0.027757597388852747
ACH-000920,0.036374712540430745
ACH-000921,-0.11219358897908857
ACH-000924,-0.05070619706732909
ACH-000926,-0.17419518501142686
ACH-000928,-0.4336467311189221
ACH-000929,-0.3245607476811097
ACH-000932,-0.3091193664988117
ACH-000935,-0.3651471387522746
ACH-000936,-0.19390299434417613
ACH-000937,-0.005599138842299663
ACH-000938,-0.5120141268194696
ACH-000939,0.45199067202698
ACH-000941,-0.07917679219890443
ACH-000943,0.013428230229482743
ACH-000946,-0.3680300221174784
ACH-000947,0.019579256153140462
ACH-000948,-0.3203838807372512
ACH-000950,-0.19963587757158227
ACH-000953,0.0011215037296301304
ACH-000954,-0.20370316686232048
ACH-000957,-0.20120101523815415
ACH-000958,-0.09246287460293197
ACH-000960,-0.08354298277531806
ACH-000963,0.011000464811742246
ACH-000968,-0.34550751621829306
ACH-000969,-0.1589028681216424
ACH-000972,-0.07893862854877974
ACH-000973,-0.08329889699321197
ACH-000974,-0.2025515132919619
ACH-000978,0.5372039370120906
ACH-000984,-0.045788884822288614
ACH-000986,-0.16244332666993733
ACH-000988,-0.0076561904810866785
ACH-000993,-0.2211535381667403
ACH-000994,0.19246779859016444
ACH-000996,-0.059939147261144125
ACH-001001,-0.0012411838552496561
ACH-001020,0.02553014963668645
ACH-001028,-0.05733131867017514
ACH-001031,-0.19473481950784088
ACH-001038,-0.1604514011485317
ACH-001048,-0.03872964497586555
ACH-001050,-0.18872730100302765
ACH-001053,-0.20830025812289765
ACH-001054,-0.05261003995642707
ACH-001061,0.11300165416728415
ACH-001067,-0.3670306572057135
ACH-001075,-0.4898883632551591
ACH-001096,0.12969305564343728
ACH-001111,-0.3199643421900801
ACH-001119,-0.1858355366342856
ACH-001128,1.0233760325315204
ACH-001134,-0.14667342420151672
ACH-001151,0.06956877143387681
ACH-001163,0.0054866717991529325
ACH-001164,-0.07350944969759697
ACH-001183,-0.1023743690348481
ACH-001192,-0.07006212347139701
ACH-001193,-0.09436693828655207
ACH-001196,-0.06837390779194251
ACH-001197,-0.3309167076656652
ACH-001205,0.12689783981950098
ACH-001211,0.18132082894739887
ACH-001212,-0.5122278059139298
ACH-001228,-0.18301135613681985
ACH-001232,-0.012757524672070414
ACH-001239,-0.056746403044204724
ACH-001270,-0.06851150947148367
ACH-001274,-0.1917479039837181
ACH-001275,-0.21441380001729074
ACH-001277,0.02554624599326095
ACH-001278,-0.2350468450862041
ACH-001280,0.017033046521118936
ACH-001283,-0.05795659904132155
ACH-001289,-0.17138506982581614
ACH-001300,-0.27202682142556983
ACH-001301,-0.10229911063769613
ACH-001302,0.11223272381900046
ACH-001306,-0.21658430094495626
ACH-001318,-0.0496446859022294
ACH-001322,-0.2181223284944955
ACH-001328,-0.17988339850274432
ACH-001332,-0.3492522785048683
ACH-001336,-0.25732358866414634
ACH-001346,-0.31946493034218865
ACH-001353,-0.22484826463472865
ACH-001354,0.0657860325525983
ACH-001367,-0.2650572240709256
ACH-001368,-0.05706570287879008
ACH-001374,-0.05214013837264893
ACH-001377,-0.1142995176065363
ACH-001380,0.02662625056208271
ACH-001391,-0.1719312555776714
ACH-001408,-0.01788680279479935
ACH-001430,-0.05699886866759535
ACH-001431,-0.11990248979409895
ACH-001450,-0.19470894834909405
ACH-001496,0.259587083553734
ACH-001500,0.26043751155728945
ACH-001523,-0.005470800327915725
ACH-001532,-0.1744327426547024
ACH-001550,0.3304188226085429
ACH-001552,-0.17676819706490934
ACH-001554,0.000548451308925887
ACH-001654,-0.10881337363535948
ACH-001735,-0.09520975868366027
ACH-001736,-0.328831415179933
ACH-001737,-0.046377041762298565
ACH-001740,-0.034046074835203353
ACH-001745,-0.17643749099228184
ACH-001765,-0.01398903277658065
