,RABL2B (11158)
ACH-000769,-0.13813990175397378
ACH-000770,-0.028206196538170837
ACH-000771,-0.18427986135633784
ACH-000773,-0.2659242677418265
ACH-000776,-0.3863511995777847
ACH-000777,-0.30293020392357145
ACH-000778,-0.1340594822474152
ACH-000781,-0.18762741452753234
ACH-000782,-0.21902821783336326
ACH-000783,-0.4223536685663047
ACH-000784,-0.2828108033231544
ACH-000785,-0.08597077140626552
ACH-000787,-0.1722571965458787
ACH-000788,-0.1689631919319882
ACH-000791,-0.1506484486179291
ACH-000792,-0.1618964704607995
ACH-000794,-0.2187610001375333
ACH-000796,-0.193438332794046
ACH-000798,-0.2137035394627728
ACH-000799,-0.1861862277508087
ACH-000800,-0.2476351645723059
ACH-000802,-0.2211673921566524
ACH-000804,-0.09953600589658604
ACH-000805,-0.3499447489796416
ACH-000809,-0.15414413141609987
ACH-000810,-0.190424478367332
ACH-000811,-0.2492124899511745
ACH-000817,-0.12475252224520066
ACH-000819,-0.2242505277188682
ACH-000820,-0.18456010589566305
ACH-000821,-0.02323308960913329
ACH-000822,-0.10327659616343296
ACH-000823,-0.221139816723672
ACH-000824,-0.29065222181373
ACH-000827,-0.10263454163704168
ACH-000829,-0.0598880640384754
ACH-000831,-0.15936354985770174
ACH-000832,-0.08419844873431329
ACH-000833,-0.3152414201025213
ACH-000834,-0.19159808093973216
ACH-000835,-0.19671736759284975
ACH-000836,-0.29790557084532066
ACH-000837,-0.17755531932543991
ACH-000838,-0.23607412308479045
ACH-000839,-0.2615132214790887
ACH-000840,-0.27067292354504296
ACH-000841,-0.15126727219520605
ACH-000843,-0.14451320659757216
ACH-000846,-0.04556441624873413
ACH-000847,-0.2749867491992539
ACH-000848,-0.06521362706568963
ACH-000849,-0.15970767338939962
ACH-000851,-0.07616440676024393
ACH-000855,0.01294657326959048
ACH-000856,-0.3699362726620107
ACH-000858,-0.22144442404777204
ACH-000859,-0.10203087985541964
ACH-000861,-0.04890140219059265
ACH-000862,-0.17547843069702646
ACH-000865,-0.1989831993790684
ACH-000866,-0.12160686495007765
ACH-000867,-0.2162677366296804
ACH-000869,-0.196111601953913
ACH-000872,-0.16021741229367226
ACH-000873,-0.11084262782219056
ACH-000876,-0.18741748713029485
ACH-000878,-0.1238062656192742
ACH-000880,-0.23233423786598
ACH-000881,-0.18047299114890694
ACH-000882,-0.14604585812043128
ACH-000884,-0.1433061894074922
ACH-000885,-0.33764514625157593
ACH-000887,-0.1839890321169607
ACH-000889,-0.28297674287819435
ACH-000896,-0.20750970336268934
ACH-000898,-0.2045987056093892
ACH-000900,-0.11200328658827656
ACH-000901,-0.21233688208932705
ACH-000905,-0.04891703559795705
ACH-000906,-0.17525414897440933
ACH-000907,-0.37982792020146383
ACH-000910,-0.1888891356671671
ACH-000911,-0.1894359334999388
ACH-000912,-0.1175408470088116
ACH-000913,-0.1624229584572588
ACH-000915,-0.00909313885749917
ACH-000916,-0.10528886289604962
ACH-000917,-0.1274504119443184
ACH-000920,-0.05924510810248696
ACH-000921,-0.2154371626871165
ACH-000924,-0.16918110136743578
ACH-000926,-0.28130387252018896
ACH-000928,-0.6524434663805548
ACH-000929,-0.2357778794540904
ACH-000932,-0.28120017561753197
ACH-000935,-0.25669510249137123
ACH-000936,-0.21874217478823815
ACH-000937,-0.18364265392860785
ACH-000938,-0.2407824323553127
ACH-000939,-0.3321893533800267
ACH-000941,-0.20185402243997366
ACH-000943,-0.2603244710092483
ACH-000946,-0.3730037176115025
ACH-000947,-0.3951749743444058
ACH-000948,-0.28927242634700395
ACH-000950,-0.1627749287255976
ACH-000953,-0.2154942662928725
ACH-000954,0.17622698717285307
ACH-000957,-0.36544343023152587
ACH-000958,0.05731323998332598
ACH-000960,-0.273485349083506
ACH-000963,-0.08390443960645512
ACH-000968,-0.09495682339204628
ACH-000969,-0.13208737846551938
ACH-000972,-0.4682472024237093
ACH-000973,-0.07039641205682752
ACH-000974,-0.30008574677862226
ACH-000978,-0.2948066072504341
ACH-000984,-0.27631718134334704
ACH-000986,-0.1676469950573631
ACH-000988,-0.058665062379140535
ACH-000993,-0.3448396445231248
ACH-000994,-0.3707488458595627
ACH-000996,-0.07589517740499363
ACH-001001,-0.1794236596612779
ACH-001020,-0.3575032039554985
ACH-001028,-0.18160768860554652
ACH-001031,-0.19310162045475798
ACH-001038,-0.1794204390028311
ACH-001048,-0.2782739196992929
ACH-001050,-0.12985413578803628
ACH-001053,-0.2268571223187263
ACH-001054,-0.19689991432686546
ACH-001061,-0.06462280622694311
ACH-001067,-0.2844725786970265
ACH-001075,-0.2777205382520821
ACH-001096,-0.30615416627589764
ACH-001111,-0.2299976709473817
ACH-001119,-0.09678826562838144
ACH-001128,-0.40003202899713775
ACH-001134,-0.10187276818894468
ACH-001151,-0.1710845176319676
ACH-001163,-0.30272169736390325
ACH-001164,-0.25121167596599026
ACH-001183,-0.30866545090086245
ACH-001192,-0.06549857756531596
ACH-001193,-0.3638382027379135
ACH-001196,-0.3015331426764645
ACH-001197,-0.08072773287195371
ACH-001205,0.0068768300900443405
ACH-001211,-0.2315347800334279
ACH-001212,-0.184270746459282
ACH-001228,-0.3869884956124693
ACH-001232,-0.24488363404333205
ACH-001239,-0.19660473645639875
ACH-001270,-0.22451218686111016
ACH-001274,-0.2121417168936134
ACH-001275,-0.2992526994681136
ACH-001277,-0.22940352341427436
ACH-001278,-0.41353826645725533
ACH-001280,-0.31588730281337396
ACH-001283,-0.12525135488901198
ACH-001289,-0.13967804861913322
ACH-001300,-0.2615240370231703
ACH-001301,-0.16354616850720052
ACH-001302,-0.1307231823829088
ACH-001306,-0.12238187413167095
ACH-001318,0.016461879733298733
ACH-001322,-0.35327644216604825
ACH-001328,-0.2564834450782744
ACH-001332,-0.05476394601952552
ACH-001336,-0.13686531943066926
ACH-001346,-0.15608483543628734
ACH-001353,-0.16878453019685158
ACH-001354,-0.353852602703684
ACH-001367,-0.08711508023356092
ACH-001368,-0.09321872101257488
ACH-001374,-0.2723283737123849
ACH-001377,-0.4053127883666488
ACH-001380,-0.12585598493920688
ACH-001391,-0.17637264427101992
ACH-001408,-0.33914164045633705
ACH-001430,-0.0497647936323172
ACH-001431,-0.151280913496549
ACH-001450,-0.4174087621943689
ACH-001496,-0.20541295309450355
ACH-001500,-0.1909467991248246
ACH-001523,-0.09684006336131258
ACH-001532,-0.17491946724480642
ACH-001550,-0.2545464428407166
ACH-001552,-0.2031459471197428
ACH-001554,-0.2433253116432405
ACH-001654,-0.2980090267280349
ACH-001735,-0.3212931809517222
ACH-001736,-0.2279678508303401
ACH-001737,-0.03674148645357461
ACH-001740,-0.14860972686851368
ACH-001745,-0.11399182444644347
ACH-001765,-0.17854793203440672
