,STAM2 (10254)
ACH-000677,-0.15612744289299876
ACH-000681,-0.03567304439188914
ACH-000683,-0.19590928280807107
ACH-000684,-0.04935937057475992
ACH-000688,-0.17262985396483255
ACH-000693,-0.0938381874198011
ACH-000694,-0.05179476926927377
ACH-000695,-0.3470340820235335
ACH-000696,-0.05394637511533683
ACH-000697,-0.18841095784386352
ACH-000699,-0.1707729350689897
ACH-000701,-0.13070477900618313
ACH-000706,-0.02698452948419968
ACH-000711,-0.14982034123230398
ACH-000713,-0.12132031563042912
ACH-000714,-0.12050065953771813
ACH-000718,-0.023564422571767173
ACH-000720,-0.1756179118303057
ACH-000721,-0.3009665101711088
ACH-000724,0.08789550875034025
ACH-000725,-0.11555399563322995
ACH-000732,-0.06698507510797201
ACH-000734,-0.15721469687273876
ACH-000735,-0.15071079465552073
ACH-000736,-0.03896213665277535
ACH-000738,-0.07536711332848274
ACH-000746,-0.0941945771894882
ACH-000747,-0.2019840989528825
ACH-000748,-0.06448867487893198
ACH-000753,-0.09637183630825456
ACH-000756,-0.09442457414591536
ACH-000757,-0.07035452289030991
ACH-000758,-0.19828127440397628
ACH-000760,-0.05310538431916203
ACH-000762,-0.04814468299868509
ACH-000763,0.14994342151541626
ACH-000764,-0.16618018304639076
ACH-000765,-0.11223999831804636
ACH-000766,-0.17608805353715032
ACH-000767,-0.08574666706017646
ACH-000768,-0.2383661543954131
ACH-000769,-0.19136474728727154
ACH-000770,-0.01948094394570507
ACH-000771,-0.09039321555266236
ACH-000773,-0.1364013867066978
ACH-000776,-0.2642241391661109
ACH-000777,-0.08670549945751119
ACH-000778,-0.15136845868653026
ACH-000781,-0.06939207859625561
ACH-000782,-0.03740696905725848
ACH-000783,-0.0976547807069158
ACH-000784,-0.08885394694163644
ACH-000785,-0.07786471433457226
ACH-000787,-0.1807457391189287
ACH-000788,-0.12308990331260727
ACH-000791,-0.1423974555526822
ACH-000792,-0.08852001662458164
ACH-000794,-0.028193229637859838
ACH-000796,-0.1066609530531735
ACH-000798,0.11648752040740976
ACH-000799,-0.07427268933829323
ACH-000800,-0.0563110253261426
ACH-000802,-0.02537451522217244
ACH-000804,-0.11111997312114108
ACH-000805,-0.11726662599620855
ACH-000809,-0.10941164825134098
ACH-000810,-0.10385673080283768
ACH-000811,-0.13986219403230934
ACH-000817,-0.0473156023521843
ACH-000819,-0.013395346516343724
ACH-000820,-0.021578964895406037
ACH-000821,0.08315304013818607
ACH-000822,-0.1391988724071539
ACH-000823,-0.10745635691561173
ACH-000824,-0.11282786496573145
ACH-000827,-0.11517677796193035
ACH-000829,-0.2301643326352171
ACH-000831,-0.10339057620633348
ACH-000832,-0.1218234223047058
ACH-000833,-0.16545465016012972
ACH-000834,0.028283958391781824
ACH-000835,-0.15653857080895114
ACH-000836,-0.2065001519959752
ACH-000837,-0.1786144684862792
ACH-000838,-0.14942407730934662
ACH-000839,-0.057587843695263076
ACH-000840,-0.25667039519169943
ACH-000841,-0.28034951298356503
ACH-000843,-0.19297795877217003
ACH-000846,-0.04485570752679207
ACH-000847,0.002508090631850003
ACH-000848,-0.009814876748316336
ACH-000849,-0.04246146293016285
ACH-000851,-0.18955566576999175
ACH-000855,-0.2045706716811092
ACH-000856,-0.15571125671988242
ACH-000858,-0.2345154105898047
ACH-000859,-0.1685267124680249
ACH-000861,-0.15315865745138976
ACH-000862,-0.11045525911799857
ACH-000865,-0.1059777460841358
ACH-000866,-0.13457404259445346
ACH-000867,-0.07571693718710065
ACH-000869,-0.0061977844620388035
ACH-000872,-0.10884105894386464
ACH-000873,-0.20267958081752108
ACH-000876,-0.18298152980127955
ACH-000878,-0.16208436663774445
ACH-000880,-0.11299869959503485
ACH-000881,-0.09069306088880344
ACH-000882,-0.08751126530103667
ACH-000884,-0.1497020262077641
ACH-000885,-0.08641467365092034
ACH-000887,-0.12128056893040785
ACH-000889,0.006056835223275826
ACH-000896,-0.14156251460208666
ACH-000898,-0.0330608280077593
ACH-000900,0.04693581270542403
ACH-000901,-0.11230640524012203
ACH-000905,-0.05052363565103924
ACH-000906,-0.11003929005657724
ACH-000907,0.008015289459795131
ACH-000910,-0.018043689784095908
ACH-000911,-0.09345692657150764
ACH-000912,-0.03738072931083269
ACH-000913,-0.07445928638258943
ACH-000915,-0.006350993371918779
ACH-000916,-0.04813291977367705
ACH-000917,-0.033606953173940066
ACH-000920,-0.2727025526385341
ACH-000921,-0.15033030384454568
ACH-000924,0.023269787490914115
ACH-000926,-0.09255659233246064
ACH-000928,-0.06003544803311569
ACH-000929,0.05171665689780078
ACH-000932,0.006138912486483177
ACH-000935,-0.1399166934744718
ACH-000936,-0.11008101517014034
ACH-000937,-0.10505331557286357
ACH-000938,-0.15160661901587802
ACH-000939,-0.03009562845246675
ACH-000941,-0.2552605335843414
ACH-000943,-0.13871825838028712
ACH-000946,-0.05876241520020242
ACH-000947,-0.024345662075661398
ACH-000948,-0.07176884082466703
ACH-000950,-0.15299404863484947
ACH-000953,-0.08429658720106148
ACH-000954,-0.5640483128014396
ACH-000957,-0.13175410756827988
ACH-000958,-0.10745037377898893
ACH-000960,-0.15862073794776685
ACH-000963,-0.15819663363136344
ACH-000968,-0.1139448693214601
ACH-000969,-0.2757846316054253
ACH-000972,-0.036781777997779916
ACH-000973,-0.08342561910217731
ACH-000974,-0.17622624397323824
ACH-000978,-0.2387350195747513
ACH-000984,-0.053693928114664745
ACH-000986,-0.16748866749961094
ACH-000988,-0.16079472780933124
ACH-000993,-0.109100381780077
ACH-000994,-0.17983443807371274
ACH-000996,-0.20772080477127386
ACH-001001,-0.043883552908841314
ACH-001020,-0.14684601262525998
ACH-001028,-0.12640366992229451
ACH-001031,-0.04177956102044575
ACH-001038,-0.04277180862745837
ACH-001048,-0.023806104886469538
ACH-001050,0.014870274385044641
ACH-001053,-0.09341261774929248
ACH-001054,-0.14233086930362213
ACH-001061,-0.0745793644025025
ACH-001067,-0.2595177633273709
ACH-001075,-0.10435049968807253
ACH-001096,-0.1234468522178177
ACH-001111,-0.07544054714705796
ACH-001119,-0.28158442893445695
ACH-001128,-0.1295499754527661
ACH-001134,-0.06483079174746817
ACH-001151,-0.11673913133952815
ACH-001163,-0.08444079953179857
ACH-001164,-0.16863374137483006
ACH-001183,0.006550210954609686
ACH-001192,-0.113890267705355
ACH-001193,-0.07213734919108887
ACH-001196,-0.08486010389190142
ACH-001197,-0.4141738389482103
ACH-001205,0.06301745595723915
ACH-001211,-0.2302016863410817
ACH-001212,0.0631777557250071
ACH-001228,-0.1735209153824157
ACH-001232,-0.17108938847121355
ACH-001239,-0.21598583344831435
ACH-001270,-0.2439044227919399
ACH-001274,-0.10415536774833667
ACH-001275,-0.14328352742856149
ACH-001277,-0.1171003081442131
ACH-001278,-0.021645511973126873
ACH-001280,-0.09910733534425252
ACH-001283,-0.02539147420828295
ACH-001289,-0.12233634980008587
ACH-001300,-0.01979359909659394
ACH-001301,-0.1224129186035153
ACH-001302,0.029535397365570707
ACH-001306,-0.1484674691376892
ACH-001318,-0.20657117231136188
ACH-001322,-0.11932312741533027
ACH-001328,-0.13604104069183168
ACH-001332,-0.2674164008192434
ACH-001336,-0.14948452426894648
ACH-001346,-0.060107015691277375
ACH-001353,-0.11779274012458753
ACH-001354,-0.1689098142642185
ACH-001367,0.13473102870920756
ACH-001368,-0.1507164168539529
ACH-001374,0.18150989424528507
ACH-001377,-0.020923408314987315
ACH-001380,-0.12324962075892068
ACH-001391,-0.2646190386223469
ACH-001408,-0.19418380184885667
ACH-001430,-0.13181296246289032
ACH-001431,-0.038968854924031016
ACH-001450,0.02500216374022957
ACH-001496,-0.13944725702911534
ACH-001500,-0.11998210599692155
ACH-001523,-0.2619650499828388
ACH-001532,-0.16167372175981487
ACH-001550,-0.05451186200958737
ACH-001552,-0.1397295919633391
ACH-001554,-0.09998996576114116
ACH-001654,-0.0634216132178658
ACH-001735,-0.11909125133712982
ACH-001736,-0.13790570582417475
ACH-001737,-0.43091320729242205
ACH-001740,-0.03268644376497666
ACH-001745,-0.1749115314804917
ACH-001765,-0.1000654653848612
