,DRG1 (4733)
ACH-000272,-0.26817399458184193
ACH-000274,-0.5104996388443717
ACH-000277,-0.4116287373900393
ACH-000278,-0.5743247889796392
ACH-000279,-0.3484989000822715
ACH-000280,-0.21329317151962246
ACH-000281,-0.3790254066999635
ACH-000288,-0.2328979555398099
ACH-000291,-0.3657041882643671
ACH-000293,-0.41385834472049937
ACH-000294,-0.4778499608407758
ACH-000295,-0.4704182262041895
ACH-000296,-0.3508030451194881
ACH-000302,-0.5971505380144302
ACH-000304,-0.5841879235644902
ACH-000307,-0.4267914941822789
ACH-000308,-0.4285928959551945
ACH-000310,-0.4298945239864139
ACH-000311,-0.3697868846268671
ACH-000312,-0.5240440850980588
ACH-000315,-0.4876041160914208
ACH-000316,-0.09139960074176308
ACH-000317,-0.2820086359198539
ACH-000318,-0.5351011476462901
ACH-000319,-0.4296238577566781
ACH-000320,-0.4693000998665298
ACH-000322,-0.6321521001669389
ACH-000323,-0.6427501667792734
ACH-000324,-0.3814621791594317
ACH-000329,-0.4456712204593782
ACH-000330,-0.5067254636140559
ACH-000331,-0.5242774404143159
ACH-000332,-0.3873361331343593
ACH-000334,-0.4340957406009851
ACH-000335,-0.28558741572555096
ACH-000336,-0.2713541232886679
ACH-000337,-0.7266255357708274
ACH-000338,-0.3888569730589826
ACH-000339,-0.3920568412271564
ACH-000341,-0.5106749567017442
ACH-000348,-0.40563549247240027
ACH-000350,-0.429468520808212
ACH-000352,-0.4849685711632212
ACH-000356,-0.5108578525166197
ACH-000361,-0.3911969675208125
ACH-000362,-0.4214310778335168
ACH-000363,-0.4846142263977453
ACH-000364,-0.6003609869703569
ACH-000365,-0.502293882582476
ACH-000366,-0.5547907430649539
ACH-000368,-0.3098053341594899
ACH-000374,-0.2361957815766347
ACH-000375,-0.4654241504431753
ACH-000376,-0.38867331636001695
ACH-000381,-0.43568486998948336
ACH-000383,-0.33624359981215723
ACH-000387,-0.5647261018659616
ACH-000389,-0.31835961214162783
ACH-000390,-0.3899632537202944
ACH-000393,-0.4973684964076162
ACH-000395,-0.17533756061902298
ACH-000396,-0.4896793604391016
ACH-000397,-0.5193683715422168
ACH-000401,-0.5053740142779783
ACH-000402,-0.5394979805322249
ACH-000403,-0.3963165075855771
ACH-000404,-0.6768451276081946
ACH-000406,-0.40752429049158745
ACH-000407,-0.554674143683713
ACH-000408,-0.4897850303130288
ACH-000410,-0.4278537058576629
ACH-000411,-0.4898998993614631
ACH-000414,-0.3810563047823741
ACH-000415,-0.3684221405995143
ACH-000416,-0.613758400762454
ACH-000420,-0.4542383152268206
ACH-000421,-0.4661496602226349
ACH-000424,-0.4110824933593164
ACH-000425,-0.6775932791856777
ACH-000426,-0.3179548954446293
ACH-000427,-0.5833847749350319
ACH-000433,-0.308931379714018
ACH-000435,-0.4919021049427056
ACH-000436,-0.3124985667736241
ACH-000444,-0.7402977233100627
ACH-000445,-0.5735280402909357
ACH-000448,-0.4605014008714451
ACH-000450,-0.2756673912320498
ACH-000452,-0.4755075266158483
ACH-000454,-0.5650062044712797
ACH-000458,-0.4402576282699153
ACH-000459,-0.29042281844551976
ACH-000460,-0.3982251119068534
ACH-000461,-0.4528913798152358
ACH-000463,-0.5452882056103668
ACH-000464,-0.3224840856103009
ACH-000466,-0.2115175721112657
ACH-000467,-0.3717193161374432
ACH-000468,-0.44958800407103694
ACH-000469,-0.5283660285514117
ACH-000470,-0.3897255054427206
ACH-000471,-0.3537916764032388
ACH-000472,-0.5544677862785208
ACH-000473,-0.3188273730628069
ACH-000475,-0.5655945512707348
ACH-000476,-0.2429465958045385
ACH-000477,-0.4609798844714466
ACH-000479,-0.3060461236290082
ACH-000480,-0.5969379019599491
ACH-000481,-0.4445543558713673
ACH-000483,-0.6945370522167067
ACH-000484,-0.3893783486810549
ACH-000485,-0.3798343855349717
ACH-000486,-0.5774247234604543
ACH-000487,-0.2885914831889712
ACH-000488,-0.5670138492436441
ACH-000490,-0.3164313375075173
ACH-000491,-0.5713297837628385
ACH-000495,-0.3942748935992405
ACH-000496,-0.21903536639501156
ACH-000499,-0.5741748363405019
ACH-000500,-0.06647810223228771
ACH-000502,-0.4817992336731872
ACH-000503,-0.10119257661866136
ACH-000505,-0.4317701518674255
ACH-000507,-0.3329656668281728
ACH-000510,-0.4574964648441442
ACH-000511,-0.6319646563384956
ACH-000512,-0.4307709013802458
ACH-000516,-0.593073075840551
ACH-000517,-0.3478864238405233
ACH-000518,-0.33921407135256976
ACH-000520,-0.3853405987686988
ACH-000521,-0.16106285180403573
ACH-000522,-0.4350739351352921
ACH-000524,-0.4020728409672168
ACH-000527,-0.4855123442222343
ACH-000528,-0.6077589200707123
ACH-000537,-0.39693792291590657
ACH-000541,-0.4473232067718425
ACH-000542,-0.5311101196465157
ACH-000544,-0.461609254541869
ACH-000545,-0.3442923917765056
ACH-000547,-0.9278064724422518
ACH-000548,-0.4037708514426299
ACH-000549,-0.5250620215031455
ACH-000550,-0.3042529916718117
ACH-000552,-0.4009765037244917
ACH-000556,-0.3499598157618228
ACH-000557,-0.4733729481680008
ACH-000569,-0.2168319946541551
ACH-000570,-0.6523082624045806
ACH-000571,-0.4317901056555744
ACH-000573,-0.406845311368988
ACH-000576,-0.6291079301213794
ACH-000579,-0.33790248626879943
ACH-000580,-0.3490477012264226
ACH-000584,-0.4928561001532799
ACH-000585,-0.3837922515092853
ACH-000588,-0.2454491500744061
ACH-000589,-0.4216759040570233
ACH-000591,-0.3192284150334103
ACH-000593,-0.28347276658188353
ACH-000600,-0.2563914974751908
ACH-000601,-0.34406879091017906
ACH-000605,-0.3996119225122592
ACH-000606,-0.5307291255244043
ACH-000608,-0.4195440196966278
ACH-000614,-0.42510451440415903
ACH-000616,-0.4460832369190204
ACH-000618,-0.5305053023408537
ACH-000619,-0.4849646874394679
ACH-000620,-0.2670877814332951
ACH-000621,-0.5570249378228511
ACH-000622,-0.6456146094775772
ACH-000623,-0.5013354411283183
ACH-000624,-0.5055097908670537
ACH-000627,-0.6208096439303986
ACH-000630,-0.4166318998061444
ACH-000631,-0.3562918690717664
ACH-000632,-0.3589658104569525
ACH-000633,-0.6216346219668923
ACH-000637,-0.4688721135568699
ACH-000638,-0.31026875284505595
ACH-000646,-0.5516047216144467
ACH-000647,-0.4729747388807988
ACH-000648,-0.4308347206203403
ACH-000649,-0.3345591649236633
ACH-000651,-0.4160513682341791
ACH-000652,-0.1801895439648239
ACH-000653,-0.3237368232100932
ACH-000657,-0.4245035194720895
ACH-000658,-0.4184058054765811
ACH-000661,-0.286125230810566
ACH-000662,-0.6447313822179465
ACH-000663,-0.18582272705462569
ACH-000665,-0.5193149459697204
ACH-000671,-0.6743675494844459
ACH-000672,-0.6521503822545891
ACH-000673,-0.4581141021457046
ACH-000676,-0.5036556035866907
ACH-000677,-0.4345501854689071
ACH-000681,-0.4111088105830876
ACH-000683,-0.4541062509931467
ACH-000684,-0.2574951086313566
ACH-000688,-0.3631286306296456
ACH-000693,-0.511198636952395
ACH-000694,-0.5791124314525156
ACH-000695,-0.4183075715448145
ACH-000696,-0.4541135339150579
ACH-000697,-0.5782593755146744
ACH-000699,-0.4798091958474045
ACH-000701,-0.20510675918376026
ACH-000706,-0.6113181082708756
ACH-000711,-0.4551158175525845
ACH-000713,-0.336857936472982
ACH-000714,-0.15276693122957272
ACH-000718,-0.5206847401800402
ACH-000720,-0.5029258292421507
ACH-000721,-0.305048024628712
ACH-000724,-0.4937074150901502
ACH-000725,-0.5264538546300946
ACH-000732,-0.7308575096286163
ACH-000734,-0.4401398845447133
ACH-000735,-0.7303939285262898
ACH-000736,-0.5625834709155175
ACH-000738,-0.4898624804345911
ACH-000746,-0.31816831502318604
ACH-000747,-0.2779152867827334
ACH-000748,-0.35384611089002826
ACH-000753,-0.2887032398819989
ACH-000756,-0.17154202930819748
ACH-000757,-0.5197197216561765
ACH-000758,-0.27122785886766193
ACH-000760,-0.4713783126775905
ACH-000762,-0.4654076717171799
ACH-000763,-0.5701029542715288
ACH-000764,-0.15568202324625985
ACH-000765,-0.5029216917197274
ACH-000766,-0.2355749213109193
ACH-000767,-0.4451212970719685
ACH-000768,-0.5013543782264389
ACH-000769,-0.4266780991615498
ACH-000770,-0.4110271195701211
ACH-000771,-0.3164002128802046
ACH-000773,-0.20874608674067188
ACH-000776,-0.4614454648165869
ACH-000777,-0.32653483843573755
ACH-000778,-0.43331973084999054
ACH-000781,-0.42830620577144735
ACH-000782,-0.7142458024991175
ACH-000783,-0.5290599953596811
ACH-000784,-0.4761485646163559
ACH-000785,-0.5843431216875523
ACH-000787,-0.3991150577623509
ACH-000788,-0.4994825037931203
ACH-000791,-0.4969351512942586
ACH-000792,-0.3626916462082199
ACH-000794,-0.4378227317550751
ACH-000796,-0.4181497527029289
ACH-000798,-0.334430707894718
ACH-000799,-0.5844318797991559
ACH-000800,-0.5513237567284087
ACH-000802,-0.3607916754743911
ACH-000804,-0.3642847706124919
ACH-000805,-0.4743525013883261
ACH-000809,-0.4666547754610584
ACH-000810,-0.5522332983815378
ACH-000811,-0.4171070962425473
ACH-000817,-0.14630925754087196
ACH-000819,-0.5485251501151264
ACH-000820,-0.3414218947189113
ACH-000821,-0.3051756313283314
ACH-000822,-0.3482125583254637
ACH-000823,-0.3911343876404669
ACH-000824,-0.3854359934804629
ACH-000827,-0.4342751582299878
ACH-000829,-0.3799309073463202
ACH-000831,-0.6628519943557769
ACH-000832,-0.3494521175706553
ACH-000833,-0.4407921161934049
ACH-000834,-0.4541502882038815
ACH-000835,-0.6446665435423218
ACH-000836,-0.4805343317382244
ACH-000837,-0.471221119627465
ACH-000838,-0.7010718414075514
ACH-000839,-0.4815606049758689
ACH-000840,-0.5502618671665436
ACH-000841,-0.3630708285936077
ACH-000843,-0.5874200722970647
ACH-000846,-0.4250240722960839
ACH-000847,-0.318092317059282
ACH-000848,-0.5837187059454212
ACH-000849,-0.11273287281977228
ACH-000851,-0.4359102844385848
ACH-000855,-0.5070378515635143
ACH-000856,-0.5213830577672585
ACH-000858,-0.3525431149701109
ACH-000859,-0.7122017392110306
ACH-000861,-0.2780189262241324
ACH-000862,-0.4605935566078546
ACH-000865,-0.5240766600838327
ACH-000866,-0.4913990402450984
ACH-000867,-0.4260826820545639
ACH-000869,-0.4192379216681503
ACH-000872,-0.6816850622098909
ACH-000873,-0.3523979362076041
ACH-000876,-0.3668343816376465
ACH-000878,-0.3366508473074374
ACH-000880,-0.3886558031904525
ACH-000881,-0.4704587832184116
ACH-000882,-0.43136763766118896
ACH-000884,-0.4635081014587723
ACH-000885,-0.33787906360286346
ACH-000887,-0.4391070559532141
ACH-000889,-0.2720408634905511
ACH-000896,-0.3901893231587201
ACH-000898,-0.6127435969381869
ACH-000900,-0.4660936232408326
ACH-000901,-0.4519305140272918
ACH-000905,-0.27226877623166384
ACH-000906,-0.4659594344251773
ACH-000907,-0.3667897141230468
ACH-000910,-0.5367083117193534
ACH-000911,-0.52208961146034
ACH-000912,-0.2691963786592282
ACH-000913,-0.4186048786150031
ACH-000915,-0.4003651246717684
ACH-000916,0.023614859890863725
ACH-000917,-0.29553848399376065
ACH-000920,-0.21576478077873396
ACH-000921,-0.4720512320172126
ACH-000924,-0.3504134319366983
ACH-000926,-0.4932245572399866
ACH-000928,-0.27649608845145585
ACH-000929,-0.3051459434525992
ACH-000932,-0.4355539923515359
ACH-000935,-0.3723663322645344
ACH-000936,-0.31426770014100536
ACH-000937,-0.1840328115680501
ACH-000938,-0.15571622871819835
ACH-000939,-0.48163918448629
ACH-000941,-0.38235588327820746
ACH-000943,-0.4075963933565581
ACH-000946,-0.40848463226934456
ACH-000947,-0.4269945337317145
ACH-000948,-0.4370801782769543
ACH-000950,-0.6095022080423298
ACH-000953,-0.2797780415385502
ACH-000954,-0.15988656044990032
ACH-000957,-0.4470977652138386
ACH-000958,-0.6228399659819003
ACH-000960,-0.35356050889042273
ACH-000963,-0.5382258523585935
ACH-000968,-0.35237093680715786
ACH-000969,-0.4400299783032802
ACH-000972,-0.3755465478207289
ACH-000973,-0.3842828451804501
ACH-000974,-0.3780431945809761
ACH-000978,-0.6160566543404472
ACH-000984,-0.4316531191609814
ACH-000986,-0.6973979037840435
ACH-000988,-0.4166391234706782
ACH-000993,-0.4026698172727546
ACH-000994,-0.3797164634423128
ACH-000996,-0.4278026959838705
ACH-001001,-0.542967684992054
ACH-001020,-0.4003554622252166
ACH-001028,-0.4239963758524011
ACH-001031,-0.2919788106970157
ACH-001038,-0.28514237286304944
ACH-001048,-0.2960212424902229
ACH-001050,-0.32086795424009623
ACH-001053,-0.6272368797681841
ACH-001054,-0.4882368071353445
ACH-001061,-0.7618528242548532
ACH-001067,-0.17271929122590554
ACH-001075,-0.4269991366421596
ACH-001096,-0.5018514092699033
ACH-001111,-0.23645000818300416
ACH-001119,-0.4978233592559146
ACH-001128,-0.6886811987464024
ACH-001134,-0.25213576911371
ACH-001151,-0.2948385581746606
ACH-001163,-0.419213195048837
ACH-001164,-0.4588308008100273
ACH-001183,-0.4196727885960928
ACH-001192,-0.3246539957159661
ACH-001193,-0.2411416909409841
ACH-001196,-0.7369552123878421
ACH-001197,-0.3411122725444878
ACH-001205,-0.3080317919848058
ACH-001211,-0.41599932954554986
ACH-001212,-0.3650150844044852
ACH-001228,-0.4332736481221453
ACH-001232,-0.4031634567958725
ACH-001239,-0.5017203672036731
ACH-001270,-0.4824187068935992
ACH-001274,-0.476352869095656
ACH-001275,-0.3647520307976289
ACH-001277,-0.6609067994494879
ACH-001278,-0.5361739051967142
ACH-001280,-0.5369685802299213
ACH-001283,-0.26780764837358995
ACH-001289,-0.2621714682353818
ACH-001300,-0.4951518042780134
ACH-001301,-0.4910888044622396
ACH-001302,-0.40867234850414697
ACH-001306,-0.3754775951582052
ACH-001318,-0.24932879083218956
ACH-001322,-0.402156405639598
ACH-001328,-0.3835673571793855
ACH-001332,-0.5699246545640076
ACH-001336,-0.3784550411273966
ACH-001346,-0.6277475930808574
ACH-001353,-0.42325955335876697
ACH-001354,-0.5434813800336795
ACH-001367,-0.5243602139322743
ACH-001368,-0.5957119205849815
ACH-001374,-0.3512608394508908
ACH-001377,-0.4158343582227821
ACH-001380,-0.4390289314942448
ACH-001391,-0.4548885255838346
ACH-001408,-0.3849337508755381
ACH-001430,-0.12523023937567349
ACH-001431,-0.4297396724203867
ACH-001450,-0.32045254518243466
ACH-001496,-0.3826474907533421
ACH-001500,-0.4037761436897279
ACH-001523,-0.4159178543875167
ACH-001532,-0.42299955645855614
ACH-001550,-0.6053811840967112
ACH-001552,-0.4508412909181422
ACH-001554,-0.5220152168171239
ACH-001654,-0.5118104626987828
ACH-001735,-0.3982512221806075
ACH-001736,-0.11143391980748092
ACH-001737,-0.5276526651325432
ACH-001740,-0.578736786282651
ACH-001745,-0.4922456432293191
ACH-001765,-0.8770957908010911
