,OVOL2 (58495)
ACH-000517,-0.3887491994691443
ACH-000518,-0.33543659163631323
ACH-000520,-0.3689203712724516
ACH-000521,-0.2788009008539157
ACH-000522,-0.27009082348616337
ACH-000524,-0.37111483939216094
ACH-000527,-0.21392518045699946
ACH-000528,-0.1902613496266387
ACH-000537,-0.15891005238891487
ACH-000541,-0.028702289116322482
ACH-000542,-0.3281435542578989
ACH-000544,-0.2992940094203361
ACH-000545,-0.3723867949528091
ACH-000547,-0.4293661071671221
ACH-000548,-0.40706395347304425
ACH-000549,-0.2317648849017647
ACH-000550,-0.1804919314470941
ACH-000552,-0.4024703776625144
ACH-000556,-0.3264772735666539
ACH-000557,-0.6659777960921859
ACH-000569,-0.1655253222816875
ACH-000570,-0.2295908339715804
ACH-000571,-0.2252417913568612
ACH-000573,-0.3638813722624309
ACH-000576,-0.4107525492019981
ACH-000579,-0.3420877534867633
ACH-000580,-0.4870313551660059
ACH-000584,-0.11154682804934743
ACH-000585,-0.28499752272202383
ACH-000588,-0.28965717735188473
ACH-000589,-0.3117195094480865
ACH-000591,-0.3736490903120717
ACH-000593,-0.16582385295584653
ACH-000600,-0.2991908462860121
ACH-000601,-0.2654729319176589
ACH-000605,-0.3336382411239149
ACH-000606,-0.2581930347364434
ACH-000608,-0.41231408018187615
ACH-000614,-0.4877923760871117
ACH-000616,-0.4852967100595463
ACH-000618,-0.20277185000004355
ACH-000619,-0.3188778579138803
ACH-000620,-0.3177548155999751
ACH-000621,-0.35796833081821866
ACH-000622,-0.4315964586932184
ACH-000623,-0.3781386274061813
ACH-000624,-0.32051254681978353
ACH-000627,-0.28588201539730124
ACH-000630,-0.2092812081998885
ACH-000631,-0.1732718947967965
ACH-000632,-0.3798162004958684
ACH-000633,-0.2887933346550934
ACH-000637,-0.10581543014807857
ACH-000638,-0.3200280712949211
ACH-000646,-0.3502703529837419
ACH-000647,-0.3769265415881519
ACH-000648,-0.1974682519238128
ACH-000649,-0.14157926123314196
ACH-000651,-0.3188098648310396
ACH-000652,-0.4611124348467278
ACH-000653,-0.2942492136312389
ACH-000657,-0.3679994730920593
ACH-000658,-0.6618228379739963
ACH-000661,-0.3042508362622996
ACH-000662,-0.21519604330398728
ACH-000663,-0.2402319419723297
ACH-000665,-0.3241979529525858
ACH-000671,-0.12227800459724493
ACH-000672,0.0363877827831348
ACH-000673,-0.4264840075456348
ACH-000676,-0.14281442784800194
ACH-000677,-0.22748738520864184
ACH-000681,-0.20982632060460504
ACH-000683,-0.20137685400351668
ACH-000684,-0.13678055258999322
ACH-000688,-0.389802844513008
ACH-000693,-0.2090362243167492
ACH-000694,-0.3657736529562631
ACH-000695,-0.4411848874710173
ACH-000696,-0.3599888965226927
ACH-000697,-0.3242943640914797
ACH-000699,-0.3723153356154509
ACH-000701,-0.4035417818879733
ACH-000706,-0.28676863062052843
ACH-000711,-0.5404032299217161
ACH-000713,-0.32767267734336464
ACH-000714,-0.3935756272172431
ACH-000718,-0.41409325528504604
ACH-000720,-0.2746115530009737
ACH-000721,-0.2920574676291541
ACH-000724,-0.2609311382753671
ACH-000725,-0.3478155148503745
ACH-000732,-0.3695528752322288
ACH-000734,-0.15368897222129613
ACH-000735,-0.17644181628406394
ACH-000736,-0.2965707234441992
ACH-000738,-0.3865847756184755
ACH-000746,-0.5289482874654172
ACH-000747,-0.2800361812721922
ACH-000748,-0.2536578761753433
ACH-000753,-0.23481217004008906
ACH-000756,-0.3280027830530982
ACH-000757,-0.36574855546090507
ACH-000758,-0.2579899886467132
ACH-000760,-0.2665504954490601
ACH-000762,-0.2574992471773534
ACH-000763,-0.7961959168888431
ACH-000764,-0.15549068312434125
ACH-000765,-0.16336949728650627
ACH-000766,-0.2694477893272099
ACH-000767,-0.2802199832932383
ACH-000768,-0.3944571726155637
ACH-000769,-0.4853956343452987
ACH-000770,-0.33587524045669503
ACH-000771,-0.30110229749204603
ACH-000773,-0.1439517855039876
ACH-000776,-0.14429668161668496
ACH-000777,-0.404334000197405
ACH-000778,-0.3596723351084193
ACH-000781,-0.24731231824041094
ACH-000782,-0.14582036003885704
ACH-000783,-0.31208690587946497
ACH-000784,-0.3580864902327124
ACH-000785,-0.3760581721488589
ACH-000787,-0.07571292967921267
ACH-000788,-0.19519703313210468
ACH-000791,-0.3283686386509837
ACH-000792,-0.30357783386733345
ACH-000794,-0.40699686080829933
ACH-000796,-0.30490905832424714
ACH-000798,-0.447584579512974
ACH-000799,-0.3613812747651272
ACH-000800,-0.2518422304869605
ACH-000802,-0.4043738748367885
ACH-000804,0.051561145540017055
ACH-000805,-0.5636016663607589
ACH-000809,-0.26641166302327723
ACH-000810,0.15198165151341805
ACH-000811,-0.2474683379430608
ACH-000817,-0.14045230365711947
ACH-000819,-0.2881204705453679
ACH-000820,-0.2946138964906605
ACH-000821,-0.3248732421212707
ACH-000822,-0.2721371713807548
ACH-000823,-0.3801264080845042
ACH-000824,-0.311425250575069
ACH-000827,-0.2811187894939516
ACH-000829,-0.2396485174273996
ACH-000831,-0.3531940172030396
ACH-000832,-0.37822622636960224
ACH-000833,-0.30687480508853776
ACH-000834,-0.31471391302716256
ACH-000835,-0.3409415898523976
ACH-000836,-0.22996619513881697
ACH-000837,-0.14431355148041333
ACH-000838,-0.18264896713872386
ACH-000839,-0.4227897010616853
ACH-000840,-0.4258339537057144
ACH-000841,-0.2821374221011338
ACH-000843,-0.3536133499478611
ACH-000846,-0.2975352043308557
ACH-000847,-0.3690119037540701
ACH-000848,-0.2623249494063297
ACH-000849,-0.1124200696415668
ACH-000851,-0.02508118274553544
ACH-000855,-0.4730661678573171
ACH-000856,-0.38285643953640797
ACH-000858,-0.13801658185040716
ACH-000859,0.05180809467949393
ACH-000861,-0.25738627535511377
ACH-000862,-0.3823526018511588
ACH-000865,-0.2212177194279928
ACH-000866,-0.2981808684498644
ACH-000867,-0.3257161991958016
ACH-000869,-0.2032092576373986
ACH-000872,-0.3085536416484566
ACH-000873,-0.3484535899966081
ACH-000876,-0.2663633215292987
ACH-000878,-0.18228881342762415
ACH-000880,-0.3784447165233354
ACH-000881,-0.28630783005627536
ACH-000882,-0.1504221612215805
ACH-000884,-0.17143866033902075
ACH-000885,-0.3448413540047502
ACH-000887,-0.330648147845146
ACH-000889,-0.3268416271736729
ACH-000896,-0.24506644337748504
ACH-000898,-0.1311268660838108
ACH-000900,-0.12115424774592665
ACH-000901,-0.2384760465830656
ACH-000905,-0.35059571252667554
ACH-000906,-0.2611790952366271
ACH-000907,-0.02236586283619637
ACH-000910,-0.2819498074226453
ACH-000911,-0.327432923585955
ACH-000912,-0.3675794001341232
ACH-000913,-0.270648635868772
ACH-000915,-0.16194000666797628
ACH-000916,-0.2279059420792427
ACH-000917,-0.1693854430628224
ACH-000920,-0.2610018260640428
ACH-000921,-0.17059901591215362
ACH-000924,-0.29668960921755033
ACH-000926,-0.2669167160954167
ACH-000928,-0.2725549570807985
ACH-000929,-0.4444098657723832
ACH-000932,-0.3870758763992464
ACH-000935,-0.27023550950810266
ACH-000936,-0.5750947275457511
ACH-000937,-0.4607555475662416
ACH-000938,-0.3726444175676447
ACH-000939,-0.3306790605712374
ACH-000941,-0.13274882049058925
ACH-000943,-0.1330356846100676
ACH-000946,-0.37615862398203403
ACH-000947,-0.22347135082046324
ACH-000948,-0.27399829775092793
ACH-000950,-0.3105761235308204
ACH-000953,-0.38631244166250733
ACH-000954,-0.5276972240021935
ACH-000957,-0.39291075188188596
ACH-000958,-0.1353027400730679
ACH-000960,-0.4122184458067768
ACH-000963,-0.5437376713677838
ACH-000968,-0.18390515710266356
ACH-000969,-0.4054176885140226
ACH-000972,-0.4177795252557849
ACH-000973,-0.3571609383632113
ACH-000974,-0.291175410636917
ACH-000978,-0.5350307919616928
ACH-000984,-0.4030732544232468
ACH-000986,-0.12634059375318255
ACH-000988,-0.2389473097169141
ACH-000993,-0.506820409809858
ACH-000994,-0.312995474687868
ACH-000996,-0.29196024195353026
ACH-001001,-0.3626686225633569
ACH-001020,-0.20805219836513866
ACH-001028,-0.2358045733487044
ACH-001031,-0.4468891953093266
ACH-001038,-0.3757526988433935
ACH-001048,-0.3980320553076984
ACH-001050,-0.2392545179109868
ACH-001053,-0.3338977436443262
ACH-001054,-0.39340521626491975
ACH-001061,-0.2882193730793489
ACH-001067,-0.2698067206279741
ACH-001075,-0.3473411710062801
ACH-001096,-0.2715377583869445
ACH-001111,0.06655337715801322
ACH-001119,-0.4118102123006262
ACH-001128,-0.3489532562023204
ACH-001134,-0.3268407994754784
ACH-001151,-0.3935553808569831
ACH-001163,-0.22433313763374094
ACH-001164,-0.331958463832094
ACH-001183,-0.4265626823368504
ACH-001192,-0.4543877995230021
ACH-001193,-0.20913660264012773
ACH-001196,-0.4637864629163369
ACH-001197,-0.17632693831605506
ACH-001205,-0.4414468938685176
ACH-001211,-0.4884255391259691
ACH-001212,-0.2652851811620272
ACH-001228,0.17376152373593934
ACH-001232,-0.41777720912475136
ACH-001239,-0.2569077008392276
ACH-001270,-0.4827085043863049
ACH-001274,-0.2925136651036929
ACH-001275,-0.3148228368648926
ACH-001277,-0.0902435494980044
ACH-001278,-0.23806329199167064
ACH-001280,-0.4220298002059908
ACH-001283,-0.2338415889778027
ACH-001289,-0.3576223153015883
ACH-001300,-0.25538662194051603
ACH-001301,-0.24172600862563876
ACH-001302,-0.3690656174719679
ACH-001306,-0.18596167707690725
ACH-001318,-0.3168565051339109
ACH-001322,-0.2409064932801357
ACH-001328,-0.39001669843605696
ACH-001332,-0.6678064723942623
ACH-001336,-0.05456263903891797
ACH-001346,-0.20680135083040935
ACH-001353,-0.4188358104394659
ACH-001354,-0.1999484016020404
ACH-001367,-0.1864145230329833
ACH-001368,-0.3642036153535057
ACH-001374,-0.2470376937852989
ACH-001377,-0.3233510463815463
ACH-001380,-0.3082913848799245
ACH-001391,-0.4450036315333585
ACH-001408,-0.5339051773405166
ACH-001430,-0.5899669347774562
ACH-001431,-0.3563179567090668
ACH-001450,-0.226820528527296
ACH-001496,-0.17405476424929667
ACH-001500,-0.3039610737311145
ACH-001523,-0.2823836617928171
ACH-001532,-0.4229210798678368
ACH-001550,-0.32626385950200204
ACH-001552,-0.35370600264546764
ACH-001554,-0.4048612932599339
ACH-001654,-0.4071374397807038
ACH-001735,-0.27634999811455285
ACH-001736,-0.4985742902052943
ACH-001737,-0.4530159958102462
ACH-001740,-0.17227521577153065
ACH-001745,-0.26973016343127393
ACH-001765,-0.4367400579776313
