,P2RX2 (22953)
ACH-000748,-0.25801832381705675
ACH-000753,-0.23663423255285945
ACH-000756,-0.18363233957727448
ACH-000757,-0.2876454619398327
ACH-000758,-0.2250185609755048
ACH-000760,-0.14555426683618675
ACH-000762,-0.22514842697949186
ACH-000763,-0.04995654503892611
ACH-000764,-0.2365651292155676
ACH-000765,0.12619706244556686
ACH-000766,-0.06650031178809304
ACH-000767,0.00825640651667385
ACH-000768,-0.10510708332538313
ACH-000769,-0.2188156588342898
ACH-000770,-0.16933664586977398
ACH-000771,-0.34680530580040475
ACH-000773,-0.2602444616464619
ACH-000776,-0.2633253315608635
ACH-000777,-0.11812072539563485
ACH-000778,-0.06007880067927285
ACH-000781,-0.08147381340610553
ACH-000782,-0.11330723208637693
ACH-000783,-0.3170846830140523
ACH-000784,-0.08263925249909365
ACH-000785,-0.1654911977461926
ACH-000787,-0.12612238572502196
ACH-000788,-0.18243782091390331
ACH-000791,-0.2517562325033624
ACH-000792,-0.08684910904952635
ACH-000794,-0.3130935275567697
ACH-000796,-0.241221885120052
ACH-000798,-0.08451157646380973
ACH-000799,-0.3351962452326914
ACH-000800,-0.1407189673233374
ACH-000802,-0.19436899816953526
ACH-000804,-0.4093801416294125
ACH-000805,-0.018215965374925244
ACH-000809,-0.15594906884775822
ACH-000810,-0.2810942346424095
ACH-000811,-0.19021238222105194
ACH-000817,-0.07168310790661192
ACH-000819,-0.11555193212531857
ACH-000820,-0.12156644275826407
ACH-000821,-0.16876018047249738
ACH-000822,-0.1031262552851421
ACH-000823,-0.23143882672737806
ACH-000824,-0.1386697691559833
ACH-000827,-0.07350664137222837
ACH-000829,-0.15975715440776395
ACH-000831,-0.10047075539840623
ACH-000832,-0.11687386579525437
ACH-000833,-0.05428734007528496
ACH-000834,-0.25979402898605103
ACH-000835,-0.1952325081258318
ACH-000836,-0.1820911004064966
ACH-000837,-0.0983497220071621
ACH-000838,-0.1754056473497537
ACH-000839,-0.2802975957463756
ACH-000840,-0.09190990517833056
ACH-000841,-0.0002299733983649249
ACH-000843,-0.10659874272219524
ACH-000846,0.03859442809872096
ACH-000847,-0.1675332582251357
ACH-000848,-0.01855552328924541
ACH-000849,-0.06358428411735467
ACH-000851,-0.016842164860478827
ACH-000855,-0.05153584906582784
ACH-000856,-0.2876330868363793
ACH-000858,-0.1891756265690388
ACH-000859,-0.21977408322129974
ACH-000861,-0.2627057202263956
ACH-000862,-0.2059963287080152
ACH-000865,-0.2759543361429401
ACH-000866,-0.1184821418690872
ACH-000867,-0.2123358509260143
ACH-000869,-0.059306354226266525
ACH-000872,-0.13310408993950162
ACH-000873,-0.3063023994532956
ACH-000876,-0.19745899507062975
ACH-000878,-0.2431805416435565
ACH-000880,-0.16747483709273064
ACH-000881,-0.09785497357405938
ACH-000882,-0.1403199820285987
ACH-000884,-0.15750981792558194
ACH-000885,-0.23009619615964705
ACH-000887,-0.2386247669233036
ACH-000889,-0.14588967233323302
ACH-000896,-0.2364416744703754
ACH-000898,-0.15440832178068634
ACH-000900,-0.34996671331753026
ACH-000901,-0.3863388442524428
ACH-000905,-0.16849946145608827
ACH-000906,-0.21152527111011396
ACH-000907,-0.3622053785503955
ACH-000910,-0.24513743219852505
ACH-000911,-0.2876872603792397
ACH-000912,-0.3832481479173478
ACH-000913,-0.1561322745768151
ACH-000915,-0.1627189005470966
ACH-000916,-0.1628241466562112
ACH-000917,-0.05057700110163029
ACH-000920,-0.2650491132245357
ACH-000921,-0.2330248291988622
ACH-000924,-0.2595209475118361
ACH-000926,0.03679924744248967
ACH-000928,-0.28096373798590524
ACH-000929,0.0611067074473447
ACH-000932,-0.15864858030273346
ACH-000935,-0.2610142657373838
ACH-000936,-0.3622444641270568
ACH-000937,-0.22175592829113894
ACH-000938,-0.07675683405556621
ACH-000939,-0.19849147229054334
ACH-000941,-0.14373918139849334
ACH-000943,-0.15242451091736442
ACH-000946,-0.2707974916743653
ACH-000947,-0.1266451319026346
ACH-000948,-0.17071882381484102
ACH-000950,-0.17158702097551418
ACH-000953,-0.399726368740812
ACH-000954,-0.4281669481070463
ACH-000957,-0.2701062624598691
ACH-000958,-0.08382488005721199
ACH-000960,-0.29148314794971875
ACH-000963,-0.04950720127444545
ACH-000968,-0.09536456605637013
ACH-000969,-0.1895206552568349
ACH-000972,-0.3853931675384905
ACH-000973,-0.139729980215078
ACH-000974,-0.24065559307744075
ACH-000978,0.0038519788679710685
ACH-000984,-0.3036029192479093
ACH-000986,-0.23002834127104996
ACH-000988,-0.2631779355985635
ACH-000993,-0.5693811575372714
ACH-000994,-0.2923581309955749
ACH-000996,-0.1348235407884425
ACH-001001,-0.1976303927246127
ACH-001020,-0.2388119145466996
ACH-001028,-0.2543532774853173
ACH-001031,-0.34839753122335704
ACH-001038,-0.16835560477309494
ACH-001048,-0.2746967556806785
ACH-001050,-0.3250267696553237
ACH-001053,-0.20227973960510412
ACH-001054,-0.2497917619971353
ACH-001061,-0.07914990876412334
ACH-001067,-0.3701213444282021
ACH-001075,0.003028586796280601
ACH-001096,-0.26041147418750915
ACH-001111,-0.35434315416904644
ACH-001119,-0.2224687040457438
ACH-001128,-0.3281576366325338
ACH-001134,-0.2477867936355421
ACH-001151,-0.15090085974368356
ACH-001163,-0.3035375437462956
ACH-001164,-0.20223460144101946
ACH-001183,0.04005705318364227
ACH-001192,-0.07150829862338284
ACH-001193,-0.2238080606240979
ACH-001196,-0.22138574679422854
ACH-001197,-0.259695250382114
ACH-001205,-0.07472371606064176
ACH-001211,-0.2945136438097141
ACH-001212,-0.41143865671604096
ACH-001228,-0.08504338021896507
ACH-001232,-0.39850122715377617
ACH-001239,-0.14202208268862632
ACH-001270,-0.0560743001558683
ACH-001274,-0.14321930794463672
ACH-001275,-0.11836728165286478
ACH-001277,0.000768379623527738
ACH-001278,-0.228031984389006
ACH-001280,-0.6494407736595003
ACH-001283,-0.33469162417940324
ACH-001289,-0.11852075483319426
ACH-001300,-0.20139552422920573
ACH-001301,-0.3744747125370795
ACH-001302,-0.31358106935273705
ACH-001306,-0.15529746151812282
ACH-001318,-0.27188346260705304
ACH-001322,-0.06540175733532444
ACH-001328,-0.2925090725264571
ACH-001332,-0.22963858379192584
ACH-001336,-0.18270476392178567
ACH-001346,-0.07778484893198337
ACH-001353,-0.225443432744423
ACH-001354,-0.3356429765667953
ACH-001367,-0.20147991160600975
ACH-001368,-0.08622563056413937
ACH-001374,0.03418602590335102
ACH-001377,-0.03226635410159905
ACH-001380,-0.1421048785495454
ACH-001391,-0.03751268954430522
ACH-001408,-0.1599304814168423
ACH-001430,-0.34558486333686195
ACH-001431,-0.17819242493563808
ACH-001450,-0.07157809736244712
ACH-001496,-0.20160087160483733
ACH-001500,-0.22166500274241005
ACH-001523,-0.1616678862178517
ACH-001532,-0.2841499603130395
ACH-001550,0.014197626463942731
ACH-001552,-0.2775915715300317
ACH-001554,-0.165358914630471
ACH-001654,-0.1721247425296891
ACH-001735,-0.007073153338212391
ACH-001736,-0.08861168300149384
ACH-001737,-0.04217763349368895
ACH-001740,-0.2695527915814537
ACH-001745,-0.21564251750309274
ACH-001765,-0.18053007444032165
