,EGLN2 (112398)
ACH-000222,-0.3779333596581481
ACH-000223,-0.27326103863230605
ACH-000226,-0.2445398141219824
ACH-000227,-0.4088065707125751
ACH-000228,-0.2617229592419614
ACH-000231,-0.21327676751290855
ACH-000232,-0.34014815959170475
ACH-000233,-0.4393971360734967
ACH-000234,-0.4229546285366032
ACH-000235,-0.3724539233929874
ACH-000237,-0.3358038417634987
ACH-000238,-0.33293011639356984
ACH-000242,-0.6941089783042881
ACH-000243,-0.3108007309903457
ACH-000244,-0.3599340480707222
ACH-000246,-0.4479056385234193
ACH-000248,-0.5024201770849873
ACH-000250,-0.3144663622584202
ACH-000251,-0.27338183877230543
ACH-000252,-0.3626991867008231
ACH-000253,-0.4729809702502726
ACH-000255,-0.4941864784252975
ACH-000256,-0.4118923932654313
ACH-000257,-0.660041058009156
ACH-000258,-0.4363663232168848
ACH-000259,-0.4780747416623412
ACH-000260,-0.3537983425544457
ACH-000261,-0.3421736271590797
ACH-000262,-0.12413524241932852
ACH-000263,-0.415200724761205
ACH-000264,-0.31482242466872673
ACH-000265,-0.44213722191447213
ACH-000266,-0.35679615022866296
ACH-000272,-0.35081639691511346
ACH-000274,-0.33329098783307043
ACH-000277,-0.384024180419534
ACH-000278,-0.19303858881303848
ACH-000279,-0.4697690806365421
ACH-000280,-0.4326007453234548
ACH-000281,-0.3236991963460969
ACH-000288,-0.3291614332883773
ACH-000291,-0.3326627995050707
ACH-000293,-0.18308548272479516
ACH-000294,-0.1502960034948869
ACH-000295,-0.3080624378983163
ACH-000296,-0.13701390965838026
ACH-000302,-0.5124583223365511
ACH-000304,-0.248552604004262
ACH-000307,-0.3628501654425305
ACH-000308,-0.39611530180878973
ACH-000310,-0.5521037442038047
ACH-000311,-0.4603238447050841
ACH-000312,-0.3129023608936545
ACH-000315,-0.4905415363237119
ACH-000316,-0.2268969093601661
ACH-000317,-0.21800553844586898
ACH-000318,-0.3265773736921881
ACH-000319,-0.2776831153734953
ACH-000320,-0.2486717946425505
ACH-000322,-0.19530171661379372
ACH-000323,-0.32271020168063963
ACH-000324,-0.4237955152436662
ACH-000329,-0.43442075903815774
ACH-000330,-0.3755223051514221
ACH-000331,-0.12925046703244214
ACH-000332,-0.5084699667280809
ACH-000334,-0.4570586771185947
ACH-000335,-0.4991165035381329
ACH-000336,-0.4704145266912424
ACH-000337,-0.2437771179954655
ACH-000338,-0.6717335910855614
ACH-000339,-0.5451758556874532
ACH-000341,-0.470064686049496
ACH-000348,-0.2603459183745412
ACH-000350,-0.4101195147828916
ACH-000352,-0.2711330555239629
ACH-000356,-0.40602335156187774
ACH-000361,-0.556518288319788
ACH-000362,-0.3347190706876427
ACH-000363,-0.3661563464458392
ACH-000364,-0.4240792115398404
ACH-000365,-0.6222978150287757
ACH-000366,-0.5207153256727055
ACH-000368,-0.17158787771393694
ACH-000374,-0.24613201365100074
ACH-000375,-0.04625618158131711
ACH-000376,-0.32795628940087346
ACH-000381,-0.3517328220091696
ACH-000383,-0.4278961142939759
ACH-000387,-0.3425497764856196
ACH-000389,-0.3462785854394803
ACH-000390,-0.3917022712612658
ACH-000393,-0.399629452545339
ACH-000395,-0.31058287824897746
ACH-000396,-0.2256227382861538
ACH-000397,-0.6433624859113168
ACH-000401,-0.25578582181970383
ACH-000402,-0.18693609392868732
ACH-000403,-0.24899341980794376
ACH-000404,-0.20874934442441576
ACH-000406,-0.4727430230884266
ACH-000407,-0.17428130990709415
ACH-000408,-0.4062937667867421
ACH-000410,-0.4092547010834936
ACH-000411,-0.4683547885912205
ACH-000414,-0.4818723623646319
ACH-000415,-0.4765470452266333
ACH-000416,-0.3498313204729048
ACH-000420,-0.6361700496665884
ACH-000421,-0.3684348622806788
ACH-000424,-0.44987230740173206
ACH-000425,-0.4413831689551312
ACH-000426,-0.4650224238820138
ACH-000427,-0.3048772919158742
ACH-000433,-0.4966513497393887
ACH-000435,-0.43760455213143135
ACH-000436,-0.7110538045495207
ACH-000444,-0.3219063522076931
ACH-000445,-0.3906862824601622
ACH-000448,-0.3475630878852322
ACH-000450,-0.1790919432385694
ACH-000452,-0.3340966559808293
ACH-000454,-0.42383910514524814
ACH-000458,-0.31356506289825703
ACH-000459,-0.2125641252510118
ACH-000460,-0.3531391160069269
ACH-000461,-0.3905359286973448
ACH-000463,-0.16217801657241007
ACH-000464,-0.3646498880237644
ACH-000466,-0.4491983888000527
ACH-000467,-0.2406513271379851
ACH-000468,-0.34433063900328104
ACH-000469,-0.2754731978520685
ACH-000470,-0.31393396103964816
ACH-000471,-0.4877934053357187
ACH-000472,-0.5175757472239434
ACH-000473,-0.5037268818987181
ACH-000475,-0.3981122080505657
ACH-000476,-0.36585524159487065
ACH-000477,-0.3703214051246551
ACH-000479,-0.4710416965366257
ACH-000480,-0.4023192988726708
ACH-000481,-0.3486891714295557
ACH-000483,-0.28201726726235243
ACH-000484,-0.5060178908876135
ACH-000485,-0.2835538378128358
ACH-000486,-0.4695207111383658
ACH-000487,-0.4152486008320304
ACH-000488,-0.35221055379806937
ACH-000490,-0.27594118830868913
ACH-000491,-0.42409242043663387
ACH-000495,-0.4328851000471745
ACH-000496,-0.496809572870291
ACH-000499,-0.6555771265373164
ACH-000500,-0.6017578466089876
ACH-000502,-0.13499593892537165
ACH-000503,-0.5093470274143899
ACH-000505,-0.4161351573126458
ACH-000507,-0.2854985349356916
ACH-000510,-0.5310503683327833
ACH-000511,-0.2833533383432677
ACH-000512,-0.5386243119757974
ACH-000516,-0.3501819852377162
ACH-000517,-0.39462837423559466
ACH-000518,-0.4088027928094468
ACH-000520,-0.28450331929069056
ACH-000521,-0.3247388107061492
ACH-000522,-0.3014862150897221
ACH-000524,-0.33478484593724744
ACH-000527,-0.4787975894494059
ACH-000528,-0.3579525356342982
ACH-000537,-0.409641875142231
ACH-000541,-0.6316878302933928
ACH-000542,-0.5585880946483965
ACH-000544,-0.4474216785208344
ACH-000545,-0.3318261499036212
ACH-000547,-0.12085527412731945
ACH-000548,-0.3649780399020848
ACH-000549,-0.3723312059680431
ACH-000550,-0.284146478392852
ACH-000552,-0.3386891861904415
ACH-000556,-0.4389209585603779
ACH-000557,-0.3177882416346173
ACH-000569,-0.3400813798605445
ACH-000570,-0.1642084447788754
ACH-000571,-0.3900894071036681
ACH-000573,-0.3314250042909392
ACH-000576,-0.2428758731278703
ACH-000579,-0.14475884730862246
ACH-000580,-0.3186277648367673
ACH-000584,-0.4860061399919561
ACH-000585,-0.2905714001728567
ACH-000588,-0.4107176770390375
ACH-000589,-0.3491780777164984
ACH-000591,-0.3813100539839591
ACH-000593,-0.3121880958946167
ACH-000600,-0.37808072707057777
ACH-000601,-0.3536324925483797
ACH-000605,-0.3889620609470877
ACH-000606,-0.16889496365036324
ACH-000608,-0.4827824077428399
ACH-000614,-0.25773915064484826
ACH-000616,-0.4338649148001973
ACH-000618,-0.13520203056623406
ACH-000619,-0.5602557577600732
ACH-000620,-0.4634189185867482
ACH-000621,-0.3389002310094104
ACH-000622,-0.40733737444863466
ACH-000623,-0.3318951841862195
ACH-000624,-0.4074834440799737
ACH-000627,-0.3254327802622636
ACH-000630,-0.31944821191835965
ACH-000631,-0.5290312535444395
ACH-000632,-0.32020032416293703
ACH-000633,-0.4131705987022395
ACH-000637,-0.3051509101023621
ACH-000638,-0.41412067698358856
ACH-000646,-0.8195909697985607
ACH-000647,-0.3070932778474745
ACH-000648,-0.4945416832305477
ACH-000649,-0.3728385316149464
ACH-000651,-0.4465411937718463
ACH-000652,-0.33554551271224536
ACH-000653,-0.4366143218877581
ACH-000657,-0.39896083057311066
ACH-000658,-0.5198751989511476
ACH-000661,-0.3958893532477418
ACH-000662,-0.2568075350940109
ACH-000663,-0.5534956905045956
ACH-000665,-0.34798080519344465
ACH-000671,-0.4664696197773843
ACH-000672,-0.33915489809207056
ACH-000673,-0.5105718644205844
ACH-000676,-0.3378143982580946
ACH-000677,-0.4914077729125314
ACH-000681,-0.4474256137069709
ACH-000683,-0.4041124517564199
ACH-000684,-0.2733794142246031
ACH-000688,-0.3428436687280802
ACH-000693,-0.3417170319848088
ACH-000694,-0.3210074617723805
ACH-000695,-0.03773698088215195
ACH-000696,-0.30095560029277657
ACH-000697,-0.19282762887189148
ACH-000699,-0.2372096130206659
ACH-000701,-0.4257116789355723
ACH-000706,-0.3382276839947367
ACH-000711,-0.4123955057667986
ACH-000713,-0.4675610901259327
ACH-000714,-0.42465701524667776
ACH-000718,-0.3546047374298566
ACH-000720,-0.4632709659589184
ACH-000721,-0.3979115953784987
ACH-000724,-0.3691881510820512
ACH-000725,-0.42487090886010775
ACH-000732,-0.280525783868713
ACH-000734,-0.3734441932628405
ACH-000735,-0.2852076319907589
ACH-000736,-0.24846557355546786
ACH-000738,-0.37443987241236026
ACH-000746,-0.4733575244618
ACH-000747,-0.3778326243018113
ACH-000748,-0.482758343064471
ACH-000753,-0.2144626889575996
ACH-000756,-0.3271637174894701
ACH-000757,-0.3106116427191607
ACH-000758,-0.3547409822124108
ACH-000760,-0.348196971268088
ACH-000762,-0.2361568040448616
ACH-000763,-0.3733214391253544
ACH-000764,-0.28644081769170204
ACH-000765,-0.21491929801408569
ACH-000766,-0.4043351895624255
ACH-000767,-0.3249397000967981
ACH-000768,-0.4390816713246156
ACH-000769,-0.3499879389996341
ACH-000770,-0.6138402076393644
ACH-000771,-0.2467886299941084
ACH-000773,-0.5302754057801379
ACH-000776,-0.4460207162136273
ACH-000777,-0.4695012290688804
ACH-000778,-0.3991462819827501
ACH-000781,-0.35560518288423026
ACH-000782,-0.2783351055002822
ACH-000783,-0.4834900516460842
ACH-000784,-0.3674879418728377
ACH-000785,-0.5036593172927339
ACH-000787,-0.3801732582610018
ACH-000788,-0.40184638492587255
ACH-000791,-0.31982407477819635
ACH-000792,-0.2862739162408096
ACH-000794,-0.21488596500234386
ACH-000796,-0.3380051710217189
ACH-000798,-0.7063953843563584
ACH-000799,-0.3409561099932848
ACH-000800,-0.4983432349758911
ACH-000802,-0.5153961406641521
ACH-000804,-0.2162964965379386
ACH-000805,-0.182053271165298
ACH-000809,-0.4066277584289674
ACH-000810,-0.3320416858950004
ACH-000811,-0.3990478893419713
ACH-000817,-0.4352720951321064
ACH-000819,-0.4798846205813244
ACH-000820,-0.5871577466030721
ACH-000821,-0.1863908393663508
ACH-000822,-0.4419576854924742
ACH-000823,-0.5116353841408865
ACH-000824,-0.4666945941024958
ACH-000827,-0.21441483846618045
ACH-000829,-0.5146562659326369
ACH-000831,-0.4061425887420824
ACH-000832,-0.2006560269396046
ACH-000833,-0.1742039153957613
ACH-000834,-0.4439117610580271
ACH-000835,-0.4055304452379181
ACH-000836,-0.08086355006076254
ACH-000837,-0.33364634786805925
ACH-000838,-0.4215670877075767
ACH-000839,-0.26101146595358554
ACH-000840,-0.34753725196812424
ACH-000841,-0.25643272124009675
ACH-000843,-0.1616339821495258
ACH-000846,-0.5485734632882594
ACH-000847,-0.5157808235472243
ACH-000848,-0.07189848317350339
ACH-000849,-0.27633746420955785
ACH-000851,-0.43936568520144
ACH-000855,-0.2976679566368535
ACH-000856,-0.4942589203404858
ACH-000858,-0.4183938522065936
ACH-000859,-0.3535766619376558
ACH-000861,-0.6608356520381983
ACH-000862,-0.3532297404900608
ACH-000865,-0.463988760682804
ACH-000866,-0.3873185018535884
ACH-000867,-0.34823378821491724
ACH-000869,-0.25782623269179705
ACH-000872,-0.4754400394299731
ACH-000873,-0.384535573833664
ACH-000876,-0.4025653538551549
ACH-000878,-0.38774146716510177
ACH-000880,-0.3858266925767991
ACH-000881,-0.3116439681187476
ACH-000882,-0.2659680425312133
ACH-000884,-0.41742597109246377
ACH-000885,-0.4728227106674373
ACH-000887,-0.29770706038965145
ACH-000889,-0.257719760628488
ACH-000896,-0.413702364277644
ACH-000898,-0.377236830169158
ACH-000900,-0.3397669982682357
ACH-000901,-0.37029091947489867
ACH-000905,-0.4387485033940974
ACH-000906,-0.4064031682849792
ACH-000907,-0.1787075563093308
ACH-000910,-0.4114211466408871
ACH-000911,-0.3835518658436676
ACH-000912,-0.3645812742246243
ACH-000913,-0.18518137384107453
ACH-000915,-0.24562933333005074
ACH-000916,-0.15135589750268275
ACH-000917,-0.4313604976784113
ACH-000920,-0.3575445200913125
ACH-000921,-0.5014164209126275
ACH-000924,-0.534648618341837
ACH-000926,-0.39755187453256297
ACH-000928,-0.4061323271777195
ACH-000929,-0.4388468259541409
ACH-000932,-0.3519319870121906
ACH-000935,-0.3410787487333221
ACH-000936,-0.360048668893284
ACH-000937,-0.418374167669811
ACH-000938,-0.397991259883442
ACH-000939,-0.04055977077722474
ACH-000941,-0.4363100575827596
ACH-000943,-0.23874913378853185
ACH-000946,-0.4739504126703543
ACH-000947,-0.32341198692511564
ACH-000948,-0.4549412749210723
ACH-000950,-0.16353450546175807
ACH-000953,-0.4537543953824055
ACH-000954,-0.3677271549320226
ACH-000957,-0.23189038218512656
ACH-000958,-0.32907406871656725
ACH-000960,-0.32942667976530216
ACH-000963,-0.013374118110419426
ACH-000968,-0.30396623293355823
ACH-000969,-0.28085734132783136
ACH-000972,-0.42427582313840223
ACH-000973,-0.2539879013084051
ACH-000974,-0.4826147495144826
ACH-000978,-0.36341823900051895
ACH-000984,-0.5144355660202753
ACH-000986,-0.21848661432932925
ACH-000988,-0.3072513321573518
ACH-000993,-0.3971658148018151
ACH-000994,-0.10123976538859904
ACH-000996,-0.4051903852494124
ACH-001001,-0.3266725496544183
ACH-001020,-0.0381749525084073
ACH-001028,-0.4020720276017549
ACH-001031,-0.25501135483890913
ACH-001038,-0.43924149301019655
ACH-001048,-0.4382383531269052
ACH-001050,-0.365870551704854
ACH-001053,-0.4647665848923988
ACH-001054,-0.36972912603795055
ACH-001061,-0.14706310125207292
ACH-001067,-0.347200497624115
ACH-001075,-0.2902477252832168
ACH-001096,-0.3418084466696027
ACH-001111,-0.3836630829154637
ACH-001119,-0.12413928085324538
ACH-001128,0.4732717044700029
ACH-001134,-0.15546611169021254
ACH-001151,-0.3160627895121274
ACH-001163,-0.5042077162076322
ACH-001164,-0.6672821785180924
ACH-001183,-0.4339468201761637
ACH-001192,-0.4137764246153807
ACH-001193,-0.5465627989579596
ACH-001196,-0.2381416308666288
ACH-001197,-0.3967593625452869
ACH-001205,-0.4966431128708389
ACH-001211,-0.3777362018774468
ACH-001212,-0.36930546486480303
ACH-001228,-0.4329317044791239
ACH-001232,-0.275206818800341
ACH-001239,-0.33133983341727835
ACH-001270,-0.364362456224173
ACH-001274,-0.5336835013909991
ACH-001275,-0.294886496870529
ACH-001277,-0.3764475730437337
ACH-001278,-0.4349934296294462
ACH-001280,-0.4290521167866434
ACH-001283,-0.3773542583092898
ACH-001289,-0.29065191489293396
ACH-001300,-0.6088917847646899
ACH-001301,-0.4372492457859608
ACH-001302,-0.35309409695409866
ACH-001306,-0.19082127849330333
ACH-001318,-0.25766754364489164
ACH-001322,-0.5069944667861912
ACH-001328,-0.18670706789445185
ACH-001332,-0.1937257343913052
ACH-001336,-0.4403822885618385
ACH-001346,-0.3908938351933132
ACH-001353,-0.3482619782535215
ACH-001354,-0.26175758004567296
ACH-001367,-0.11062583429889268
ACH-001368,-0.3193873942144668
ACH-001374,-0.5903314301218751
ACH-001377,-0.4869919596434284
ACH-001380,-0.4424050652941186
ACH-001391,-0.4224636690133039
ACH-001408,-0.3810778167183249
ACH-001430,-0.4532752224783515
ACH-001431,-0.40748508008584144
ACH-001450,-0.2278656678795355
ACH-001496,-0.08041733459223004
ACH-001500,-0.17174068774802867
ACH-001523,-0.3884508169915588
ACH-001532,-0.3494729350325841
ACH-001550,0.0014023181642034061
ACH-001552,-0.14790943438489834
ACH-001554,-0.308897139010286
ACH-001654,-0.3480091044831006
ACH-001735,-0.4414962223389523
ACH-001736,-0.09298784709202863
ACH-001737,-0.5154679083923472
ACH-001740,-0.4934869207358683
ACH-001745,-0.4585529739930908
ACH-001765,-0.3987520683878648
