,FAF1 (11124)
ACH-000735,-0.11486524772855705
ACH-000736,-0.08262574356136693
ACH-000738,-0.08399209691708252
ACH-000746,-0.015523340843750047
ACH-000747,-0.13223343797257478
ACH-000748,-0.07985108613501818
ACH-000753,-0.13043977689940767
ACH-000756,-0.10323816679380682
ACH-000757,-0.19616308487511147
ACH-000758,-0.28001713118389393
ACH-000760,-0.12165338730791347
ACH-000762,-0.16355526728548864
ACH-000763,0.010327094371615251
ACH-000764,-0.21413491425881234
ACH-000765,-0.2405245166800938
ACH-000766,-0.15404914487180485
ACH-000767,-0.1946121795838079
ACH-000768,0.07890625054567248
ACH-000769,-0.1619722717263393
ACH-000770,-0.21004090955964771
ACH-000771,-0.2016238331825269
ACH-000773,-0.19136036929986386
ACH-000776,-0.35988408501804664
ACH-000777,-0.04706301916932275
ACH-000778,-0.19046732625221385
ACH-000781,-0.21128291287949624
ACH-000782,-0.05662687361197654
ACH-000783,-0.09045098162556874
ACH-000784,-0.058048097147768964
ACH-000785,-0.29495247386176754
ACH-000787,-0.09282444836420486
ACH-000788,-0.2418015115541917
ACH-000791,-0.12253494754903467
ACH-000792,-0.18396193966721874
ACH-000794,-0.14129429835075832
ACH-000796,-0.1253393314029664
ACH-000798,-0.2419011585339812
ACH-000799,-0.14867809751758834
ACH-000800,0.05923299412919945
ACH-000802,-0.05369603211170424
ACH-000804,0.08277043155792357
ACH-000805,-0.2268459527887131
ACH-000809,-0.20577777233078093
ACH-000810,-0.08498897709551995
ACH-000811,-0.1415654399908682
ACH-000817,0.01927557505606034
ACH-000819,-0.3224461592227034
ACH-000820,-0.2481521678918216
ACH-000821,-0.1786775121374852
ACH-000822,-0.13669640172807282
ACH-000823,-0.06869753235947466
ACH-000824,-0.19555706344347776
ACH-000827,-0.14568248365099928
ACH-000829,-0.02791955445534146
ACH-000831,-0.2335126063628417
ACH-000832,-0.1604611209148558
ACH-000833,-0.1302667210804135
ACH-000834,-0.06728650431482247
ACH-000835,-0.08483206439662856
ACH-000836,-0.043391566533075465
ACH-000837,-0.20063484728466408
ACH-000838,-0.12869228490939555
ACH-000839,-0.20373962979408214
ACH-000840,-0.1844379303227741
ACH-000841,-0.3037837003625201
ACH-000843,-0.06985050374346863
ACH-000846,-0.2757753334488334
ACH-000847,0.033593612898846124
ACH-000848,-0.010918455107191544
ACH-000849,0.0127724244562551
ACH-000851,-0.1265239289908592
ACH-000855,-0.1450373501887642
ACH-000856,-0.06398570220421967
ACH-000858,-0.19175046407702695
ACH-000859,-0.13446353296187158
ACH-000861,-0.11972409478089928
ACH-000862,-0.104209209547463
ACH-000865,-0.2068173670652616
ACH-000866,-0.0575748116039845
ACH-000867,-0.242621388005558
ACH-000869,-0.10535462053859222
ACH-000872,-0.2566761989229404
ACH-000873,-0.2561210588354861
ACH-000876,-0.14690584613300572
ACH-000878,0.15519764663329305
ACH-000880,-0.2541896374130118
ACH-000881,-0.1669018857557934
ACH-000882,-0.14224313327103952
ACH-000884,-0.3069360880943671
ACH-000885,-0.15677728265213606
ACH-000887,-0.2533814501566001
ACH-000889,-0.11134532427351043
ACH-000896,0.006969246739309989
ACH-000898,-0.03435888623061853
ACH-000900,-0.0907624292092894
ACH-000901,-0.21714255478947125
ACH-000905,-0.03695530086527173
ACH-000906,-0.103702481996301
ACH-000907,-0.09323053824785288
ACH-000910,-0.09457690063365058
ACH-000911,-0.11539441976445328
ACH-000912,0.048852760940639665
ACH-000913,-0.31973318190956107
ACH-000915,-0.23227075063201774
ACH-000916,-0.13549953076235952
ACH-000917,0.008130521556387956
ACH-000920,-0.33608901675417474
ACH-000921,-0.2760387042636683
ACH-000924,-0.12320035429265094
ACH-000926,-0.09871590737435557
ACH-000928,-0.2588551448113491
ACH-000929,-0.31558802141723524
ACH-000932,-0.2406388394026691
ACH-000935,-0.4805255077318478
ACH-000936,-0.3218861919612304
ACH-000937,-0.12009685921087745
ACH-000938,-0.06864389914670528
ACH-000939,-0.09923633966179443
ACH-000941,-0.03191985982377269
ACH-000943,-0.0055676371112402655
ACH-000946,-0.12961550463643887
ACH-000947,-0.212286700648298
ACH-000948,0.003766989307928728
ACH-000950,-0.31280934350207384
ACH-000953,-0.10994289119575634
ACH-000954,0.11951080356803367
ACH-000957,-0.019648983258063347
ACH-000958,-0.2469229645297842
ACH-000960,-0.16231997281945734
ACH-000963,-0.12762706143510674
ACH-000968,-0.08168361020062398
ACH-000969,-0.0441949947003388
ACH-000972,-0.19068256242632706
ACH-000973,-0.18658871841670946
ACH-000974,-0.1951067657299218
ACH-000978,-0.15895844477731347
ACH-000984,-0.12834559261284426
ACH-000986,-0.049610072047147034
ACH-000988,-0.01899624311548853
ACH-000993,-0.24341139183750665
ACH-000994,-0.17254045346433455
ACH-000996,-0.12654252184160794
ACH-001001,-0.18485575303223897
ACH-001020,-0.2799776406721937
ACH-001028,-0.11373674442484867
ACH-001031,-0.07023687240356148
ACH-001038,-0.08698029351225328
ACH-001048,-0.10802315446971844
ACH-001050,-0.2781849884123355
ACH-001053,-0.3644744149301921
ACH-001054,-0.29737115897234695
ACH-001061,-0.07003048756738363
ACH-001067,-0.3472690140169357
ACH-001075,-0.25280365943809296
ACH-001096,-0.06791594401857531
ACH-001111,-0.16065886137977334
ACH-001119,-0.17221739281469714
ACH-001128,-0.3559311868898241
ACH-001134,-0.3599042883301292
ACH-001151,-0.002533004745354973
ACH-001163,-0.11561335630703405
ACH-001164,-0.3097127070434539
ACH-001183,-0.14943464121436964
ACH-001192,-0.13247508500976726
ACH-001193,-0.22237479586755327
ACH-001196,-0.13414335605107267
ACH-001197,-0.1924468321738276
ACH-001205,-0.21523305709472507
ACH-001211,-0.2250790945739409
ACH-001212,-0.3343080268731986
ACH-001228,-0.18543839300774398
ACH-001232,-0.16527547143255136
ACH-001239,-0.40261750742165897
ACH-001270,-0.09548752317372597
ACH-001274,0.0019258960582352234
ACH-001275,-0.09563580525918887
ACH-001277,-0.10913425643946276
ACH-001278,-0.21842739236233413
ACH-001280,-0.07138613766591066
ACH-001283,-0.3717700218243972
ACH-001289,-0.2567805539255191
ACH-001300,-0.03286067475924001
ACH-001301,-0.15758186426113993
ACH-001302,-0.16741125639226806
ACH-001306,-0.25307956732016074
ACH-001318,-0.023179298242118115
ACH-001322,-0.18382648269106944
ACH-001328,-0.1746605937890797
ACH-001332,-0.3071047211260762
ACH-001336,-0.2777487097733509
ACH-001346,-0.06742124130531682
ACH-001353,-0.2528949711981214
ACH-001354,-0.2910029517388051
ACH-001367,0.08255750021286656
ACH-001368,-0.1341103496440175
ACH-001374,-0.11707085676749585
ACH-001377,-0.13008137614718676
ACH-001380,-0.15411302945274627
ACH-001391,-0.13871765350754256
ACH-001408,-0.04696637859671083
ACH-001430,-0.14644493969563904
ACH-001431,-0.2396831028677451
ACH-001450,-0.19967833943651603
ACH-001496,-0.1875556913064176
ACH-001500,-0.14642724246972766
ACH-001523,-0.31934146140326203
ACH-001532,-0.2689688669337028
ACH-001550,-0.113721416221879
ACH-001552,-0.14022550917634505
ACH-001554,-0.03059359642631186
ACH-001654,-0.19031416078528604
ACH-001735,-0.024766219976103013
ACH-001736,-0.3094686755418413
ACH-001737,0.02702008258325642
ACH-001740,-0.05909555736867126
ACH-001745,-0.2185775814027804
ACH-001765,-0.20664765649259306
