,IL22RA2 (116379)
ACH-001270,-0.19256503358509328
ACH-001274,0.031055893826012208
ACH-001275,-0.0415895595565441
ACH-001277,-0.24337582157345386
ACH-001278,0.04188675447736152
ACH-001280,-0.10866061302298324
ACH-001283,-0.01939687176170733
ACH-001289,-0.049411297087043005
ACH-001300,0.012808346755630123
ACH-001301,0.002939055331741825
ACH-001302,-0.15874574446428447
ACH-001306,-0.1430783566794912
ACH-001318,-0.025794019343045628
ACH-001322,0.046905106140932434
ACH-001328,0.010103119728540472
ACH-001332,0.10444187306242697
ACH-001336,-0.09353393729084927
ACH-001346,0.037694922207652325
ACH-001353,-0.0164316828880527
ACH-001354,-0.020029095574361697
ACH-001367,-0.14914072760914832
ACH-001368,0.10855553474493512
ACH-001374,-0.09211327187421786
ACH-001377,0.08551307983962796
ACH-001380,-0.08634367808689762
ACH-001391,-0.052802332044164894
ACH-001408,-0.010019110945305328
ACH-001430,-0.0284559852144376
ACH-001431,-0.13362662790251822
ACH-001450,-0.1262648684226855
ACH-001496,0.07209967803223974
ACH-001500,-0.21044455082970634
ACH-001523,0.11875286682868938
ACH-001532,-0.0939898349925486
ACH-001550,-0.03612583770229337
ACH-001552,-0.15463745860231767
ACH-001554,0.05689756775099571
ACH-001654,0.02580901115144373
ACH-001735,-0.08526084922755554
ACH-001736,-0.0434726342337244
ACH-001737,-0.17754499887017966
ACH-001740,0.04144804725346265
ACH-001745,0.022239790622396918
ACH-001765,-0.02851063942936322
