,LSP1 (4046)
ACH-001332,0.11705852038319065
ACH-001336,0.07864618767071159
ACH-001346,0.0760514184197163
ACH-001353,-0.08259522163652172
ACH-001354,0.08475978427509634
ACH-001367,-0.027021098360284244
ACH-001368,0.09120061035072924
ACH-001374,-0.16116445036285476
ACH-001377,0.02043169967061781
ACH-001380,-0.06672445208269838
ACH-001391,-0.1810497382362544
ACH-001408,-0.08303909383838726
ACH-001430,-0.06296492272840783
ACH-001431,0.1457412170767448
ACH-001450,-0.04897323506019682
ACH-001496,-0.09209888721890527
ACH-001500,0.12002516872284005
ACH-001523,0.024275862578377192
ACH-001532,-0.04537035655271324
ACH-001550,0.07498630079029985
ACH-001552,-0.1901451049016255
ACH-001554,0.05524163447434759
ACH-001654,0.0268627137414264
ACH-001735,-0.1264256917566205
ACH-001736,0.031959931540276355
ACH-001737,0.2313958727792413
ACH-001740,-0.05354777925735869
ACH-001745,-0.23826623686734655
ACH-001765,0.0028834787901773967
