,PRDX5 (25824)
ACH-001431,-0.20208570096379386
ACH-001450,0.0320936321762273
ACH-001496,-0.20402950957861574
ACH-001500,-0.1885153358585712
ACH-001523,-0.1197376698345292
ACH-001532,-0.04856772400730015
ACH-001550,-0.16707719814403113
ACH-001552,-0.17717248204800154
ACH-001554,-0.2961293403758262
ACH-001654,-0.15821620253570062
ACH-001735,-0.1052236667206172
ACH-001736,-0.1423895021823028
ACH-001737,0.3400542770347939
ACH-001740,-0.1411150657755016
ACH-001745,-0.07501147264559531
ACH-001765,-0.16759263668835409
