,BNIPL (149428)
ACH-000713,-0.4618680666634769
ACH-000714,-0.2538142282631449
ACH-000718,-0.2310184891699885
ACH-000720,-0.18798928023446068
ACH-000721,-0.23127560251896906
ACH-000724,-0.1195297999495272
ACH-000725,-0.3320414018738369
ACH-000732,-0.2891990834681377
ACH-000734,-0.2857772519617394
ACH-000735,-0.37989418320792206
ACH-000736,-0.33496793949645914
ACH-000738,-0.1930763207124215
ACH-000746,-0.22070767201878635
ACH-000747,-0.2768580666707696
ACH-000748,-0.2434124204859884
ACH-000753,-0.3298961111603373
ACH-000756,-0.17860628605782675
ACH-000757,-0.4118681211010997
ACH-000758,-0.2060990150311773
ACH-000760,-0.28168992637401485
ACH-000762,-0.21755085779807226
ACH-000763,-0.2710778927979233
ACH-000764,-0.3909464852191633
ACH-000765,-0.273610095033438
ACH-000766,-0.2951315179871134
ACH-000767,-0.23001438132252025
ACH-000768,-0.12607830975560078
ACH-000769,-0.427716074167718
ACH-000770,-0.1660638359026461
ACH-000771,-0.2596048209504921
ACH-000773,-0.2485418465715325
ACH-000776,-0.32857445270869245
ACH-000777,-0.20072804558308888
ACH-000778,-0.07822847199897202
ACH-000781,-0.2565206296286165
ACH-000782,-0.05584630650334138
ACH-000783,-0.09197969308793992
ACH-000784,-0.11619258426112745
ACH-000785,-0.4237706648087188
ACH-000787,-0.16227018875515356
ACH-000788,-0.07316485318279857
ACH-000791,-0.27541455810775706
ACH-000792,-0.15664225385876546
ACH-000794,-0.19505604253711248
ACH-000796,-0.13128544867293288
ACH-000798,-0.11830227359421487
ACH-000799,-0.1365739060905262
ACH-000800,-0.3216046727498407
ACH-000802,-0.2310401326307863
ACH-000804,-0.1477620798591184
ACH-000805,-0.18866383239139534
ACH-000809,-0.1494872495503467
ACH-000810,-0.3669855995699381
ACH-000811,-0.17246026096901632
ACH-000817,-0.2787995028850414
ACH-000819,-0.1847477868343633
ACH-000820,-0.4074659175939831
ACH-000821,-0.16868260365788068
ACH-000822,-0.21062583878273455
ACH-000823,-0.18572969223752264
ACH-000824,-0.1341326522829201
ACH-000827,-0.13561401230675132
ACH-000829,-0.11431480934769475
ACH-000831,-0.046827509585165863
ACH-000832,-0.34241199476454104
ACH-000833,-0.1490299124022755
ACH-000834,-0.20589430055920435
ACH-000835,-0.2355260555222581
ACH-000836,-0.2810215994860083
ACH-000837,-0.04174050068537002
ACH-000838,-0.2075351745813074
ACH-000839,-0.1384674489354188
ACH-000840,0.014168778752566594
ACH-000841,-0.21983345621055755
ACH-000843,-0.2670855341284686
ACH-000846,-0.251360980322989
ACH-000847,-0.04713840837312535
ACH-000848,-0.2569047768220839
ACH-000849,-0.07575472035699883
ACH-000851,-0.06797249307000783
ACH-000855,-0.2779153862666064
ACH-000856,-0.06557650952121792
ACH-000858,-0.14946767721064844
ACH-000859,-0.2608012398879245
ACH-000861,-0.11304558124072632
ACH-000862,-0.1125222204266149
ACH-000865,-0.20398323204353727
ACH-000866,-0.2712266656691875
ACH-000867,-0.2238139465148788
ACH-000869,-0.3109619686114012
ACH-000872,-0.012151618529191034
ACH-000873,-0.07908789138345586
ACH-000876,-0.04969911880944028
ACH-000878,-0.04499534643238095
ACH-000880,-0.4013861454445784
ACH-000881,-0.18625279494343525
ACH-000882,-0.10766986025696793
ACH-000884,-0.05673700230592065
ACH-000885,-0.10768339930206307
ACH-000887,-0.17957948825035575
ACH-000889,-0.1495599023940666
ACH-000896,-0.28403781316063564
ACH-000898,-0.18334773412186106
ACH-000900,-0.2975172240269131
ACH-000901,-0.19964271076768916
ACH-000905,-0.31480712643527564
ACH-000906,-0.11476752829533725
ACH-000907,-0.1788875163742358
ACH-000910,-0.09414156099532732
ACH-000911,-0.20813415433685115
ACH-000912,-0.2686645664602082
ACH-000913,-0.08857469609717024
ACH-000915,-0.27599351985312964
ACH-000916,-0.3505365520545285
ACH-000917,-0.19517544074884646
ACH-000920,0.0730379456017898
ACH-000921,-0.16501975824096388
ACH-000924,-0.19400026363789316
ACH-000926,-0.1545538763162348
ACH-000928,-0.2278133943988497
ACH-000929,-0.06745947619191958
ACH-000932,-0.1787725828757987
ACH-000935,-0.07539929302840757
ACH-000936,-0.1735801384538085
ACH-000937,-0.12085106221258762
ACH-000938,-0.27260108970273417
ACH-000939,-0.3016541285274948
ACH-000941,-0.26161925476273595
ACH-000943,-0.19623609721987031
ACH-000946,-0.0753362650237148
ACH-000947,-0.14530036453979558
ACH-000948,-0.1900519739554487
ACH-000950,-0.14342771420414224
ACH-000953,-0.16936217917016178
ACH-000954,-0.276987453454471
ACH-000957,-0.23709878239442386
ACH-000958,-0.17553590609868636
ACH-000960,-0.2315253528425237
ACH-000963,-0.1618446958234721
ACH-000968,-0.29976140568901233
ACH-000969,-0.05180558136277203
ACH-000972,0.252011850461052
ACH-000973,-0.16791066992811807
ACH-000974,-0.16647127711356868
ACH-000978,-0.2978843183464807
ACH-000984,-0.3011347469239403
ACH-000986,-0.2743507242053115
ACH-000988,-0.14911719527536893
ACH-000993,0.013367629966888006
ACH-000994,-0.040759662234326303
ACH-000996,-0.2991952940509415
ACH-001001,-0.05426181628353178
ACH-001020,-0.08279046298285975
ACH-001028,-0.2228984845092747
ACH-001031,-0.1845410336791087
ACH-001038,-0.18783549151436768
ACH-001048,-0.15833910327622142
ACH-001050,-0.2265073157122727
ACH-001053,-0.2197502843540072
ACH-001054,-0.10630883500272204
ACH-001061,-0.26433457646985586
ACH-001067,-0.14668634787798476
ACH-001075,0.07052494081704264
ACH-001096,-0.3317518186161837
ACH-001111,-0.03923175638214275
ACH-001119,-0.003978590447867775
ACH-001128,-0.09381560254950568
ACH-001134,-0.16471605069727072
ACH-001151,-0.23767503117717365
ACH-001163,-0.3669958413829011
ACH-001164,-0.3396665740017021
ACH-001183,0.02446909108421036
ACH-001192,-0.3430708341090949
ACH-001193,-0.1558520511806883
ACH-001196,-0.19353705904542573
ACH-001197,-0.031035171044259537
ACH-001205,-0.1568051981902146
ACH-001211,-0.29839876197012044
ACH-001212,0.07256449345648179
ACH-001228,-0.164940727868972
ACH-001232,-0.2093468660545954
ACH-001239,-0.18102973059141106
ACH-001270,-0.35374091413379394
ACH-001274,-0.1037493209397801
ACH-001275,-0.01610512998543226
ACH-001277,-0.2620855395116995
ACH-001278,-0.09447616697107357
ACH-001280,-0.23184862984334886
ACH-001283,-0.1812744982161484
ACH-001289,-0.0919823086874212
ACH-001300,-0.3214412089036411
ACH-001301,-0.15094588583572072
ACH-001302,-0.22539617896394964
ACH-001306,0.01854345957829881
ACH-001318,-0.23577204573826996
ACH-001322,-0.1462587843716131
ACH-001328,-0.28259038084162474
ACH-001332,-0.3193349549257368
ACH-001336,-0.41768500980438017
ACH-001346,-0.27440432365808504
ACH-001353,-0.15296552408061698
ACH-001354,-0.3088113121684794
ACH-001367,-0.14288342822938935
ACH-001368,-0.2616239727749254
ACH-001374,0.0964481354599298
ACH-001377,-0.06159031256237901
ACH-001380,-0.1057803169216566
ACH-001391,-0.10745073798845584
ACH-001408,-0.17542432451219175
ACH-001430,-0.35646913343248393
ACH-001431,-0.19294258366753536
ACH-001450,0.046030346993752594
ACH-001496,-0.20219979908502672
ACH-001500,-0.2295214084058832
ACH-001523,-0.062237987398560776
ACH-001532,-0.17575091041182406
ACH-001550,-0.0700201053257641
ACH-001552,-0.3376391894513559
ACH-001554,-0.17212774182940502
ACH-001654,-0.17669421795910994
ACH-001735,-0.21370813396398766
ACH-001736,-0.15988429378146138
ACH-001737,-0.08260011735792681
ACH-001740,-0.13445112635373288
ACH-001745,-0.10969203381946872
ACH-001765,-0.2299295754358969
