,MBD3L2 (125997)
ACH-000242,-0.3403100045555508
ACH-000243,-0.3742999732750162
ACH-000244,-0.2494075265816873
ACH-000246,-0.3160507687273905
ACH-000248,-0.3808447189862292
ACH-000250,-0.15746759629846113
ACH-000251,-0.286184707671516
ACH-000252,-0.19972186915519688
ACH-000253,-0.7021461181601089
ACH-000255,-0.2344270652111156
ACH-000256,-0.15390883536611946
ACH-000257,-0.08450972457340579
ACH-000258,-0.2457090189763711
ACH-000259,-0.1593295683710672
ACH-000260,-0.16278833741361895
ACH-000261,-0.32152093015438354
ACH-000262,-0.5793850037447531
ACH-000263,0.15762743120327016
ACH-000264,-0.16114995315556932
ACH-000265,-0.32929483284461586
ACH-000266,-0.14890273301788287
ACH-000272,-0.3013184600495586
ACH-000274,-0.28165202077583723
ACH-000277,-0.2735835692520395
ACH-000278,-0.4394715242130739
ACH-000279,-0.1315404706845612
ACH-000280,-0.4162503777982117
ACH-000281,-0.08516058869781952
ACH-000288,-0.1573030033815683
ACH-000291,-0.4318602123998564
ACH-000293,-0.12912929926465824
ACH-000294,-0.30612496760726865
ACH-000295,-0.4722091443482677
ACH-000296,-0.3417914321796213
ACH-000302,-0.4834248825117052
ACH-000304,-0.5016757529265736
ACH-000307,-0.4312476336887078
ACH-000308,-0.17615316005404344
ACH-000310,-0.1884043717697677
ACH-000311,-0.2412219564114323
ACH-000312,-0.14150310321654427
ACH-000315,-0.4168092406658264
ACH-000316,-0.2847719965519829
ACH-000317,-0.38788122539155306
ACH-000318,-0.20818313414308534
ACH-000319,-0.4423450963448555
ACH-000320,-0.25574457258368666
ACH-000322,-0.18770374378744967
ACH-000323,-0.24382144719699025
ACH-000324,-0.2221360046807501
ACH-000329,-0.2904400421667535
ACH-000330,-0.31027667446609625
ACH-000331,-0.32408053624474864
ACH-000332,-0.17844273561744547
ACH-000334,-0.4294828748281375
ACH-000335,-0.4836343423346897
ACH-000336,-0.6740292429196088
ACH-000337,-0.41796083514827664
ACH-000338,0.2448545577404084
ACH-000339,-0.24961613435039104
ACH-000341,-0.3560154047039681
ACH-000348,-0.1485964025654221
ACH-000350,-0.07931288654279167
ACH-000352,-0.3348589127448837
ACH-000356,-0.2548317387271075
ACH-000361,-0.3423083507017186
ACH-000362,-0.17062370452085426
ACH-000363,-0.3615747606268554
ACH-000364,-0.5051003318586978
ACH-000365,-0.21710622868742724
ACH-000366,-0.490992823343851
ACH-000368,-0.2120374641860974
ACH-000374,-0.39652961971064704
ACH-000375,-0.2948293491665795
ACH-000376,-0.04777369593262679
ACH-000381,-0.04344635467890178
ACH-000383,-0.23503737055622675
ACH-000387,-0.18366550727234685
ACH-000389,-0.4609326105220619
ACH-000390,-0.31117262516861965
ACH-000393,-0.4241811461569989
ACH-000395,-0.41007269838673344
ACH-000396,-0.5255875703678182
ACH-000397,-0.24344740611886664
ACH-000401,-0.21063768508557373
ACH-000402,-0.2166246341092753
ACH-000403,-0.2711086333211586
ACH-000404,-0.2832564635728109
ACH-000406,-0.09209874947995292
ACH-000407,-0.17480109320564596
ACH-000408,-0.2759165370867426
ACH-000410,-0.25754540322775843
ACH-000411,-0.18572722462849525
ACH-000414,-0.12977277107114807
ACH-000415,-0.2264857226517893
ACH-000416,-0.28012015728881673
ACH-000420,-0.4177602085799674
ACH-000421,-0.2009409858116342
ACH-000424,-0.3415147477680559
ACH-000425,-0.2291504804943843
ACH-000426,-0.41561151651512857
ACH-000427,-0.2896849740554669
ACH-000433,-0.4833345734147168
ACH-000435,-0.43041512030444257
ACH-000436,-0.39978067521954425
ACH-000444,-0.09647102476155216
ACH-000445,-0.21026283079992447
ACH-000448,-0.27894952184605226
ACH-000450,-0.4235363363518307
ACH-000452,-0.2831799471084437
ACH-000454,-0.2136877756533273
ACH-000458,-0.40671474423701853
ACH-000459,-0.2609950479646584
ACH-000460,-0.16165241205451913
ACH-000461,-0.5810022373428474
ACH-000463,-0.25193680873775404
ACH-000464,-0.2699221400227497
ACH-000466,-0.348783804484168
ACH-000467,-0.21342142299137692
ACH-000468,-0.41108749298950653
ACH-000469,-0.2841817731939001
ACH-000470,-0.08070117712215798
ACH-000471,-0.3116828890429625
ACH-000472,-0.19711333791504151
ACH-000473,-0.18461027601608
ACH-000475,-0.24253041164453545
ACH-000476,-0.2091403641166349
ACH-000477,-0.33795429403194605
ACH-000479,-0.5755493942406106
ACH-000480,-0.16543110135734232
ACH-000481,-0.4216102602257125
ACH-000483,-0.3652409722999498
ACH-000484,-0.048359688100327904
ACH-000485,-0.3546231479726334
ACH-000486,-0.11117819832493438
ACH-000487,-0.09467158509245913
ACH-000488,-0.2183685001527884
ACH-000490,-0.2790513464952621
ACH-000491,-0.08825635915679668
ACH-000495,-0.2573267504959758
ACH-000496,-0.2274233099418885
ACH-000499,-0.6863258523613605
ACH-000500,0.3059432804016467
ACH-000502,-0.5500229404689212
ACH-000503,-0.21679220538009614
ACH-000505,-0.2727192399658247
ACH-000507,-0.1444295962084367
ACH-000510,-0.14346759342711066
ACH-000511,-0.4548170144365962
ACH-000512,-0.4311020549046463
ACH-000516,0.04459799261126187
ACH-000517,-0.2382939047348898
ACH-000518,-0.2248596058829068
ACH-000520,-0.4912606118432139
ACH-000521,-0.2315008372984364
ACH-000522,-0.22513850839787666
ACH-000524,-0.19441516485028099
ACH-000527,-0.27387897414384377
ACH-000528,-0.2542174589298256
ACH-000537,-0.29306594273874803
ACH-000541,-0.4933260881707906
ACH-000542,-0.30885012423052416
ACH-000544,-0.1203135259120824
ACH-000545,-0.4022023247823633
ACH-000547,-0.19916565676154824
ACH-000548,-0.14512310245459026
ACH-000549,-0.369755298097781
ACH-000550,-0.019122003259787152
ACH-000552,-0.4763589675178635
ACH-000556,-0.4295360208413742
ACH-000557,-0.194313697875333
ACH-000569,-0.3265464411508185
ACH-000570,-0.0778176848956408
ACH-000571,-0.5520317916896121
ACH-000573,-0.182983313624976
ACH-000576,-0.30721899850097434
ACH-000579,-0.07829017692369038
ACH-000580,-0.3745453707112277
ACH-000584,-0.2199864052454741
ACH-000585,-0.3602258864838237
ACH-000588,-0.28098145843935424
ACH-000589,-0.3741479444681182
ACH-000591,-0.4150145774977384
ACH-000593,-0.28397894318314776
ACH-000600,-0.30372594189917823
ACH-000601,-0.2734571562804119
ACH-000605,-0.2813235997033031
ACH-000606,-0.3961549704414471
ACH-000608,-0.320439987339008
ACH-000614,-0.1012570984802278
ACH-000616,-0.2405668922401933
ACH-000618,-0.3781450114905082
ACH-000619,-0.2296560314500204
ACH-000620,-0.2895187116348253
ACH-000621,-0.1891861542225012
ACH-000622,-0.1637101803107302
ACH-000623,-0.13422094874172322
ACH-000624,-0.29504942826397856
ACH-000627,-0.3360573408451007
ACH-000630,-0.1349918227102111
ACH-000631,-0.4658325094294971
ACH-000632,-0.3776775017409867
ACH-000633,-0.5013121970774478
ACH-000637,-0.27108005703329063
ACH-000638,-0.2624737318874198
ACH-000646,-0.4472389912257498
ACH-000647,-0.20243519187908904
ACH-000648,-0.4990936287465373
ACH-000649,-0.2829111662234584
ACH-000651,-0.05466651537040377
ACH-000652,-0.35196498391205155
ACH-000653,-0.3030807794664515
ACH-000657,-0.20523111874215785
ACH-000658,-0.2486147063919515
ACH-000661,-0.3784813187189022
ACH-000662,-0.5905564024615402
ACH-000663,-0.18275259962368834
ACH-000665,-0.3938405932562491
ACH-000671,-0.4153477634020237
ACH-000672,-0.060575841804035864
ACH-000673,-0.22684362422268545
ACH-000676,-0.14232924399909294
ACH-000677,-0.2961217215199321
ACH-000681,-0.2071942043070468
ACH-000683,-0.1844303786575008
ACH-000684,-0.3716308826011828
ACH-000688,-0.11490388527677205
ACH-000693,-0.19541235586684272
ACH-000694,-0.14159627468049665
ACH-000695,-0.2200136944801622
ACH-000696,-0.18325218332463897
ACH-000697,-0.5056215522633962
ACH-000699,-0.3925610426694594
ACH-000701,-0.3122648439024596
ACH-000706,-0.28371729600131346
ACH-000711,-0.2640695688890057
ACH-000713,-0.41501463034257535
ACH-000714,-0.4549959855739578
ACH-000718,-0.16387067911825492
ACH-000720,-0.26502279316324634
ACH-000721,-0.284990901157548
ACH-000724,-0.23313840983359496
ACH-000725,-0.2824127254086081
ACH-000732,-0.2133749573443236
ACH-000734,-0.4632933575967294
ACH-000735,-0.07811175876282651
ACH-000736,-0.2421476581695084
ACH-000738,-0.21016571358426955
ACH-000746,-0.37915228905443293
ACH-000747,-0.3229688784714864
ACH-000748,-0.3558557766531609
ACH-000753,-0.11868208068768307
ACH-000756,-0.5716827329450278
ACH-000757,-0.21156820108604504
ACH-000758,-0.11386735936900863
ACH-000760,-0.0298012368956872
ACH-000762,-0.1576494972613995
ACH-000763,-0.3170470007417732
ACH-000764,-0.28389095788657304
ACH-000765,-0.2795845365242774
ACH-000766,-0.2696917532854964
ACH-000767,-0.22018468365369556
ACH-000768,-0.2430054816297112
ACH-000769,-0.040426561536526816
ACH-000770,-0.2108489148254508
ACH-000771,-0.23444413999295596
ACH-000773,-0.298040945176062
ACH-000776,-0.2522782955915021
ACH-000777,-0.1486385297769756
ACH-000778,-0.34918405034072275
ACH-000781,-0.3146854128250645
ACH-000782,-0.26851425950425417
ACH-000783,-0.34438159235561466
ACH-000784,-0.05738681606376383
ACH-000785,-0.22946774931972924
ACH-000787,-0.15487437368651502
ACH-000788,-0.2773903829171131
ACH-000791,-0.16557591871843616
ACH-000792,-0.5363059439701261
ACH-000794,-0.399078748272888
ACH-000796,-0.12155344824222593
ACH-000798,-0.20121736324113704
ACH-000799,-0.3288735265964079
ACH-000800,-0.20306282428426006
ACH-000802,-0.32051626526417426
ACH-000804,0.016610313469431783
ACH-000805,-0.22398922565288387
ACH-000809,-0.379857120591373
ACH-000810,-0.138913807650073
ACH-000811,-0.3733937483672756
ACH-000817,-0.3597281213542101
ACH-000819,-0.32130754982574244
ACH-000820,-0.2892885438297926
ACH-000821,-0.5049504274254614
ACH-000822,-0.18358242704960767
ACH-000823,-0.2240183294025477
ACH-000824,-0.3187729188114908
ACH-000827,-0.30028089762705856
ACH-000829,-0.4207710736473525
ACH-000831,-0.4242716197671138
ACH-000832,-0.11137213998033832
ACH-000833,-0.028493272556558036
ACH-000834,-0.3270587198222296
ACH-000835,-0.3224153165481381
ACH-000836,-0.21844947707123408
ACH-000837,-0.24688188351418236
ACH-000838,-0.2731479107221136
ACH-000839,-0.3839751611890647
ACH-000840,-0.19461017238266184
ACH-000841,-0.39360654522809
ACH-000843,-0.3010044258071146
ACH-000846,-0.24215697756590765
ACH-000847,-0.10584479858653603
ACH-000848,-0.4087381353762775
ACH-000849,-0.10476676049109664
ACH-000851,-0.3650736724174826
ACH-000855,-0.24559274016430305
ACH-000856,-0.11844438580106086
ACH-000858,-0.2498867297571961
ACH-000859,-0.4684075176513067
ACH-000861,-0.2797330305089701
ACH-000862,-0.2539623891856794
ACH-000865,-0.16994880414049646
ACH-000866,-0.13688918706897096
ACH-000867,-0.24729496751182725
ACH-000869,-0.38744903539214814
ACH-000872,-0.14851047613286406
ACH-000873,-0.2615413945378663
ACH-000876,-0.3027791746355682
ACH-000878,-0.2922400989523345
ACH-000880,-0.22425049365824712
ACH-000881,-0.4815918563107341
ACH-000882,-0.19314281888875465
ACH-000884,-0.2813382107605545
ACH-000885,-0.2368099547663213
ACH-000887,-0.42212191639480495
ACH-000889,-0.19837590573406025
ACH-000896,-0.3267962408233928
ACH-000898,-0.3553679698933608
ACH-000900,-0.14370211697316654
ACH-000901,-0.12856953139080368
ACH-000905,-0.15501046396581605
ACH-000906,-0.2018854941027076
ACH-000907,-0.18859856612441825
ACH-000910,0.2075363338684992
ACH-000911,-0.40373335136831
ACH-000912,-0.1848457002424688
ACH-000913,-0.366002247893827
ACH-000915,-0.052849712052914825
ACH-000916,-0.2489742679366457
ACH-000917,-0.2261809039163987
ACH-000920,-0.11378423152306763
ACH-000921,-0.37842510001473373
ACH-000924,-0.3535528938216105
ACH-000926,-0.24049219539023226
ACH-000928,-0.23844222222489345
ACH-000929,-0.28983393563305004
ACH-000932,-0.23592976998538026
ACH-000935,-0.1084823729177058
ACH-000936,-0.4038416455557256
ACH-000937,0.008140555208144652
ACH-000938,-0.13469554469393175
ACH-000939,-0.2216259641473084
ACH-000941,-0.4895552683433015
ACH-000943,-0.3633413555915444
ACH-000946,-0.2423721138565344
ACH-000947,-0.23034955578995805
ACH-000948,-0.32422997383660185
ACH-000950,-0.3079007489895461
ACH-000953,-0.2205295210209596
ACH-000954,-0.2473291975482397
ACH-000957,-0.2920743385795041
ACH-000958,-0.34326750017419816
ACH-000960,-0.15894341965665768
ACH-000963,-0.35134158118567443
ACH-000968,-0.17081934635020307
ACH-000969,-0.08595986588489651
ACH-000972,-0.3871395942372373
ACH-000973,0.0008722030760363142
ACH-000974,-0.2871238543319443
ACH-000978,-0.7528351690149222
ACH-000984,-0.4173855498422085
ACH-000986,-0.2957566993610076
ACH-000988,-0.2402215959118321
ACH-000993,-0.372250705656568
ACH-000994,-0.10774305979275182
ACH-000996,-0.20388809890644133
ACH-001001,-0.2267517884364777
ACH-001020,-0.19633835665736776
ACH-001028,-0.2260179623436384
ACH-001031,-0.19445345243132411
ACH-001038,-0.21100519561315007
ACH-001048,-0.4122308059339695
ACH-001050,-0.19789852222304666
ACH-001053,-0.2226340883229462
ACH-001054,-0.2251692004161539
ACH-001061,-0.25907270229318424
ACH-001067,-0.2258498492183739
ACH-001075,-0.17923615471610266
ACH-001096,-0.23340837281583934
ACH-001111,-0.4604936232064709
ACH-001119,-0.1395718515971623
ACH-001128,0.1996742422388616
ACH-001134,-0.0758410675569653
ACH-001151,-0.11069140028043677
ACH-001163,-0.05181250372764328
ACH-001164,-0.39645173031095904
ACH-001183,-0.2252390233341769
ACH-001192,-0.3826603337985332
ACH-001193,-0.14099263272381873
ACH-001196,-0.2303989370452333
ACH-001197,-0.2529310463132263
ACH-001205,-0.3986977806537952
ACH-001211,-0.08822010965581119
ACH-001212,-0.20567788215940375
ACH-001228,-0.24078864505712044
ACH-001232,-0.2704454386835985
ACH-001239,-0.20840080681834547
ACH-001270,-0.0775794727940544
ACH-001274,-0.2806269080122607
ACH-001275,-0.4370624252199472
ACH-001277,-0.2019238484328663
ACH-001278,-0.3840106972550824
ACH-001280,-0.1957962033071969
ACH-001283,-0.21678811913532392
ACH-001289,-0.1711139054054741
ACH-001300,-0.26839516281348513
ACH-001301,-0.17601285036930664
ACH-001302,-0.3521536820236299
ACH-001306,-0.5944047187370296
ACH-001318,-0.2482667210434565
ACH-001322,-0.2459143228598493
ACH-001328,-0.289921838438056
ACH-001332,-0.3266827701037165
ACH-001336,-0.28385302738883983
ACH-001346,-0.3961228239476621
ACH-001353,-0.3055363027941795
ACH-001354,-0.2465613819032721
ACH-001367,-0.5223463720485556
ACH-001368,-0.04132787168458313
ACH-001374,-0.2538526630345617
ACH-001377,-0.5643639471208973
ACH-001380,-0.3472075975497546
ACH-001391,-0.1754370147008644
ACH-001408,-0.11746467473735868
ACH-001430,-0.37123261514624495
ACH-001431,-0.2938216650128223
ACH-001450,-0.2774911539006502
ACH-001496,-0.0876175122433885
ACH-001500,-0.24427166104441345
ACH-001523,-0.2514334072995272
ACH-001532,-0.2385729730854251
ACH-001550,0.2143081163835271
ACH-001552,-0.11581461918535442
ACH-001554,-0.2925614141166615
ACH-001654,-0.3262415025405982
ACH-001735,-0.10277589235989562
ACH-001736,-0.1735045350800997
ACH-001737,0.4035323201221097
ACH-001740,-0.34550628854029786
ACH-001745,-0.13886481278221818
ACH-001765,-0.3782331980170723
