,TFAP2E (339488)
ACH-000323,-0.1922156434676366
ACH-000324,-0.22835510998710035
ACH-000329,-0.1134153943074366
ACH-000330,-0.3199256191962703
ACH-000331,-0.1283776977482444
ACH-000332,-0.1702271146499523
ACH-000334,-0.19683958382691505
ACH-000335,0.1440971979095554
ACH-000336,-0.06735271743345578
ACH-000337,-0.09171772944218286
ACH-000338,0.3177417037932919
ACH-000339,-0.08431698908590184
ACH-000341,-0.08995820090393848
ACH-000348,-0.17681647263497144
ACH-000350,-0.2195391075813012
ACH-000352,-0.2062774933635182
ACH-000356,0.00483685659919402
ACH-000361,-0.11543089771074452
ACH-000362,-0.05351615741477326
ACH-000363,-0.17192821935983488
ACH-000364,-0.14371792668733194
ACH-000365,-0.09758407220604737
ACH-000366,-0.16419286701249058
ACH-000368,-0.06655696223107595
ACH-000374,-0.10183685841817088
ACH-000375,0.03435805327447319
ACH-000376,-0.22859345209710785
ACH-000381,-0.28275005003751197
ACH-000383,-0.25983627049472785
ACH-000387,-0.1150052652740424
ACH-000389,-0.26044422885363794
ACH-000390,-0.1592529512724873
ACH-000393,-0.19784189664440308
ACH-000395,-0.10568502927934394
ACH-000396,-0.13128162980934832
ACH-000397,-0.16189739647371934
ACH-000401,-0.12482941230803248
ACH-000402,-0.29859201001167546
ACH-000403,-0.21632964805875712
ACH-000404,-0.04319369308619976
ACH-000406,-0.1500855436443122
ACH-000407,-0.1210300093383271
ACH-000408,-0.13606725644080753
ACH-000410,-0.2724696803172083
ACH-000411,-0.3122553378624419
ACH-000414,-0.027438228442197597
ACH-000415,-0.218725741414632
ACH-000416,-0.11881739978940503
ACH-000420,-0.2508832879023183
ACH-000421,-0.12615141656431406
ACH-000424,-0.03795901338945405
ACH-000425,-0.08598256977147321
ACH-000426,-0.0947097964695203
ACH-000427,-0.21310191259054584
ACH-000433,-0.14461012380630647
ACH-000435,-0.18091966128055534
ACH-000436,-0.10412914643857044
ACH-000444,-0.09170874039282652
ACH-000445,-0.3306772723922929
ACH-000448,-0.16017228674197684
ACH-000450,-0.23934436499029824
ACH-000452,-0.09485610556823867
ACH-000454,-0.2745431210140952
ACH-000458,-0.15498497453433738
ACH-000459,-0.38275792786861934
ACH-000460,-0.12477145861429573
ACH-000461,-0.510767185045005
ACH-000463,-0.09104815590261177
ACH-000464,-0.15731774745280008
ACH-000466,-0.07084080130496262
ACH-000467,-0.29871793965545224
ACH-000468,-0.2897046182326984
ACH-000469,-0.20288975226544728
ACH-000470,-0.0718944341375211
ACH-000471,-0.041791308571541314
ACH-000472,-0.07216570967780044
ACH-000473,-0.23296114027484305
ACH-000475,-0.18029054441785236
ACH-000476,-0.3121056449969812
ACH-000477,-0.12046845351635545
ACH-000479,-0.2899026491648407
ACH-000480,-0.1665891787978767
ACH-000481,-0.02940067463509428
ACH-000483,-0.3964438294841388
ACH-000484,-0.23549281951159234
ACH-000485,-0.06603694703489438
ACH-000486,-0.1506958570366433
ACH-000487,-0.2375322372170001
ACH-000488,-0.10572481627588634
ACH-000490,-0.2530973128239825
ACH-000491,-0.16512135399296093
ACH-000495,-0.2290028222436713
ACH-000496,-0.2202245688576712
ACH-000499,-0.09635311323221496
ACH-000500,-0.5366913129626631
ACH-000502,-0.1494597425001584
ACH-000503,-0.33182634466965305
ACH-000505,-0.0798170436754615
ACH-000507,0.015816057975269866
ACH-000510,-0.13472936656671344
ACH-000511,-0.14497458121549747
ACH-000512,-0.2471858285501028
ACH-000516,-0.09239859233736336
ACH-000517,-0.1833601624824249
ACH-000518,-0.12062481255889798
ACH-000520,-0.09933685783286376
ACH-000521,-0.1671815436752888
ACH-000522,-0.11267304916856795
ACH-000524,-0.1859844690679151
ACH-000527,-0.07946897910143097
ACH-000528,-0.19228551175243827
ACH-000537,-0.2378561374319829
ACH-000541,-0.19407507606093968
ACH-000542,-0.049379273209402136
ACH-000544,-0.07515876834148147
ACH-000545,-0.30143135689350303
ACH-000547,-0.5383746745143551
ACH-000548,-0.02234505467041891
ACH-000549,-0.10648994965952263
ACH-000550,-0.18504511265513898
ACH-000552,-0.13502224354380876
ACH-000556,-0.15007602389067895
ACH-000557,-0.10728000452609156
ACH-000569,-0.4916381467656362
ACH-000570,-0.07164388756131154
ACH-000571,-0.11603145293188474
ACH-000573,-0.21632129480239554
ACH-000576,-0.2313984946421305
ACH-000579,-0.0038690679976718908
ACH-000580,-0.2286864182248744
ACH-000584,-0.20144386379360965
ACH-000585,-0.2007245844868357
ACH-000588,-0.324594830046432
ACH-000589,-0.1235781724086616
ACH-000591,-0.11219322589894726
ACH-000593,-0.30308457574752257
ACH-000600,-0.20730768586977208
ACH-000601,-0.04920730550142429
ACH-000605,-0.22651769886292336
ACH-000606,-0.16278542835019302
ACH-000608,-0.040203335725921885
ACH-000614,-0.02893978654281493
ACH-000616,-0.213137371295278
ACH-000618,-0.18355858424334964
ACH-000619,-0.1815643877290935
ACH-000620,-0.1944843574418603
ACH-000621,-0.28946763506312073
ACH-000622,-0.05264017830070987
ACH-000623,-0.13574382542914032
ACH-000624,-0.14043306957260804
ACH-000627,-0.10559116757889583
ACH-000630,-0.2601414994488613
ACH-000631,0.04956066014297072
ACH-000632,-0.1696305095529645
ACH-000633,-0.2137435067214032
ACH-000637,-0.31851952153560503
ACH-000638,-0.2975529148037356
ACH-000646,-0.15599500075053166
ACH-000647,-0.04490610544172004
ACH-000648,0.1034006478620506
ACH-000649,-0.15604434420517638
ACH-000651,-0.2311297547766923
ACH-000652,-0.24781296528005856
ACH-000653,-0.2964330499438281
ACH-000657,-0.2233300770476014
ACH-000658,-0.15365627047691716
ACH-000661,-0.22342881576505705
ACH-000662,-0.2842449243011623
ACH-000663,-0.19482014549700385
ACH-000665,-0.10264900710654057
ACH-000671,-0.11439525913932445
ACH-000672,0.4693230292797968
ACH-000673,-0.11106753556216847
ACH-000676,-0.3075185640602984
ACH-000677,-0.1246200497664426
ACH-000681,0.01705494719340717
ACH-000683,-0.2675103170337043
ACH-000684,-0.0819005640814548
ACH-000688,-0.04668918171459626
ACH-000693,-0.1260182373998678
ACH-000694,-0.13274941496913614
ACH-000695,-0.4524429243275653
ACH-000696,-0.0957541768199178
ACH-000697,-0.20265045130015188
ACH-000699,-0.16723939709494542
ACH-000701,-0.12004767392235133
ACH-000706,-0.1813772419991828
ACH-000711,-0.10986188765442116
ACH-000713,-0.3369159147355237
ACH-000714,-0.17243365724060186
ACH-000718,-0.08261084040059725
ACH-000720,-0.16511208917140094
ACH-000721,-0.1813691571453114
ACH-000724,-0.2502302862615432
ACH-000725,-0.2169660225927754
ACH-000732,-0.1904658024544453
ACH-000734,-0.15457372138728867
ACH-000735,-0.18882600761766452
ACH-000736,-0.12601461294674635
ACH-000738,-0.12852587348498073
ACH-000746,-0.33681567541987606
ACH-000747,-0.16870243294057236
ACH-000748,-0.11553470417785895
ACH-000753,-0.16657277087734065
ACH-000756,-0.3160570526698179
ACH-000757,-0.19065061870743544
ACH-000758,-0.22290339866910344
ACH-000760,-0.2423541068795412
ACH-000762,-0.059194547209072676
ACH-000763,-0.11020049754264323
ACH-000764,-0.11844325150388445
ACH-000765,0.062101008046971475
ACH-000766,-0.0968197896598134
ACH-000767,-0.14797364391282844
ACH-000768,-0.05411584522421115
ACH-000769,-0.22348443256195155
ACH-000770,-0.10380805881207764
ACH-000771,-0.12567090110994586
ACH-000773,-0.08726888436212557
ACH-000776,-0.3081987287943858
ACH-000777,-0.14349801533738693
ACH-000778,-0.184187498806178
ACH-000781,-0.07520577577294217
ACH-000782,-0.19601903806562826
ACH-000783,-0.18807782023650055
ACH-000784,-0.10421737509197644
ACH-000785,-0.18992968678245395
ACH-000787,-0.20677069934548986
ACH-000788,-0.0967339655967642
ACH-000791,-0.14794452700462246
ACH-000792,-0.1436562576021608
ACH-000794,-0.13783651418724846
ACH-000796,-0.09754869002396953
ACH-000798,-0.2308942254969724
ACH-000799,-0.13207450058645398
ACH-000800,-0.14843195014210922
ACH-000802,-0.2113734837035217
ACH-000804,-0.16112234597327735
ACH-000805,-0.06342259741873901
ACH-000809,-0.0947097022592324
ACH-000810,-0.22175402280801107
ACH-000811,-0.18600264589971502
ACH-000817,-0.18720546825158105
ACH-000819,-0.13456498956399246
ACH-000820,-0.10674405660287734
ACH-000821,-0.009403688923243551
ACH-000822,-0.17458888893324026
ACH-000823,-0.15943275590252728
ACH-000824,-0.16652105681440407
ACH-000827,-0.09853148298380912
ACH-000829,-0.08001406912339422
ACH-000831,-0.0498044960187314
ACH-000832,-0.21683511988027068
ACH-000833,-0.1551026354980096
ACH-000834,-0.03298738017074602
ACH-000835,-0.12003389034099556
ACH-000836,-0.02121279352609741
ACH-000837,-0.0993478253484283
ACH-000838,-0.17488516615920238
ACH-000839,-0.08869131932690379
ACH-000840,-0.2856647764456857
ACH-000841,-0.12272814742600947
ACH-000843,-0.14800865883155515
ACH-000846,-0.21455028433368287
ACH-000847,-0.19914949033648005
ACH-000848,-0.20166202692761048
ACH-000849,-0.11908214022742243
ACH-000851,-0.3956660257418261
ACH-000855,-0.1919545903556615
ACH-000856,-0.18130785546078212
ACH-000858,-0.10433263659604428
ACH-000859,-0.042905701436045
ACH-000861,-0.09674890085388654
ACH-000862,-0.09470433612307386
ACH-000865,-0.12655876619191644
ACH-000866,-0.17185755106695633
ACH-000867,-0.19324521043365808
ACH-000869,-0.2729003152910484
ACH-000872,-0.2839997142497021
ACH-000873,-0.09229661688431523
ACH-000876,-0.2378926227612639
ACH-000878,0.033343964694322166
ACH-000880,-0.14344587778485948
ACH-000881,-0.14439373580832285
ACH-000882,-0.09758899407352928
ACH-000884,-0.10411306695180972
ACH-000885,-0.24032609126425386
ACH-000887,-0.21880223132050924
ACH-000889,-0.13580764296811246
ACH-000896,-0.26366823756736585
ACH-000898,-0.11134423851957227
ACH-000900,-0.1210030420644983
ACH-000901,-0.06428023136744329
ACH-000905,-0.12651383416622222
ACH-000906,-0.14523283287932298
ACH-000907,-0.17609396005337855
ACH-000910,-0.2635904223697497
ACH-000911,-0.18113940272386164
ACH-000912,-0.17017576114352673
ACH-000913,-0.022628568670832187
ACH-000915,-0.090847288425425
ACH-000916,-0.15324763030074207
ACH-000917,-0.2282442105532301
ACH-000920,-0.2120077558761644
ACH-000921,-0.13652399778615604
ACH-000924,-0.21701825784781012
ACH-000926,-0.12296387183650805
ACH-000928,-0.1805858924644521
ACH-000929,0.023845885266462304
ACH-000932,-0.18209585140096055
ACH-000935,-0.16130930564104495
ACH-000936,-0.19556365403765336
ACH-000937,-0.2827584702757426
ACH-000938,-0.2669214219202456
ACH-000939,-0.16197408353618342
ACH-000941,-0.20023351094613745
ACH-000943,-0.2009351674352496
ACH-000946,-0.2016655504737332
ACH-000947,-0.1955539812311593
ACH-000948,-0.1286027711886118
ACH-000950,0.05949405858181985
ACH-000953,-0.2704810542736075
ACH-000954,-0.09703837706501582
ACH-000957,0.08391288282714396
ACH-000958,-0.20041098841787813
ACH-000960,-0.0966718944576876
ACH-000963,-0.2345219776708341
ACH-000968,-0.15935720338560688
ACH-000969,-0.18371734290416816
ACH-000972,-0.4554176661774324
ACH-000973,-0.18689388950605074
ACH-000974,-0.12189159983003015
ACH-000978,-0.02665810013189501
ACH-000984,-0.4091821755025353
ACH-000986,-0.2705555409470307
ACH-000988,-0.24127352072842576
ACH-000993,-0.18605078047820214
ACH-000994,-0.2261201646219768
ACH-000996,-0.4529652586065199
ACH-001001,-0.15083143585074754
ACH-001020,-0.03366212220351795
ACH-001028,-0.04404866806352988
ACH-001031,-0.1936610678684714
ACH-001038,-0.18972060942979135
ACH-001048,-0.1343345837722122
ACH-001050,-0.1023061239654532
ACH-001053,-0.27556566411196265
ACH-001054,-0.17073349533003648
ACH-001061,-0.19963826486429093
ACH-001067,-0.2119446893636747
ACH-001075,0.20112967659010686
ACH-001096,-0.22184884147556053
ACH-001111,-0.23109881955768224
ACH-001119,-0.18173839637094247
ACH-001128,-0.44803391211136573
ACH-001134,-0.2503466421861465
ACH-001151,0.047052264656117664
ACH-001163,-0.23821193076647576
ACH-001164,-0.2265165971014732
ACH-001183,-0.09853864648368256
ACH-001192,-0.11355885353375005
ACH-001193,0.01323080495778482
ACH-001196,-0.226820500229524
ACH-001197,-0.4427493925366139
ACH-001205,-0.29149785664560257
ACH-001211,-0.1203405876981197
ACH-001212,-0.20108055140709333
ACH-001228,-0.2571469487190133
ACH-001232,-0.12172807903756287
ACH-001239,-0.3113563618132049
ACH-001270,-0.5899705882446236
ACH-001274,0.015288427510917234
ACH-001275,-0.1316246243406688
ACH-001277,-0.4689676605932353
ACH-001278,-0.16949546797488385
ACH-001280,-0.2083026602729566
ACH-001283,-0.13516326414412685
ACH-001289,0.008621971261436429
ACH-001300,-0.15176459926455488
ACH-001301,-0.12772070925318074
ACH-001302,-0.2235694000351264
ACH-001306,-0.1514221244283111
ACH-001318,-0.2484082528948709
ACH-001322,-0.1007540162912812
ACH-001328,-0.29371894138567617
ACH-001332,-0.3986333875506558
ACH-001336,-0.17356487864469625
ACH-001346,-0.21686513922356185
ACH-001353,-0.15939135683642158
ACH-001354,-0.029904853823402563
ACH-001367,-0.11995706974419824
ACH-001368,-0.23184518157170916
ACH-001374,0.055911447373143804
ACH-001377,-0.2147209919778232
ACH-001380,-0.28208563304947004
ACH-001391,-0.03308364309013468
ACH-001408,-0.20652233428255676
ACH-001430,-0.03196529024215921
ACH-001431,0.011869635396021051
ACH-001450,-0.1899100372094629
ACH-001496,-0.1987627023968733
ACH-001500,-0.3402682991609334
ACH-001523,-0.16322963988931846
ACH-001532,-0.1209224136302087
ACH-001550,-0.08704801223758775
ACH-001552,-0.2710364699952121
ACH-001554,-0.12207822148669024
ACH-001654,-0.0983775033795356
ACH-001735,-0.119243230125375
ACH-001736,-0.08870982432852788
ACH-001737,-0.346749935603774
ACH-001740,-0.35400033813037274
ACH-001745,-0.3695540048319538
ACH-001765,-0.14323096566643126
