,GOLGA2 (2801)
ACH-001211,-0.1929891637542772
ACH-001212,-0.17892328538149238
ACH-001228,-0.3430944136788073
ACH-001232,-0.1995737457332048
ACH-001239,-0.27536805397281444
ACH-001270,-0.5773969468425846
ACH-001274,-0.19743099053616567
ACH-001275,-0.2288474600081692
ACH-001277,-0.36869883388494856
ACH-001278,-0.25822679204387033
ACH-001280,-0.31326462212243383
ACH-001283,-0.25610192915688723
ACH-001289,-0.06840268516452175
ACH-001300,-0.22928819225231145
ACH-001301,-0.2735227502698251
ACH-001302,-0.24361164383914544
ACH-001306,-0.14766749314312558
ACH-001318,-0.21772972091232906
ACH-001322,-0.2301698978021148
ACH-001328,-0.20459957535866105
ACH-001332,0.03759838871368314
ACH-001336,-0.2992145901879953
ACH-001346,-0.0874587953219102
ACH-001353,-0.20024580266611086
ACH-001354,-0.3156963662277062
ACH-001367,-0.29413853394651696
ACH-001368,-0.3434653940525916
ACH-001374,-0.20543614489998505
ACH-001377,-0.4807194739685238
ACH-001380,-0.2719620449931404
ACH-001391,-0.3230571088013418
ACH-001408,-0.2984130377621963
ACH-001430,-0.10611015162281373
ACH-001431,-0.05380344948286292
ACH-001450,-0.13604086853588332
ACH-001496,-0.17655912014037953
ACH-001500,-0.4165707384703473
ACH-001523,-0.251824125607297
ACH-001532,-0.2851133432544408
ACH-001550,-0.22394559400040664
ACH-001552,-0.1626394834375769
ACH-001554,-0.2786062750310075
ACH-001654,-0.2954515996457145
ACH-001735,-0.1746895661083481
ACH-001736,-0.3252442873524389
ACH-001737,-0.6415534576301636
ACH-001740,-0.14169539010603596
ACH-001745,-0.2209033057800721
ACH-001765,-0.13158012010131062
