,MEAF6 (64769)
ACH-000896,-0.5236380719256206
ACH-000898,-0.2492302570091999
ACH-000900,-0.311959995060286
ACH-000901,-0.32389560463772793
ACH-000905,-0.28632034484400104
ACH-000906,-0.2224143569647694
ACH-000907,-0.4779145138613569
ACH-000910,0.0515382927314262
ACH-000911,-0.4482143513480318
ACH-000912,-0.2228324864731596
ACH-000913,-0.2966625934907664
ACH-000915,-0.4109629237685585
ACH-000916,-0.09616550300729818
ACH-000917,-0.1307140390732564
ACH-000920,-0.14959095250603732
ACH-000921,-0.31706939596171885
ACH-000924,-0.31514305114944285
ACH-000926,-0.3613061078343937
ACH-000928,-0.3053987674855654
ACH-000929,-0.299123606992224
ACH-000932,-0.07437137723618302
ACH-000935,0.12177233296278868
ACH-000936,-0.08782305567308081
ACH-000937,-0.3953190027102227
ACH-000938,-0.5825573958210675
ACH-000939,0.007872654047710712
ACH-000941,-0.15459845718463686
ACH-000943,-0.036662146144928666
ACH-000946,-0.30591014125842353
ACH-000947,-0.1556218593638724
ACH-000948,-0.3376408953743962
ACH-000950,-0.2104165818583235
ACH-000953,-0.3680882611762511
ACH-000954,-0.4338730082523668
ACH-000957,-0.4627210863065183
ACH-000958,-0.5911608279205793
ACH-000960,-0.5053350789577525
ACH-000963,-0.18587766899225194
ACH-000968,-0.6543520295832603
ACH-000969,-0.3118580229184541
ACH-000972,-0.4289204873006444
ACH-000973,-0.15636361156916598
ACH-000974,-0.09439725281200292
ACH-000978,-0.19777220862737888
ACH-000984,-0.11124995497904612
ACH-000986,-0.4163976235167224
ACH-000988,-0.2668619968474716
ACH-000993,-0.4562334396624061
ACH-000994,-0.07002910555599427
ACH-000996,-0.4617964529941093
ACH-001001,-0.4870868829669723
ACH-001020,-0.15809091842995976
ACH-001028,-0.04919564261905749
ACH-001031,-0.5987568896306408
ACH-001038,-0.0037099029207868866
ACH-001048,-0.2517848839574102
ACH-001050,-0.5769436330104517
ACH-001053,-0.2719867743224811
ACH-001054,-0.3686618326586743
ACH-001061,-0.3869662570343425
ACH-001067,-0.294525379108856
ACH-001075,-0.32944199673995594
ACH-001096,-0.4137180337668789
ACH-001111,-0.08840680706025944
ACH-001119,0.2359073150433768
ACH-001128,0.5488714801167263
ACH-001134,-0.06494544429696421
ACH-001151,-0.3196488850049635
ACH-001163,-0.2419887845518311
ACH-001164,-0.2996541027272034
ACH-001183,-0.4110236442302083
ACH-001192,-0.4706869458352212
ACH-001193,-0.3211376066192428
ACH-001196,-0.3540985162391737
ACH-001197,-0.12601517192860498
ACH-001205,-0.1983432986526301
ACH-001211,-0.2701928758788802
ACH-001212,-0.5148867273667551
ACH-001228,-0.2934709936405065
ACH-001232,-0.055754131552922435
ACH-001239,-0.5691097444257505
ACH-001270,-0.4755153815979457
ACH-001274,-0.30431063215189225
ACH-001275,0.11186077903131204
ACH-001277,-0.18304918021946548
ACH-001278,-0.6460116807752914
ACH-001280,-0.03920398114806987
ACH-001283,-0.6027425087950766
ACH-001289,-0.34520869360033263
ACH-001300,-0.4061061632265043
ACH-001301,-0.2660731947347362
ACH-001302,-0.03945112816616601
ACH-001306,-0.27509944676152465
ACH-001318,-0.2946355443530336
ACH-001322,-0.4452116184776693
ACH-001328,-0.3152835999982325
ACH-001332,-0.5341693227461201
ACH-001336,-0.3317877418261634
ACH-001346,-0.33705173145772604
ACH-001353,-0.3627678159322363
ACH-001354,-0.2788339744689117
ACH-001367,-0.5216425947806047
ACH-001368,-0.3981061415120207
ACH-001374,-0.16731711377292427
ACH-001377,-0.4874841677151126
ACH-001380,-0.24887405004214344
ACH-001391,-0.374032530967508
ACH-001408,-0.3062266200880321
ACH-001430,-0.4124711822811904
ACH-001431,-0.24774602253733896
ACH-001450,-0.2928614922463498
ACH-001496,-0.21753430230131268
ACH-001500,-0.1596098998676014
ACH-001523,-0.3268458617502855
ACH-001532,-0.5502816471509121
ACH-001550,-0.0629530033530979
ACH-001552,-0.3226915251588261
ACH-001554,-0.3044821310340798
ACH-001654,-0.3200962712316445
ACH-001735,-0.34246382890317434
ACH-001736,-0.6616523868715688
ACH-001737,-0.48597690598575505
ACH-001740,-0.4921030146641857
ACH-001745,-0.5869115113888445
ACH-001765,-0.25120696337552423
