,FOXL2 (668)
ACH-000483,-0.2462013608043881
ACH-000484,-0.5877256627554617
ACH-000485,-0.2418299509638371
ACH-000486,-0.4854306912132173
ACH-000487,-0.3458389577493703
ACH-000488,-0.3733407770442491
ACH-000490,-0.493164445139959
ACH-000491,-0.2919592764023547
ACH-000495,-0.6789153757358833
ACH-000496,-0.4284043390073909
ACH-000499,-0.10564071224580657
ACH-000500,-0.2845587799130972
ACH-000502,-0.5242799335830312
ACH-000503,-0.6220743588565301
ACH-000505,-0.32158625395313906
ACH-000507,-0.4170225208147214
ACH-000510,-0.3202949989849619
ACH-000511,-0.4949955352716182
ACH-000512,-0.3701183804433666
ACH-000516,-0.3940327233639314
ACH-000517,-0.33857977933892164
ACH-000518,-0.6386220997745911
ACH-000520,-0.3043767512949123
ACH-000521,-0.4793775407658087
ACH-000522,-0.4809935421540151
ACH-000524,-0.29462105595896865
ACH-000527,-0.3507941104083552
ACH-000528,-0.4739326233793887
ACH-000537,-0.5428662235830678
ACH-000541,-0.3152489828502249
ACH-000542,-0.3443123342177908
ACH-000544,-0.35052847319390273
ACH-000545,-0.5546295935105103
ACH-000547,-0.3454529189349352
ACH-000548,-0.5004549807994579
ACH-000549,-0.31207307375524296
ACH-000550,-0.4656740781367613
ACH-000552,-0.24352780546918235
ACH-000556,-0.34687024093016555
ACH-000557,-0.4499582290452961
ACH-000569,-0.2828639992841935
ACH-000570,-0.2814046668732357
ACH-000571,-0.5323741094186945
ACH-000573,-0.245687324428346
ACH-000576,-0.19762331188553656
ACH-000579,-0.21795770153204536
ACH-000580,-0.3282948112405685
ACH-000584,-0.31239598459378304
ACH-000585,-0.3936981007724931
ACH-000588,-0.24565011578574975
ACH-000589,-0.4039897873811323
ACH-000591,-0.2844736898608627
ACH-000593,-0.4324448461374084
ACH-000600,-0.3909925565585732
ACH-000601,-0.2942796716744237
ACH-000605,-0.35134885221184625
ACH-000606,-0.2487076638689367
ACH-000608,-0.3944227076527332
ACH-000614,-0.4038929491765635
ACH-000616,-0.3286869444095509
ACH-000618,-0.3722969473197061
ACH-000619,-0.3434239084996761
ACH-000620,-0.3996606325522204
ACH-000621,-0.3847434963548225
ACH-000622,-0.3177221218473774
ACH-000623,-0.5298063076973037
ACH-000624,-0.3789435725833824
ACH-000627,-0.22569127400620576
ACH-000630,-0.4106874625627088
ACH-000631,-0.4454075301994628
ACH-000632,-0.4853351086148648
ACH-000633,-0.4815601825237026
ACH-000637,-0.3607616771624647
ACH-000638,-0.34392166522864986
ACH-000646,-0.4245129831660915
ACH-000647,-0.3588822497804198
ACH-000648,-0.3958757990553275
ACH-000649,-0.3603688490110097
ACH-000651,-0.4538641896062773
ACH-000652,-1.0535898154173344
ACH-000653,-0.2939033385067012
ACH-000657,-0.4192414120791817
ACH-000658,-0.4346527353880532
ACH-000661,-0.3906599819569996
ACH-000662,-0.4309533622079941
ACH-000663,-0.072593370500872
ACH-000665,-0.2115584151463228
ACH-000671,-0.4000097906316909
ACH-000672,-0.4415610797891946
ACH-000673,-0.4575734721109474
ACH-000676,-0.24828960575090206
ACH-000677,-0.3513744240126144
ACH-000681,-0.5879046960739289
ACH-000683,-0.4344547031918655
ACH-000684,-0.2810266413524491
ACH-000688,-0.2044672543263217
ACH-000693,-0.40696207389667466
ACH-000694,-0.506076815859761
ACH-000695,-0.3188088099098734
ACH-000696,-0.5033895370782274
ACH-000697,-0.2686774948794116
ACH-000699,-0.4952604562177775
ACH-000701,-0.4759791214359302
ACH-000706,-0.4637305339913485
ACH-000711,-0.3322429476231697
ACH-000713,-0.33153152870687724
ACH-000714,-0.2756319788598615
ACH-000718,-0.22165158387077427
ACH-000720,-0.2694989262922252
ACH-000721,-0.4207538265481624
ACH-000724,-0.4588969125584268
ACH-000725,-0.586573692870627
ACH-000732,-0.29696859687965466
ACH-000734,-0.3200706140534035
ACH-000735,-0.4651811457407421
ACH-000736,-0.2259186454954445
ACH-000738,-0.4054560392930095
ACH-000746,-0.2977779974661146
ACH-000747,-0.4857894385725639
ACH-000748,-0.4723662677205348
ACH-000753,-0.29146974160241185
ACH-000756,-0.4372925186368271
ACH-000757,-0.596801930898214
ACH-000758,-0.38467575345664
ACH-000760,-0.3835355491887696
ACH-000762,-0.18905932766948133
ACH-000763,-0.4565695632765632
ACH-000764,-0.3657446831411241
ACH-000765,-0.45997608969484904
ACH-000766,-0.2921130525268548
ACH-000767,-0.2814762071658207
ACH-000768,-0.3435850259379061
ACH-000769,-0.3413863649344349
ACH-000770,-0.19768175634164545
ACH-000771,-0.33554927304890325
ACH-000773,-0.5523988663032615
ACH-000776,-0.5115268568661656
ACH-000777,-0.32199755603163305
ACH-000778,-0.6580479009163268
ACH-000781,-0.4236781130998714
ACH-000782,-0.5370213631748628
ACH-000783,-0.41289976694784775
ACH-000784,-0.4039329428614452
ACH-000785,-0.4449973536850089
ACH-000787,-0.5333110976940955
ACH-000788,-0.456320804496647
ACH-000791,-0.428812790445494
ACH-000792,-0.17218831666886072
ACH-000794,-0.3847429453787374
ACH-000796,-0.4090890278298771
ACH-000798,-0.4494043593239536
ACH-000799,-0.17779718162535965
ACH-000800,-0.02668093696444013
ACH-000802,-0.4218256248010744
ACH-000804,-0.3273150552722149
ACH-000805,-0.2280333446299465
ACH-000809,-0.5999014903005115
ACH-000810,-0.09102522848702617
ACH-000811,-0.2107655538299588
ACH-000817,-0.2860864510077181
ACH-000819,-0.42639705387014015
ACH-000820,-0.16776475246072892
ACH-000821,-0.35014777265605224
ACH-000822,-0.30507089045687674
ACH-000823,-0.3854588449070264
ACH-000824,-0.3882225679610595
ACH-000827,-0.3290886377474393
ACH-000829,-0.23137627781337886
ACH-000831,-0.2857569986266798
ACH-000832,-0.3057423705464465
ACH-000833,-0.5149866682820535
ACH-000834,-0.1773708877772712
ACH-000835,-0.3443467167842291
ACH-000836,-0.3973098961580138
ACH-000837,-0.20098951343570234
ACH-000838,-0.31092979012359273
ACH-000839,-0.5628200159027902
ACH-000840,-0.23218775913197565
ACH-000841,-0.4862574423307325
ACH-000843,-0.6447407919441158
ACH-000846,-0.32356239077184623
ACH-000847,-0.6894941224952368
ACH-000848,-0.34693171562375097
ACH-000849,-0.596967501089347
ACH-000851,-0.19723785136167926
ACH-000855,-0.298065315264199
ACH-000856,-0.29920305449009005
ACH-000858,-0.3289224337270264
ACH-000859,-0.3550095287229432
ACH-000861,-0.35826108123391043
ACH-000862,-0.4188552312429168
ACH-000865,-0.3336701450231615
ACH-000866,-0.33317548169790906
ACH-000867,-0.4285699008224678
ACH-000869,-0.4902124051500145
ACH-000872,-0.28547901019933825
ACH-000873,-0.3592979516455859
ACH-000876,-0.3903343628714469
ACH-000878,-0.1880954772123476
ACH-000880,-0.4273276470117398
ACH-000881,-0.4460076601529165
ACH-000882,-0.3324512003822707
ACH-000884,-0.5207164108169289
ACH-000885,-0.3126434188781477
ACH-000887,-0.4356656821114118
ACH-000889,-0.372600448256772
ACH-000896,-0.6172274886773979
ACH-000898,-0.5018343233251102
ACH-000900,-0.4293471345326077
ACH-000901,-0.3585168384350665
ACH-000905,-0.3631198271360476
ACH-000906,-0.4330753389641228
ACH-000907,-0.4512223441191992
ACH-000910,-0.2468148936139929
ACH-000911,-0.5043517806716582
ACH-000912,-0.3964143506385825
ACH-000913,-0.5019280752956019
ACH-000915,-0.2543545921871594
ACH-000916,-0.20020804770955802
ACH-000917,-0.6256923459944846
ACH-000920,-0.17317603703390114
ACH-000921,-0.4982933135710075
ACH-000924,-0.4231192424871164
ACH-000926,-0.42272358752105416
ACH-000928,-0.6929184368994804
ACH-000929,-0.3638488189099733
ACH-000932,-0.5130989533749007
ACH-000935,-0.2454243065118139
ACH-000936,-0.5684239140988695
ACH-000937,-0.5157422211647976
ACH-000938,-0.5848352508626135
ACH-000939,-0.276048528728892
ACH-000941,-0.3786794320603042
ACH-000943,-0.2921623236016757
ACH-000946,-0.22280963176324464
ACH-000947,-0.3417045027050674
ACH-000948,-0.17614394060517607
ACH-000950,-0.1184087601264923
ACH-000953,-0.48465197589860104
ACH-000954,-0.5434879492637538
ACH-000957,-0.6507787474458795
ACH-000958,-0.048436912473465134
ACH-000960,-0.4253362375948817
ACH-000963,-0.6353959150168943
ACH-000968,-0.3246942605752565
ACH-000969,-0.4009481648289381
ACH-000972,-0.4059490010826053
ACH-000973,-0.34552029486626673
ACH-000974,-0.3689320909668589
ACH-000978,-0.3970193022545683
ACH-000984,-0.29777568424074424
ACH-000986,-0.2845117053185426
ACH-000988,-0.27001937164314704
ACH-000993,-0.3366960800718661
ACH-000994,-0.5823583674516776
ACH-000996,-0.4264726489871628
ACH-001001,-0.4400468565752939
ACH-001020,0.02008348334792993
ACH-001028,-0.4615361758497927
ACH-001031,-0.32141156833734685
ACH-001038,-0.4853499197364098
ACH-001048,-0.2641060447601872
ACH-001050,-0.4327627948963214
ACH-001053,-0.5794808584201804
ACH-001054,-0.44380633240420414
ACH-001061,-0.3017508740979181
ACH-001067,-0.2253336146391125
ACH-001075,-0.4642088153750872
ACH-001096,-0.34647548739993805
ACH-001111,-0.2687682970518411
ACH-001119,-0.3530246436275477
ACH-001128,-0.2583703116554761
ACH-001134,-0.3741662452123373
ACH-001151,-0.3622007392321465
ACH-001163,-0.3811717888016065
ACH-001164,-0.3624300755276793
ACH-001183,-0.4576368976264936
ACH-001192,-0.2902372480941367
ACH-001193,-0.37492017856713417
ACH-001196,-0.4868245866821238
ACH-001197,-0.3661881775857755
ACH-001205,-0.3018738005337281
ACH-001211,-0.3047411718635405
ACH-001212,-0.6098227353853254
ACH-001228,-0.5350907588542386
ACH-001232,-0.32022637482408506
ACH-001239,-0.4188543256900762
ACH-001270,-0.3375699329948917
ACH-001274,-0.4581723660687763
ACH-001275,-0.4458790252874037
ACH-001277,-0.4018912117625056
ACH-001278,-0.5164105215973426
ACH-001280,-0.4865903658864938
ACH-001283,-0.4094070382042033
ACH-001289,-0.3530910188326293
ACH-001300,-0.5526992293788181
ACH-001301,-0.4226996182717775
ACH-001302,-0.5349726196870211
ACH-001306,-0.45407970057598407
ACH-001318,-0.4210478756840131
ACH-001322,-0.4149731409365066
ACH-001328,-0.3153248764382567
ACH-001332,-0.4924228960675136
ACH-001336,-0.2889011920508891
ACH-001346,-0.31014445050270695
ACH-001353,-0.3870369091293249
ACH-001354,-0.2163230768901527
ACH-001367,-0.5231251700785569
ACH-001368,-0.3963190181523023
ACH-001374,-0.18016178836652924
ACH-001377,-0.3049375386806209
ACH-001380,-0.4847655789308758
ACH-001391,-0.3788692743354938
ACH-001408,-0.4833415604580575
ACH-001430,-0.6449180390891931
ACH-001431,-0.4026856221872751
ACH-001450,-0.4729343657688386
ACH-001496,-0.3986269704856081
ACH-001500,-0.4743665558775038
ACH-001523,-0.4678879498991966
ACH-001532,-0.4752376610732417
ACH-001550,-0.5283519090397292
ACH-001552,-0.3126182876366821
ACH-001554,-0.3560641409491654
ACH-001654,-0.374692807049882
ACH-001735,-0.3234484713247062
ACH-001736,-0.2769420667723871
ACH-001737,-0.5603558808456408
ACH-001740,-0.5345868407003034
ACH-001745,-0.4404656087567862
ACH-001765,-0.4425165866269064
