,TGFBRAP1 (9392)
ACH-000374,-0.35791208811948605
ACH-000375,-0.3616639395939248
ACH-000376,-0.3399401249983635
ACH-000381,-0.3190783788427517
ACH-000383,-0.6261832424117186
ACH-000387,-0.2720351180092397
ACH-000389,-0.2132219482692426
ACH-000390,-0.315517107798976
ACH-000393,-0.32385381521795165
ACH-000395,-0.2982020841836108
ACH-000396,-0.17809517944678965
ACH-000397,-0.7497260118686171
ACH-000401,-0.09150188857800258
ACH-000402,-0.21146932789863127
ACH-000403,-0.19940325557872696
ACH-000404,-0.2765182385875212
ACH-000406,-0.2839219043054629
ACH-000407,-0.11878671659338015
ACH-000408,-0.3080041470407707
ACH-000410,-0.11175983125519437
ACH-000411,-0.2224818112680127
ACH-000414,-0.27897060547017377
ACH-000415,-0.3981292701534084
ACH-000416,-0.22204977081568728
ACH-000420,-0.3018176025381101
ACH-000421,-0.2502604422823073
ACH-000424,-0.07827155917975827
ACH-000425,-0.2602316661197949
ACH-000426,-0.07838784246827091
ACH-000427,-0.16117184807955598
ACH-000433,-0.13882246121549602
ACH-000435,-0.014599052048002357
ACH-000436,-0.14948535540564015
ACH-000444,-0.018413551556118072
ACH-000445,-0.1761571770941133
ACH-000448,-0.14272954660411846
ACH-000450,-0.24818141480694694
ACH-000452,-0.22680786500473826
ACH-000454,-0.6280339620442469
ACH-000458,-0.15125483977595192
ACH-000459,-0.4118733266131643
ACH-000460,-0.37515329919280455
ACH-000461,-0.2153603677498285
ACH-000463,-0.29304820375127383
ACH-000464,-0.18848442078886798
ACH-000466,-0.2931780070281346
ACH-000467,-0.3064795981557882
ACH-000468,-0.3376925268528296
ACH-000469,-0.2570964183086157
ACH-000470,-0.14458356910338313
ACH-000471,-0.14937780510530452
ACH-000472,-0.34368502018159003
ACH-000473,-0.0822997116486456
ACH-000475,-0.15820731404601227
ACH-000476,-0.4808329429972761
ACH-000477,-0.27288400612969754
ACH-000479,-0.3060745190716848
ACH-000480,-0.17241107844691542
ACH-000481,-0.16562355820887092
ACH-000483,-0.08522320486418154
ACH-000484,-0.6350628960324932
ACH-000485,-0.11930046817204833
ACH-000486,-0.213028120786718
ACH-000487,-0.08013147561297697
ACH-000488,-0.08275592109431297
ACH-000490,-0.1465231814017428
ACH-000491,-0.21122098255428304
ACH-000495,-0.4250151993877813
ACH-000496,-0.4741203821783592
ACH-000499,-0.2918201489174583
ACH-000500,-0.030738415197994907
ACH-000502,-0.34603466419891005
ACH-000503,-0.3543067524117175
ACH-000505,-0.24530676782062155
ACH-000507,-0.2079312975830048
ACH-000510,-0.20659408589904826
ACH-000511,-0.2594654447868866
ACH-000512,-0.2866698218383006
ACH-000516,-0.22244864511760196
ACH-000517,-0.1268999611209838
ACH-000518,-0.4072205072098456
ACH-000520,-0.3158640954896374
ACH-000521,-0.4474114125041037
ACH-000522,-0.194062449991204
ACH-000524,-0.19543321729841912
ACH-000527,-0.4280912606120681
ACH-000528,-0.3269185457781357
ACH-000537,-0.36414478765094616
ACH-000541,-0.3970567262308745
ACH-000542,-0.14889379799747296
ACH-000544,-0.8350679321230152
ACH-000545,-0.2055926206800624
ACH-000547,-0.13729594058681366
ACH-000548,-0.7111588619197518
ACH-000549,-0.35699348929630753
ACH-000550,-0.19442904053654225
ACH-000552,-0.42249523033183695
ACH-000556,-0.2672730967374932
ACH-000557,-0.17844621664197127
ACH-000569,-0.2720528762382615
ACH-000570,-0.17994699934182465
ACH-000571,-0.3055457881037633
ACH-000573,-0.15916396498964194
ACH-000576,-0.19484891149499986
ACH-000579,-0.35206010642459123
ACH-000580,-0.5583831091193073
ACH-000584,-0.24330266826610905
ACH-000585,-0.19089721325627484
ACH-000588,-0.06849136514873956
ACH-000589,-0.3344861860426287
ACH-000591,-0.2848720338440332
ACH-000593,-0.21931519109051487
ACH-000600,-0.5788844285737165
ACH-000601,-0.3613671624506341
ACH-000605,-0.07004217250690288
ACH-000606,-0.1515691820900764
ACH-000608,-0.3043573124228853
ACH-000614,-0.857720324683485
ACH-000616,-0.3963481101481135
ACH-000618,-0.09515660662217236
ACH-000619,-0.08235257910727768
ACH-000620,-0.08179429442851538
ACH-000621,-0.29558707349061625
ACH-000622,-0.2427837518368736
ACH-000623,-0.30721291609589746
ACH-000624,-0.11451876663856456
ACH-000627,-0.2803826287878261
ACH-000630,-0.32010565153744536
ACH-000631,-0.6960776202728446
ACH-000632,-0.28660193220459657
ACH-000633,-0.5501366516274672
ACH-000637,-0.07057160030364945
ACH-000638,-0.1302711366257104
ACH-000646,-0.512937312567606
ACH-000647,-0.15202858856528714
ACH-000648,-0.5963722597243196
ACH-000649,-0.4629361526722261
ACH-000651,-0.0744227106246545
ACH-000652,-0.4144228058222675
ACH-000653,-0.4239475023331669
ACH-000657,-0.1465223320711605
ACH-000658,-0.4846311472744321
ACH-000661,-0.20640491739973404
ACH-000662,-0.15175332679122985
ACH-000663,-0.20613182671037167
ACH-000665,-0.2521832161924941
ACH-000671,-0.06319848649802008
ACH-000672,-0.15096149040971427
ACH-000673,-0.34231814496031915
ACH-000676,-0.3365381493753763
ACH-000677,-0.2934927455205862
ACH-000681,-0.1295027608691848
ACH-000683,-0.1970454729224464
ACH-000684,-0.6375687534176562
ACH-000688,-0.2876494742713045
ACH-000693,-0.06816543736177158
ACH-000694,-0.09182327297799832
ACH-000695,0.17863063977811686
ACH-000696,-0.2395540189807253
ACH-000697,-0.5388166286530855
ACH-000699,-0.2602793624185896
ACH-000701,-0.3525757952759693
ACH-000706,-0.27217306148043025
ACH-000711,-0.29258717262499645
ACH-000713,-0.4764550394358096
ACH-000714,-1.2714068174219402
ACH-000718,-0.20263788879224295
ACH-000720,-0.3465183670390378
ACH-000721,-0.31501940418760715
ACH-000724,-0.3760004807264389
ACH-000725,-0.22709738416975705
ACH-000732,-0.16494216762080427
ACH-000734,-0.26503689834146515
ACH-000735,-0.274727484305913
ACH-000736,-0.4522801688551074
ACH-000738,-0.23909941358869924
ACH-000746,-0.19404207431350898
ACH-000747,-0.29546276735002924
ACH-000748,-0.09738622620847276
ACH-000753,-0.09316403527308856
ACH-000756,-0.12084250539587432
ACH-000757,-0.22831699743054226
ACH-000758,0.027797531192276157
ACH-000760,-0.2810415191369698
ACH-000762,-0.27482634764259445
ACH-000763,-0.04599824008524413
ACH-000764,-0.3990666402734993
ACH-000765,-0.20788943071293015
ACH-000766,-0.2413706636402835
ACH-000767,-0.05017446323364765
ACH-000768,-0.2657963744822786
ACH-000769,-0.19470490196341966
ACH-000770,-0.5508750456460647
ACH-000771,-0.20627985843301186
ACH-000773,-0.1892168205526702
ACH-000776,-0.21256149927181112
ACH-000777,-0.3919347747351392
ACH-000778,-0.3227432944664467
ACH-000781,-0.19692150504614744
ACH-000782,-0.20176734974855054
ACH-000783,-0.04709611249261405
ACH-000784,-0.2470324134531275
ACH-000785,-0.4301596963735307
ACH-000787,-0.2797777304584062
ACH-000788,-0.18518341742147928
ACH-000791,-0.31449626844422884
ACH-000792,-0.1728888131303596
ACH-000794,-0.2494427952027575
ACH-000796,-0.3414264358919952
ACH-000798,0.14372610924055482
ACH-000799,-0.4142152222158136
ACH-000800,-0.2252589949383612
ACH-000802,-0.4573226936966847
ACH-000804,-0.1785703967038556
ACH-000805,-0.2456625196636074
ACH-000809,-0.11037385768568744
ACH-000810,0.2451589148086253
ACH-000811,-0.3501861193990128
ACH-000817,-0.5371262580169915
ACH-000819,-0.17985747372694325
ACH-000820,-0.3011167475822263
ACH-000821,-0.43266556834425135
ACH-000822,-0.20753945401819146
ACH-000823,-0.11809188804904942
ACH-000824,-0.30225150612377283
ACH-000827,-0.27679795314579403
ACH-000829,-0.4014515266489467
ACH-000831,-0.26096659771846137
ACH-000832,-0.7347114992318362
ACH-000833,-0.26499180669221656
ACH-000834,-0.4924157083411723
ACH-000835,-0.06358863277745604
ACH-000836,-0.16339380261948325
ACH-000837,-0.33401914118501635
ACH-000838,-0.33385940444418644
ACH-000839,-0.40702986141531294
ACH-000840,-0.1864753335186552
ACH-000841,-0.1979772820469355
ACH-000843,-0.32783123441109585
ACH-000846,-0.1317855718163324
ACH-000847,-0.15035801196220538
ACH-000848,-0.0907323485734113
ACH-000849,-0.39569753358375415
ACH-000851,-0.36511418656851097
ACH-000855,-0.32756142817545525
ACH-000856,-0.2485607944110221
ACH-000858,-0.7695725060150659
ACH-000859,-0.3797263091405783
ACH-000861,-0.3196243362936662
ACH-000862,-0.31363861890631084
ACH-000865,-0.02241605093418676
ACH-000866,-0.011634534675894408
ACH-000867,-0.11043758084987708
ACH-000869,-0.2301456715381651
ACH-000872,-0.3447362661088039
ACH-000873,-0.12862251670031505
ACH-000876,-0.13884539232853296
ACH-000878,-0.119638730208462
ACH-000880,-0.03620708797773886
ACH-000881,-0.2604999779567827
ACH-000882,-0.034706300812632984
ACH-000884,-0.09015286586232434
ACH-000885,-0.06711715192129937
ACH-000887,-0.28682286715974475
ACH-000889,-0.6217227196170645
ACH-000896,-0.3667800326690973
ACH-000898,-0.1868017134417147
ACH-000900,-0.0841585512477418
ACH-000901,-0.2383786933638203
ACH-000905,-0.2643839284778495
ACH-000906,-0.11793464763678042
ACH-000907,-0.43761816450057417
ACH-000910,-0.16516106048286608
ACH-000911,-0.11147124815288524
ACH-000912,-0.08302903365208274
ACH-000913,-0.16361484220127442
ACH-000915,-0.2198105505863949
ACH-000916,0.03880793833268256
ACH-000917,-0.22249944059114288
ACH-000920,-0.5232146292538772
ACH-000921,-0.2536739166462021
ACH-000924,-0.28065816276209826
ACH-000926,-0.10180159207045217
ACH-000928,-0.3619704513230304
ACH-000929,-0.42143679210582413
ACH-000932,0.0006540621438355759
ACH-000935,-0.3286958946718312
ACH-000936,-0.21913095751012407
ACH-000937,-0.2425890533116547
ACH-000938,-0.3358650915398725
ACH-000939,-0.2357638082066319
ACH-000941,-0.4166819090974269
ACH-000943,-0.12984985689392753
ACH-000946,-0.001628589810158693
ACH-000947,-0.08865375250603455
ACH-000948,-0.0003647441191193872
ACH-000950,-0.24105327095570986
ACH-000953,-0.2694509485668313
ACH-000954,-0.3199994142569903
ACH-000957,-0.2554180321791531
ACH-000958,-0.17942012035101468
ACH-000960,-0.3745178824374941
ACH-000963,-0.34689374057913464
ACH-000968,-0.1754448045682708
ACH-000969,-0.2104055544645388
ACH-000972,0.02651678915599528
ACH-000973,-0.12027354336678425
ACH-000974,-0.21549729504964552
ACH-000978,0.06389393047989493
ACH-000984,-0.10837663000807912
ACH-000986,-0.21025007677489024
ACH-000988,-0.15090173486079902
ACH-000993,-0.35789983307149864
ACH-000994,-0.17312450639133314
ACH-000996,-0.14322092902850408
ACH-001001,-0.14967517748194978
ACH-001020,-0.3792996674328918
ACH-001028,-0.24289161516963725
ACH-001031,-0.3213740179670581
ACH-001038,-0.120718620555212
ACH-001048,-0.3707234782078929
ACH-001050,-0.12998425595841748
ACH-001053,-0.3549260049139172
ACH-001054,-0.14492619678133384
ACH-001061,-0.07483236185497788
ACH-001067,-0.7114666213952718
ACH-001075,-0.0949571925807853
ACH-001096,-0.027152713295976242
ACH-001111,-0.3819087040757281
ACH-001119,-0.4122438177084494
ACH-001128,-0.4405218600886862
ACH-001134,-0.1722653967507761
ACH-001151,-0.4219382351595771
ACH-001163,-0.1700441965242641
ACH-001164,-0.23311537914299285
ACH-001183,-0.19867518361348616
ACH-001192,-0.1563231036439935
ACH-001193,-0.4387109617809354
ACH-001196,-0.3829413647568774
ACH-001197,-0.6594476557978559
ACH-001205,-0.30447323238279145
ACH-001211,-0.9306395404950764
ACH-001212,-0.2060541181623876
ACH-001228,-0.20955060108785226
ACH-001232,-0.2888010269747398
ACH-001239,-0.2259713797193293
ACH-001270,-0.34211937644200163
ACH-001274,-0.12163692433092894
ACH-001275,-0.13832187596713486
ACH-001277,-0.3162473970112755
ACH-001278,-0.1774081868328204
ACH-001280,-0.15229023697947608
ACH-001283,-0.31577812082982554
ACH-001289,-0.17337945073454972
ACH-001300,-0.003702071272222247
ACH-001301,0.05589394225370295
ACH-001302,-0.2547051261666015
ACH-001306,-0.2867446522430089
ACH-001318,-0.24428194503959705
ACH-001322,0.03038603767956372
ACH-001328,-0.1802342884061879
ACH-001332,-0.2380143278576707
ACH-001336,-0.3246500860384778
ACH-001346,-0.3535202003692882
ACH-001353,-0.4764920325118024
ACH-001354,-0.37831009127057597
ACH-001367,-0.19641704025544773
ACH-001368,-0.16866519815981473
ACH-001374,-0.28240665200070353
ACH-001377,-0.1974329149878822
ACH-001380,-0.7710271466405024
ACH-001391,-0.2554217487442741
ACH-001408,-0.3318394025571069
ACH-001430,0.03668547809314982
ACH-001431,-0.13117116768412634
ACH-001450,-0.24890152593901785
ACH-001496,-0.2537351142401251
ACH-001500,-0.18458510556444185
ACH-001523,-0.5780559940134623
ACH-001532,-0.3640644154345201
ACH-001550,-0.10284308631233728
ACH-001552,-0.200367842043024
ACH-001554,-0.21486479225050675
ACH-001654,-0.26887383272222065
ACH-001735,-0.5480344793718973
ACH-001736,-0.23325232127914
ACH-001737,-0.867512569745167
ACH-001740,-0.26448312265125273
ACH-001745,-0.3850727525476893
ACH-001765,-0.2189258425594152
