,PLA2R1 (22925)
ACH-000616,-0.02844468017706245
ACH-000618,-0.049536241308410535
ACH-000619,-0.091458781363154
ACH-000620,0.0336598831239558
ACH-000621,-0.04782131341789587
ACH-000622,0.13081990970080187
ACH-000623,-0.07024397403201092
ACH-000624,-0.01398108080709995
ACH-000627,0.03297182541836958
ACH-000630,-0.12233811490145376
ACH-000631,-0.1197868115571073
ACH-000632,-0.0577646022616109
ACH-000633,0.04259783742251543
ACH-000637,0.070258829282865
ACH-000638,0.15897086335794566
ACH-000646,-0.02146776133981095
ACH-000647,-0.02157962202428949
ACH-000648,-0.0640591394677827
ACH-000649,-0.017907281018151238
ACH-000651,-0.09044215556802568
ACH-000652,-0.18089312238810767
ACH-000653,-0.05736575585837533
ACH-000657,-0.05100918042523005
ACH-000658,0.06762170933075104
ACH-000661,0.04491753904392791
ACH-000662,0.06603153633589821
ACH-000663,-0.039770916853306124
ACH-000665,-0.11125378439817422
ACH-000671,-0.0011757554482725475
ACH-000672,-0.03507918995808327
ACH-000673,-0.12406178275174262
ACH-000676,0.03438756272576128
ACH-000677,0.0507367098460874
ACH-000681,0.08131072020906635
ACH-000683,-0.009257248144890168
ACH-000684,0.03793837480029146
ACH-000688,0.09181762191674624
ACH-000693,-0.022887251923438157
ACH-000694,0.02446834587612587
ACH-000695,0.04539508041401442
ACH-000696,-0.043188512470829415
ACH-000697,-0.10242547627793276
ACH-000699,0.014306169795603028
ACH-000701,-0.031477837164754385
ACH-000706,0.07624367721290405
ACH-000711,-0.006848253590782354
ACH-000713,-0.012736373517139457
ACH-000714,0.12017289322929894
ACH-000718,0.019659243165241088
ACH-000720,-0.008897578001996953
ACH-000721,-0.0699308009195687
ACH-000724,-0.021305814160141108
ACH-000725,-0.08139698670150408
ACH-000732,0.015253853238767991
ACH-000734,0.009296377502084584
ACH-000735,-0.11759170958229527
ACH-000736,0.02230439443377973
ACH-000738,-0.0022279212585094178
ACH-000746,-0.0009911707852282997
ACH-000747,-0.08063621301209249
ACH-000748,-0.09952368172018572
ACH-000753,0.027645466981852516
ACH-000756,-0.05034821205891716
ACH-000757,-0.007366646256876966
ACH-000758,-0.1652331415262071
ACH-000760,-0.0723539871215224
ACH-000762,0.09246117765915483
ACH-000763,0.07060236871626135
ACH-000764,0.0272232463991306
ACH-000765,-0.07400993836691057
ACH-000766,-0.15405307368086651
ACH-000767,0.00010733159538401532
ACH-000768,0.09659889207041193
ACH-000769,-0.05662425510000866
ACH-000770,0.0760698443718832
ACH-000771,-0.006147737463464845
ACH-000773,-0.1179096466913446
ACH-000776,0.04066860980633739
ACH-000777,0.03068750417653853
ACH-000778,-0.026440717429154808
ACH-000781,0.011751424027306952
ACH-000782,0.03660537778704776
ACH-000783,-0.0296677818488502
ACH-000784,0.0567408268357439
ACH-000785,0.07002382485412231
ACH-000787,0.05742227587290031
ACH-000788,-0.08928672452298235
ACH-000791,-0.0851963341079983
ACH-000792,-0.057888909460173714
ACH-000794,-0.14871550580638349
ACH-000796,-0.04254571368066581
ACH-000798,-0.02864494619405353
ACH-000799,-0.009721075336526228
ACH-000800,0.049945656022640124
ACH-000802,0.04169812947054296
ACH-000804,-0.015380474499269216
ACH-000805,0.13603238856928085
ACH-000809,-0.09057450952070076
ACH-000810,0.006682717714242868
ACH-000811,-0.003114342007226619
ACH-000817,0.10824645345250768
ACH-000819,-0.1128988515740093
ACH-000820,-0.11779890949159152
ACH-000821,0.05304041297233174
ACH-000822,0.06568049092130009
ACH-000823,-0.039505975662506514
ACH-000824,0.012930992143898451
ACH-000827,-0.019271374086133268
ACH-000829,-0.1830447663654696
ACH-000831,0.056900943383669876
ACH-000832,0.002705361352688282
ACH-000833,0.07117250199467892
ACH-000834,-0.08783044230608532
ACH-000835,0.08053429580032496
ACH-000836,-0.18688718290067166
ACH-000837,-0.10293061122596946
ACH-000838,0.06352641060002162
ACH-000839,0.0036579273465012357
ACH-000840,-0.05198541251885076
ACH-000841,-0.0638415253162561
ACH-000843,-0.03653275663687463
ACH-000846,-0.08594730997733334
ACH-000847,-0.014249327835562138
ACH-000848,-0.10686002071340034
ACH-000849,-0.05695089076449451
ACH-000851,-0.14572682749159602
ACH-000855,-0.007927659277936018
ACH-000856,-0.014770646776026066
ACH-000858,-0.11215212721994487
ACH-000859,-0.10020745497498416
ACH-000861,0.06196130165486646
ACH-000862,0.02192402540659418
ACH-000865,0.0005509709828557418
ACH-000866,-0.03291681394146913
ACH-000867,0.017449314874741027
ACH-000869,-0.12470549628203058
ACH-000872,-0.024468644975803647
ACH-000873,-0.2039650058182876
ACH-000876,0.06721165414960534
ACH-000878,0.07931027897868316
ACH-000880,0.06633190030131543
ACH-000881,-0.05669725247176824
ACH-000882,-0.14702715571114172
ACH-000884,-0.034925899219415774
ACH-000885,0.01684469145344986
ACH-000887,0.025065250532509544
ACH-000889,0.039577900726787234
ACH-000896,0.026807074867366117
ACH-000898,-0.015205657652363437
ACH-000900,0.037782910524711125
ACH-000901,0.023368545853013286
ACH-000905,-0.035984481340641375
ACH-000906,0.0428247800681141
ACH-000907,0.009135099543237898
ACH-000910,-0.23839746006813198
ACH-000911,-0.10070535637146123
ACH-000912,-0.06702946395379261
ACH-000913,-0.040662944572525804
ACH-000915,-0.06429109660299427
ACH-000916,-0.006769320215917101
ACH-000917,-0.056072305626262135
ACH-000920,-0.09327456899311964
ACH-000921,-0.08423145614635476
ACH-000924,-0.017546130934505116
ACH-000926,-0.1806044053830165
ACH-000928,-0.17578687949499303
ACH-000929,0.034581838031853634
ACH-000932,-0.0029604535333803807
ACH-000935,0.07859918775686475
ACH-000936,-0.01094378192560392
ACH-000937,-0.015114578169558725
ACH-000938,0.009256004186053957
ACH-000939,0.08988544611226627
ACH-000941,-0.10496107879666562
ACH-000943,-0.006337643662001553
ACH-000946,0.0016441269350880381
ACH-000947,-0.011348410715300784
ACH-000948,-0.025693694430441682
ACH-000950,0.025502189367742737
ACH-000953,0.0551704507040057
ACH-000954,-0.19215937832397376
ACH-000957,0.04851186165032747
ACH-000958,-0.03393004975519664
ACH-000960,-0.018582159653619416
ACH-000963,0.06939737765734623
ACH-000968,-0.0013993473913090904
ACH-000969,-0.10247792763794257
ACH-000972,-0.2380540132226854
ACH-000973,-0.0638310949668142
ACH-000974,-0.05941115209148193
ACH-000978,0.06369623056235961
ACH-000984,-0.00047815297265782323
ACH-000986,0.00903361026705021
ACH-000988,0.04488165154927982
ACH-000993,-0.02667306666933817
ACH-000994,0.049693553240942184
ACH-000996,-0.03776863366097298
ACH-001001,-0.03816516776410765
ACH-001020,-0.07585090974419913
ACH-001028,-0.027926826433338152
ACH-001031,0.11677009125658047
ACH-001038,0.02319839966545267
ACH-001048,0.06363869530323471
ACH-001050,-0.026689845645510975
ACH-001053,-0.009760726410241116
ACH-001054,-0.08703801677891837
ACH-001061,0.06258869361566276
ACH-001067,-0.05447267337459413
ACH-001075,0.11776402316440235
ACH-001096,0.10265500549912028
ACH-001111,-0.01278467273379947
ACH-001119,-0.008509909563478087
ACH-001128,-0.037528944558715305
ACH-001134,-0.03556636507379076
ACH-001151,-0.11782893075342825
ACH-001163,-0.02596675860466963
ACH-001164,-0.13197010119466773
ACH-001183,-0.027622008047491826
ACH-001192,-0.0018438512734679237
ACH-001193,0.14814875601356245
ACH-001196,-0.07334460734075343
ACH-001197,0.123988266349118
ACH-001205,-0.03218523160589462
ACH-001211,-0.07843093811523293
ACH-001212,-0.09033817929557453
ACH-001228,-0.12422857492764827
ACH-001232,-0.09669928965933514
ACH-001239,-0.03317385104791161
ACH-001270,-0.027853140020481625
ACH-001274,-0.04234261680262233
ACH-001275,0.1360254443965816
ACH-001277,-0.2725271651918109
ACH-001278,0.05604712335351364
ACH-001280,0.12101845504332467
ACH-001283,0.021089820988323342
ACH-001289,-0.2069218737082407
ACH-001300,-0.01988544780156889
ACH-001301,-0.18799985885872728
ACH-001302,0.09564435313632827
ACH-001306,-0.10248595359385457
ACH-001318,-0.04131840382361773
ACH-001322,0.1215122367135986
ACH-001328,-0.07892693107286468
ACH-001332,-0.24016832140976985
ACH-001336,-0.06033929941560842
ACH-001346,-0.05539027404307074
ACH-001353,0.0010335895248190703
ACH-001354,-0.2146673487882705
ACH-001367,0.03805830410031622
ACH-001368,-0.07399612207571597
ACH-001374,0.048251364594280366
ACH-001377,0.1390040284346622
ACH-001380,-0.03385623221473532
ACH-001391,-0.19013290429085916
ACH-001408,-0.05754559150086951
ACH-001430,0.10456239923491356
ACH-001431,-0.03746913013721579
ACH-001450,-0.01073250627900563
ACH-001496,0.04710021710853665
ACH-001500,0.15216306222969134
ACH-001523,-0.10565913973261347
ACH-001532,0.02347057191017632
ACH-001550,0.0844327403238975
ACH-001552,0.007144822498412531
ACH-001554,0.06501289706964858
ACH-001654,0.05088553292111326
ACH-001735,0.013580201306863084
ACH-001736,-0.06318502622695242
ACH-001737,0.12479514618557268
ACH-001740,-0.01430698881012181
ACH-001745,0.13587214778449386
ACH-001765,-0.01821339265623604
