,STRADA (92335)
ACH-000291,-0.2259251509282309
ACH-000293,-0.19371659605942146
ACH-000294,-0.35286118346459816
ACH-000295,-0.5806199190091935
ACH-000296,-0.08250322766141753
ACH-000302,-0.022639438397036603
ACH-000304,-0.1366748717097979
ACH-000307,-0.047636063369003286
ACH-000308,-0.05466652693012722
ACH-000310,-0.12173317967638313
ACH-000311,-0.11613774862909658
ACH-000312,-0.017542891060805775
ACH-000315,-0.06772360206130154
ACH-000316,-0.24039660009655495
ACH-000317,-0.056366424774630976
ACH-000318,-0.08288840914038527
ACH-000319,-0.18560768907105546
ACH-000320,-0.09900039347314124
ACH-000322,0.039748054706399694
ACH-000323,-0.1442923498725943
ACH-000324,-0.24974114231539146
ACH-000329,-0.1192929619704616
ACH-000330,-0.09663595240323627
ACH-000331,-0.06883701174527622
ACH-000332,-0.1983649166359304
ACH-000334,-0.18380613661843104
ACH-000335,-0.20972750542931531
ACH-000336,-0.0917741796779475
ACH-000337,-0.4019686338878191
ACH-000338,-0.36481154917116215
ACH-000339,-0.08807504750469547
ACH-000341,0.005779112260054561
ACH-000348,-0.21479539924763136
ACH-000350,-0.08562978257809581
ACH-000352,-0.08134296239412754
ACH-000356,-0.02504882693466274
ACH-000361,-0.11846915921041025
ACH-000362,-0.3909717557030671
ACH-000363,-0.10552899682638874
ACH-000364,-0.07240366812064215
ACH-000365,-0.1151463130022106
ACH-000366,-0.021258812137172484
ACH-000368,-0.11543299012512448
ACH-000374,-0.19222108181558106
ACH-000375,0.013561206353873178
ACH-000376,-0.050202768340893586
ACH-000381,-0.3385089345745967
ACH-000383,-0.07551671788024017
ACH-000387,-0.18921515062356214
ACH-000389,-0.1558661785165791
ACH-000390,-0.16187066639386108
ACH-000393,-0.13000979900196155
ACH-000395,0.029172352206218482
ACH-000396,-0.07716836042765311
ACH-000397,-0.2316932265345593
ACH-000401,-0.1088350166093915
ACH-000402,-0.3605923276418048
ACH-000403,-0.056882254274035475
ACH-000404,0.058096473413883576
ACH-000406,-0.03673371677232213
ACH-000407,-0.25886731681037045
ACH-000408,0.03201093093030581
ACH-000410,-0.12525949953179755
ACH-000411,-0.13980042753443206
ACH-000414,-0.10505530475448364
ACH-000415,-0.15588505548557466
ACH-000416,-0.14828839572222108
ACH-000420,-0.2280874869324073
ACH-000421,-0.0037425483257442853
ACH-000424,-0.08744074598313388
ACH-000425,-0.15854498706963854
ACH-000426,-0.18259608348261547
ACH-000427,-0.34751240420609736
ACH-000433,-0.16376409529327587
ACH-000435,0.2867444618008739
ACH-000436,-0.015553451619156557
ACH-000444,-0.10311547338728436
ACH-000445,-0.20312943053287047
ACH-000448,-0.14005738062188852
ACH-000450,-0.1070953613339997
ACH-000452,-0.0932227462956047
ACH-000454,0.19596355304404545
ACH-000458,-0.19742375488421998
ACH-000459,-0.0321966472925543
ACH-000460,-0.05052129467184648
ACH-000461,-0.017939679994373132
ACH-000463,-0.10713116005307677
ACH-000464,-0.02155249173970305
ACH-000466,-0.13870708801334988
ACH-000467,-0.0667180593406838
ACH-000468,-0.28156056448392525
ACH-000469,-0.02712907293128973
ACH-000470,-0.22166169991631776
ACH-000471,-0.10576528931619462
ACH-000472,-0.13333589633075174
ACH-000473,0.02012101627306811
ACH-000475,0.00022451255454670734
ACH-000476,-0.1257534070278464
ACH-000477,-0.08911984556333485
ACH-000479,-0.09593007728534146
ACH-000480,-0.1028656248790499
ACH-000481,-0.100180394066632
ACH-000483,-0.15092623283139625
ACH-000484,-0.04610553314338138
ACH-000485,-0.06841697538719925
ACH-000486,-0.19733583153458914
ACH-000487,-0.0333489480843856
ACH-000488,0.0755328234203342
ACH-000490,0.08824833047820202
ACH-000491,-0.028552330746438308
ACH-000495,-0.008995443333904094
ACH-000496,-0.1424720530642329
ACH-000499,0.11092255280177224
ACH-000500,-0.3201336238195756
ACH-000502,-0.10416439214474534
ACH-000503,-0.2666309467804107
ACH-000505,-0.15480278585327406
ACH-000507,-0.038943146025874564
ACH-000510,-0.1114880591783688
ACH-000511,-0.11494304014310792
ACH-000512,-0.15380374118083778
ACH-000516,-0.15204004866134396
ACH-000517,-0.1353846049443296
ACH-000518,-0.07890773927003103
ACH-000520,-0.1474052623511958
ACH-000521,-0.2079120281505475
ACH-000522,-0.16156667193799756
ACH-000524,-0.06075768883082337
ACH-000527,-0.1489310253009261
ACH-000528,-0.15688653001704098
ACH-000537,-0.2174599486059
ACH-000541,0.10238803153387577
ACH-000542,-0.09253904140214032
ACH-000544,-0.2801282738028805
ACH-000545,-0.09748294101825332
ACH-000547,0.019871773790428447
ACH-000548,-0.20450711554346487
ACH-000549,0.06007936891074865
ACH-000550,-0.27938136966422866
ACH-000552,-0.06633350098713459
ACH-000556,-0.08366338980083496
ACH-000557,-0.05385077887524428
ACH-000569,-0.09602229156351104
ACH-000570,-0.26986433056799697
ACH-000571,-0.08713824894505239
ACH-000573,-0.022436700826991358
ACH-000576,-0.3044545393850205
ACH-000579,-0.012614592147279837
ACH-000580,-0.051193633779343266
ACH-000584,0.003929405365176473
ACH-000585,0.020780511747717167
ACH-000588,-0.23748900239885584
ACH-000589,-0.015689211267458383
ACH-000591,-0.2364925739245329
ACH-000593,-0.16394638617449592
ACH-000600,-0.16503673039198313
ACH-000601,-0.10070529629611767
ACH-000605,-0.019513743463207438
ACH-000606,-0.13153493044773248
ACH-000608,-0.04514867000235037
ACH-000614,0.04405434439328206
ACH-000616,-0.24516275655176945
ACH-000618,-0.13168470732998186
ACH-000619,-0.12558209665095071
ACH-000620,0.00996858426744057
ACH-000621,-0.1567388761856742
ACH-000622,-0.14700780971549546
ACH-000623,-0.1120480859775823
ACH-000624,-0.23121024758168485
ACH-000627,-0.19104960291974526
ACH-000630,-0.22421075047339967
ACH-000631,-0.0757382571515439
ACH-000632,-0.013001536904277026
ACH-000633,-0.06930879483544741
ACH-000637,0.0008645892925842303
ACH-000638,-0.01850832583333031
ACH-000646,-0.1650057300529041
ACH-000647,-0.1873319155999104
ACH-000648,0.04680059101326272
ACH-000649,-0.12029813131745955
ACH-000651,-0.2073737554136799
ACH-000652,-0.01221307667467323
ACH-000653,-0.2770575298331763
ACH-000657,-0.04759047530535405
ACH-000658,-0.21371774224641776
ACH-000661,-0.13601406908206418
ACH-000662,-0.12936040294052342
ACH-000663,-0.11437123921577845
ACH-000665,-0.01659533898445035
ACH-000671,-0.07963777123020195
ACH-000672,-0.228811447005894
ACH-000673,-0.2738342785651681
ACH-000676,-0.07490453123956921
ACH-000677,-0.12766718700886465
ACH-000681,-0.19621932847741072
ACH-000683,-0.06217743502222476
ACH-000684,-0.037627145654617916
ACH-000688,-0.3046336110270825
ACH-000693,0.003520313946261916
ACH-000694,-0.18567539514243286
ACH-000695,-0.04148839339501492
ACH-000696,-0.07216035268430147
ACH-000697,0.05430314621683213
ACH-000699,-0.059136931557829564
ACH-000701,-0.27297016643143024
ACH-000706,-0.11430097493754192
ACH-000711,-0.09276531386908472
ACH-000713,-0.02301554064499829
ACH-000714,-0.11133073531430247
ACH-000718,0.08258514644412547
ACH-000720,-0.2414383389390864
ACH-000721,-0.2255270989670637
ACH-000724,-0.015249660201049524
ACH-000725,-0.14564755121604234
ACH-000732,-0.04509514498095979
ACH-000734,0.1992273552647068
ACH-000735,-0.023449755669970075
ACH-000736,-0.1564351401124711
ACH-000738,-0.18128310722394933
ACH-000746,-0.08786901753149087
ACH-000747,-0.012558870308839587
ACH-000748,-0.09772191054667052
ACH-000753,-0.028238124503239943
ACH-000756,-0.12163085428021238
ACH-000757,-0.06727552360273352
ACH-000758,-0.4075165831481441
ACH-000760,-0.1134933754207729
ACH-000762,-0.03268919938902412
ACH-000763,-0.07553881545516941
ACH-000764,-0.3280662993723471
ACH-000765,-0.1852239488536532
ACH-000766,-0.3463685725872755
ACH-000767,0.003368960067045332
ACH-000768,-0.23826426938833414
ACH-000769,0.0068603873273724745
ACH-000770,-0.0651613031594635
ACH-000771,-0.12744660312294676
ACH-000773,-0.21588324056240066
ACH-000776,-0.17537916089459354
ACH-000777,-0.15828987636735128
ACH-000778,0.03538060724064089
ACH-000781,-0.08831056340531587
ACH-000782,-0.3928801144894653
ACH-000783,-0.005587891853828593
ACH-000784,0.002043793860479281
ACH-000785,-0.033025399138458214
ACH-000787,-0.03904716635196175
ACH-000788,-0.06906908662988187
ACH-000791,-0.2020363658938504
ACH-000792,-0.17325432293755824
ACH-000794,-0.06046235632600045
ACH-000796,-0.0468148668605052
ACH-000798,0.009422499017661151
ACH-000799,-0.1741693475205761
ACH-000800,-0.004679112866459921
ACH-000802,-0.1266635218114017
ACH-000804,-0.0783829429308461
ACH-000805,-0.0074573449174266315
ACH-000809,-0.06393703037647927
ACH-000810,-0.030270838981725626
ACH-000811,-0.31027303041298604
ACH-000817,-0.15830164980440584
ACH-000819,-0.06309308964306604
ACH-000820,0.02757898717464139
ACH-000821,-0.2666751284135755
ACH-000822,-0.16533486633340996
ACH-000823,-0.07883496155813638
ACH-000824,-0.1105932725435484
ACH-000827,-0.025100184929881832
ACH-000829,-0.06533943391739777
ACH-000831,-0.1315987004976956
ACH-000832,-0.06617056652746796
ACH-000833,0.0201426821480937
ACH-000834,0.09334615944330184
ACH-000835,-0.15632539924317992
ACH-000836,-0.4187391755948326
ACH-000837,-0.04104603436077355
ACH-000838,-0.2922531433207844
ACH-000839,-0.12252407559874187
ACH-000840,0.10593270059207477
ACH-000841,-0.04559452822071035
ACH-000843,-0.21346513190416164
ACH-000846,-0.017773509712693637
ACH-000847,-0.12301243385388973
ACH-000848,-0.07896391567877672
ACH-000849,-0.08695582483255214
ACH-000851,-0.1981444734041847
ACH-000855,-0.006978009895236423
ACH-000856,-0.08480990408734504
ACH-000858,-0.05461868705728383
ACH-000859,-0.13076424885252172
ACH-000861,-0.0825422542880827
ACH-000862,-0.05410772469883336
ACH-000865,-0.08057305825979197
ACH-000866,-0.12139206568915188
ACH-000867,-0.08132473714194782
ACH-000869,0.0532071414755842
ACH-000872,-0.16424534107326005
ACH-000873,-0.058651059686098066
ACH-000876,0.037356771180307766
ACH-000878,-0.02920104291457355
ACH-000880,-0.30094436463714835
ACH-000881,-0.13174467047199526
ACH-000882,-0.08156685909024798
ACH-000884,-0.16419305896497208
ACH-000885,0.006208781994165215
ACH-000887,-0.07144887519585819
ACH-000889,-0.10350085941765608
ACH-000896,-0.03792321661155909
ACH-000898,0.14944127627309148
ACH-000900,-0.11473946683087767
ACH-000901,-0.21297685828803956
ACH-000905,-0.20376965276074704
ACH-000906,-0.09674189874557193
ACH-000907,-0.04028398938754616
ACH-000910,-0.3586247184286157
ACH-000911,-0.02985041411152947
ACH-000912,-0.21414314926636124
ACH-000913,-0.19281901178463154
ACH-000915,-0.10835574187585456
ACH-000916,-0.10782170729511004
ACH-000917,-0.13672128803564687
ACH-000920,-0.27845657256143697
ACH-000921,-0.06823513721663209
ACH-000924,-0.15060870882354074
ACH-000926,0.03742176251807189
ACH-000928,-0.02830585661960673
ACH-000929,0.10067048743489798
ACH-000932,-0.01469475649206214
ACH-000935,0.07002291187742271
ACH-000936,-0.07243594766492507
ACH-000937,-0.06358205496216422
ACH-000938,0.0598550786603129
ACH-000939,-0.18309818124139812
ACH-000941,-0.063948100357081
ACH-000943,-0.13705486102761452
ACH-000946,-0.11075091164499516
ACH-000947,0.0036090694021548367
ACH-000948,0.04169686271553467
ACH-000950,-0.11841954112838585
ACH-000953,-0.041453529627125583
ACH-000954,-0.19667774372212515
ACH-000957,-0.15673820628468804
ACH-000958,-0.15591925405950646
ACH-000960,-0.02689561231496888
ACH-000963,-0.2919423034406931
ACH-000968,0.030342361087487495
ACH-000969,-0.13543675753933634
ACH-000972,-0.2697697040039065
ACH-000973,-0.20136210151747572
ACH-000974,-0.06672253999106291
ACH-000978,-0.13918688710751764
ACH-000984,-0.2254478347234308
ACH-000986,-0.1520094631511066
ACH-000988,-0.03497607386043841
ACH-000993,-0.415886947391364
ACH-000994,-0.11701682904068032
ACH-000996,-0.16726352670672853
ACH-001001,-0.19899464699753466
ACH-001020,-0.0017397097788212042
ACH-001028,-0.039281784518856604
ACH-001031,-0.05137031101952443
ACH-001038,-0.04669090518191815
ACH-001048,-0.08892831866523558
ACH-001050,-0.37928723081449534
ACH-001053,-0.20301418877385646
ACH-001054,-0.18700664233412115
ACH-001061,-0.06465180037619993
ACH-001067,-0.11058159435535794
ACH-001075,0.013018767760561505
ACH-001096,-0.08705142885657155
ACH-001111,-0.1377312449450631
ACH-001119,-0.2255695712261284
ACH-001128,-0.13106934490893615
ACH-001134,-0.1353894227681683
ACH-001151,-0.14174284218962252
ACH-001163,-0.10901187571252838
ACH-001164,-0.053648193492728084
ACH-001183,0.22395003948860234
ACH-001192,-0.030531400524939606
ACH-001193,-0.3141289779604925
ACH-001196,-0.2920470343394001
ACH-001197,-0.02459544829281259
ACH-001205,-0.003381429827940192
ACH-001211,-0.06490424632193699
ACH-001212,0.11613593654854495
ACH-001228,-0.15334374975137158
ACH-001232,-0.06291012018867967
ACH-001239,-0.06823347293902837
ACH-001270,0.02204366280511916
ACH-001274,0.031386480286138135
ACH-001275,-0.04881146783764447
ACH-001277,-0.13644032955317725
ACH-001278,0.07581991699283998
ACH-001280,-0.07797017173972126
ACH-001283,-0.00038076907024698936
ACH-001289,-0.24650940690041895
ACH-001300,-0.002814025819460469
ACH-001301,-0.17658948884774064
ACH-001302,0.06269977793810289
ACH-001306,-0.14262343783994058
ACH-001318,-0.045005155195837934
ACH-001322,-0.010996880066128898
ACH-001328,-0.16639365108418894
ACH-001332,-0.03457242729158312
ACH-001336,-0.021741384630940358
ACH-001346,0.029345969069775976
ACH-001353,-0.1867660946087319
ACH-001354,0.05676254282331514
ACH-001367,0.10564167364516454
ACH-001368,-0.09578211319096368
ACH-001374,0.35397182068413385
ACH-001377,-0.02967755124717055
ACH-001380,-0.24715339146237486
ACH-001391,-0.08126033665994548
ACH-001408,0.019903760435378944
ACH-001430,-0.135919004828601
ACH-001431,-0.07896457985803522
ACH-001450,-0.5064383150432051
ACH-001496,-0.059074274385535135
ACH-001500,-0.1527793643003906
ACH-001523,-0.13730679263072726
ACH-001532,-0.01608960462178475
ACH-001550,-0.0654370029169083
ACH-001552,-0.11597645481031205
ACH-001554,-0.12702425983452628
ACH-001654,-0.18481100902866412
ACH-001735,-0.08552203548107717
ACH-001736,-0.1241202804547738
ACH-001737,-0.4589837922350013
ACH-001740,0.00039823027741339273
ACH-001745,-0.08084082462736361
ACH-001765,-0.027642011217041632
