,CDKL2 (8999)
ACH-000701,-0.2808918900410549
ACH-000706,-0.052984085022145896
ACH-000711,-0.2498628161171049
ACH-000713,-0.3423326464117632
ACH-000714,-0.16035153825933535
ACH-000718,-0.2321976773303441
ACH-000720,-0.262537260383496
ACH-000721,-0.21205712156779968
ACH-000724,-0.16333151910275742
ACH-000725,-0.12939738926905986
ACH-000732,-0.26636914347071666
ACH-000734,-0.3438915096660259
ACH-000735,-0.25807061482571514
ACH-000736,-0.1570747487178715
ACH-000738,-0.3782671770898261
ACH-000746,-0.37394416107809103
ACH-000747,-0.285038107551938
ACH-000748,-0.1533652405643418
ACH-000753,-0.2316504823440149
ACH-000756,-0.22275356779596311
ACH-000757,-0.12615563744639438
ACH-000758,-0.08927526202855703
ACH-000760,-0.1702424679674865
ACH-000762,-0.16882687261721888
ACH-000763,-0.28561582373072464
ACH-000764,-0.3929132188123317
ACH-000765,-0.23201162233471795
ACH-000766,-0.28721644436634786
ACH-000767,-0.14918415859255515
ACH-000768,-0.206963634735646
ACH-000769,-0.2693147080106617
ACH-000770,-0.19409968334341807
ACH-000771,-0.15717735975404615
ACH-000773,-0.21198884641408847
ACH-000776,-0.06795733254628049
ACH-000777,-0.21841720198044606
ACH-000778,-0.2089027447285444
ACH-000781,-0.3151567394358644
ACH-000782,-0.1760910714260142
ACH-000783,-0.2440212344113352
ACH-000784,-0.3121712538827964
ACH-000785,-0.2905766227232633
ACH-000787,-0.3493129161544715
ACH-000788,-0.23135829484751286
ACH-000791,-0.3288672354978747
ACH-000792,-0.2311007883872379
ACH-000794,-0.2669031470642085
ACH-000796,-0.2410417045236784
ACH-000798,-0.2579408376270345
ACH-000799,-0.4114475538930527
ACH-000800,-0.08423602763733905
ACH-000802,-0.36624733434249096
ACH-000804,-0.2280314049304369
ACH-000805,-0.3353368651203803
ACH-000809,-0.21438710070731665
ACH-000810,-0.22176864374862515
ACH-000811,-0.20866692039124352
ACH-000817,-0.19621553366308106
ACH-000819,-0.16277275892562887
ACH-000820,-0.26500666990671456
ACH-000821,-0.4648848819390836
ACH-000822,-0.1533529033651579
ACH-000823,-0.19332696439130487
ACH-000824,-0.3110397862039389
ACH-000827,-0.2691234531450187
ACH-000829,-0.16824079303740566
ACH-000831,-0.1933732731209251
ACH-000832,-0.1373505380347938
ACH-000833,-0.4421388751718265
ACH-000834,-0.1812878621141672
ACH-000835,-0.2603261480675558
ACH-000836,-0.2491073901037285
ACH-000837,-0.1897663918032869
ACH-000838,-0.3530174459145951
ACH-000839,-0.4104781167901303
ACH-000840,-0.33089970705519123
ACH-000841,-0.22394025446696214
ACH-000843,-0.1823994748723384
ACH-000846,-0.17392806637903874
ACH-000847,-0.20380105959587613
ACH-000848,-0.3865113109309991
ACH-000849,-0.2453779467690168
ACH-000851,-0.3986919397671019
ACH-000855,-0.2965021343465443
ACH-000856,-0.2561756730677718
ACH-000858,-0.2190925184954725
ACH-000859,-0.13135256856345098
ACH-000861,-0.2597124500994756
ACH-000862,-0.14049988022275736
ACH-000865,-0.37745789662747503
ACH-000866,-0.2202722307565135
ACH-000867,-0.2818565699437476
ACH-000869,-0.19955216924930166
ACH-000872,-0.1305123338018254
ACH-000873,-0.18700437074957235
ACH-000876,-0.2802095221383443
ACH-000878,-0.2059673361092061
ACH-000880,-0.4975533165152523
ACH-000881,-0.12613331799281838
ACH-000882,-0.2858634140287541
ACH-000884,-0.2501005822098033
ACH-000885,-0.1548339043021767
ACH-000887,-0.3891344958824857
ACH-000889,-0.2311276424376552
ACH-000896,-0.2423631397303385
ACH-000898,-0.18920753753891706
ACH-000900,-0.3085241968868409
ACH-000901,-0.2344593091311927
ACH-000905,-0.3302764951044718
ACH-000906,-0.3379802367928392
ACH-000907,-0.06994171678209407
ACH-000910,-0.1871266067607864
ACH-000911,-0.3226512808814363
ACH-000912,-0.2874338698339136
ACH-000913,-0.3016594070556984
ACH-000915,-0.21857789274594056
ACH-000916,-0.5525409712635696
ACH-000917,-0.29087901704601965
ACH-000920,-0.246726230091841
ACH-000921,-0.3377123936396432
ACH-000924,-0.3312727492825407
ACH-000926,-0.22519292282928274
ACH-000928,-0.21041407210231813
ACH-000929,-0.2790554920693583
ACH-000932,-0.26796790276564725
ACH-000935,-0.18690966109724252
ACH-000936,-0.2054183189979763
ACH-000937,-0.2522494571511576
ACH-000938,-0.17470851209078442
ACH-000939,-0.2717470203853943
ACH-000941,-0.2836975844282476
ACH-000943,-0.24860862640697676
ACH-000946,-0.28433359721394896
ACH-000947,-0.1529312882566118
ACH-000948,-0.2860399302650161
ACH-000950,-0.20827087706835148
ACH-000953,-0.31790010290727466
ACH-000954,-0.24483703331474266
ACH-000957,-0.2613220742887639
ACH-000958,-0.23643797981460776
ACH-000960,-0.17248221618195533
ACH-000963,-0.44363378205016574
ACH-000968,-0.10867370630756347
ACH-000969,-0.3833470829970341
ACH-000972,-0.16478687858083962
ACH-000973,-0.3026572394992475
ACH-000974,-0.3351557021610695
ACH-000978,-0.5109018143178689
ACH-000984,-0.19545341515252326
ACH-000986,-0.259168653264864
ACH-000988,-0.1478453297728432
ACH-000993,-0.07982495699809078
ACH-000994,-0.1684637268564404
ACH-000996,-0.21046152405451946
ACH-001001,-0.16419127499748215
ACH-001020,-0.14482241922952924
ACH-001028,-0.2656067023978529
ACH-001031,-0.1942596694289343
ACH-001038,-0.3040389527627125
ACH-001048,-0.2838653485019804
ACH-001050,-0.18634421928741995
ACH-001053,-0.2092026460150712
ACH-001054,-0.3167107589619048
ACH-001061,-0.3054491872710993
ACH-001067,-0.4168791387608159
ACH-001075,-0.20958002275378249
ACH-001096,-0.3626464061722459
ACH-001111,0.017894287608982415
ACH-001119,-0.1930296361555493
ACH-001128,-0.2537252699733236
ACH-001134,-0.1923057400923321
ACH-001151,-0.2106580928574185
ACH-001163,-0.26101698509699284
ACH-001164,-0.21668512006985166
ACH-001183,-0.17117236714885925
ACH-001192,-0.3584716468842149
ACH-001193,-0.06511333433552638
ACH-001196,-0.2336818005323797
ACH-001197,-0.20765687970512464
ACH-001205,-0.3568278729670536
ACH-001211,-0.3221320483601404
ACH-001212,-0.3500269978480817
ACH-001228,-0.21667309868662712
ACH-001232,-0.4542042919782645
ACH-001239,-0.1654352242382746
ACH-001270,-0.5700544099982972
ACH-001274,-0.3089973836022921
ACH-001275,-0.2448590095459787
ACH-001277,0.0912103813892755
ACH-001278,-0.2496835433754215
ACH-001280,-0.24984944588229954
ACH-001283,-0.36498798385573705
ACH-001289,-0.2101639171640827
ACH-001300,-0.2210501038768807
ACH-001301,-0.2566420707156556
ACH-001302,-0.2580658779169537
ACH-001306,-0.20075318468726264
ACH-001318,-0.4294148608124709
ACH-001322,0.01111177634589318
ACH-001328,-0.2549714862262429
ACH-001332,-0.4359630786670465
ACH-001336,-0.4006629940608358
ACH-001346,-0.2261447422207258
ACH-001353,-0.2195835590695975
ACH-001354,-0.3128697603915458
ACH-001367,-0.1345517510745659
ACH-001368,-0.26990310723787114
ACH-001374,-0.40255645218884206
ACH-001377,-0.2741188169989179
ACH-001380,-0.2909557920163342
ACH-001391,-0.23363012856889634
ACH-001408,-0.20680164051947328
ACH-001430,-0.439974489690588
ACH-001431,-0.17568857663349602
ACH-001450,-0.4154475233157504
ACH-001496,-0.2460324463933675
ACH-001500,-0.2883304246321634
ACH-001523,-0.2705972713949412
ACH-001532,-0.26984671140790273
ACH-001550,-0.32210418911607536
ACH-001552,-0.1124137359363043
ACH-001554,-0.2541489584071344
ACH-001654,-0.3041515052287433
ACH-001735,-0.11838108985486602
ACH-001736,-0.11183434074167052
ACH-001737,-0.07136626270063125
ACH-001740,-0.18686859412170032
ACH-001745,-0.4132096500428749
ACH-001765,-0.15321997760053213
