,TACO1 (51204)
ACH-000600,-0.08473770567560714
ACH-000601,-0.021782497582190256
ACH-000605,-0.056843251140335185
ACH-000606,-0.0850328212152048
ACH-000608,-0.1693444566666247
ACH-000614,-0.1498757370773943
ACH-000616,-0.00441664731532406
ACH-000618,-0.0875049260081495
ACH-000619,0.00508934233464844
ACH-000620,-0.015464991729009125
ACH-000621,-0.0980963091207089
ACH-000622,-0.18754007321584856
ACH-000623,-0.09139697295083753
ACH-000624,-0.14130069488784033
ACH-000627,-0.2253394666096556
ACH-000630,-0.011522122608046465
ACH-000631,-0.21155822955044545
ACH-000632,-0.07583841559990825
ACH-000633,-0.13269545924986156
ACH-000637,-0.20695144512359828
ACH-000638,-0.16534585373067226
ACH-000646,0.07507493721936295
ACH-000647,-0.2270329436334607
ACH-000648,-0.1010881064050108
ACH-000649,-0.09087754978183007
ACH-000651,-0.3020009091422182
ACH-000652,-0.2375880221814635
ACH-000653,-0.16607068155780472
ACH-000657,-0.08166735779329583
ACH-000658,-0.16804218409159058
ACH-000661,-0.13005397184272904
ACH-000662,-0.01613529705976892
ACH-000663,-0.10278342644025903
ACH-000665,-0.14521027413428167
ACH-000671,-0.035652877140326264
ACH-000672,-0.22800291851258894
ACH-000673,-0.13097440341292058
ACH-000676,-0.13209351622954846
ACH-000677,-0.07357762587185236
ACH-000681,0.0056509762444548525
ACH-000683,-0.1096762657778332
ACH-000684,-0.2913173599773073
ACH-000688,-0.34808263835705056
ACH-000693,-0.1413478057055776
ACH-000694,-0.23275191528063505
ACH-000695,-0.17562733877457454
ACH-000696,-0.05164983345888535
ACH-000697,-0.2340588217958821
ACH-000699,-0.09582448250574148
ACH-000701,-0.003147535565680576
ACH-000706,-0.011889465905158296
ACH-000711,-0.02174608065861073
ACH-000713,-0.10404248543447936
ACH-000714,-0.019522637267984647
ACH-000718,-0.04319252874739304
ACH-000720,-0.19169616368143752
ACH-000721,-0.1668278774055395
ACH-000724,-0.19260804924834465
ACH-000725,-0.2222501115019261
ACH-000732,-0.10766261524943033
ACH-000734,-0.043898818966417036
ACH-000735,-0.015749462712901268
ACH-000736,-0.0980516688784206
ACH-000738,-0.052518272665204
ACH-000746,-0.3098579080394125
ACH-000747,-0.2537900612089989
ACH-000748,-0.11277668711150775
ACH-000753,-0.1405701867924997
ACH-000756,-0.22647189564699102
ACH-000757,-0.11103302473810653
ACH-000758,-0.014540375106280843
ACH-000760,-0.17356401565885232
ACH-000762,-0.12481763581518113
ACH-000763,-0.11784258637449067
ACH-000764,-0.13093220404513134
ACH-000765,-0.20567136395084987
ACH-000766,-0.24401291624184854
ACH-000767,-0.13473744685162387
ACH-000768,-0.16960935731227278
ACH-000769,-0.2922417200037665
ACH-000770,-0.1065117491095574
ACH-000771,-0.04394544732783029
ACH-000773,-0.12598578926787654
ACH-000776,0.11339613813765385
ACH-000777,-0.08838285328410805
ACH-000778,-0.06675207769343283
ACH-000781,-0.0907186751354028
ACH-000782,-0.16134734376963702
ACH-000783,0.026909357824925977
ACH-000784,-0.1393128560593422
ACH-000785,-0.1617593067853879
ACH-000787,-0.12151304350885765
ACH-000788,-0.10898479217393424
ACH-000791,-0.10146694833336553
ACH-000792,0.0494350204036088
ACH-000794,-0.020594201033810468
ACH-000796,-0.0866406366655889
ACH-000798,-0.15943207999527206
ACH-000799,-0.10695791481042548
ACH-000800,-0.2896050634308809
ACH-000802,-0.15956290772580714
ACH-000804,-0.13201966738302712
ACH-000805,0.07781294103096567
ACH-000809,-0.0999459220924225
ACH-000810,-0.12543582229986333
ACH-000811,-0.17460785154509886
ACH-000817,-0.030438897583147995
ACH-000819,-0.043609421043038256
ACH-000820,-0.25675368852434377
ACH-000821,-0.2222233635277708
ACH-000822,-0.07255158683500237
ACH-000823,-0.16115076681868495
ACH-000824,0.005978096064577562
ACH-000827,-0.08554962021304051
ACH-000829,-0.032072105944429136
ACH-000831,-0.22092530537784352
ACH-000832,-0.08412456769747266
ACH-000833,-0.10455171240323073
ACH-000834,-0.17837426462283076
ACH-000835,-0.06604396452500333
ACH-000836,-0.016481663962263974
ACH-000837,-0.06448532758663854
ACH-000838,-0.03773732829290563
ACH-000839,-0.17189526317846934
ACH-000840,-0.16275095681609308
ACH-000841,-0.14080667364113406
ACH-000843,-0.19384595672398455
ACH-000846,0.13974642216707764
ACH-000847,-0.210730915972816
ACH-000848,-0.2655946904074047
ACH-000849,-0.2288575567925004
ACH-000851,-0.249623257265539
ACH-000855,-0.1681765553677474
ACH-000856,-0.12248859859391807
ACH-000858,-0.2108818490081284
ACH-000859,-0.2369277948326595
ACH-000861,-0.13360322946147302
ACH-000862,-0.03949093230455955
ACH-000865,-0.14817293528604436
ACH-000866,0.0008245100666998878
ACH-000867,-0.07593570237510991
ACH-000869,0.03423393194184796
ACH-000872,-0.07630116116089636
ACH-000873,-0.18695606617699706
ACH-000876,-0.15642547165951845
ACH-000878,-0.2187874692853935
ACH-000880,-0.18153193807655413
ACH-000881,-0.11304996303232764
ACH-000882,-0.21457093549273773
ACH-000884,-0.19736567467405866
ACH-000885,-0.1578600977895818
ACH-000887,-0.16414930801237762
ACH-000889,-0.2593916410619395
ACH-000896,-0.016726589414244417
ACH-000898,0.04670137439883236
ACH-000900,-0.033562078998891465
ACH-000901,-0.28303973165743124
ACH-000905,-0.05375971430228114
ACH-000906,-0.16618694149400698
ACH-000907,-0.10387246520682868
ACH-000910,-0.09794819842190254
ACH-000911,-0.006890430364985493
ACH-000912,-0.09018073803406104
ACH-000913,-0.22398836303868105
ACH-000915,-0.30567457736657394
ACH-000916,-0.09115686274943936
ACH-000917,0.14016750944341966
ACH-000920,-0.1006943214450145
ACH-000921,-0.11733319678031645
ACH-000924,-0.39953923118153994
ACH-000926,-0.19169394131280065
ACH-000928,0.09806233212871328
ACH-000929,0.05106114264325794
ACH-000932,-0.22156614417036005
ACH-000935,-0.026715277018397945
ACH-000936,-0.2865464736283612
ACH-000937,-0.013729500418232309
ACH-000938,-0.050514618132494
ACH-000939,-0.1843287066556831
ACH-000941,-0.18587339025564145
ACH-000943,-0.2731481037914347
ACH-000946,0.04186812436076328
ACH-000947,-0.17264081318433622
ACH-000948,-0.1085341391774351
ACH-000950,-0.08188515325887376
ACH-000953,-0.12763138733214152
ACH-000954,0.08543503065236042
ACH-000957,-0.14086264211918362
ACH-000958,-0.06300238940920971
ACH-000960,-0.021213971767760374
ACH-000963,0.12232930391167215
ACH-000968,-0.1672110191454927
ACH-000969,-0.1689323849400864
ACH-000972,-0.01296993646717605
ACH-000973,0.0016766733026967288
ACH-000974,-0.12904753519204706
ACH-000978,-0.2012049892441916
ACH-000984,-0.06241848608158231
ACH-000986,-0.1241619694680684
ACH-000988,-0.11263948776058524
ACH-000993,0.06418011739118103
ACH-000994,-0.04479622963726458
ACH-000996,-0.054862218940952986
ACH-001001,-0.2989662895370929
ACH-001020,-0.04723003540256767
ACH-001028,-0.24409249424523666
ACH-001031,-0.09853904822728987
ACH-001038,-0.14778764712646614
ACH-001048,-0.11981670618194253
ACH-001050,-0.15085081740731182
ACH-001053,-0.2840116416515728
ACH-001054,-0.21299816907966426
ACH-001061,-0.17227887847640658
ACH-001067,-0.1453535788234735
ACH-001075,-0.05665846731271326
ACH-001096,0.03470240208153238
ACH-001111,-0.0994524264859209
ACH-001119,-0.04119380736964203
ACH-001128,-0.1716772520669607
ACH-001134,-0.08496014103233912
ACH-001151,0.00944745165193033
ACH-001163,-0.24260390659354006
ACH-001164,-0.16570599677048906
ACH-001183,-0.008400090807538726
ACH-001192,-0.14193221982550674
ACH-001193,-0.4882203533537485
ACH-001196,-0.06806349339763333
ACH-001197,-0.2178046688927072
ACH-001205,-0.0714921775008588
ACH-001211,-0.18840762513859216
ACH-001212,-0.04917467554453657
ACH-001228,-0.18170198675723415
ACH-001232,-0.11959011871779372
ACH-001239,-0.16443478174194445
ACH-001270,-0.10205340544149542
ACH-001274,-0.09322913844409247
ACH-001275,-0.1378851968526834
ACH-001277,-0.09202757185899882
ACH-001278,-0.12124016770003908
ACH-001280,0.15692723176299814
ACH-001283,0.0262801228844996
ACH-001289,-0.15082536198221388
ACH-001300,-0.011780082179665231
ACH-001301,-0.06757402509544486
ACH-001302,-0.16121163515934755
ACH-001306,-0.048168305395623126
ACH-001318,-0.30925591195763097
ACH-001322,0.10412074776658424
ACH-001328,-0.04852767485717778
ACH-001332,-0.2389137182343837
ACH-001336,-0.10273274797040388
ACH-001346,-0.03832286019693553
ACH-001353,-0.010929359715701107
ACH-001354,0.006597768665396474
ACH-001367,-0.1712649279675572
ACH-001368,-0.1238352588184664
ACH-001374,-0.2627330693000454
ACH-001377,-0.0934778040138988
ACH-001380,-0.1163381018287366
ACH-001391,-0.031635874571914975
ACH-001408,-0.04922179838460378
ACH-001430,-0.014052062383474288
ACH-001431,-0.11442503739655845
ACH-001450,-0.16710192528044485
ACH-001496,0.0436182703749646
ACH-001500,-0.3554364393624955
ACH-001523,-0.12439863624782554
ACH-001532,-0.0863575951940008
ACH-001550,-0.197478241480956
ACH-001552,-0.0998219550847566
ACH-001554,-0.03587492736970945
ACH-001654,-0.061299022334094726
ACH-001735,-0.14592284686207468
ACH-001736,-0.024054255108916997
ACH-001737,-0.32796660452517523
ACH-001740,0.012538095319120559
ACH-001745,-0.056751539372643815
ACH-001765,-0.03443044145423845
