,NFYA (4800)
ACH-000486,-0.6133372962356259
ACH-000487,-0.19906315001619532
ACH-000488,-0.2891051030708847
ACH-000490,-0.4507058372965959
ACH-000491,-0.3023830730700617
ACH-000495,-0.1560175815854281
ACH-000496,-0.2373270647548875
ACH-000499,-0.08455349453215574
ACH-000500,-0.2614591042244432
ACH-000502,-0.15633324144794206
ACH-000503,0.0659626197990304
ACH-000505,-0.27829320826982
ACH-000507,-0.19511528616201634
ACH-000510,-0.19458319452041187
ACH-000511,-0.28956275784866603
ACH-000512,-0.4154802519551489
ACH-000516,-0.24040527168131465
ACH-000517,-0.3616439549474323
ACH-000518,-0.3198896960851524
ACH-000520,-0.2126491774536272
ACH-000521,-0.11566053504164155
ACH-000522,-0.3789560969703568
ACH-000524,-0.3943135312087604
ACH-000527,-0.3836908997703413
ACH-000528,-0.2839338127113513
ACH-000537,-0.3452133216111265
ACH-000541,-0.5888587370990885
ACH-000542,-0.212096233189328
ACH-000544,-0.4643822969097523
ACH-000545,-0.4101665864385503
ACH-000547,-0.3349284681931825
ACH-000548,-0.3829499041524567
ACH-000549,-0.3555818199730223
ACH-000550,-0.32560298858305714
ACH-000552,-0.4659969104763503
ACH-000556,-0.3294071700809855
ACH-000557,-0.16295810734889316
ACH-000569,-0.08644691455824006
ACH-000570,-0.3149264813702737
ACH-000571,-0.12740264952369354
ACH-000573,-0.4259368631202313
ACH-000576,-0.5059681701297655
ACH-000579,-0.11323324653417595
ACH-000580,-0.4846231290215017
ACH-000584,-0.12104590689432165
ACH-000585,-0.19379310398130112
ACH-000588,-0.1716411773072331
ACH-000589,-0.5162704624154228
ACH-000591,-0.239109570383743
ACH-000593,-0.22010758532567049
ACH-000600,-0.31611997973431843
ACH-000601,-0.1530723475385861
ACH-000605,-0.27300297033363785
ACH-000606,-0.11402030444041075
ACH-000608,-0.23676794716087
ACH-000614,-0.1854951276645755
ACH-000616,-0.3688424253153375
ACH-000618,-0.4722310988064148
ACH-000619,-0.3441556977994102
ACH-000620,-0.11616817346970408
ACH-000621,-0.20574388676524
ACH-000622,-0.14998953449105049
ACH-000623,-0.1986987479152676
ACH-000624,-0.2077117026678211
ACH-000627,-0.30634410462162465
ACH-000630,-0.17630291523180264
ACH-000631,-0.1822355829583655
ACH-000632,-0.206095661944148
ACH-000633,-0.22959129495835615
ACH-000637,-0.7408759565985166
ACH-000638,-0.20101004242725545
ACH-000646,-0.4479813236333518
ACH-000647,-0.2590432568404056
ACH-000648,-0.4126273953923589
ACH-000649,-0.22735342757529955
ACH-000651,-0.3777588297902569
ACH-000652,-0.2594905170693966
ACH-000653,-0.3049856324587029
ACH-000657,-0.23641814427795985
ACH-000658,-0.2364056592028104
ACH-000661,-0.3660157123624087
ACH-000662,-0.2777721220212281
ACH-000663,-0.30595082766940745
ACH-000665,-0.3724136691199088
ACH-000671,-0.2817570475049491
ACH-000672,-0.6618248028351696
ACH-000673,-0.19425006850686927
ACH-000676,-0.3157661847245244
ACH-000677,-0.34448803801817085
ACH-000681,-0.13481883279088222
ACH-000683,-0.302726093113243
ACH-000684,-0.057541207321008425
ACH-000688,-0.352359612074512
ACH-000693,-0.1346843625847627
ACH-000694,-0.23008432837371784
ACH-000695,-0.14676430405446106
ACH-000696,-0.4167536511798747
ACH-000697,-0.5666303627304592
ACH-000699,-0.3139706586868481
ACH-000701,-0.14238484028331025
ACH-000706,-0.4634344388248853
ACH-000711,-0.16603156618594075
ACH-000713,-0.135547580975321
ACH-000714,-0.3818017320033912
ACH-000718,-0.14514422295873752
ACH-000720,-0.2910667880864748
ACH-000721,-0.2709831797311059
ACH-000724,-0.3232913438588001
ACH-000725,-0.395605807365776
ACH-000732,-0.6388488487480198
ACH-000734,-0.2180413132082852
ACH-000735,-0.11483701777994802
ACH-000736,-0.21048192941070196
ACH-000738,-0.2829205649984249
ACH-000746,-0.25847398965707474
ACH-000747,-0.3447808408302411
ACH-000748,-0.4422350546907785
ACH-000753,-0.2118911499853912
ACH-000756,-0.2313112588523149
ACH-000757,-0.2150197514218468
ACH-000758,-0.3010242866641213
ACH-000760,-0.3036513365151155
ACH-000762,-0.06417227950093259
ACH-000763,-0.4275127234998178
ACH-000764,-0.4030042355642276
ACH-000765,-0.15925611508805473
ACH-000766,-0.30538670084898445
ACH-000767,-0.4745166205143617
ACH-000768,-0.1340509307952123
ACH-000769,-0.16832671266256766
ACH-000770,-0.18436507738438132
ACH-000771,-0.4070900271932255
ACH-000773,-0.20819375510354296
ACH-000776,-0.17189486814589736
ACH-000777,-0.2751315164026346
ACH-000778,-0.6318912647466421
ACH-000781,-0.35972673842979785
ACH-000782,-0.6218332556928621
ACH-000783,-0.15029657171515004
ACH-000784,-0.3216009245586719
ACH-000785,-0.38066241715887095
ACH-000787,-0.3359165644260878
ACH-000788,-0.20816468896010795
ACH-000791,-0.07275641462301775
ACH-000792,-0.15568065400910466
ACH-000794,-0.19555568913679672
ACH-000796,-0.27071273752616337
ACH-000798,-0.3196758879981563
ACH-000799,-0.4804146133643287
ACH-000800,-0.7719629433319904
ACH-000802,-0.04488115748849409
ACH-000804,-0.13328815945876235
ACH-000805,-0.16521386634757784
ACH-000809,-0.19032859589751625
ACH-000810,-0.3413770011383528
ACH-000811,-0.2836147980098627
ACH-000817,-0.021477066691562092
ACH-000819,-0.4256419089685018
ACH-000820,-0.1766994227384608
ACH-000821,-0.3976327803702813
ACH-000822,-0.5195924075014378
ACH-000823,-0.21676054332583916
ACH-000824,-0.14747370781738015
ACH-000827,-0.3359062902222808
ACH-000829,-0.3051850156427407
ACH-000831,-0.4166407647268127
ACH-000832,-0.2210482030415068
ACH-000833,-0.13339389082730913
ACH-000834,-0.3932515849907351
ACH-000835,-0.3467475551087675
ACH-000836,0.01818343644409866
ACH-000837,-0.4863435213472691
ACH-000838,-0.3250045860583079
ACH-000839,-0.2288185894635081
ACH-000840,-0.4638851957471259
ACH-000841,-0.1477056278556369
ACH-000843,-0.3573401258562696
ACH-000846,-0.10764761449970756
ACH-000847,-0.11568469167451385
ACH-000848,-0.3546673504090978
ACH-000849,-0.2067146251237484
ACH-000851,-0.5304725492416339
ACH-000855,-0.27702437810059044
ACH-000856,-0.2501230668175479
ACH-000858,-0.27554578544184377
ACH-000859,0.007344847643756896
ACH-000861,-0.3314971354489085
ACH-000862,-0.2659381956868653
ACH-000865,-0.3050419626228832
ACH-000866,-0.28484577140034845
ACH-000867,-0.3385302586011701
ACH-000869,-0.5931532809740021
ACH-000872,-0.19037540434578265
ACH-000873,-0.14789738204919384
ACH-000876,-0.19169337421167326
ACH-000878,-0.28774976169470645
ACH-000880,-0.3571321462315969
ACH-000881,-0.4409544228390368
ACH-000882,-0.4307336242816793
ACH-000884,-0.3020705806454517
ACH-000885,-0.2687180726187725
ACH-000887,-0.2618322054205101
ACH-000889,-0.1185909623714311
ACH-000896,-0.15653194207274615
ACH-000898,-0.39207227590773375
ACH-000900,-0.4108518793793365
ACH-000901,-0.11317772515004625
ACH-000905,-0.3246705971893871
ACH-000906,-0.12002878152471665
ACH-000907,-0.35523992050092273
ACH-000910,-0.25635711760158564
ACH-000911,-0.3179167254496556
ACH-000912,-0.28952530333465165
ACH-000913,-0.2166688075102586
ACH-000915,-0.33218024482051195
ACH-000916,-0.4924353475493417
ACH-000917,-0.3741368297085253
ACH-000920,-0.43913961966550413
ACH-000921,-0.30943139277347304
ACH-000924,-0.3528047426103522
ACH-000926,-0.31515307999488223
ACH-000928,-0.5124372094731674
ACH-000929,-0.41951274137225625
ACH-000932,-0.3241096719432188
ACH-000935,-0.26216603544845296
ACH-000936,-0.003205081634307681
ACH-000937,-0.16837518202536986
ACH-000938,-0.4253791553162609
ACH-000939,-0.12149959042701368
ACH-000941,-0.5460745680799102
ACH-000943,-0.320714229124383
ACH-000946,-0.3419658560294568
ACH-000947,-0.22870435266172126
ACH-000948,-0.3438104198438851
ACH-000950,-0.24086348969109225
ACH-000953,-0.11024622731340664
ACH-000954,-0.14193129543582436
ACH-000957,-0.4129482637486117
ACH-000958,-0.19401736459052202
ACH-000960,-0.4631996614040361
ACH-000963,-0.3444333354754727
ACH-000968,-0.26405877972950714
ACH-000969,-0.3721213388041774
ACH-000972,-0.3770276640535636
ACH-000973,-0.2109553092949197
ACH-000974,-0.18772273495157474
ACH-000978,-0.15185739588643762
ACH-000984,-0.5895347258808412
ACH-000986,-0.4064008843213728
ACH-000988,-0.247058740698278
ACH-000993,-0.2726452255173632
ACH-000994,-0.34711815901782145
ACH-000996,-0.3840138091160936
ACH-001001,-0.15840436420823265
ACH-001020,0.2313827824659924
ACH-001028,-0.10339964482574512
ACH-001031,-0.2488165962592246
ACH-001038,-0.2371680428018781
ACH-001048,-0.28836996600240905
ACH-001050,-0.13690186947089225
ACH-001053,-0.1299828285574048
ACH-001054,-0.09434092616408067
ACH-001061,-0.3474625623190226
ACH-001067,-0.36903716262066827
ACH-001075,-0.46906967240067204
ACH-001096,-0.3598540324596479
ACH-001111,-0.34797261154349485
ACH-001119,-0.3321353094934576
ACH-001128,0.4895557981119117
ACH-001134,-0.35131754996265124
ACH-001151,-0.3791740743836313
ACH-001163,-0.25963394801928186
ACH-001164,-0.03605926186407435
ACH-001183,-0.3351914157683716
ACH-001192,-0.2806826842412737
ACH-001193,-0.32278156268691754
ACH-001196,-0.5699618690414524
ACH-001197,-0.2456152245908273
ACH-001205,-0.30150964365835103
ACH-001211,-0.5325497443972941
ACH-001212,-0.10549981307584286
ACH-001228,-0.3229119357595076
ACH-001232,-0.21930842234609188
ACH-001239,-0.33658246561469546
ACH-001270,-0.13493898895717946
ACH-001274,-0.17858119062967334
ACH-001275,-0.4015247117802979
ACH-001277,-0.4094073047621911
ACH-001278,-0.4878783966034565
ACH-001280,-0.2278849326188713
ACH-001283,-0.06907526121267267
ACH-001289,-0.35656591309943325
ACH-001300,-0.0861318451148982
ACH-001301,-0.2894458126218039
ACH-001302,0.3244934841665786
ACH-001306,-0.11296236239630845
ACH-001318,-0.31160813849317737
ACH-001322,-0.3073416206338753
ACH-001328,-0.1666489111798964
ACH-001332,-0.29249873610527394
ACH-001336,-0.15497714181658667
ACH-001346,-0.31043429979815784
ACH-001353,-0.3227384468610805
ACH-001354,-0.3742794482398952
ACH-001367,0.09718592974885287
ACH-001368,-0.20335364381192675
ACH-001374,-0.5963440465451829
ACH-001377,-0.4939981117660693
ACH-001380,-0.17647050379698356
ACH-001391,-0.3132460113330005
ACH-001408,-0.16416136690199165
ACH-001430,-0.29017698875053444
ACH-001431,-0.3297960338708237
ACH-001450,-0.3062619489962628
ACH-001496,0.01810361409596176
ACH-001500,-0.06300684301696959
ACH-001523,-0.4395175825923449
ACH-001532,-0.30186737053445856
ACH-001550,-0.07347787535673315
ACH-001552,-0.2273032332858681
ACH-001554,-0.1724449877021178
ACH-001654,-0.3385438329582144
ACH-001735,-0.42439270585226535
ACH-001736,-0.4834135659786022
ACH-001737,0.39815275690656016
ACH-001740,-0.2631594375810332
ACH-001745,-0.1485507862949876
ACH-001765,-0.3312503663947663
