,DLG4 (1742)
ACH-000222,-0.2400874089108789
ACH-000223,-0.15694215887783486
ACH-000226,-0.29700254296678164
ACH-000227,-0.09961504434079352
ACH-000228,-0.1549619951426542
ACH-000231,-0.12324759474230723
ACH-000232,-0.13672249391044558
ACH-000233,-0.2925054075230896
ACH-000234,-0.019612238213197127
ACH-000235,-0.20581342120583904
ACH-000237,-0.20699824767632552
ACH-000238,-0.4086299001762093
ACH-000242,-0.19592465596226413
ACH-000243,-0.16937869305728132
ACH-000244,0.007899866086040506
ACH-000246,-0.2158961981258196
ACH-000248,-0.2900172104513363
ACH-000250,-0.1547622931331354
ACH-000251,-0.2298931160907419
ACH-000252,-0.2530807510439144
ACH-000253,-0.232600649600952
ACH-000255,-0.13079264271522895
ACH-000256,-0.09961026682482917
ACH-000257,-0.2829171345104542
ACH-000258,0.2176977341478368
ACH-000259,-0.0807002811310817
ACH-000260,-0.24434972903553084
ACH-000261,-0.1831563111312264
ACH-000262,-0.2822988573349156
ACH-000263,-0.3706305819355472
ACH-000264,-0.15492931525863504
ACH-000265,-0.11210898068722808
ACH-000266,-0.2594358640832553
ACH-000272,-0.22582482679312066
ACH-000274,-0.2924877350853044
ACH-000277,-0.4375666136556597
ACH-000278,-0.14977351296507296
ACH-000279,-0.3455359212636919
ACH-000280,-0.1754502385336947
ACH-000281,-0.4219024899059002
ACH-000288,-0.423802009029198
ACH-000291,-0.23947876195500584
ACH-000293,-0.1876429452096828
ACH-000294,-0.2324378401464704
ACH-000295,-0.2952448605123845
ACH-000296,-0.3811931628491638
ACH-000302,-0.35494404978418304
ACH-000304,-0.4758932739992748
ACH-000307,-0.11635901127568833
ACH-000308,-0.03031178472171892
ACH-000310,-0.2257726864638241
ACH-000311,-0.1526115187692901
ACH-000312,-0.1431826227228683
ACH-000315,-0.5200754790787233
ACH-000316,-0.30213573379297426
ACH-000317,-0.12763251425200478
ACH-000318,-0.30908470001085697
ACH-000319,-0.3675274180644122
ACH-000320,-0.2608600455913264
ACH-000322,-0.03802149768420614
ACH-000323,-0.2283323642674981
ACH-000324,-0.3095436525166924
ACH-000329,-0.2509183939731024
ACH-000330,-0.04153194673992547
ACH-000331,-0.16014225322800815
ACH-000332,-0.24839608338598745
ACH-000334,-0.09042444110225076
ACH-000335,0.04875764105234531
ACH-000336,-0.12035445478651186
ACH-000337,-0.23333468058637724
ACH-000338,-0.5312939104891168
ACH-000339,-0.3227892094098952
ACH-000341,-0.1718449486756064
ACH-000348,-0.22122420138045373
ACH-000350,-0.19888919537950284
ACH-000352,-0.3385467327045273
ACH-000356,-0.4446786142007804
ACH-000361,-0.16373835039062054
ACH-000362,-0.12592237596019715
ACH-000363,-0.2847410516574978
ACH-000364,-0.33680063503303265
ACH-000365,-0.290293841720067
ACH-000366,-0.2455138202307065
ACH-000368,-0.10659866488875698
ACH-000374,-0.1823258975258687
ACH-000375,-0.06563620007058038
ACH-000376,-0.08879895174581014
ACH-000381,-0.24343206584057936
ACH-000383,-0.1596926363949835
ACH-000387,-0.2945425363250584
ACH-000389,-0.0409588267248964
ACH-000390,-0.1942708739091754
ACH-000393,-0.17898115065277828
ACH-000395,-0.4005623603282644
ACH-000396,0.15908413497981866
ACH-000397,-0.15124137199458654
ACH-000401,-0.3494786411989231
ACH-000402,-0.3559857251870395
ACH-000403,-0.19430319957863315
ACH-000404,-0.06778125044417538
ACH-000406,-0.244914959150179
ACH-000407,-0.3690750295495665
ACH-000408,-0.4587473055356929
ACH-000410,-0.11805390517865193
ACH-000411,-0.17182663114505065
ACH-000414,-0.10867781802060493
ACH-000415,-0.28556938177292274
ACH-000416,-0.10533757840688918
ACH-000420,-0.3692930567008239
ACH-000421,-0.22353191970060216
ACH-000424,-0.18473217303310108
ACH-000425,-0.07462470931765319
ACH-000426,-0.05290180044532032
ACH-000427,-0.2482960443814336
ACH-000433,-0.08567128515475042
ACH-000435,-0.017383264746831998
ACH-000436,-0.2874368102662473
ACH-000444,-0.2486999942530009
ACH-000445,-0.21523164386742108
ACH-000448,-0.3280344729512129
ACH-000450,-0.2603650839550893
ACH-000452,-0.310908748984873
ACH-000454,-0.3458831033813526
ACH-000458,-0.1451269278108924
ACH-000459,-0.16270692611999826
ACH-000460,-0.3478085011340956
ACH-000461,-0.10969967768674582
ACH-000463,-0.26961665892377074
ACH-000464,-0.17740226845801366
ACH-000466,0.08079193925371869
ACH-000467,-0.318053116368295
ACH-000468,-0.2406104238659764
ACH-000469,-0.3689637762934985
ACH-000470,-0.2162975214503401
ACH-000471,-0.2390926992627953
ACH-000472,-0.2298350025346424
ACH-000473,-0.12420787460851798
ACH-000475,-0.1360301653643309
ACH-000476,-0.02080398530658581
ACH-000477,-0.1016728132749208
ACH-000479,-0.5568397821245953
ACH-000480,-0.17509947212859178
ACH-000481,-0.1951140129371758
ACH-000483,-0.1884844424315614
ACH-000484,-0.0922931736288499
ACH-000485,-0.2421388070031346
ACH-000486,-0.09713106986917837
ACH-000487,-0.1493300444008182
ACH-000488,-0.41530597640804573
ACH-000490,-0.18105168956099654
ACH-000491,-0.02340653242478101
ACH-000495,-0.010433427645790512
ACH-000496,-0.2706262434852207
ACH-000499,-0.17644581544317348
ACH-000500,0.22842931320662735
ACH-000502,-0.22415141839448924
ACH-000503,-0.4358600633748214
ACH-000505,-0.22491059991860207
ACH-000507,-0.2698916869679257
ACH-000510,-0.22590939850414585
ACH-000511,-0.2833828497135589
ACH-000512,-0.4180435002955018
ACH-000516,-0.2317459691368977
ACH-000517,-0.15174689492446547
ACH-000518,-0.12787026428089734
ACH-000520,0.018634717016324076
ACH-000521,-0.17893882253733834
ACH-000522,-0.10579693891979652
ACH-000524,-0.07954634473728579
ACH-000527,-0.19705909640818006
ACH-000528,-0.03169568463096069
ACH-000537,-0.28952021109105763
ACH-000541,-0.08213070019116983
ACH-000542,-0.15372258978694026
ACH-000544,-0.4682682410715823
ACH-000545,-0.2644678457444289
ACH-000547,-0.1367132371905964
ACH-000548,-0.06618520773272259
ACH-000549,-0.10289006289845873
ACH-000550,-0.2203244102306845
ACH-000552,-0.3886513280838384
ACH-000556,-0.2338315077536591
ACH-000557,-0.19564637500494755
ACH-000569,-0.21159760365672686
ACH-000570,-0.13527924437804725
ACH-000571,-0.1878643605629468
ACH-000573,-0.19471532273262646
ACH-000576,-0.13319116855159266
ACH-000579,-0.3583256140265623
ACH-000580,-0.2821044197036168
ACH-000584,-0.10220449717883144
ACH-000585,-0.20994382013679133
ACH-000588,-0.2769958745886906
ACH-000589,-0.13937881037896852
ACH-000591,-0.2627786828187142
ACH-000593,-0.2086848507803742
ACH-000600,-0.3126126693671793
ACH-000601,-0.15100595924273952
ACH-000605,-0.13166779960590475
ACH-000606,-0.36416661543314055
ACH-000608,-0.2050499607173332
ACH-000614,-0.2908668482557647
ACH-000616,-0.2467380602534072
ACH-000618,-0.17138315110763674
ACH-000619,-0.1471327228642987
ACH-000620,-0.17462422066670213
ACH-000621,-0.17752161797667412
ACH-000622,-0.08859836578617658
ACH-000623,-0.23143572956979105
ACH-000624,-0.11245860659822576
ACH-000627,-0.15384395936515075
ACH-000630,-0.19650024848652492
ACH-000631,-0.4475375157525831
ACH-000632,-0.4535081985437209
ACH-000633,-0.3020220920464425
ACH-000637,-0.20975549109777133
ACH-000638,-0.18600842279135865
ACH-000646,-0.18263622401786406
ACH-000647,-0.19924115674547074
ACH-000648,-0.2634096800146551
ACH-000649,-0.20168199195899325
ACH-000651,-0.049588350312855925
ACH-000652,-0.2050686206113104
ACH-000653,-0.3100959637705972
ACH-000657,-0.15961273242601026
ACH-000658,-0.05768474890146216
ACH-000661,-0.055610047941013534
ACH-000662,-0.5210615178441947
ACH-000663,0.003559286377230522
ACH-000665,-0.16246122890185255
ACH-000671,-0.1707697248844551
ACH-000672,-0.3994176615572726
ACH-000673,-0.2787699720373147
ACH-000676,-0.2090452496180937
ACH-000677,-0.01354888452923492
ACH-000681,-0.2909586386742201
ACH-000683,-0.14143692644874656
ACH-000684,-0.1429089180394464
ACH-000688,-0.2581580609773632
ACH-000693,-0.17843537522027195
ACH-000694,-0.30029765133918035
ACH-000695,0.04885180354142028
ACH-000696,-0.10785477269433108
ACH-000697,-0.18381383178361296
ACH-000699,-0.19285525783896584
ACH-000701,-0.20099113925840295
ACH-000706,-0.19060414615164092
ACH-000711,-0.2771908213695648
ACH-000713,-0.38837604394437225
ACH-000714,-0.3046823597103242
ACH-000718,-0.1421023742213556
ACH-000720,-0.1813094717303408
ACH-000721,-0.3068185607278944
ACH-000724,-0.39383327826733017
ACH-000725,0.02000644553705324
ACH-000732,-0.35897272828926835
ACH-000734,-0.06494671362314787
ACH-000735,-0.24259383624023206
ACH-000736,-0.24007027112972926
ACH-000738,-0.21496630609947454
ACH-000746,-0.2413159803667479
ACH-000747,-0.09464812982357848
ACH-000748,-0.21524986814866484
ACH-000753,-0.22400093999654788
ACH-000756,-0.047464347077221344
ACH-000757,-0.19590982512018465
ACH-000758,-0.05491382091236253
ACH-000760,-0.19255899059767706
ACH-000762,-0.3018498493989093
ACH-000763,0.002022251184009039
ACH-000764,0.01537784154350561
ACH-000765,0.0010072086302931526
ACH-000766,-0.2888509132462486
ACH-000767,-0.3353627140175082
ACH-000768,-0.15774808346679908
ACH-000769,-0.3385296877701875
ACH-000770,-0.09735758700978872
ACH-000771,-0.2430486859161088
ACH-000773,-0.4304568286781866
ACH-000776,-0.05358664786511915
ACH-000777,-0.2616845776599956
ACH-000778,-0.20087856340580684
ACH-000781,-0.154427643194972
ACH-000782,-0.2540991482828027
ACH-000783,-0.17032543547756426
ACH-000784,0.02590378655410729
ACH-000785,-0.16242910913494998
ACH-000787,-0.2876312002713262
ACH-000788,-0.16577577427628792
ACH-000791,-0.17259153754553258
ACH-000792,-0.3231591719569253
ACH-000794,-0.3032954376103125
ACH-000796,-0.20055638588058336
ACH-000798,-0.2080538058297382
ACH-000799,-0.13827087921914036
ACH-000800,0.0163943182598848
ACH-000802,-0.1071128430200081
ACH-000804,-0.33013494053335124
ACH-000805,-0.06688353567122525
ACH-000809,0.035694876028189285
ACH-000810,-0.36300457279177706
ACH-000811,-0.025410544267363524
ACH-000817,-0.33104637077497623
ACH-000819,-0.207329596560897
ACH-000820,-0.15318907812524554
ACH-000821,0.1892263843253348
ACH-000822,-0.1803097450483851
ACH-000823,-0.14770860606199934
ACH-000824,-0.024282519765872996
ACH-000827,-0.2598652266318753
ACH-000829,-0.17716331836289256
ACH-000831,-0.12051554082590983
ACH-000832,-0.008903969723643669
ACH-000833,-0.29583753840506005
ACH-000834,-0.07917919918437986
ACH-000835,-0.12035111316043262
ACH-000836,-0.15312852827238704
ACH-000837,-0.2438597765109525
ACH-000838,-0.2823220090824293
ACH-000839,-0.31659518535647563
ACH-000840,-0.40627796976209857
ACH-000841,-0.0807723576527635
ACH-000843,-0.014176101686990166
ACH-000846,-0.09471181074383336
ACH-000847,-0.15161868215437024
ACH-000848,-0.2662607745805344
ACH-000849,-0.10990812259601254
ACH-000851,-0.1477776615328014
ACH-000855,-0.20090293907300266
ACH-000856,-0.11595265293553712
ACH-000858,-0.3633859090097689
ACH-000859,-0.08587061582366767
ACH-000861,-0.4266628209082031
ACH-000862,-0.19074775551184686
ACH-000865,-0.2447290752370469
ACH-000866,-0.1487477468480392
ACH-000867,-0.2373852113003447
ACH-000869,-0.3687218220227328
ACH-000872,-0.1151811587853082
ACH-000873,-0.14720407590305967
ACH-000876,-0.10284907410340624
ACH-000878,-0.2839284975069745
ACH-000880,-0.1621030317614353
ACH-000881,-0.04517753077367527
ACH-000882,0.018608609457119743
ACH-000884,-0.27975180657148285
ACH-000885,-0.26097093389923504
ACH-000887,-0.1986218722609723
ACH-000889,-0.1391532691351759
ACH-000896,-0.14729098750611958
ACH-000898,-0.23729902761475136
ACH-000900,-0.1424715833677224
ACH-000901,-0.14361733883804795
ACH-000905,-0.20633372495464392
ACH-000906,-0.03800011859860959
ACH-000907,-0.11977882403308145
ACH-000910,-0.10029102587046992
ACH-000911,-0.35422891664610506
ACH-000912,-0.1803322932832896
ACH-000913,-0.14926286607179634
ACH-000915,-0.29515983547299685
ACH-000916,-0.38680194455642064
ACH-000917,-0.21891850009635885
ACH-000920,-0.1338934585068305
ACH-000921,-0.10998801149063532
ACH-000924,-0.2205857817479553
ACH-000926,-0.28279614689086136
ACH-000928,-0.3151477756599774
ACH-000929,-0.3726740736378339
ACH-000932,-0.029747467492876118
ACH-000935,-0.04688704047281303
ACH-000936,-0.0262249795394552
ACH-000937,-0.16421856403758686
ACH-000938,-0.07699119269336804
ACH-000939,-0.18905574316286514
ACH-000941,-0.2639529959054929
ACH-000943,-0.2840165364646853
ACH-000946,-0.3626495489886444
ACH-000947,-0.2666077046804469
ACH-000948,-0.09758988264492613
ACH-000950,-0.28004773824524354
ACH-000953,-0.13783200728559772
ACH-000954,-0.36293929495170796
ACH-000957,-0.32518226164844605
ACH-000958,-0.39945502957657225
ACH-000960,-0.19084199097628554
ACH-000963,-0.4283929837086286
ACH-000968,-0.2123927025015544
ACH-000969,-0.2477368616215945
ACH-000972,-0.09709539793245227
ACH-000973,-0.15880497991679518
ACH-000974,-0.173520171489971
ACH-000978,-0.427951304764234
ACH-000984,-0.24696407855737545
ACH-000986,-0.23529559381773224
ACH-000988,-0.06228912642509558
ACH-000993,-0.1993041405791271
ACH-000994,0.09575144513482137
ACH-000996,-0.2114353368799876
ACH-001001,-0.15497509102783386
ACH-001020,-0.2917705884639733
ACH-001028,-0.20305157544510585
ACH-001031,-0.2381268531248614
ACH-001038,-0.2590917507569351
ACH-001048,-0.23329290841501946
ACH-001050,-0.4481229171079528
ACH-001053,-0.3766478997446343
ACH-001054,-0.1585076230023942
ACH-001061,-0.2220303534281876
ACH-001067,-0.29021330379308824
ACH-001075,-0.008765603145613908
ACH-001096,-0.27292312130626256
ACH-001111,-0.007064107122868436
ACH-001119,-0.37527608782306776
ACH-001128,-0.13943438580271655
ACH-001134,-0.18279335868234445
ACH-001151,-0.2817752877171596
ACH-001163,-0.2487801622029488
ACH-001164,0.01651186967705533
ACH-001183,-0.2379594969668496
ACH-001192,-0.10373930826958652
ACH-001193,-0.25471575136278674
ACH-001196,-0.15193415520975226
ACH-001197,-0.24958505854913016
ACH-001205,-0.14222588686618626
ACH-001211,-0.23557847382432665
ACH-001212,0.2403438994395533
ACH-001228,-0.3978149865850951
ACH-001232,-0.1809289961037587
ACH-001239,-0.17876636474121224
ACH-001270,-0.26069731820901304
ACH-001274,-0.15627719385377276
ACH-001275,-0.2478322102500016
ACH-001277,-0.24100702428668636
ACH-001278,-0.11395710713913232
ACH-001280,-0.237397222177104
ACH-001283,-0.14638748361265816
ACH-001289,-0.07504527903914372
ACH-001300,-0.225382717327288
ACH-001301,-0.0482830151747841
ACH-001302,-0.2276768656958927
ACH-001306,-0.21211526292403088
ACH-001318,-0.12608853917891014
ACH-001322,-0.4115080425635016
ACH-001328,-0.3558946734882238
ACH-001332,-0.18122025874789174
ACH-001336,-0.15721053012122696
ACH-001346,-0.19312567444730613
ACH-001353,-0.05134758555437137
ACH-001354,0.047579854030159824
ACH-001367,-0.13685726199297435
ACH-001368,-0.25366558020793506
ACH-001374,-0.2971759203053434
ACH-001377,-0.2626058446563066
ACH-001380,-0.1008993493951557
ACH-001391,-0.15752451224430156
ACH-001408,-0.2715376329580507
ACH-001430,0.08596816620483548
ACH-001431,-0.19426690073269096
ACH-001450,-0.11489438341345562
ACH-001496,-0.17175169330879042
ACH-001500,-0.24910282578626755
ACH-001523,-0.12056067522166045
ACH-001532,-0.17028574919951958
ACH-001550,-0.3647440266557269
ACH-001552,-0.028970906773320537
ACH-001554,-0.19309725920667564
ACH-001654,-0.21802566135438786
ACH-001735,-0.3552880944621228
ACH-001736,-0.24383383067029454
ACH-001737,-0.3033057616279409
ACH-001740,-0.3795371130486483
ACH-001745,-0.23850710120930266
ACH-001765,-0.15772100259801594
