,IGFLR1 (79713)
ACH-000777,-0.1342817127434926
ACH-000778,-0.2022196640071036
ACH-000781,-0.1114430409191296
ACH-000782,-0.2292521312102596
ACH-000783,-0.17715666795238685
ACH-000784,-0.2310641337829256
ACH-000785,-0.2240551764980128
ACH-000787,-0.24791895437257866
ACH-000788,-0.1282726531504443
ACH-000791,-0.1831554530781281
ACH-000792,-0.12134599312219432
ACH-000794,-0.07568384685600656
ACH-000796,-0.12696976281604186
ACH-000798,-0.0980267934511759
ACH-000799,-0.3619485883633867
ACH-000800,-0.13637260085698172
ACH-000802,-0.14074594101080348
ACH-000804,-0.3007140417325152
ACH-000805,-0.149189588193953
ACH-000809,-0.0558644697703958
ACH-000810,-0.01479219836394231
ACH-000811,-0.1697450088194747
ACH-000817,-0.18020079431024089
ACH-000819,-0.2984088111374141
ACH-000820,-0.11118345907331688
ACH-000821,-0.35969711732429577
ACH-000822,-0.3031996832678669
ACH-000823,-0.09519519755252256
ACH-000824,-0.4324610654268052
ACH-000827,-0.2418218822430323
ACH-000829,-0.14247398859669014
ACH-000831,-0.41628945441657467
ACH-000832,-0.1080339039517609
ACH-000833,-0.14222831584914025
ACH-000834,-0.04459406075201475
ACH-000835,-0.2276310647743131
ACH-000836,-0.16083514904345692
ACH-000837,-0.14109268790484347
ACH-000838,-0.2978345481316905
ACH-000839,-0.11578479378476343
ACH-000840,-0.3019573638470479
ACH-000841,-0.24070381222734355
ACH-000843,-0.11126564184727952
ACH-000846,-0.15571513769052248
ACH-000847,-0.15962951849431936
ACH-000848,-0.1635254880731224
ACH-000849,-0.1464909889768847
ACH-000851,-0.09561967464266803
ACH-000855,-0.147798788680037
ACH-000856,-0.27649578132875424
ACH-000858,-0.3343176329068862
ACH-000859,-0.033760947320216735
ACH-000861,-0.4565477100985068
ACH-000862,-0.12891332074254488
ACH-000865,-0.0980057137203673
ACH-000866,-0.18115515044281896
ACH-000867,-0.14851903290335128
ACH-000869,-0.2328237696810537
ACH-000872,-0.11164735228213912
ACH-000873,-0.18852992490025006
ACH-000876,-0.08617170288543538
ACH-000878,-0.17832789708280086
ACH-000880,-0.2416678440987318
ACH-000881,-0.08839281278458079
ACH-000882,0.002872642963577014
ACH-000884,-0.17803116961185944
ACH-000885,-0.006069368182869523
ACH-000887,-0.15065581858854574
ACH-000889,-0.15834797469206988
ACH-000896,-0.2059901587559317
ACH-000898,-0.23215711634545466
ACH-000900,-0.15162496752083754
ACH-000901,-0.2934450142936147
ACH-000905,-0.016443011813319523
ACH-000906,-0.18726538367170031
ACH-000907,-0.17197964871346716
ACH-000910,-0.043610937477977736
ACH-000911,-0.17416989942113606
ACH-000912,-0.21166745892429092
ACH-000913,0.10770649065005697
ACH-000915,-0.15614712565100566
ACH-000916,-0.4065309363275882
ACH-000917,-0.327306367264508
ACH-000920,0.01804166811041597
ACH-000921,-0.14626889437238166
ACH-000924,-0.19431372918524425
ACH-000926,-0.031783489192746026
ACH-000928,-0.31129253976842786
ACH-000929,-0.09702563046592406
ACH-000932,-0.2876549759136768
ACH-000935,-0.2881981002189418
ACH-000936,-0.31673438768091045
ACH-000937,-0.1331072619243684
ACH-000938,-0.2656604912145737
ACH-000939,-0.3086357069566197
ACH-000941,-0.2604599605305793
ACH-000943,-0.1996669017455948
ACH-000946,-0.2916710301821065
ACH-000947,-0.13247129928543028
ACH-000948,-0.12130264206337453
ACH-000950,-0.04451941951958182
ACH-000953,-0.19678121536494309
ACH-000954,-0.33197180152372546
ACH-000957,-0.0557483573640345
ACH-000958,-0.04397152080207517
ACH-000960,-0.20884687721648768
ACH-000963,-0.2418454741076261
ACH-000968,-0.18444480009202652
ACH-000969,-0.2677241471439675
ACH-000972,-0.015114579650430754
ACH-000973,-0.21130798874180706
ACH-000974,-0.15157975402485813
ACH-000978,-0.1071240216822936
ACH-000984,-0.021421634089911917
ACH-000986,-0.1401731693626517
ACH-000988,-0.07175732685326852
ACH-000993,-0.19732274009901454
ACH-000994,-0.16251285303753432
ACH-000996,-0.1344365595033294
ACH-001001,-0.1320777355519296
ACH-001020,-0.16790113530346432
ACH-001028,-0.12183731753607042
ACH-001031,-0.3285100098271667
ACH-001038,-0.17565338229822902
ACH-001048,-0.2189144409793264
ACH-001050,-0.10000318132102452
ACH-001053,-0.12869041670984727
ACH-001054,-0.1857713950339948
ACH-001061,-0.17283625825437424
ACH-001067,-0.25376597118902905
ACH-001075,-0.22163430184445965
ACH-001096,-0.1087246337313666
ACH-001111,-0.35162896752635403
ACH-001119,-0.1816408186686661
ACH-001128,-0.4382826490652625
ACH-001134,-0.08050295159259513
ACH-001151,-0.3355606602746796
ACH-001163,-0.23376551869978845
ACH-001164,0.04897545112345703
ACH-001183,-0.34286454886337736
ACH-001192,-0.06821624179244765
ACH-001193,-0.3059636483867604
ACH-001196,-0.03614872166414233
ACH-001197,0.051766587892653176
ACH-001205,-0.1502435560613636
ACH-001211,-0.1289982828105189
ACH-001212,-0.19605158254870175
ACH-001228,-0.2803059505007767
ACH-001232,-0.12275849913026513
ACH-001239,0.016479743073062186
ACH-001270,0.1258501776936909
ACH-001274,-0.264792060595913
ACH-001275,-0.16268312064732815
ACH-001277,-0.07437370584088228
ACH-001278,-0.08418544772283681
ACH-001280,-0.22791584108764185
ACH-001283,-0.17388833042656265
ACH-001289,-0.2203092712739456
ACH-001300,-0.18776231079427905
ACH-001301,-0.27313828709578897
ACH-001302,-0.09346655285707738
ACH-001306,-0.11936848318183922
ACH-001318,-0.07984532177543187
ACH-001322,-0.20974571713966755
ACH-001328,-0.11645112431450502
ACH-001332,-0.24436852517398325
ACH-001336,-0.23617465609789176
ACH-001346,-0.01657198063239329
ACH-001353,-0.046773468613153034
ACH-001354,-0.0880403987616583
ACH-001367,0.1159227383957506
ACH-001368,-0.13191547364846926
ACH-001374,-0.533095253498306
ACH-001377,-0.13936818714069296
ACH-001380,-0.1202751016555775
ACH-001391,-0.19617111392464065
ACH-001408,-0.26030441283141986
ACH-001430,-0.09221214928284628
ACH-001431,-0.12344516026797114
ACH-001450,-0.06849300826861783
ACH-001496,-0.2000003218232844
ACH-001500,-0.22490595972971653
ACH-001523,-0.1716969116326174
ACH-001532,-0.0008163245605351276
ACH-001550,-0.2799782955767016
ACH-001552,-0.03555143627440411
ACH-001554,-0.21927530519617955
ACH-001654,-0.1476460242472765
ACH-001735,-0.15542805617174396
ACH-001736,-0.37547608009308303
ACH-001737,-0.26884915024216016
ACH-001740,-0.06191997470658396
ACH-001745,-0.3501206676980685
ACH-001765,-0.17398418181354272
