,BECN1 (8678)
ACH-000661,-0.1723928809318632
ACH-000662,-0.10345743028530252
ACH-000663,-0.1802236262183676
ACH-000665,-0.03409352429369016
ACH-000671,-0.3612374543678798
ACH-000672,-0.3719233847403797
ACH-000673,-0.2129114067416804
ACH-000676,-0.14304785292468666
ACH-000677,0.038282104572187566
ACH-000681,-0.18460625187966656
ACH-000683,-0.5258843638202992
ACH-000684,-0.09249828133275903
ACH-000688,-0.4304165615882104
ACH-000693,-0.2752129044165252
ACH-000694,-0.2017337858453479
ACH-000695,-0.0726121761334598
ACH-000696,-0.2383995088782932
ACH-000697,-0.10332924707099507
ACH-000699,-0.2894218203024631
ACH-000701,-0.12140112841270295
ACH-000706,-0.13143392157160547
ACH-000711,-0.2741611184742113
ACH-000713,-0.4698345234785613
ACH-000714,-0.21161669564024552
ACH-000718,-0.12338442130914115
ACH-000720,-0.33304699780311303
ACH-000721,-0.123898885962828
ACH-000724,-0.08392268873515246
ACH-000725,-0.3839066479127442
ACH-000732,-0.4203295041390891
ACH-000734,-0.07915899960052132
ACH-000735,-0.2564929205325613
ACH-000736,0.04267805903603202
ACH-000738,-0.14254164389564666
ACH-000746,0.006660880330338311
ACH-000747,-0.2993536267284463
ACH-000748,-0.2960561887247294
ACH-000753,-0.16074540845986862
ACH-000756,-0.04822369793083548
ACH-000757,-0.3372029987120201
ACH-000758,-0.4103034318643413
ACH-000760,-0.3511737770614122
ACH-000762,-0.4611540464291797
ACH-000763,-0.004856295953367079
ACH-000764,-0.30172113778285325
ACH-000765,-0.1643870108094542
ACH-000766,-0.21200837892722446
ACH-000767,-0.11090209832936992
ACH-000768,-0.3147618215770162
ACH-000769,-0.1548827950877178
ACH-000770,-0.19236735544575348
ACH-000771,-0.3765597602681521
ACH-000773,-0.2255579229229284
ACH-000776,-0.2735137069842646
ACH-000777,-0.32681583116158336
ACH-000778,-0.2625867155586327
ACH-000781,-0.15779775118672534
ACH-000782,-0.11339868065397167
ACH-000783,-0.17255741268366806
ACH-000784,-0.24786481418506975
ACH-000785,-0.2087699144824154
ACH-000787,-0.15722023970154694
ACH-000788,-0.17789762601540127
ACH-000791,-0.2520916065262621
ACH-000792,-0.2033211051862729
ACH-000794,-0.14542201463234486
ACH-000796,-0.4185920770409152
ACH-000798,-0.3399964313431015
ACH-000799,-0.1500430991503987
ACH-000800,-0.07607757125064507
ACH-000802,-0.2625188643752475
ACH-000804,-0.09244282502090112
ACH-000805,-0.3960639957451324
ACH-000809,-0.009701993541577022
ACH-000810,-0.4298849538673283
ACH-000811,-0.2425010800255564
ACH-000817,-0.4395232929656813
ACH-000819,-0.0058596912270972214
ACH-000820,-0.25029754006939936
ACH-000821,-0.2522612645749508
ACH-000822,-0.3244389106243329
ACH-000823,-0.22270798984854534
ACH-000824,-0.09807094301602733
ACH-000827,-0.11626476798605274
ACH-000829,-0.12586306260577196
ACH-000831,-0.15033969447546486
ACH-000832,-0.22278186893779064
ACH-000833,-0.0729256984301139
ACH-000834,-0.17388732345204053
ACH-000835,-0.2219474262143542
ACH-000836,-0.15151346756599302
ACH-000837,-0.3309223310691474
ACH-000838,0.11290400753578872
ACH-000839,-0.07238380667904849
ACH-000840,-0.3765924716089799
ACH-000841,-0.15963578153806493
ACH-000843,-0.28644435441477306
ACH-000846,-0.19746792391347756
ACH-000847,-0.2537162247281801
ACH-000848,-0.13215373210875206
ACH-000849,0.04973863616227689
ACH-000851,-0.20382877682371836
ACH-000855,-0.07730239630688003
ACH-000856,-0.2310885212669443
ACH-000858,-0.21717199242396304
ACH-000859,-0.2721722772361172
ACH-000861,-0.18068544245475007
ACH-000862,-0.3867582186953138
ACH-000865,-0.19343776498936785
ACH-000866,-0.2727594700406514
ACH-000867,-0.16617807003074922
ACH-000869,-0.2686912851895797
ACH-000872,-0.5889575234864023
ACH-000873,-0.16744374061202358
ACH-000876,-0.3345279712795344
ACH-000878,-0.2308480071311093
ACH-000880,-0.5598702922593937
ACH-000881,-0.17485720442074842
ACH-000882,-0.3082742281708105
ACH-000884,-0.17546849187640856
ACH-000885,-0.4531031923281234
ACH-000887,-0.4552419270557122
ACH-000889,0.05380453411952582
ACH-000896,-0.09955798200422324
ACH-000898,-0.21141441068250832
ACH-000900,-0.2382621192753631
ACH-000901,-0.06762350663160842
ACH-000905,-0.0909273515389108
ACH-000906,-0.22453510207018748
ACH-000907,-0.32585149788810536
ACH-000910,-0.14394753926235648
ACH-000911,-0.10003969632902357
ACH-000912,-0.06311924735786127
ACH-000913,-0.2871018880062486
ACH-000915,-0.15181452231925616
ACH-000916,-0.11679689810200325
ACH-000917,-0.4616278876392199
ACH-000920,-0.1767271940557108
ACH-000921,-0.2797225692036938
ACH-000924,-0.2446277761505991
ACH-000926,0.05298999169112911
ACH-000928,-0.4317345303710962
ACH-000929,-0.3652209301323344
ACH-000932,-0.4909204086623245
ACH-000935,-0.12636173881417054
ACH-000936,-0.2877901581214247
ACH-000937,-0.3083241428569017
ACH-000938,-0.14243282080948502
ACH-000939,-0.2345002938719025
ACH-000941,-0.3027762740659481
ACH-000943,-0.3613228704294769
ACH-000946,-0.2258547802542999
ACH-000947,-0.3062509572390659
ACH-000948,-0.3356193144587493
ACH-000950,-0.2235243163394174
ACH-000953,-0.1732897520368374
ACH-000954,-0.3874697351042509
ACH-000957,-0.3004175215971966
ACH-000958,-0.14863417833784714
ACH-000960,-0.097718168213417
ACH-000963,-0.03421025170958845
ACH-000968,-0.3925675347519472
ACH-000969,-0.05188909075907211
ACH-000972,-0.20622490924323447
ACH-000973,-0.29759210202917585
ACH-000974,-0.19325925245764625
ACH-000978,-0.12901614812411366
ACH-000984,-0.20149537505532605
ACH-000986,-0.5168982630141707
ACH-000988,-0.2194579978408872
ACH-000993,-0.1109721674095666
ACH-000994,-0.19350916377130745
ACH-000996,-0.2560098253378004
ACH-001001,-0.11644084182141673
ACH-001020,-0.4143112464126835
ACH-001028,-0.17150385273824173
ACH-001031,-0.3807793133227028
ACH-001038,-0.15868285929252215
ACH-001048,-0.05700968115033706
ACH-001050,-0.3175763131475952
ACH-001053,-0.3756555464650184
ACH-001054,0.011843739841148872
ACH-001061,-0.35730851925631035
ACH-001067,-0.35117596919078403
ACH-001075,-0.2785670298265288
ACH-001096,-0.3189175845483814
ACH-001111,-0.29204096186578904
ACH-001119,-0.28387263165224697
ACH-001128,-0.5084573221136053
ACH-001134,-0.03318643077944103
ACH-001151,-0.17800197366701062
ACH-001163,-0.2978008405932588
ACH-001164,-0.32354838620661625
ACH-001183,0.00625517387469356
ACH-001192,-0.1322321880305393
ACH-001193,-0.2616417135407234
ACH-001196,-0.1773777965307959
ACH-001197,-0.3621066538359139
ACH-001205,-0.26788190399718825
ACH-001211,-0.463688023178236
ACH-001212,-0.3859275795788785
ACH-001228,0.08019313150961715
ACH-001232,-0.1788200940019241
ACH-001239,-0.16903877047542706
ACH-001270,-0.13079654296803758
ACH-001274,-0.22598661984883706
ACH-001275,-0.2603147729299505
ACH-001277,-0.03913382361614455
ACH-001278,-0.3755607741636105
ACH-001280,-0.018733817848487325
ACH-001283,-0.08982964591224997
ACH-001289,-0.3081274941190241
ACH-001300,-0.2670211752855524
ACH-001301,-0.40256216731074346
ACH-001302,-0.2435581993279174
ACH-001306,-0.2741101981336514
ACH-001318,-0.3747154760953314
ACH-001322,-0.1002304353043564
ACH-001328,-0.16154784772727018
ACH-001332,-0.15243216898033615
ACH-001336,-0.1975285028890432
ACH-001346,-0.2136635106440984
ACH-001353,-0.10174964321130876
ACH-001354,-0.2990796175657336
ACH-001367,-0.21025904231239195
ACH-001368,-0.18944013836506154
ACH-001374,-0.12373986105479612
ACH-001377,-0.12186046346179485
ACH-001380,-0.3323637170426585
ACH-001391,-0.275430815992605
ACH-001408,-0.2548633060676027
ACH-001430,-0.034123086891893084
ACH-001431,0.0832616336325259
ACH-001450,-0.2673534253286694
ACH-001496,-0.1978967308600452
ACH-001500,-0.3961329603923812
ACH-001523,-0.23254036517345916
ACH-001532,-0.20739795183163312
ACH-001550,-0.2176563634071876
ACH-001552,-0.33414185105743416
ACH-001554,-0.28145882463295835
ACH-001654,-0.19705746245031253
ACH-001735,-0.2243739741023946
ACH-001736,-0.10256605656235117
ACH-001737,-0.0882622475143166
ACH-001740,-0.2577569149918641
ACH-001745,-0.17532125428236928
ACH-001765,-0.11754550987213977
