,PPY (5539)
ACH-000545,-0.5770202608036293
ACH-000547,-0.4841842718455887
ACH-000548,-0.4868448265141146
ACH-000549,-0.5630809082144073
ACH-000550,-0.5001932733350402
ACH-000552,-0.6100487187920335
ACH-000556,-0.7101808135571839
ACH-000557,-0.7210094070663993
ACH-000569,-0.5866224884090967
ACH-000570,-0.3857199622036321
ACH-000571,-0.4358808823035255
ACH-000573,-0.3726014408930247
ACH-000576,-0.4704310047986155
ACH-000579,-0.4719061803552042
ACH-000580,-0.5458663347889402
ACH-000584,-0.5459466358549488
ACH-000585,-0.4940277138631402
ACH-000588,-0.7720929803013438
ACH-000589,-0.5802881003289998
ACH-000591,-0.53867579175144
ACH-000593,-0.5655977597802284
ACH-000600,-0.6409258906029103
ACH-000601,-0.4508699395218965
ACH-000605,-0.5158500594079761
ACH-000606,-0.5635671106593495
ACH-000608,-0.6363353565349351
ACH-000614,-0.4567755320916256
ACH-000616,-0.5254809857237869
ACH-000618,-0.4148826200579932
ACH-000619,-0.6032710067158866
ACH-000620,-0.47324885116170207
ACH-000621,-0.5681662514893632
ACH-000622,-0.4578802383283076
ACH-000623,-0.5581211104551558
ACH-000624,-0.4702069899372443
ACH-000627,-0.5068185651126575
ACH-000630,-0.5462904841535239
ACH-000631,-0.3495976484132019
ACH-000632,-0.6359439341626202
ACH-000633,-0.4608742778540525
ACH-000637,-0.6226061369502822
ACH-000638,-0.5610061399368994
ACH-000646,-0.4651021471755679
ACH-000647,-0.6230165248272596
ACH-000648,-0.5411244982428518
ACH-000649,-0.5132980673623295
ACH-000651,-0.4800228494766918
ACH-000652,-0.3957577067412887
ACH-000653,-0.5002953753388989
ACH-000657,-0.5637687232395511
ACH-000658,-0.4571201537145779
ACH-000661,-0.4968625929030373
ACH-000662,-0.5054516485989243
ACH-000663,-0.4636447096734946
ACH-000665,-0.4268019751665437
ACH-000671,-0.504060093777127
ACH-000672,-0.21860253778214767
ACH-000673,-0.693700909119091
ACH-000676,-0.5537804381767798
ACH-000677,-0.4800352907568724
ACH-000681,-0.480499324728844
ACH-000683,-0.6267989365517892
ACH-000684,-0.3278554279727372
ACH-000688,-0.5757742576798298
ACH-000693,-0.5369709140083055
ACH-000694,-0.4467089613876751
ACH-000695,-0.433919632438902
ACH-000696,-0.5180158958807344
ACH-000697,-0.5610491570851505
ACH-000699,-0.4750593605304484
ACH-000701,-0.5986954864259929
ACH-000706,-0.4602433614935599
ACH-000711,-0.4921409895812389
ACH-000713,-0.4815921640473511
ACH-000714,-0.4102004706209916
ACH-000718,-0.5766376923643474
ACH-000720,-0.5810269783449044
ACH-000721,-0.5933776964062245
ACH-000724,-0.33945270837864466
ACH-000725,-0.6459234937814021
ACH-000732,-0.5803294856150231
ACH-000734,-0.39695104951279664
ACH-000735,-0.4839820016028891
ACH-000736,-0.6805465303206334
ACH-000738,-0.5816095020036873
ACH-000746,-0.4688917106035221
ACH-000747,-0.4834590135372848
ACH-000748,-0.4761777235385386
ACH-000753,-0.4484338123022171
ACH-000756,-0.34976749862310513
ACH-000757,-0.3409887268787172
ACH-000758,-0.6668436685977511
ACH-000760,-0.5700167621674981
ACH-000762,-0.39876196119868457
ACH-000763,-0.5140888946965242
ACH-000764,-0.6844990603177024
ACH-000765,-0.4781162698871184
ACH-000766,-0.7091208164703402
ACH-000767,-0.7962795963081031
ACH-000768,-0.4416694833491087
ACH-000769,-0.4266690104954667
ACH-000770,-0.4070479784026085
ACH-000771,-0.5229011384141906
ACH-000773,-0.4984715066191714
ACH-000776,-0.3261672976692962
ACH-000777,-0.4759687915238818
ACH-000778,-0.6515918182499896
ACH-000781,-0.5143317069836604
ACH-000782,-0.3172041711777246
ACH-000783,-0.7174215582341146
ACH-000784,-0.5511114918097411
ACH-000785,-0.7082084768894555
ACH-000787,-0.4757464192398076
ACH-000788,-0.4874437445305994
ACH-000791,-0.7557518855722687
ACH-000792,-0.4943538557633481
ACH-000794,-0.6543030674074871
ACH-000796,-0.6032005188561254
ACH-000798,-0.4229239945628536
ACH-000799,-0.5323438078306553
ACH-000800,-0.650850518149467
ACH-000802,-0.4123591558622608
ACH-000804,-0.8393754200417198
ACH-000805,-0.4621475086285855
ACH-000809,-0.5347431044719123
ACH-000810,-0.5853264357664133
ACH-000811,-0.6425295833069218
ACH-000817,-0.5645986407554097
ACH-000819,-0.3290766000633137
ACH-000820,-0.5601353310558136
ACH-000821,-0.4656957149277206
ACH-000822,-0.5964593176599139
ACH-000823,-0.35837613708354665
ACH-000824,-0.5796288909582099
ACH-000827,-0.4558033933296927
ACH-000829,-0.5370464039305847
ACH-000831,-0.4121208435086245
ACH-000832,-0.4840304614133541
ACH-000833,-0.5305486722072029
ACH-000834,-0.5660470079023604
ACH-000835,-0.508058111825274
ACH-000836,-0.5663213174168885
ACH-000837,-0.478362299582439
ACH-000838,-0.4968014561544364
ACH-000839,-0.6498729537979423
ACH-000840,-0.4502858845161489
ACH-000841,-0.619974225843379
ACH-000843,-0.4693156295132048
ACH-000846,-0.5585132513930867
ACH-000847,-0.5275809943247589
ACH-000848,-0.3787566943865153
ACH-000849,-0.5884294186353728
ACH-000851,-0.4523224411692805
ACH-000855,-0.5103309224089293
ACH-000856,-0.3891243872940625
ACH-000858,-0.5714813345090637
ACH-000859,-0.4615607784388709
ACH-000861,-0.2894964749363549
ACH-000862,-0.5899304168271072
ACH-000865,-0.4544240523723965
ACH-000866,-0.5858472540552364
ACH-000867,-0.6407071736860107
ACH-000869,-0.5489576732695843
ACH-000872,-0.6519026779779306
ACH-000873,-0.4823688467973877
ACH-000876,-0.5380250748056575
ACH-000878,-0.3168152928210147
ACH-000880,-0.4471157634094336
ACH-000881,-0.3952094467015692
ACH-000882,-0.3159482760926904
ACH-000884,-0.5934958655765962
ACH-000885,-0.5286681903916113
ACH-000887,-0.6141911447677654
ACH-000889,-0.4297501640442321
ACH-000896,-0.4116769643025088
ACH-000898,-0.5081842134311856
ACH-000900,-0.6431591373317178
ACH-000901,-0.5661615864529079
ACH-000905,-0.4669077287815366
ACH-000906,-0.4776324806832082
ACH-000907,-0.5359238288332169
ACH-000910,-0.5225702920323203
ACH-000911,-0.5485668889341928
ACH-000912,-0.5673308993953593
ACH-000913,-0.4399698548340229
ACH-000915,-0.5612320491923284
ACH-000916,-0.43229136580670174
ACH-000917,-0.4779417918852407
ACH-000920,-0.7107290992294697
ACH-000921,-0.4652386951206223
ACH-000924,-0.4536469547662572
ACH-000926,-0.4936410966576967
ACH-000928,-0.6353591284609492
ACH-000929,-0.573108562779869
ACH-000932,-0.5131228782758033
ACH-000935,-0.6245596736394012
ACH-000936,-0.4275954971034264
ACH-000937,-0.7281369298210908
ACH-000938,-0.6095913507123483
ACH-000939,-0.4603895412088037
ACH-000941,-0.4727588179891922
ACH-000943,-0.43322641898702297
ACH-000946,-0.4197864648005723
ACH-000947,-0.4850235986266673
ACH-000948,-0.4140900404463507
ACH-000950,-0.4435808486809144
ACH-000953,-0.6777840917132205
ACH-000954,-0.3823838901449835
ACH-000957,-0.5389953820331438
ACH-000958,-0.7865004668866244
ACH-000960,-0.7257345153917582
ACH-000963,-0.4955677987535426
ACH-000968,-0.4836488914904109
ACH-000969,-0.5023585487156845
ACH-000972,-0.8781913979043373
ACH-000973,-0.5789045426753264
ACH-000974,-0.5582782764884883
ACH-000978,-0.5145272109398363
ACH-000984,-0.6163746147038921
ACH-000986,-0.6359754114145345
ACH-000988,-0.4603934966063333
ACH-000993,-0.3978716210227687
ACH-000994,-0.6039006429990945
ACH-000996,-0.6501790265003811
ACH-001001,-0.5638302943244781
ACH-001020,-0.7294667024007221
ACH-001028,-0.6576992171355763
ACH-001031,-0.4586451296963207
ACH-001038,-0.5400887043829855
ACH-001048,-0.5056243388766974
ACH-001050,-0.5351365604136586
ACH-001053,-0.5876189177309165
ACH-001054,-0.4626458990789081
ACH-001061,-0.4102823762829381
ACH-001067,-0.6487607954987821
ACH-001075,-0.7391743609226641
ACH-001096,-0.4735174028931957
ACH-001111,-0.4040355572439605
ACH-001119,-0.3723165260663952
ACH-001128,-0.5528792379603468
ACH-001134,-0.3618828855395131
ACH-001151,-0.5345200942160094
ACH-001163,-0.6058471944089295
ACH-001164,-0.5646856171986476
ACH-001183,-0.6175732778052858
ACH-001192,-0.5285093381207432
ACH-001193,-0.8312036611312336
ACH-001196,-0.3017254787316164
ACH-001197,-0.4873064855646954
ACH-001205,-0.5032844581012077
ACH-001211,-0.4723973797674078
ACH-001212,-0.449788792780016
ACH-001228,-0.6017043089332865
ACH-001232,-0.6866959512650442
ACH-001239,-0.5879593768469481
ACH-001270,-0.5366221500439278
ACH-001274,-0.41063376817050345
ACH-001275,-0.4639158730417952
ACH-001277,-0.4766815490754834
ACH-001278,-0.5513737457027865
ACH-001280,-0.6237643467350911
ACH-001283,-0.4969885573430648
ACH-001289,-0.4043077811658726
ACH-001300,-0.5194999173956137
ACH-001301,-0.5104324969585701
ACH-001302,-0.6334748569463959
ACH-001306,-0.4920589134539565
ACH-001318,-0.5354969220028327
ACH-001322,-0.4763614546501053
ACH-001328,-0.5911477577176181
ACH-001332,-0.5750620420071305
ACH-001336,-0.4818276332538329
ACH-001346,-0.531066133531244
ACH-001353,-0.6415066686050706
ACH-001354,-0.6379890826749228
ACH-001367,-0.6156519438520841
ACH-001368,-0.6343603958833466
ACH-001374,-0.6435540759920283
ACH-001377,-0.5301547105672907
ACH-001380,-0.4527053375445665
ACH-001391,-0.6061483611363017
ACH-001408,-0.4963928866651703
ACH-001430,-0.6519986829825476
ACH-001431,-0.5184087621304493
ACH-001450,-0.6394745399704331
ACH-001496,-0.5517751687202032
ACH-001500,-0.4170758566906591
ACH-001523,-0.5677282815540682
ACH-001532,-0.36854466306477424
ACH-001550,-0.4999787826677829
ACH-001552,-0.624945097030446
ACH-001554,-0.4872228201211118
ACH-001654,-0.5823949299096743
ACH-001735,-0.5219839544290917
ACH-001736,-0.7380392794238395
ACH-001737,-0.8351520134412009
ACH-001740,-0.4270073132781797
ACH-001745,-0.3863847290303408
ACH-001765,-0.579583302478321
