,SGCE (8910)
ACH-000304,-0.2143635141325486
ACH-000307,-0.3813781251741141
ACH-000308,-0.30809311673902906
ACH-000310,-0.284730595078386
ACH-000311,-0.33937385415692223
ACH-000312,-0.25307194698038954
ACH-000315,-0.1461346791829018
ACH-000316,-0.362264020399609
ACH-000317,-0.3582106366031774
ACH-000318,-0.4718479424219149
ACH-000319,-0.3615790148148677
ACH-000320,-0.4058920399876696
ACH-000322,-0.2275214933912187
ACH-000323,-0.2667955017403936
ACH-000324,-0.28854100109734965
ACH-000329,-0.22895291286356664
ACH-000330,-0.0698434083314781
ACH-000331,-0.2414818870814854
ACH-000332,-0.2807838634304554
ACH-000334,-0.2763985418320469
ACH-000335,-0.3928645307314739
ACH-000336,-0.1815662425531743
ACH-000337,-0.415894544884626
ACH-000338,0.05325479887436352
ACH-000339,-0.33715910929415865
ACH-000341,-0.11792392580600206
ACH-000348,-0.2436990131206219
ACH-000350,-0.20973270175446893
ACH-000352,-0.18084467261779846
ACH-000356,-0.4655031091765377
ACH-000361,-0.4204234181281452
ACH-000362,-0.3661340322592972
ACH-000363,-0.2624794020218039
ACH-000364,-0.5408121996995068
ACH-000365,-0.24546085126910624
ACH-000366,-0.1660668107409013
ACH-000368,-0.3621108534015782
ACH-000374,-0.4375468296666561
ACH-000375,-0.2409359752316105
ACH-000376,-0.3511974514528932
ACH-000381,-0.3202264451734097
ACH-000383,-0.3006475949726299
ACH-000387,-0.2451755678441378
ACH-000389,-0.26174050484375005
ACH-000390,-0.3428871416377495
ACH-000393,-0.2975894197110195
ACH-000395,-0.4289919106136689
ACH-000396,-0.12621360843490295
ACH-000397,-0.09040657271096984
ACH-000401,-0.6488387314871557
ACH-000402,-0.20333863263252333
ACH-000403,-0.2450404077598172
ACH-000404,0.0995429672047651
ACH-000406,-0.2132458341982906
ACH-000407,-0.2021571247795304
ACH-000408,-0.33327819285418314
ACH-000410,-0.3646735116583309
ACH-000411,-0.3986785866829581
ACH-000414,-0.4430507450465192
ACH-000415,-0.4386877308423844
ACH-000416,-0.25668796556631746
ACH-000420,-0.5174028760359068
ACH-000421,-0.42338023382939627
ACH-000424,-0.2474732206304888
ACH-000425,-0.24968936006179265
ACH-000426,-0.15919203016823213
ACH-000427,-0.3613844015288489
ACH-000433,-0.23797833738700155
ACH-000435,0.051709846180981116
ACH-000436,-0.3153452437361919
ACH-000444,-0.4266923163896856
ACH-000445,-0.10089337376606523
ACH-000448,-0.3831785312919522
ACH-000450,-0.4896331177131292
ACH-000452,-0.3624790021909764
ACH-000454,-0.2390094469785796
ACH-000458,-0.2264157750986181
ACH-000459,0.0017899047256795626
ACH-000460,-0.2873831334095258
ACH-000461,-0.2256192031316792
ACH-000463,-0.3914518929800475
ACH-000464,-0.2555578291269488
ACH-000466,-0.38964913383774
ACH-000467,-0.27157382278960324
ACH-000468,-0.23028782265377104
ACH-000469,-0.3641347704984325
ACH-000470,-0.260213037104133
ACH-000471,-0.3392309084399015
ACH-000472,-0.3574238761712437
ACH-000473,-0.5118287063956003
ACH-000475,-0.34508671182091216
ACH-000476,-0.2519494996260403
ACH-000477,-0.3055349168673583
ACH-000479,-0.4218089148611013
ACH-000480,-0.44987589138372414
ACH-000481,-0.5126336985571065
ACH-000483,-0.35380830328428936
ACH-000484,0.08551508709939544
ACH-000485,-0.3453605757319769
ACH-000486,-0.34534540560582144
ACH-000487,-0.3655518700660601
ACH-000488,-0.43791987861326415
ACH-000490,-0.40054331379592173
ACH-000491,-0.4661963799362381
ACH-000495,-0.5095560730603432
ACH-000496,-0.2745833542389308
ACH-000499,-0.3829471715218045
ACH-000500,-0.7438376721519065
ACH-000502,-0.3302614964234739
ACH-000503,-0.026646918969275745
ACH-000505,-0.2039849766015732
ACH-000507,-0.20571996791813896
ACH-000510,-0.3189759689536568
ACH-000511,-0.31362511522902103
ACH-000512,-0.5773748229588236
ACH-000516,-0.190763137389706
ACH-000517,-0.22063988999065384
ACH-000518,-0.4581309891338349
ACH-000520,-0.3946043784733818
ACH-000521,-0.2708870799270595
ACH-000522,-0.3598605711709555
ACH-000524,-0.2415556545713504
ACH-000527,-0.3170190587490892
ACH-000528,-0.2319592378867579
ACH-000537,-0.07504229119882004
ACH-000541,-0.360955096219542
ACH-000542,-0.4541135852250448
ACH-000544,-0.2548917918910774
ACH-000545,-0.4747623490374991
ACH-000547,-0.5700121110903801
ACH-000548,-0.43392624793905904
ACH-000549,-0.4130195926799812
ACH-000550,-0.28729245732013764
ACH-000552,-0.3230991604454066
ACH-000556,-0.13100478040124894
ACH-000557,-0.29018416088746063
ACH-000569,-0.23479432202845604
ACH-000570,-0.3403431243214276
ACH-000571,-0.3772349674386425
ACH-000573,-0.3466685053282661
ACH-000576,-0.12196404935761017
ACH-000579,-0.2573134063792664
ACH-000580,-0.30783705873793704
ACH-000584,-0.241854697682368
ACH-000585,-0.3189620763059211
ACH-000588,-0.24988471595920386
ACH-000589,-0.3172675673851064
ACH-000591,-0.2665003422425249
ACH-000593,-0.2406110063401107
ACH-000600,-0.33096327517436164
ACH-000601,-0.3576956482319359
ACH-000605,-0.5161650148650067
ACH-000606,-0.32742446094429883
ACH-000608,-0.3397127129596991
ACH-000614,-0.4065941154442332
ACH-000616,-0.3301190270901199
ACH-000618,-0.2544114864533086
ACH-000619,-0.3311037748603921
ACH-000620,-0.2912946323594047
ACH-000621,-0.3108136409915903
ACH-000622,-0.5501331006169194
ACH-000623,-0.3411652301474215
ACH-000624,-0.3291172161892632
ACH-000627,-0.2775133794319074
ACH-000630,-0.3205735136087384
ACH-000631,-0.22527387011775085
ACH-000632,-0.3565650812253383
ACH-000633,-0.3586510968661624
ACH-000637,-0.20617829482463465
ACH-000638,-0.21026181600207802
ACH-000646,-0.32588265402877703
ACH-000647,-0.23751204515548474
ACH-000648,-0.4532667584072628
ACH-000649,-0.27027329259074434
ACH-000651,-0.1306438834693391
ACH-000652,-0.3150503924931729
ACH-000653,-0.3610738745771545
ACH-000657,-0.3361189844526734
ACH-000658,-0.2797219260103076
ACH-000661,-0.3601347151248225
ACH-000662,-0.24201712253711136
ACH-000663,-0.10642067855905912
ACH-000665,-0.2821374212133124
ACH-000671,-0.2897582197590589
ACH-000672,-0.6296554265736689
ACH-000673,-0.4044165695962479
ACH-000676,-0.4353775792906589
ACH-000677,-0.3938129396671381
ACH-000681,-0.2592199305096497
ACH-000683,-0.32327919237847497
ACH-000684,-0.4309515373983504
ACH-000688,-0.2069628135960053
ACH-000693,-0.3077720664091679
ACH-000694,-0.2705483239889245
ACH-000695,-0.17822678395240546
ACH-000696,-0.3977875961692321
ACH-000697,-0.4322349251493349
ACH-000699,-0.2505860984363596
ACH-000701,-0.4180760062849194
ACH-000706,-0.1340569295915474
ACH-000711,-0.3437882075060772
ACH-000713,-0.3063400521654437
ACH-000714,-0.20031521148575385
ACH-000718,-0.3980088969673281
ACH-000720,-0.24823363405708795
ACH-000721,-0.11730939717952595
ACH-000724,-0.08566034580586071
ACH-000725,-0.3043336810411722
ACH-000732,0.2570192365218858
ACH-000734,-0.3375078739444156
ACH-000735,-0.4637416034771799
ACH-000736,-0.2335788534529356
ACH-000738,-0.3551817895322277
ACH-000746,-0.4855983721719941
ACH-000747,-0.1950099505118738
ACH-000748,-0.3387268609693891
ACH-000753,-0.421426664344142
ACH-000756,-0.05180182709471239
ACH-000757,-0.3079997726551859
ACH-000758,-0.4919636748715561
ACH-000760,-0.3453801479445367
ACH-000762,-0.30973305242065435
ACH-000763,-0.06397569936902607
ACH-000764,-0.04382627040951597
ACH-000765,-0.2957069781382059
ACH-000766,-0.3714783420311456
ACH-000767,-0.24423587570482866
ACH-000768,-0.2985199661321841
ACH-000769,-0.28985859909193074
ACH-000770,-0.17878410585673468
ACH-000771,-0.3534759397015263
ACH-000773,-0.2287246073977948
ACH-000776,-0.3371748918761383
ACH-000777,-0.2994479963371471
ACH-000778,-0.09434366004315152
ACH-000781,-0.32032151123858804
ACH-000782,-0.453823879993369
ACH-000783,-0.3620221066125247
ACH-000784,-0.20966579630069127
ACH-000785,-0.40196112060348177
ACH-000787,-0.2641761184734388
ACH-000788,-0.4053958895283776
ACH-000791,-0.3627857529257224
ACH-000792,-0.28207150133248177
ACH-000794,-0.23739004182264495
ACH-000796,-0.2349271111602811
ACH-000798,-0.08896202090891775
ACH-000799,-0.2828120794969949
ACH-000800,-0.4218775501576948
ACH-000802,-0.160106330167757
ACH-000804,-0.047018226815022685
ACH-000805,-0.5582192377096977
ACH-000809,-0.2782501248439708
ACH-000810,-0.5765062997598899
ACH-000811,-0.3468019101124366
ACH-000817,-0.09787658606404394
ACH-000819,-0.1716047189716678
ACH-000820,-0.4908475671960615
ACH-000821,-0.5213490296580214
ACH-000822,-0.2316082934738531
ACH-000823,-0.3373871313022549
ACH-000824,-0.2717376345078673
ACH-000827,-0.2622362119689253
ACH-000829,-0.2701757529383104
ACH-000831,-0.3246346789211288
ACH-000832,-0.4176073663581472
ACH-000833,-0.09113594891276508
ACH-000834,-0.13790003782873395
ACH-000835,-0.23205877890370616
ACH-000836,-0.22403320422071252
ACH-000837,-0.2607894774287646
ACH-000838,-0.15790409952963544
ACH-000839,-0.2422338598222139
ACH-000840,-0.3419475795085833
ACH-000841,-0.4095396435687078
ACH-000843,-0.2971541606899165
ACH-000846,-0.5668050749708486
ACH-000847,-0.13325263713053492
ACH-000848,-0.3823285354198225
ACH-000849,-0.27708341714148405
ACH-000851,-0.20446859051034505
ACH-000855,-0.5317018395521094
ACH-000856,-0.30668187353668674
ACH-000858,-0.2588947941671889
ACH-000859,-0.1471626319005954
ACH-000861,-0.3001503830444179
ACH-000862,-0.2319110142742533
ACH-000865,-0.23686838568906654
ACH-000866,-0.34848036296452106
ACH-000867,-0.27780974748194204
ACH-000869,-0.4812659062873322
ACH-000872,-0.35996077913198643
ACH-000873,-0.07887245955899454
ACH-000876,-0.3599088555838472
ACH-000878,-0.21349033062978434
ACH-000880,-0.15740945498420505
ACH-000881,-0.3530506760053594
ACH-000882,-0.2339114176098169
ACH-000884,-0.3311376416612341
ACH-000885,-0.1952310346466466
ACH-000887,-0.2889519563333974
ACH-000889,-0.22074805978681425
ACH-000896,-0.3495687845606937
ACH-000898,-0.27846393184021223
ACH-000900,-0.3479278178763117
ACH-000901,-0.25878719229760383
ACH-000905,-0.3936170554359131
ACH-000906,-0.3463682997213459
ACH-000907,-0.2676063735106488
ACH-000910,-0.1961465273551887
ACH-000911,-0.27736190130887994
ACH-000912,-0.30460292002754225
ACH-000913,-0.16028975664282172
ACH-000915,-0.3954123694919148
ACH-000916,-0.4375197150322185
ACH-000917,-0.07745379426566466
ACH-000920,-0.4311759202822637
ACH-000921,-0.5774099360406113
ACH-000924,-0.1420576891419589
ACH-000926,-0.2724936605524161
ACH-000928,-0.2100711413680178
ACH-000929,-0.4743116855403032
ACH-000932,-0.3408435555165195
ACH-000935,-0.39967629039768016
ACH-000936,-0.24844120444149384
ACH-000937,-0.35321656387450606
ACH-000938,-0.4478496154101085
ACH-000939,-0.18365906510717334
ACH-000941,-0.5490328159001571
ACH-000943,-0.3846651672554715
ACH-000946,-0.4783097957178292
ACH-000947,-0.3669303720491652
ACH-000948,-0.4054633001430949
ACH-000950,-0.4573549289544209
ACH-000953,-0.19334106027747933
ACH-000954,-0.5009043288382238
ACH-000957,-0.5416411319703758
ACH-000958,-0.04489294701645173
ACH-000960,-0.3260121657450718
ACH-000963,-0.3237188174989325
ACH-000968,-0.10595621145425847
ACH-000969,-0.22790794750088605
ACH-000972,-0.6711942344193377
ACH-000973,-0.1675542621005607
ACH-000974,-0.3805809196932405
ACH-000978,-0.3096164485886337
ACH-000984,-0.24785021970796944
ACH-000986,-0.2673140088648152
ACH-000988,-0.3040170559339553
ACH-000993,-0.23207736281344024
ACH-000994,-0.3293655764871276
ACH-000996,-0.3028842926462082
ACH-001001,-0.5406720411557233
ACH-001020,-0.21127709089458274
ACH-001028,-0.2170317312306514
ACH-001031,-0.3026256029244048
ACH-001038,-0.16518610066064612
ACH-001048,-0.3468312520035628
ACH-001050,-0.2209296148966612
ACH-001053,-0.36233239411349305
ACH-001054,-0.4186247471068577
ACH-001061,-0.2980925208843558
ACH-001067,-0.3116803595646764
ACH-001075,-0.3380621191268236
ACH-001096,-0.13937880003876116
ACH-001111,-0.047133786354998264
ACH-001119,-0.5578328270155941
ACH-001128,-0.5184501508048578
ACH-001134,-0.3750814464853296
ACH-001151,-0.2750102172921829
ACH-001163,-0.20916667038578599
ACH-001164,-0.20882907417037672
ACH-001183,-0.1556333503405192
ACH-001192,-0.2427780884035384
ACH-001193,-0.17506658415135434
ACH-001196,-0.2972022915910659
ACH-001197,-0.41681279344953415
ACH-001205,-0.31246856232828496
ACH-001211,-0.3737775779426809
ACH-001212,-0.457858411490864
ACH-001228,-0.12726228768387007
ACH-001232,-0.10822768188337656
ACH-001239,-0.262666972450363
ACH-001270,-0.36013628072683657
ACH-001274,-0.4607602308484526
ACH-001275,-0.16772429449352388
ACH-001277,-0.5165960077791172
ACH-001278,-0.476747975367953
ACH-001280,-0.2564768523302328
ACH-001283,-0.284559088184192
ACH-001289,-0.2892417800444448
ACH-001300,-0.29445494706938624
ACH-001301,-0.1939756727216716
ACH-001302,-0.4782528062326993
ACH-001306,-0.30693857178088313
ACH-001318,-0.12419337019067472
ACH-001322,-0.3732902282121207
ACH-001328,-0.2508341431413027
ACH-001332,-0.5808752050264475
ACH-001336,-0.40491658614153375
ACH-001346,-0.2361466672136397
ACH-001353,-0.10208461465439643
ACH-001354,-0.2267581077645707
ACH-001367,-0.7666313134955636
ACH-001368,-0.2616304609529981
ACH-001374,-0.2999916630015233
ACH-001377,-0.2222577466014868
ACH-001380,-0.3659926010747057
ACH-001391,-0.4117893036147596
ACH-001408,-0.2662287408083794
ACH-001430,0.07878932451470327
ACH-001431,-0.3819756940147436
ACH-001450,-0.2861466044468016
ACH-001496,-0.4316927431559087
ACH-001500,-0.1885156192585056
ACH-001523,-0.38107425046324506
ACH-001532,-0.4230766821999701
ACH-001550,-0.1995912450148908
ACH-001552,-0.11425802783682122
ACH-001554,-0.2735210419079997
ACH-001654,-0.19305498257372666
ACH-001735,-0.2776034362200033
ACH-001736,-0.4681773127761163
ACH-001737,-0.15511059687789774
ACH-001740,-0.2680108208715294
ACH-001745,-0.16789500439858368
ACH-001765,-0.38907616017500346
