,CDC23 (8697)
ACH-000757,-1.3672379474322054
ACH-000758,-1.3415096535477904
ACH-000760,-1.202112244276193
ACH-000762,-1.1043307020030544
ACH-000763,-1.3154730919449609
ACH-000764,-1.3200056009645853
ACH-000765,-1.183397660474938
ACH-000766,-1.2535693344469092
ACH-000767,-1.2684083503674568
ACH-000768,-1.2059752784221207
ACH-000769,-1.1748337304362224
ACH-000770,-1.339139105776335
ACH-000771,-1.2506353503874683
ACH-000773,-1.1922664265144465
ACH-000776,-1.0485956178804845
ACH-000777,-1.1448759910962834
ACH-000778,-1.4934353055472591
ACH-000781,-1.2502754933766516
ACH-000782,-1.1301131092699943
ACH-000783,-1.068142092876223
ACH-000784,-1.2600818908521572
ACH-000785,-1.2842945559141716
ACH-000787,-1.2455125906907112
ACH-000788,-1.4304061650061834
ACH-000791,-1.4200043719383333
ACH-000792,-1.181019704353412
ACH-000794,-1.1746847792320658
ACH-000796,-1.3931620546316128
ACH-000798,-1.1339213449480137
ACH-000799,-1.3789189808449869
ACH-000800,-1.2523374739625477
ACH-000802,-1.245049531689118
ACH-000804,-1.467931273435627
ACH-000805,-1.4430619691369884
ACH-000809,-1.2077547216186215
ACH-000810,-1.1055943369707537
ACH-000811,-1.2891894956151255
ACH-000817,-1.314108209475882
ACH-000819,-1.1324097576971899
ACH-000820,-1.3374091226524731
ACH-000821,-1.30932874360203
ACH-000822,-1.3432738878941224
ACH-000823,-1.1109701000502286
ACH-000824,-1.314632512699078
ACH-000827,-1.3092088384951834
ACH-000829,-1.2135451326367457
ACH-000831,-1.3414633131450646
ACH-000832,-1.1381363836830876
ACH-000833,-1.1210480706655697
ACH-000834,-1.1502515255243215
ACH-000835,-1.114065224245823
ACH-000836,-1.2826581217681576
ACH-000837,-1.2992053570097566
ACH-000838,-1.1262440601225738
ACH-000839,-1.2669276400780307
ACH-000840,-1.392671050290915
ACH-000841,-1.1979212200091962
ACH-000843,-1.1012112652548345
ACH-000846,-1.5288771180637588
ACH-000847,-1.281103914538032
ACH-000848,-1.138163815917059
ACH-000849,-1.395405163469175
ACH-000851,-1.306169453282913
ACH-000855,-1.2002226335321895
ACH-000856,-1.2814529731013722
ACH-000858,-1.4304160052581683
ACH-000859,-1.2478371822477503
ACH-000861,-1.3472252460449299
ACH-000862,-1.1297980078053955
ACH-000865,-1.292001766912538
ACH-000866,-1.2378735752925607
ACH-000867,-1.1721370352581408
ACH-000869,-1.389818413846993
ACH-000872,-1.5064080713113963
ACH-000873,-1.3691198500189763
ACH-000876,-1.3322602409078896
ACH-000878,-1.417911165446449
ACH-000880,-1.0926450305004929
ACH-000881,-1.1725917280427334
ACH-000882,-1.3634993911127564
ACH-000884,-1.5848736261359375
ACH-000885,-1.236700718402404
ACH-000887,-1.3097974865575808
ACH-000889,-1.0700098650240353
ACH-000896,-1.4718776644444531
ACH-000898,-1.0788075295056458
ACH-000900,-1.189171069571488
ACH-000901,-1.373269454711427
ACH-000905,-1.3693612416734406
ACH-000906,-1.2214886878298383
ACH-000907,-1.2862005261612603
ACH-000910,-1.0746167174263208
ACH-000911,-1.1707247695951462
ACH-000912,-1.2853716490495826
ACH-000913,-1.252369084903537
ACH-000915,-1.1915824626831886
ACH-000916,-1.2518305902153035
ACH-000917,-1.0932224632588332
ACH-000920,-1.3575269476759728
ACH-000921,-1.4112600554944386
ACH-000924,-1.2272184775707258
ACH-000926,-1.3178468358982922
ACH-000928,-1.2895907037234255
ACH-000929,-1.2199877906709136
ACH-000932,-1.1086484810491122
ACH-000935,-1.2382894115341971
ACH-000936,-1.2288816013127346
ACH-000937,-1.317521463826718
ACH-000938,-1.1873720499489628
ACH-000939,-1.6644271416407208
ACH-000941,-1.6577821072200782
ACH-000943,-1.3575547219869313
ACH-000946,-1.2892754160538429
ACH-000947,-1.2805020261877391
ACH-000948,-1.2169237204428625
ACH-000950,-1.2689359140272556
ACH-000953,-1.4070523638823245
ACH-000954,-0.9834074265097832
ACH-000957,-1.2405060855513272
ACH-000958,-1.1705296842494122
ACH-000960,-1.3558490821736802
ACH-000963,-1.368697318383825
ACH-000968,-1.1300728021001578
ACH-000969,-1.1494664000078292
ACH-000972,-1.0606068739555994
ACH-000973,-1.2652755206807698
ACH-000974,-1.0009295398969815
ACH-000978,-1.708029742377776
ACH-000984,-1.0821704074375178
ACH-000986,-1.33077716968801
ACH-000988,-1.5378768711396666
ACH-000993,-1.2248598582478432
ACH-000994,-1.31641825545695
ACH-000996,-1.3379638300455248
ACH-001001,-1.3877086933203078
ACH-001020,-1.1850043922598703
ACH-001028,-1.3103142687275795
ACH-001031,-1.3277420812805516
ACH-001038,-1.5134533562382515
ACH-001048,-1.2408861307044692
ACH-001050,-1.2422132587274886
ACH-001053,-1.3747864501628548
ACH-001054,-1.3615868088192853
ACH-001061,-1.075840633162458
ACH-001067,-1.3163367922127367
ACH-001075,-1.2000069371590445
ACH-001096,-1.2106745245265709
ACH-001111,-1.3252753217531799
ACH-001119,-1.3776125210394958
ACH-001128,-1.3659336308995718
ACH-001134,-1.2540369140873016
ACH-001151,-1.1167419576041449
ACH-001163,-1.3727042758764565
ACH-001164,-1.1381823393394783
ACH-001183,-1.1575980853004175
ACH-001192,-1.49413730567513
ACH-001193,-1.3881137254893017
ACH-001196,-1.5320229626652266
ACH-001197,-1.4217846123899875
ACH-001205,-1.199983668570165
ACH-001211,-1.1859584134949206
ACH-001212,-1.2403328938969422
ACH-001228,-1.0449875347938251
ACH-001232,-1.1336860815311272
ACH-001239,-1.4227522645270707
ACH-001270,-1.306786220467908
ACH-001274,-1.2226816888464362
ACH-001275,-1.0603923997953275
ACH-001277,-1.2196579814912314
ACH-001278,-1.3786559390051651
ACH-001280,-1.291319786600704
ACH-001283,-1.2459973720106279
ACH-001289,-1.2206552187771536
ACH-001300,-1.4038282180944979
ACH-001301,-1.4040110166075994
ACH-001302,-1.197080999323618
ACH-001306,-1.3207002677512614
ACH-001318,-1.3499056142941508
ACH-001322,-1.3456780969464233
ACH-001328,-1.2269840739195523
ACH-001332,-1.0725257296999369
ACH-001336,-1.4170091333291033
ACH-001346,-1.2074537000738523
ACH-001353,-1.2947730745758437
ACH-001354,-1.6768429921291867
ACH-001367,-1.1516603111699866
ACH-001368,-1.3484413568482083
ACH-001374,-1.0776676769949518
ACH-001377,-1.25211034411367
ACH-001380,-1.1734627339145236
ACH-001391,-1.3688360047410606
ACH-001408,-1.2619375198568834
ACH-001430,-1.3517538439191636
ACH-001431,-1.238814146800047
ACH-001450,-1.1594054820635595
ACH-001496,-1.3827260374289645
ACH-001500,-1.3648669758755232
ACH-001523,-1.3924268109672508
ACH-001532,-1.272104084949122
ACH-001550,-1.3981747432990876
ACH-001552,-1.570845567479095
ACH-001554,-1.2863046886376466
ACH-001654,-1.2370848868457611
ACH-001735,-1.3125498858180082
ACH-001736,-1.1876134393545539
ACH-001737,-1.13576546555602
ACH-001740,-1.3774149921991214
ACH-001745,-1.381486119355052
ACH-001765,-1.420483544326512
