,MYO1F (4542)
ACH-001050,-0.09182744840508786
ACH-001053,-0.15751159897317113
ACH-001054,-0.12736328290916035
ACH-001061,-0.08058452857316879
ACH-001067,-0.1904604804020562
ACH-001075,-0.08542270470516765
ACH-001096,-0.2078099113876191
ACH-001111,-0.27500260515793434
ACH-001119,-0.10772365722837578
ACH-001128,0.10116087274523017
ACH-001134,-0.015564697181127341
ACH-001151,-0.08180119405112317
ACH-001163,-0.04758719072823761
ACH-001164,0.15593976217316996
ACH-001183,-0.05266932877408336
ACH-001192,-0.07845190579006077
ACH-001193,-0.19454848796923213
ACH-001196,-0.17614272857750893
ACH-001197,0.02571250795007044
ACH-001205,-0.20634028582111846
ACH-001211,-0.09373350344053122
ACH-001212,-0.2835994726477901
ACH-001228,-0.14828064953061418
ACH-001232,0.006154146119503485
ACH-001239,-0.12240932563899233
ACH-001270,-0.10149656603902096
ACH-001274,-0.02395500684737378
ACH-001275,-0.10383347024119556
ACH-001277,0.12886022125175187
ACH-001278,-0.04577816146235679
ACH-001280,-0.08308281310497828
ACH-001283,-0.09506262272486116
ACH-001289,-0.21567777234044547
ACH-001300,-0.2939386221718113
ACH-001301,-0.021557540200632542
ACH-001302,-0.1558270553369958
ACH-001306,-0.24179497616584386
ACH-001318,-0.14248433427735346
ACH-001322,-0.07045923330341733
ACH-001328,-0.09071653461044103
ACH-001332,-0.07656139164646868
ACH-001336,-0.009639803565837471
ACH-001346,-0.17210326959419525
ACH-001353,-0.15352373727609567
ACH-001354,0.2043458710003164
ACH-001367,-0.049264018971528316
ACH-001368,0.005926108244171585
ACH-001374,-0.036389073602880524
ACH-001377,-0.1540271762108063
ACH-001380,-0.17321744067961026
ACH-001391,-0.2795724337609799
ACH-001408,-0.06062567506252145
ACH-001430,-0.21059954790134935
ACH-001431,-0.1514593689972142
ACH-001450,0.02014740488120218
ACH-001496,-0.1181787417354175
ACH-001500,-0.11098472980853298
ACH-001523,-0.0994129222190106
ACH-001532,-0.040308572189079836
ACH-001550,-0.08681846856405775
ACH-001552,-0.23344422261000114
ACH-001554,-0.1411984996546289
ACH-001654,-0.1732223344001968
ACH-001735,-0.28019373683355353
ACH-001736,-0.13274261049209818
ACH-001737,-0.25141126408783765
ACH-001740,0.0025669180665732613
ACH-001745,-0.13753979073286174
ACH-001765,-0.2094750423205589
