,CORO1A (11151)
ACH-000408,0.0699882058310885
ACH-000410,-0.0012120633507544131
ACH-000411,0.06429238992268048
ACH-000414,-0.11190902794395967
ACH-000415,-0.12467581774672935
ACH-000416,-0.08530917149959333
ACH-000420,-0.09465455847620836
ACH-000421,-0.05863077740524855
ACH-000424,0.12948891456968392
ACH-000425,-0.07747637918353406
ACH-000426,0.06249032705962111
ACH-000427,0.08776181040871207
ACH-000433,-0.08078891365082079
ACH-000435,-0.36918871441878376
ACH-000436,-0.4842809377998503
ACH-000444,-0.026441683067655684
ACH-000445,-0.3127432693243764
ACH-000448,-0.0913984164655235
ACH-000450,0.12311966837459493
ACH-000452,-0.12133511238989035
ACH-000454,0.17084651350981536
ACH-000458,-0.10057435602174866
ACH-000459,-0.09954674845991457
ACH-000460,-0.1094887805448458
ACH-000461,-0.2510370394781116
ACH-000463,-0.0855322678878946
ACH-000464,0.011627707513642
ACH-000466,-0.2639771051979643
ACH-000467,-0.019185006852671275
ACH-000468,-0.19642455360630715
ACH-000469,-0.15710983969328368
ACH-000470,0.1199334215291239
ACH-000471,-0.053673898361234235
ACH-000472,-0.08847330599405055
ACH-000473,0.009549736441300631
ACH-000475,-0.0472295245396559
ACH-000476,-0.15490868484110773
ACH-000477,-0.01711417486257259
ACH-000479,-0.028313226624174074
ACH-000480,-0.2902065695820384
ACH-000481,0.012412056163275958
ACH-000483,-0.19833959655869474
ACH-000484,-0.09818041665185542
ACH-000485,-0.2400856094650955
ACH-000486,-0.17924715290474738
ACH-000487,0.005268355824699551
ACH-000488,0.015799692893771797
ACH-000490,-0.04351424548626565
ACH-000491,0.07991346729969848
ACH-000495,-0.24038133288276184
ACH-000496,-0.2157442154651798
ACH-000499,-0.08101847759125831
ACH-000500,-0.7648188857891463
ACH-000502,-0.11253141121780066
ACH-000503,-0.10618043815630723
ACH-000505,-0.08429867953640466
ACH-000507,-0.14192291504782376
ACH-000510,-0.22503954298123152
ACH-000511,-0.13280122400776684
ACH-000512,0.05891661549636507
ACH-000516,-0.1543691901207495
ACH-000517,-0.1018354979687602
ACH-000518,-0.04641121637741597
ACH-000520,-0.10554656628235136
ACH-000521,-0.07245261535974595
ACH-000522,-0.15569571676434316
ACH-000524,-0.10696461282396708
ACH-000527,-0.09996312123510936
ACH-000528,-0.09495094619224596
ACH-000537,-0.11741962400435438
ACH-000541,-0.23613540215179446
ACH-000542,-0.02452392975383087
ACH-000544,-0.20154163616236628
ACH-000545,-0.045875640401252624
ACH-000547,-0.03209143231681684
ACH-000548,-0.17638832550017164
ACH-000549,0.07394613114853242
ACH-000550,0.05446051197726799
ACH-000552,-0.14218991367130193
ACH-000556,-0.14483183515722206
ACH-000557,-0.14747642874521916
ACH-000569,-0.11830877269861068
ACH-000570,0.06925210296900049
ACH-000571,-0.08572854097149292
ACH-000573,-0.10996633189813378
ACH-000576,-0.1443491130670935
ACH-000579,-0.12017540955805395
ACH-000580,-0.04924967362040117
ACH-000584,-0.03869743726860688
ACH-000585,-0.04135915460244115
ACH-000588,-0.03143142119568927
ACH-000589,-0.2009050174062882
ACH-000591,-0.062323393984113726
ACH-000593,-0.014697559816075968
ACH-000600,-0.03520012995952014
ACH-000601,-0.07878419119198328
ACH-000605,-0.1790152761303465
ACH-000606,-0.1588361540818388
ACH-000608,0.0541780291404741
ACH-000614,-0.2442994815569634
ACH-000616,0.05069913144849328
ACH-000618,-0.05282473530065365
ACH-000619,-0.32790819103563423
ACH-000620,0.037403677440415714
ACH-000621,-0.09885440190461554
ACH-000622,-0.19325667184719755
ACH-000623,-0.0886840329339056
ACH-000624,-0.09321351126766267
ACH-000627,0.05490873285981991
ACH-000630,-0.01847031345837028
ACH-000631,0.2546410006843061
ACH-000632,-0.16706974293362534
ACH-000633,-0.09183241998054192
ACH-000637,-0.3284809774645796
ACH-000638,-0.15364468444386498
ACH-000646,-0.15689489174018656
ACH-000647,-0.07688658713836738
ACH-000648,-0.02774261839179461
ACH-000649,-0.12894446409381755
ACH-000651,-0.1097689312073488
ACH-000652,-0.14593310588870326
ACH-000653,0.02573344136471553
ACH-000657,-0.1173983025020092
ACH-000658,0.029121029451691587
ACH-000661,0.10221702211336203
ACH-000662,0.14397247965596313
ACH-000663,-0.19580974222035435
ACH-000665,-0.06473956310526227
ACH-000671,-0.25986494118907466
ACH-000672,-0.17737881797987054
ACH-000673,-0.11140419900995556
ACH-000676,-0.08460233894027737
ACH-000677,-0.18076328291400875
ACH-000681,-0.03497578571972621
ACH-000683,-0.0880324732125726
ACH-000684,-0.2586368575621685
ACH-000688,-0.03131408472940697
ACH-000693,-0.14353202734489795
ACH-000694,-0.08218082971522157
ACH-000695,0.0521988584631769
ACH-000696,-0.07334729327915188
ACH-000697,-0.4817003912348598
ACH-000699,0.014300320030004109
ACH-000701,-0.01801447705244971
ACH-000706,-0.08540148813835331
ACH-000711,-0.07860701416113235
ACH-000713,-0.2855004132311535
ACH-000714,-0.1721786973876092
ACH-000718,-0.13598141908951572
ACH-000720,0.14307871710672393
ACH-000721,-0.1984481520277678
ACH-000724,-0.13264632363444728
ACH-000725,-0.0894943675864602
ACH-000732,-0.1312683938654708
ACH-000734,-0.11362749576284778
ACH-000735,-0.03763635426289075
ACH-000736,-0.14939197810494614
ACH-000738,-0.026494897643091302
ACH-000746,-0.03951338409552119
ACH-000747,-0.14717750470096488
ACH-000748,-0.03237096877861182
ACH-000753,-0.15798263970280296
ACH-000756,-0.27952722642704503
ACH-000757,-0.2645252413062692
ACH-000758,0.0656900239360707
ACH-000760,-0.022232676260892228
ACH-000762,-0.08398421118214007
ACH-000763,-0.15476833647503951
ACH-000764,-0.3081700290989285
ACH-000765,-0.1001185796130298
ACH-000766,-0.14232839556423366
ACH-000767,0.015602925145205228
ACH-000768,-0.02533055446044245
ACH-000769,0.08857660143077742
ACH-000770,-0.1178561237027928
ACH-000771,0.010709298734546829
ACH-000773,-0.07142045833682091
ACH-000776,-0.11466738456807507
ACH-000777,-0.15253365270465138
ACH-000778,-0.13371676031609125
ACH-000781,-0.10884817333391618
ACH-000782,-0.0015216189728482813
ACH-000783,-0.015333084876824981
ACH-000784,-0.10187132480672967
ACH-000785,-0.14575170465493162
ACH-000787,-0.07578359824015081
ACH-000788,-0.08719627151588517
ACH-000791,-0.1355586903271883
ACH-000792,-0.06864496993481904
ACH-000794,-0.14983211419367642
ACH-000796,-0.11953234613887224
ACH-000798,-0.1591553216924528
ACH-000799,-0.1564112018363735
ACH-000800,0.1207866638812881
ACH-000802,-0.06985063401317697
ACH-000804,-0.02749464753804888
ACH-000805,0.024363883555961755
ACH-000809,-0.0641798861061244
ACH-000810,-0.14292303742610396
ACH-000811,-0.04962448586028937
ACH-000817,-0.2078444422319885
ACH-000819,-0.06447302081357957
ACH-000820,-0.6118759140358992
ACH-000821,-0.5056109138289642
ACH-000822,-0.0722394544043476
ACH-000823,-0.12396023639758327
ACH-000824,-0.010107969691005912
ACH-000827,-0.04435031316144356
ACH-000829,-0.6145780351300716
ACH-000831,-0.03632683062407265
ACH-000832,0.0018554579714264898
ACH-000833,-0.025003114377198137
ACH-000834,0.0704113258512131
ACH-000835,-0.09716277087300296
ACH-000836,-0.13653682249651486
ACH-000837,-0.0262565709590027
ACH-000838,-0.3093187878711101
ACH-000839,-0.062334820061296224
ACH-000840,-0.15690579938964186
ACH-000841,-0.16966744461296696
ACH-000843,-0.10536970930134312
ACH-000846,-0.19891100411879256
ACH-000847,-0.04791184154224855
ACH-000848,-0.22511294858385728
ACH-000849,-0.1361883108269248
ACH-000851,0.004539401421980386
ACH-000855,-0.058474107619431774
ACH-000856,-0.1150518885979088
ACH-000858,0.06054387544948884
ACH-000859,-0.28433704890925743
ACH-000861,-0.009100706298282156
ACH-000862,0.01262534653255463
ACH-000865,-0.08663119126342401
ACH-000866,0.026270463258706103
ACH-000867,-0.16306230531400176
ACH-000869,-0.2863647274968331
ACH-000872,-0.2539876442942495
ACH-000873,0.024089533069762786
ACH-000876,-0.2360047893529264
ACH-000878,0.15319587557092118
ACH-000880,-0.17288428020457702
ACH-000881,-0.06360871802159522
ACH-000882,-0.13961611753683428
ACH-000884,-0.06405457378459302
ACH-000885,-0.09424193240282068
ACH-000887,-0.050616369975633485
ACH-000889,-0.15134926786035535
ACH-000896,-0.08819142117776024
ACH-000898,-0.09222465551290307
ACH-000900,-0.2626148714790092
ACH-000901,-0.1576582596093965
ACH-000905,-0.11815329643990165
ACH-000906,-0.030316544206610407
ACH-000907,-0.1797761838889001
ACH-000910,0.008844935305915007
ACH-000911,-0.10656519341478343
ACH-000912,-0.1525917799308914
ACH-000913,-0.17740680481349766
ACH-000915,-0.07609871435093966
ACH-000916,0.016951441503182597
ACH-000917,-0.0545161876048554
ACH-000920,-0.09526477757720636
ACH-000921,0.18190858308066604
ACH-000924,-0.05396173708216368
ACH-000926,-0.015125276681855225
ACH-000928,0.0061603075647457435
ACH-000929,-0.2850889763951201
ACH-000932,0.027346256289040798
ACH-000935,-0.05571813916683626
ACH-000936,-0.28164691005649484
ACH-000937,-0.16035501667729593
ACH-000938,0.024290750654376324
ACH-000939,0.010344300683271829
ACH-000941,-0.09563478979445364
ACH-000943,-0.07409742650732327
ACH-000946,-0.01043154428560134
ACH-000947,-0.04077148817531818
ACH-000948,-0.090072260712373
ACH-000950,0.028418218118401645
ACH-000953,-0.1161939060172648
ACH-000954,-0.07215053815467562
ACH-000957,-0.0406535189477361
ACH-000958,0.15650821258845704
ACH-000960,-0.18523813740419368
ACH-000963,-0.25524530306527504
ACH-000968,0.008708534862823188
ACH-000969,-0.05373401922399556
ACH-000972,-0.33362981328711605
ACH-000973,-0.10186862109382824
ACH-000974,-0.2560136063622646
ACH-000978,0.06018267694731316
ACH-000984,-0.2367430520773309
ACH-000986,-0.10819660576821144
ACH-000988,-0.1257637600870624
ACH-000993,-0.1517617525091881
ACH-000994,-0.08967976242072452
ACH-000996,-0.08645755567332505
ACH-001001,-0.049433067231670014
ACH-001020,0.369654976462724
ACH-001028,-0.005750911678391022
ACH-001031,-0.09358203277475037
ACH-001038,-0.05337188646452637
ACH-001048,0.07440807969343906
ACH-001050,-0.08447443899512815
ACH-001053,-0.09378434141529804
ACH-001054,-0.06681678499800794
ACH-001061,-0.15122052250288875
ACH-001067,-0.1535131232844971
ACH-001075,0.12593173601276247
ACH-001096,-0.059725444635269985
ACH-001111,-0.02457473864536308
ACH-001119,0.1627322481161105
ACH-001128,-0.04070927856799738
ACH-001134,-0.14521741104462904
ACH-001151,-0.14211515319278695
ACH-001163,-0.09172132794529783
ACH-001164,-0.15192499474761864
ACH-001183,0.03188297560455483
ACH-001192,0.022908843314224055
ACH-001193,-0.014581174996597118
ACH-001196,0.0826648116778067
ACH-001197,0.005899704136909188
ACH-001205,-0.00012589374112751856
ACH-001211,-0.14412522317426615
ACH-001212,-0.04697055804442663
ACH-001228,-0.09410912800970027
ACH-001232,-0.152890624209186
ACH-001239,-0.024506184123369797
ACH-001270,0.13290888263945727
ACH-001274,0.005432842859330432
ACH-001275,-0.1425733038454382
ACH-001277,-0.06692783416697175
ACH-001278,0.09855461477308576
ACH-001280,0.003556549460010476
ACH-001283,-0.013236983210963884
ACH-001289,-0.12746388036894452
ACH-001300,-0.057477691395013186
ACH-001301,0.07805214995663995
ACH-001302,-0.10904441075046344
ACH-001306,-0.0664396621523112
ACH-001318,-0.2236678328466012
ACH-001322,-0.16186434039598688
ACH-001328,-0.10305275910001524
ACH-001332,0.06789314158268722
ACH-001336,-0.19051874076072767
ACH-001346,-0.05132806838367061
ACH-001353,-0.16599066685198988
ACH-001354,0.1438345522136996
ACH-001367,0.15424094142326894
ACH-001368,-0.07013343615633717
ACH-001374,-0.4039271289830445
ACH-001377,-0.2057341135783147
ACH-001380,0.0550415393643639
ACH-001391,-0.3624723940147991
ACH-001408,0.042979199769926965
ACH-001430,-0.08517084066433972
ACH-001431,0.0667139037218175
ACH-001450,0.057613017671709586
ACH-001496,-0.03676943500417502
ACH-001500,-0.1682827333406769
ACH-001523,-0.004457438224182261
ACH-001532,-0.05004537869883604
ACH-001550,-0.07541100706806131
ACH-001552,-0.028574810855789213
ACH-001554,-0.07773469525174241
ACH-001654,-0.1518643111743274
ACH-001735,-0.07953588149376327
ACH-001736,0.07135950535042496
ACH-001737,0.00787996752253557
ACH-001740,-0.2525935505414844
ACH-001745,-0.16343556019041833
ACH-001765,-0.02259153027921583
