,EFCC1 (79825)
ACH-000484,-0.36779230759274384
ACH-000485,-0.17182763546532598
ACH-000486,-0.1004714045201661
ACH-000487,0.0014931214481790046
ACH-000488,-0.25665902797374546
ACH-000490,-0.07158155184773311
ACH-000491,-0.39559068005951536
ACH-000495,-0.04020734382099219
ACH-000496,-0.13589295834329895
ACH-000499,-0.1220199983790254
ACH-000500,0.07306262631359492
ACH-000502,-0.1671173116860609
ACH-000503,0.12121744397338087
ACH-000505,-0.0813122576178738
ACH-000507,-0.11574797180806295
ACH-000510,-0.11368727347312707
ACH-000511,-0.22339670339895107
ACH-000512,0.008893692645674082
ACH-000516,-0.024771818638521608
ACH-000517,-0.0933671249874384
ACH-000518,-0.1175910199437298
ACH-000520,-0.09448265846610142
ACH-000521,-0.08243431186344935
ACH-000522,-0.07977407458787382
ACH-000524,-0.14692878222453454
ACH-000527,-0.021326879797280103
ACH-000528,-0.1353088572504449
ACH-000537,-0.3720093422701607
ACH-000541,0.2779034412761332
ACH-000542,-0.18006813483753667
ACH-000544,-0.24271802677764
ACH-000545,-0.13197934530896432
ACH-000547,-0.4446149055961287
ACH-000548,0.03657012987618078
ACH-000549,-0.14932826698255167
ACH-000550,-0.19515895688145898
ACH-000552,-0.02257013765689564
ACH-000556,-0.1779566954482604
ACH-000557,-0.06274575667198712
ACH-000569,0.10899876452810243
ACH-000570,-0.11246237259453404
ACH-000571,-0.16136720256123646
ACH-000573,-0.22853315709500835
ACH-000576,0.03615315827960995
ACH-000579,-0.1549841118386649
ACH-000580,0.052755768309060216
ACH-000584,-0.1224137077180849
ACH-000585,-0.18896530668650527
ACH-000588,-0.16857887022749454
ACH-000589,-0.08294300034540357
ACH-000591,-0.11539371224996915
ACH-000593,-0.1830681992205199
ACH-000600,-0.08501868004206999
ACH-000601,-0.09889424613067307
ACH-000605,-0.4548995068550622
ACH-000606,0.038621548363525535
ACH-000608,-0.22422697400635436
ACH-000614,-0.03727865451752831
ACH-000616,-0.16728096476604332
ACH-000618,-0.17201162027010508
ACH-000619,-0.09420764436520412
ACH-000620,-0.2596175743893814
ACH-000621,-0.11760437666944062
ACH-000622,-0.17221621699268602
ACH-000623,-0.10028206054935727
ACH-000624,-0.09532394155593464
ACH-000627,-0.08256795709149464
ACH-000630,-0.17219772094763666
ACH-000631,0.21992984429697005
ACH-000632,-0.09310663489524723
ACH-000633,-0.09163217648677542
ACH-000637,-0.030752115053774887
ACH-000638,-0.07661590277874518
ACH-000646,-0.06324190821924784
ACH-000647,-0.12501540981224782
ACH-000648,-0.1444544242616691
ACH-000649,-0.13457588855100772
ACH-000651,-0.053284060948908266
ACH-000652,-0.15998026279322325
ACH-000653,0.000375825824129862
ACH-000657,-0.11771972160457833
ACH-000658,-0.11690983152688635
ACH-000661,-0.04802643542072597
ACH-000662,-0.1447904803737288
ACH-000663,-0.06082209564652366
ACH-000665,-0.1320995534998125
ACH-000671,-0.13989966553658514
ACH-000672,-0.3118324692142488
ACH-000673,-0.22326897652620084
ACH-000676,-0.09674245755717592
ACH-000677,-0.15577280756378295
ACH-000681,-0.05850999147716472
ACH-000683,-0.1919012997857772
ACH-000684,0.19292934977519866
ACH-000688,-0.17838558807339305
ACH-000693,-0.17602578041123834
ACH-000694,-0.06757848601771826
ACH-000695,-0.4127421358084604
ACH-000696,-0.07013919922809107
ACH-000697,-0.033361758858958146
ACH-000699,-0.06167943079902837
ACH-000701,-0.1606243992752172
ACH-000706,-0.2463229027202123
ACH-000711,-0.14403974554413762
ACH-000713,-0.05103108420342
ACH-000714,-0.002566563037107897
ACH-000718,-0.05711249794677738
ACH-000720,-0.10890567471021603
ACH-000721,-0.1523912312047732
ACH-000724,-0.03812479037983687
ACH-000725,-0.14883361649600513
ACH-000732,-0.3012207408026488
ACH-000734,-0.05456174469728686
ACH-000735,-0.2242939500028044
ACH-000736,0.008832708762398972
ACH-000738,-0.027124284200742782
ACH-000746,-0.16018425130853772
ACH-000747,-0.1881297913834581
ACH-000748,-0.014184675467496938
ACH-000753,-0.08359897667745224
ACH-000756,-0.04499581968336282
ACH-000757,-0.17660666179513082
ACH-000758,-0.1811807694092591
ACH-000760,-0.09235993721952092
ACH-000762,0.11849878786029153
ACH-000763,-0.1672827670352473
ACH-000764,-0.049087578577031464
ACH-000765,-0.06611478409596666
ACH-000766,0.07934925632840033
ACH-000767,-0.14491262541662195
ACH-000768,-0.17190224900932266
ACH-000769,-0.23941834356992986
ACH-000770,-0.04732978806971815
ACH-000771,0.04166177427799564
ACH-000773,-0.2081680007462957
ACH-000776,0.06601003287227603
ACH-000777,-0.1429460975282942
ACH-000778,-0.061095201150313375
ACH-000781,-0.04386104991368762
ACH-000782,-0.3986537071029276
ACH-000783,-0.12834547998344528
ACH-000784,-0.1887454483133857
ACH-000785,-0.2101608850469341
ACH-000787,-0.11904097335984848
ACH-000788,-0.07497111945918966
ACH-000791,-0.1177336213789883
ACH-000792,-0.11061715913018602
ACH-000794,-0.0910932779886646
ACH-000796,-0.17184563162956748
ACH-000798,-0.03396541276263832
ACH-000799,-0.16503864956043074
ACH-000800,-0.1124227131163336
ACH-000802,-0.10317718526451586
ACH-000804,-0.06282096896664706
ACH-000805,-0.291577873781492
ACH-000809,-0.239870847825844
ACH-000810,0.2632332197764636
ACH-000811,-0.2462361358589465
ACH-000817,-0.22071966169402374
ACH-000819,-0.34417416759010977
ACH-000820,0.2666751342277029
ACH-000821,-0.13686122038341067
ACH-000822,-0.06713699931119653
ACH-000823,-0.09647246732677843
ACH-000824,-0.1574726828648835
ACH-000827,-0.07853562840487173
ACH-000829,-0.03617534254196128
ACH-000831,-0.16873060911267276
ACH-000832,-0.2270896626475389
ACH-000833,-0.01766388966555401
ACH-000834,-0.15529452592682824
ACH-000835,-0.15358959846618028
ACH-000836,-0.15263180986026298
ACH-000837,-0.19672179156391476
ACH-000838,-0.2542849292219919
ACH-000839,-0.2326002659146462
ACH-000840,-0.020820105467143742
ACH-000841,-0.1957558450229504
ACH-000843,-0.2249442042059241
ACH-000846,-0.31799100196672464
ACH-000847,-0.22398707492396372
ACH-000848,-0.017447101752517753
ACH-000849,-0.023177592895510756
ACH-000851,-0.1636939483331469
ACH-000855,-0.0405586947952438
ACH-000856,-0.19465815412902934
ACH-000858,-0.3189084352268159
ACH-000859,-0.3071430990514182
ACH-000861,-0.21877653030746505
ACH-000862,-0.10140118408449264
ACH-000865,-0.07170131917561881
ACH-000866,-0.058314472253713924
ACH-000867,-0.08291180793588875
ACH-000869,-0.13465790165751682
ACH-000872,-0.10663960050019754
ACH-000873,-0.13758339183758306
ACH-000876,-0.28989311968755865
ACH-000878,-0.1897454652865205
ACH-000880,0.0035347720341736407
ACH-000881,-0.1026660236242438
ACH-000882,-0.1954923739909332
ACH-000884,-0.2756749199848225
ACH-000885,-0.17121129533842772
ACH-000887,-0.2419751364900383
ACH-000889,-0.10152133464343677
ACH-000896,-0.1361921201609116
ACH-000898,-0.19089375721079324
ACH-000900,-0.10833903556951308
ACH-000901,-0.14030759970489393
ACH-000905,-0.20522048265295612
ACH-000906,-0.12988301144892864
ACH-000907,-0.2771759297611313
ACH-000910,-0.02004558366991824
ACH-000911,-0.188997564959651
ACH-000912,-0.06718316038536128
ACH-000913,-0.2792745131779883
ACH-000915,-0.03596196495447674
ACH-000916,-0.2544932333103732
ACH-000917,-0.25376677824850874
ACH-000920,-0.06403668470972848
ACH-000921,0.016373499311509672
ACH-000924,-0.16045733398869574
ACH-000926,-0.12099315420108607
ACH-000928,-0.3730254366044051
ACH-000929,-0.04694566858770157
ACH-000932,-0.06373809503305307
ACH-000935,-0.09394108154336976
ACH-000936,-0.2505928571454112
ACH-000937,-0.14297463805708846
ACH-000938,-0.00915962702223399
ACH-000939,-0.15865780416790662
ACH-000941,-0.2161417777385272
ACH-000943,-0.08493536096533601
ACH-000946,-0.0732985784662537
ACH-000947,-0.07223205710551925
ACH-000948,-0.21867355155838572
ACH-000950,0.01268505265131648
ACH-000953,-0.10386302801757266
ACH-000954,-0.2816720902442599
ACH-000957,-0.3235132352573065
ACH-000958,0.18878077156381806
ACH-000960,-0.07002321625364183
ACH-000963,-0.20161915943820305
ACH-000968,-0.14530359454211406
ACH-000969,0.0077254008943133685
ACH-000972,0.027312899347478214
ACH-000973,-0.15955652868672235
ACH-000974,-0.08161728001733135
ACH-000978,0.033297234769350016
ACH-000984,-0.0032176532463069948
ACH-000986,-0.21776611307190746
ACH-000988,-0.07712350586859115
ACH-000993,-0.3761322574292717
ACH-000994,-0.2184670728980388
ACH-000996,-0.2645451447950505
ACH-001001,-0.0030383577803032163
ACH-001020,-0.21489910511566196
ACH-001028,-0.1494918652443158
ACH-001031,-0.12229487211744665
ACH-001038,-0.08952394091903293
ACH-001048,-0.1042207925651215
ACH-001050,-0.3149208983101418
ACH-001053,-0.34441537404264755
ACH-001054,0.040395713455703225
ACH-001061,-0.11675111507991798
ACH-001067,-0.1613218330264289
ACH-001075,-0.0031354401926655647
ACH-001096,-0.18033956305223314
ACH-001111,-0.26894204723297155
ACH-001119,-0.2936026992887358
ACH-001128,-0.1519312677183806
ACH-001134,-0.02973889308030384
ACH-001151,0.02634962781087847
ACH-001163,-0.11569180081178453
ACH-001164,-0.2754425548584325
ACH-001183,0.027571958141734427
ACH-001192,0.13767688809116724
ACH-001193,-0.2834902414503032
ACH-001196,-0.2004915531222912
ACH-001197,-0.09158685576456596
ACH-001205,-0.1461732935266742
ACH-001211,-0.21020737752106908
ACH-001212,-0.4391961009892847
ACH-001228,-0.08283346949299725
ACH-001232,-0.17063644372908213
ACH-001239,-0.13959765887590375
ACH-001270,-0.2499972550385125
ACH-001274,-0.28209862662247903
ACH-001275,-0.1936333311533699
ACH-001277,-0.10416760306761527
ACH-001278,-0.1709221654454446
ACH-001280,-0.11101207720778768
ACH-001283,-0.14951219734622
ACH-001289,-0.13837018700275555
ACH-001300,-0.18421996796648016
ACH-001301,0.0063516437736936575
ACH-001302,-0.05383160598313047
ACH-001306,-0.1814334930473635
ACH-001318,0.010445143997848958
ACH-001322,-0.04551343612859906
ACH-001328,-0.029079873164453995
ACH-001332,-0.08042139700154051
ACH-001336,0.0023593884365936805
ACH-001346,-0.04893317789590672
ACH-001353,-0.13506590070140476
ACH-001354,0.350708178830446
ACH-001367,-0.25224402410348823
ACH-001368,0.008235611172257644
ACH-001374,-0.006104759142722593
ACH-001377,0.01562973075180143
ACH-001380,-0.1604628517881605
ACH-001391,-0.09002158849020853
ACH-001408,-0.14064998800870526
ACH-001430,-0.3137309383001618
ACH-001431,-0.1225169043882063
ACH-001450,0.010441342258777823
ACH-001496,-0.00038105783700309717
ACH-001500,-0.12883151135606594
ACH-001523,-0.1101687821151429
ACH-001532,-0.043845366545688096
ACH-001550,-0.1162827086564561
ACH-001552,-0.22500430323683726
ACH-001554,-0.11407625270972985
ACH-001654,-0.1448649838891562
ACH-001735,-0.17116915967845045
ACH-001736,-0.01928107468871749
ACH-001737,0.11636831185382245
ACH-001740,-0.16620108614845494
ACH-001745,-0.1913233204188949
ACH-001765,-0.14826261060868448
