,EARS2 (124454)
ACH-000169,-0.4884305122122286
ACH-000178,-0.7373980046851744
ACH-000183,-0.8821373905037965
ACH-000188,-0.5535451179381531
ACH-000189,-0.8619344058247125
ACH-000190,-1.0661052753236022
ACH-000198,-0.7460124543063896
ACH-000203,-0.4931229324297456
ACH-000204,-0.4632557220728936
ACH-000206,-0.48126380963585397
ACH-000207,-0.6031725293838645
ACH-000208,-0.7653715085079126
ACH-000210,-0.8310449650339589
ACH-000211,-0.41376859240129604
ACH-000215,-0.6790614062831928
ACH-000221,-1.0976107169932665
ACH-000222,-0.6078862340802879
ACH-000223,-0.6401337976906494
ACH-000226,-0.5021637157924612
ACH-000227,-0.5166400375655003
ACH-000228,-0.4933804523943941
ACH-000231,-0.7650779939110041
ACH-000232,-0.8333109108665309
ACH-000233,-0.6097691641597669
ACH-000234,-0.3986330834385329
ACH-000235,-0.5281227571447049
ACH-000237,-0.2585161420646701
ACH-000238,-0.7311186094799913
ACH-000242,-0.908478038713258
ACH-000243,-0.5425125242937043
ACH-000244,-0.4220184637377882
ACH-000246,-0.6666031556080446
ACH-000248,-1.3582758028720443
ACH-000250,-0.19017665588648694
ACH-000251,-0.5878535237272111
ACH-000252,-0.8771162682393279
ACH-000253,-0.4646613946514421
ACH-000255,-0.6044065584517526
ACH-000256,-0.4051523557833551
ACH-000257,-0.6793418951027892
ACH-000258,-0.4745314109449525
ACH-000259,-0.7729310964040939
ACH-000260,-0.5162455382544021
ACH-000261,-0.5625242757066148
ACH-000262,-0.41788358710979817
ACH-000263,-0.5551202179114888
ACH-000264,-0.4369247430304405
ACH-000265,-0.9097272639246704
ACH-000266,-0.3556542968129681
ACH-000272,-0.2804015477722514
ACH-000274,-0.4845431209192623
ACH-000277,-0.5810106917943253
ACH-000278,-0.24062594312099314
ACH-000279,-1.089779855607521
ACH-000280,-0.4677216870334607
ACH-000281,-0.8674661138813744
ACH-000288,-0.8978129957941503
ACH-000291,-0.5838720634269768
ACH-000293,-0.6974112199630298
ACH-000294,-0.7442326012111733
ACH-000295,-0.7001441920734356
ACH-000296,-0.789090669673409
ACH-000302,-0.5753754819878072
ACH-000304,-0.8810477786273092
ACH-000307,-0.6256198609686351
ACH-000308,-0.4651635303872232
ACH-000310,-0.4301800175951117
ACH-000311,-0.5682727397107039
ACH-000312,-0.7350503339215663
ACH-000315,-0.9121688488501354
ACH-000316,-0.5757384679608585
ACH-000317,-1.1683665084319437
ACH-000318,-0.5035324161902994
ACH-000319,-0.5637254917691527
ACH-000320,-0.6594793036792851
ACH-000322,-0.8861091424152187
ACH-000323,-0.7487678542673735
ACH-000324,-0.5495291862920131
ACH-000329,-0.7186579849364709
ACH-000330,-0.8516965703605017
ACH-000331,-0.4581080114949174
ACH-000332,-0.21356900816638608
ACH-000334,-0.6504608293122448
ACH-000335,-0.8111766884496711
ACH-000336,-0.8187049894228493
ACH-000337,-0.6838738793270871
ACH-000338,-0.8808429435568181
ACH-000339,-0.6904065924911826
ACH-000341,-0.6430752549953167
ACH-000348,-0.5754934090041333
ACH-000350,-0.5863955815664577
ACH-000352,-0.4759716704759744
ACH-000356,-0.7096286200518038
ACH-000361,-0.6356575461976697
ACH-000362,-0.3976120472032485
ACH-000363,-0.5013601880217503
ACH-000364,-0.7677778096415376
ACH-000365,-0.8290176977034958
ACH-000366,-0.4747054343882774
ACH-000368,-0.6137319372612561
ACH-000374,-0.7807856831344173
ACH-000375,-0.7285656858502315
ACH-000376,-0.8910964834515698
ACH-000381,-0.965639270616338
ACH-000383,-0.4430642188517026
ACH-000387,-0.5897431417816069
ACH-000389,-0.4827814996647067
ACH-000390,-0.6952176372353794
ACH-000393,-0.3084605995427334
ACH-000395,-0.3334488635423273
ACH-000396,-1.0257676915805938
ACH-000397,-0.20846070424097404
ACH-000401,-0.65015901334351
ACH-000402,-0.6329868310138185
ACH-000403,-0.4740846216721778
ACH-000404,-1.2246391212464418
ACH-000406,-1.0110191894219935
ACH-000407,-0.7532381325702887
ACH-000408,-0.8796130197871295
ACH-000410,-0.7538822482320395
ACH-000411,-0.2999875378234879
ACH-000414,-0.6945537252321218
ACH-000415,-0.6871384424505005
ACH-000416,-0.41335819431114457
ACH-000420,-0.6337963186534704
ACH-000421,-0.6184547867477023
ACH-000424,-0.7672215637373433
ACH-000425,-0.5894722404904802
ACH-000426,-0.671531405728466
ACH-000427,-0.7723135398330502
ACH-000433,-0.4666343470295115
ACH-000435,-0.5701443201330352
ACH-000436,-0.3274316087556828
ACH-000444,-0.7936016559175116
ACH-000445,-0.6639368594831501
ACH-000448,-0.4171476922352232
ACH-000450,-0.9391216290463872
ACH-000452,-0.4281298220547395
ACH-000454,-1.0366648150343096
ACH-000458,-1.0957308426645198
ACH-000459,-1.2950478251697215
ACH-000460,-0.5889341886491402
ACH-000461,-0.9816852279192309
ACH-000463,-0.4417757230071535
ACH-000464,-0.4703304486894802
ACH-000466,-0.544588978608534
ACH-000467,-1.0204719338604635
ACH-000468,-0.5833298824861621
ACH-000469,-0.8152113097446871
ACH-000470,-0.4727517276272296
ACH-000471,-0.4302470140319706
ACH-000472,-0.6948171311947031
ACH-000473,-0.6969741772518968
ACH-000475,-0.5503187659288279
ACH-000476,-0.6070374168758257
ACH-000477,-0.4974851552092105
ACH-000479,-0.6029785357398191
ACH-000480,-0.8682045192842838
ACH-000481,-0.5415107882154809
ACH-000483,-0.9052762291635621
ACH-000484,-0.5923943061620041
ACH-000485,-0.7231210454625503
ACH-000486,-0.5979299383803617
ACH-000487,-0.864645392089294
ACH-000488,-0.7574367742872458
ACH-000490,-0.611396145021348
ACH-000491,-0.6646193214632574
ACH-000495,-0.499550815651317
ACH-000496,-0.5429540555213971
ACH-000499,-1.076812244023343
ACH-000500,-0.4922304279862829
ACH-000502,-0.3698647166569028
ACH-000503,-0.6748141797123507
ACH-000505,-0.4416085183535413
ACH-000507,-0.9666927823420044
ACH-000510,-0.6958220596062277
ACH-000511,-0.6186722194276271
ACH-000512,-0.91212038360632
ACH-000516,-0.4672217210186053
ACH-000517,-0.3233904894610211
ACH-000518,-0.6118960464077043
ACH-000520,-0.21169612091427764
ACH-000521,-0.5529667130919973
ACH-000522,-0.7194710934073021
ACH-000524,-0.3605743219394248
ACH-000527,-0.4918233083528874
ACH-000528,-1.1744458538698377
ACH-000537,-0.7923047240551095
ACH-000541,-0.2818697971975499
ACH-000542,-0.4020667628012471
ACH-000544,-1.0078750734212316
ACH-000545,-0.8995812779464551
ACH-000547,-0.918727123622902
ACH-000548,-0.6021748510160531
ACH-000549,-0.8085082911589282
ACH-000550,-0.4717752471532027
ACH-000552,-1.0736474861988756
ACH-000556,-0.6886081490282695
ACH-000557,-0.4032805539876593
ACH-000569,-0.3777949136588296
ACH-000570,-0.6070503121465953
ACH-000571,-0.5740867926174376
ACH-000573,-0.7109522080195186
ACH-000576,-0.3666893325394956
ACH-000579,-0.9279039604756406
ACH-000580,-0.4866963769039842
ACH-000584,-0.6657251618882092
ACH-000585,-0.4575470511891957
ACH-000588,-0.7435610193176851
ACH-000589,-0.8133962810525656
ACH-000591,-0.5998339583216034
ACH-000593,-0.6325734454167783
ACH-000600,-0.5478281115309805
ACH-000601,-0.909874974664402
ACH-000605,-0.8426995484606049
ACH-000606,-0.6986364959788622
ACH-000608,-0.5082075596665269
ACH-000614,-1.0661549240111086
ACH-000616,-0.6467481086368121
ACH-000618,-0.8064321986849959
ACH-000619,-0.8142000187645722
ACH-000620,-0.75083262067535
ACH-000621,-0.4255868960570599
ACH-000622,-0.5599211980410993
ACH-000623,-0.42618049320848334
ACH-000624,-0.5469895371234977
ACH-000627,-0.5493796811864868
ACH-000630,-0.9399665263338288
ACH-000631,-0.559494672949194
ACH-000632,-0.692597783867017
ACH-000633,-0.8860922322555705
ACH-000637,-0.9158508328059672
ACH-000638,-0.8413689127421442
ACH-000646,-0.7952614586731178
ACH-000647,-0.6730900014928407
ACH-000648,-0.5562627075533446
ACH-000649,-0.615964035477284
ACH-000651,-1.1369069870129842
ACH-000652,-0.8776628109067569
ACH-000653,-0.7075906862213159
ACH-000657,-0.6439873211028865
ACH-000658,-0.7231381982532581
ACH-000661,-0.6800138246757361
ACH-000662,-0.6751880426904172
ACH-000663,-0.6258987393723318
ACH-000665,-0.3185938316430718
ACH-000671,-1.081826334856156
ACH-000672,-1.3632623590835649
ACH-000673,-0.309739232335048
ACH-000676,-0.8617818728678053
ACH-000677,-1.3073899656763914
ACH-000681,-0.5719971833913853
ACH-000683,-0.6494824581880227
ACH-000684,-0.8939029341757031
ACH-000688,-0.6343097357097408
ACH-000693,-0.8180621043662293
ACH-000694,-1.147778228596959
ACH-000695,-0.4403622382790189
ACH-000696,-0.6718438982106381
ACH-000697,-0.5298694866674152
ACH-000699,-0.5226423905298814
ACH-000701,-0.6019239601980272
ACH-000706,-1.0778699357606232
ACH-000711,-0.5895276964120745
ACH-000713,-0.8278314382625129
ACH-000714,-0.2067629219798952
ACH-000718,-0.5854750770922916
ACH-000720,-0.7448241130677348
ACH-000721,-0.970050693016746
ACH-000724,-0.5069655358541048
ACH-000725,-1.1625015338389124
ACH-000732,-0.7575999918249483
ACH-000734,-1.0700963306225284
ACH-000735,-0.5394892521992201
ACH-000736,-0.5922738736967929
ACH-000738,-1.0320892377580275
ACH-000746,-1.0690224754607462
ACH-000747,-0.8686173507775881
ACH-000748,-0.3305860144167529
ACH-000753,-0.9853244996638656
ACH-000756,-0.4962244774968515
ACH-000757,-0.8831002981049135
ACH-000758,-0.8374419893327802
ACH-000760,-0.7802565019126185
ACH-000762,-0.926026065511424
ACH-000763,-0.6789084324399807
ACH-000764,-0.6847345403310229
ACH-000765,-0.7827725696014406
ACH-000766,-0.5255090176572872
ACH-000767,-0.8235556167507585
ACH-000768,-0.7450639483898837
ACH-000769,-0.6534177956406726
ACH-000770,-0.639781527517699
ACH-000771,-0.7577370771418699
ACH-000773,-0.4242205378674248
ACH-000776,-0.7392903327817549
ACH-000777,-0.850641890023897
ACH-000778,-0.6383309891228381
ACH-000781,-0.6151421744227329
ACH-000782,-0.6188869008646721
ACH-000783,-0.2671416698860935
ACH-000784,-0.995569146639381
ACH-000785,-0.7046333864258151
ACH-000787,-0.6911712370670301
ACH-000788,-0.3674498061813099
ACH-000791,-0.4997212738095049
ACH-000792,-0.3899630840821063
ACH-000794,-0.6755932209945238
ACH-000796,-0.6932202713645539
ACH-000798,-0.5230220413127319
ACH-000799,-0.6416733394471752
ACH-000800,-0.7277687100146389
ACH-000802,-1.0002067973304165
ACH-000804,-0.42519303902717465
ACH-000805,-0.6338473330629639
ACH-000809,-0.6952892253882808
ACH-000810,-0.6851855150323931
ACH-000811,-0.4427460232682103
ACH-000817,-0.6739827418688868
ACH-000819,-0.7001347799199373
ACH-000820,-0.8445962648551221
ACH-000821,-0.5551996562718463
ACH-000822,-0.5496839994043242
ACH-000823,-0.6018581550208992
ACH-000824,-0.22528673874794175
ACH-000827,-0.2749979410033335
ACH-000829,-0.5373040291679171
ACH-000831,-0.9755035510123872
ACH-000832,-1.078315343079819
ACH-000833,-0.8700743553884254
ACH-000834,-0.9718773906913429
ACH-000835,-0.7867134560222259
ACH-000836,-0.8461713218830527
ACH-000837,-0.9230768767987808
ACH-000838,-0.5806326702488549
ACH-000839,-0.5188294795686538
ACH-000840,-0.6787509801739665
ACH-000841,-0.5834751803494195
ACH-000843,-0.7716692743660611
ACH-000846,-0.5859778465387881
ACH-000847,-0.8043477761023454
ACH-000848,-1.1405473373840425
ACH-000849,-0.8175742749850945
ACH-000851,-0.9239490679006421
ACH-000855,-0.9542055404800324
ACH-000856,-0.7644990655655682
ACH-000858,-0.9446077032322304
ACH-000859,-0.5800257323101156
ACH-000861,-0.5690996228592333
ACH-000862,-0.8665231622507407
ACH-000865,-0.8939174580090894
ACH-000866,-0.8742309475292972
ACH-000867,-0.3779352512560952
ACH-000869,-0.7223801520407918
ACH-000872,-0.7964409950101823
ACH-000873,-0.9070260912184136
ACH-000876,-1.0886045147260763
ACH-000878,-0.5638984083076333
ACH-000880,-0.6379741919352467
ACH-000881,-0.5859211425087698
ACH-000882,-0.6992239279530653
ACH-000884,-0.7127340591274935
ACH-000885,-0.994210793583703
ACH-000887,-0.6530276636602922
ACH-000889,-1.2677183290157854
ACH-000896,-0.8589320359791749
ACH-000898,-0.6628780171224933
ACH-000900,-0.6937999392528977
ACH-000901,-0.4949009921300628
ACH-000905,-0.7113872011601223
ACH-000906,-0.7495048582865301
ACH-000907,-0.699312471065381
ACH-000910,-1.0959378648037976
ACH-000911,-0.7462439025958463
ACH-000912,-0.5912317538403741
ACH-000913,-1.0331525682090201
ACH-000915,-1.1867690631868928
ACH-000916,-0.5825196827227218
ACH-000917,-0.7851862515504543
ACH-000920,-0.6734361657441177
ACH-000921,-0.5979948362152997
ACH-000924,-0.9347569558859316
ACH-000926,-0.527948275063117
ACH-000928,-0.5884650436853964
ACH-000929,-0.7103616676595721
ACH-000932,-0.7191199605250702
ACH-000935,-0.8346216529994135
ACH-000936,-1.1122886173625528
ACH-000937,-0.8237558756438407
ACH-000938,-0.7203891248425722
ACH-000939,-0.9947287000181564
ACH-000941,-0.6538135535272549
ACH-000943,-0.7580648986751335
ACH-000946,-0.5975466305800105
ACH-000947,-1.2273880520126088
ACH-000948,-0.8079703359507959
ACH-000950,-0.7734834278967024
ACH-000953,-0.409715844302375
ACH-000954,-1.0256970570411104
ACH-000957,-0.8564469942212922
ACH-000958,-0.6291225342431322
ACH-000960,-0.44448033990044505
ACH-000963,-0.6561278549123137
ACH-000968,-1.0109657370223202
ACH-000969,-1.1393353829163675
ACH-000972,-0.7088409304813227
ACH-000973,-1.1505107198044198
ACH-000974,-0.4557543834124418
ACH-000978,-0.7226615704140347
ACH-000984,-0.6800885012386303
ACH-000986,-0.6496649482857898
ACH-000988,-0.41995353185596107
ACH-000993,-0.3751681640852064
ACH-000994,-1.09792610836171
ACH-000996,-0.3219483706905608
ACH-001001,-1.0183875420441209
ACH-001020,-0.700054824961797
ACH-001028,-0.8411186839885791
ACH-001031,-0.6791887694523816
ACH-001038,-0.7700766967975665
ACH-001048,-0.5292938426970327
ACH-001050,-0.4175877925310595
ACH-001053,-0.716829399365619
ACH-001054,-0.7774710121051589
ACH-001061,-0.7815699279867576
ACH-001067,-0.651585335353464
ACH-001075,-0.5105864972453853
ACH-001096,-0.5419476821333475
ACH-001111,-0.391773254854888
ACH-001119,-0.8165236278928569
ACH-001128,-0.6020025948558031
ACH-001134,-0.6855622850080278
ACH-001151,-0.3470752521834258
ACH-001163,-0.7783081597223723
ACH-001164,-0.8154509351734364
ACH-001183,-0.7061948936858319
ACH-001192,-0.6834435758858955
ACH-001193,-0.9903830959726894
ACH-001196,-0.7338984101644936
ACH-001197,-0.29206523170094817
ACH-001205,-0.451771757421906
ACH-001211,-0.5123351409279584
ACH-001212,-0.4520926290576437
ACH-001228,-0.5491736316651553
ACH-001232,-0.6585779401016659
ACH-001239,-0.8013563556982217
ACH-001270,-0.7787735745769991
ACH-001274,-0.5438168722052569
ACH-001275,-0.739135043337083
ACH-001277,-0.5387034589624528
ACH-001278,-0.9469959509882104
ACH-001280,-0.5786711941855508
ACH-001283,-0.6533761043341558
ACH-001289,-0.5123445219714143
ACH-001300,-0.605667681607494
ACH-001301,-0.31370207703976394
ACH-001302,-0.34725834761666824
ACH-001306,-0.5170751755306144
ACH-001318,-0.9705502478081864
ACH-001322,-0.6778478708773751
ACH-001328,-0.6531601594357073
ACH-001332,-0.9989705695012152
ACH-001336,-0.9877798332551468
ACH-001346,-0.9222263728479764
ACH-001353,-0.2932322383937659
ACH-001354,-0.8240567311466229
ACH-001367,-0.7406381458171385
ACH-001368,-0.8701739844142016
ACH-001374,-0.5097031517926618
ACH-001377,-0.5330844145753665
ACH-001380,-0.7687328666925656
ACH-001391,-0.37157061681081577
ACH-001408,-0.5274881538455539
ACH-001430,-0.5775147031664678
ACH-001431,-0.4154345148387232
ACH-001450,-1.0728391837513431
ACH-001496,-1.1292513381441354
ACH-001500,-0.8586899722398315
ACH-001523,-0.9455725437321248
ACH-001532,-0.4841426379275076
ACH-001550,-0.8156637632640835
ACH-001552,-0.6682323563636478
ACH-001554,-0.7620569130581752
ACH-001654,-0.3947867189030527
ACH-001735,-0.426911719975747
ACH-001736,-0.7238483363348042
ACH-001737,0.006715029605314605
ACH-001740,-0.6785343808996179
ACH-001745,-0.43033638656722106
ACH-001765,-0.6280733947175988
