,TGS1 (96764)
ACH-000374,-0.3860887385592817
ACH-000375,-0.7230159845861014
ACH-000376,-0.574402121756417
ACH-000381,-0.6467894024413923
ACH-000383,-0.5692252765957356
ACH-000387,-0.6034326871339781
ACH-000389,-0.6047421650211069
ACH-000390,-0.8519956782904291
ACH-000393,-0.4299042424231758
ACH-000395,-0.4281914706372394
ACH-000396,-0.8341292505354916
ACH-000397,-0.6904760443026934
ACH-000401,-0.5408041454896737
ACH-000402,-0.7851900700742181
ACH-000403,-0.7225652588606334
ACH-000404,-0.3324270744389169
ACH-000406,-0.4909151379374426
ACH-000407,-0.6044268213835328
ACH-000408,-0.8039561741789222
ACH-000410,-1.0630690948678725
ACH-000411,-0.6216944171865056
ACH-000414,-0.6282610512852527
ACH-000415,-0.8882287482433808
ACH-000416,-0.6745562868986671
ACH-000420,-0.3643106075714273
ACH-000421,-0.5954730782618868
ACH-000424,-0.4277989311515192
ACH-000425,-0.5024733630771381
ACH-000426,-0.7793135419911724
ACH-000427,-0.520984769276272
ACH-000433,-0.4731008230839035
ACH-000435,-0.7316198531507914
ACH-000436,-0.7312330138434879
ACH-000444,-0.7416366054431024
ACH-000445,-0.7161875295840253
ACH-000448,-0.571966529560361
ACH-000450,-0.7703201685189215
ACH-000452,-0.7135915152729636
ACH-000454,-0.4979397449932778
ACH-000458,-0.3664651473988813
ACH-000459,-0.5760651023002262
ACH-000460,-0.6319201472769775
ACH-000461,-0.5119670984735063
ACH-000463,-0.8661006279715777
ACH-000464,-0.6815861657002249
ACH-000466,-0.386649761119598
ACH-000467,-0.8034382211941753
ACH-000468,-0.5666386957931132
ACH-000469,-0.6995654001618422
ACH-000470,-0.6154936718323593
ACH-000471,-0.7349773805574659
ACH-000472,-0.6069542955140518
ACH-000473,-0.6449006438071943
ACH-000475,-0.5766942172281906
ACH-000476,-0.6824671368604932
ACH-000477,-0.6771483662299321
ACH-000479,-0.6970508532823991
ACH-000480,-0.6041133658096115
ACH-000481,-0.9092650273943038
ACH-000483,-0.9179452374718068
ACH-000484,-0.910928946189952
ACH-000485,-0.4544587565932134
ACH-000486,-0.8037978851508706
ACH-000487,-0.3576457124268669
ACH-000488,-0.9267362460479164
ACH-000490,-0.7393973795785298
ACH-000491,-0.6904149725488423
ACH-000495,-0.7555982907994242
ACH-000496,-0.6294088125059006
ACH-000499,-0.7439100218632574
ACH-000500,-0.8297235048552866
ACH-000502,-0.7226562335164591
ACH-000503,-0.8161546082250919
ACH-000505,-0.7418148825777598
ACH-000507,-0.5400422236636031
ACH-000510,-0.5040227068807834
ACH-000511,-0.5906789640861668
ACH-000512,-0.7867765587483059
ACH-000516,-0.4813665865168866
ACH-000517,-0.4132016986459388
ACH-000518,-0.5098105157090533
ACH-000520,-0.3613105782845884
ACH-000521,-0.6011333679755986
ACH-000522,-0.4424552060893064
ACH-000524,-0.6768019680889272
ACH-000527,-0.5511246230001859
ACH-000528,-0.8595153299673298
ACH-000537,-0.8811366158939138
ACH-000541,-0.4948132041437081
ACH-000542,-0.43616858306662143
ACH-000544,-0.5652176742867262
ACH-000545,-0.6153727281165192
ACH-000547,-0.6999292081265515
ACH-000548,-0.4229510869758609
ACH-000549,-0.4637162247442422
ACH-000550,-0.5030892051798946
ACH-000552,-0.8493302964418924
ACH-000556,-0.6246702558681352
ACH-000557,-0.2921394808022784
ACH-000569,-0.7451402174748014
ACH-000570,-0.6064551392996629
ACH-000571,-0.4204447670372857
ACH-000573,-0.6893261965232501
ACH-000576,-0.3724510566170754
ACH-000579,-0.5190374781420976
ACH-000580,-0.5845824864285752
ACH-000584,-0.7360492335546159
ACH-000585,-0.4888169996496133
ACH-000588,-0.9505673398185784
ACH-000589,-0.8268380734174696
ACH-000591,-0.6421052371232759
ACH-000593,-0.7023488815144723
ACH-000600,-0.5139987898646712
ACH-000601,-0.5259794171802672
ACH-000605,-0.3318868189841969
ACH-000606,-0.5300634925824859
ACH-000608,-0.6476896317138183
ACH-000614,-0.4582366051154944
ACH-000616,-0.6827897549776584
ACH-000618,-0.9484966927090436
ACH-000619,-0.5660263441694845
ACH-000620,-0.4761543355591013
ACH-000621,-0.6360995275468341
ACH-000622,-0.6763636946317969
ACH-000623,-0.6523081432568303
ACH-000624,-0.6903120677077393
ACH-000627,-0.4381305710413768
ACH-000630,-0.6675287890838149
ACH-000631,-0.3987156611491805
ACH-000632,-0.6119609786476855
ACH-000633,-0.4578235744853189
ACH-000637,-0.4477148292856435
ACH-000638,-0.6480755937787753
ACH-000646,-0.7090166106558625
ACH-000647,-0.4268251316139382
ACH-000648,-0.5426292232370796
ACH-000649,-0.4910567115565122
ACH-000651,-0.8666066853941665
ACH-000652,-0.55931512809219
ACH-000653,-0.3574727572198977
ACH-000657,-0.728337732987775
ACH-000658,-0.6370160164645129
ACH-000661,-0.5055313017581347
ACH-000662,-0.5885431962461091
ACH-000663,-0.7717420374648103
ACH-000665,-0.5033048139782766
ACH-000671,-0.6907681328111089
ACH-000672,-0.241278462987751
ACH-000673,-0.8715505522436057
ACH-000676,-0.7460162188604794
ACH-000677,-0.5114356517689775
ACH-000681,-0.6321680903607967
ACH-000683,-0.5528445794250965
ACH-000684,-0.6721485902331946
ACH-000688,-0.8532105124333533
ACH-000693,-0.7573096450603282
ACH-000694,-0.6746329155765813
ACH-000695,-0.7337320195996913
ACH-000696,-0.4837418070296989
ACH-000697,-0.5297871902491602
ACH-000699,-0.5237815363984887
ACH-000701,-0.44280808112087605
ACH-000706,-1.0317148019865376
ACH-000711,-0.5779067906668383
ACH-000713,-0.8116534495288563
ACH-000714,-0.5567613037790945
ACH-000718,-0.6170146800314192
ACH-000720,-0.6626058245757763
ACH-000721,-0.4194278340403704
ACH-000724,-0.7226181654331376
ACH-000725,-0.551032981238755
ACH-000732,-0.5482032889341709
ACH-000734,-0.4647511272759146
ACH-000735,-0.3596405944033981
ACH-000736,-0.9638621988877653
ACH-000738,-0.5392019893059862
ACH-000746,-0.7187830481693012
ACH-000747,-0.6783000591543118
ACH-000748,-0.711227880807382
ACH-000753,-0.525041097193392
ACH-000756,-0.35315127639517185
ACH-000757,-0.6814831048926121
ACH-000758,-0.8846250718632658
ACH-000760,-0.6592737417525845
ACH-000762,-0.6513381112487838
ACH-000763,-0.8556840247883195
ACH-000764,-0.5912561627133301
ACH-000765,-0.4136719463461757
ACH-000766,-0.6252848805934842
ACH-000767,-0.6993623939418189
ACH-000768,-0.8505186730242548
ACH-000769,-0.5221503507546993
ACH-000770,-0.6365238295133027
ACH-000771,-0.42389840305784426
ACH-000773,-0.4599706189195962
ACH-000776,-0.5387424731429953
ACH-000777,-0.5204011398042805
ACH-000778,-0.9359269342884726
ACH-000781,-0.6602864791202745
ACH-000782,-0.6784493906825741
ACH-000783,-0.5464930076271338
ACH-000784,-0.7399872299169398
ACH-000785,-0.7440168421527962
ACH-000787,-0.8475202577731104
ACH-000788,-0.4892340475190594
ACH-000791,-0.6616625589527579
ACH-000792,-0.5267839993093429
ACH-000794,-0.3742929570695112
ACH-000796,-0.6145356980541107
ACH-000798,-0.859678751448376
ACH-000799,-0.3832305522090968
ACH-000800,-0.5491021597354104
ACH-000802,-0.7173923381984069
ACH-000804,-0.8374688742296171
ACH-000805,-0.481845685892899
ACH-000809,-0.7636933480418913
ACH-000810,-0.80522467712829
ACH-000811,-0.6800530546281133
ACH-000817,-0.5686459166673381
ACH-000819,-0.8333967967999026
ACH-000820,-0.17491786897888825
ACH-000821,-0.5675713720727346
ACH-000822,-0.6794680342906381
ACH-000823,-0.8086150033886816
ACH-000824,-0.47314788139889896
ACH-000827,-0.6163953469560055
ACH-000829,-0.4827038947462992
ACH-000831,-0.7183308144631046
ACH-000832,-0.5297982841005702
ACH-000833,-0.6786413418164314
ACH-000834,-1.0210803982934649
ACH-000835,-0.7954076762427931
ACH-000836,-0.5171768888158791
ACH-000837,-0.6676754887708602
ACH-000838,-0.5603024074355559
ACH-000839,-0.4977321278321818
ACH-000840,-0.7529675296433704
ACH-000841,-0.5773575740997076
ACH-000843,-0.6838732155619505
ACH-000846,-0.8557640110152189
ACH-000847,-0.5309493879767094
ACH-000848,-1.3797145434620803
ACH-000849,-0.8483065328346504
ACH-000851,-0.453598629686804
ACH-000855,-0.6505380925459959
ACH-000856,-0.3410867084341694
ACH-000858,-0.6960063759774453
ACH-000859,-0.5814846421872544
ACH-000861,-0.5597536930355179
ACH-000862,-0.9249422381510368
ACH-000865,-0.6008793051080662
ACH-000866,-0.6244683641149825
ACH-000867,-1.0859989298167525
ACH-000869,-0.7348967020207141
ACH-000872,-0.6329836608028595
ACH-000873,-0.5469438413501639
ACH-000876,-1.2208596864169206
ACH-000878,-0.5045295916082957
ACH-000880,-0.8729586846151791
ACH-000881,-0.5827416046589012
ACH-000882,-0.6449647207397889
ACH-000884,-0.5202826289394868
ACH-000885,-0.6406337503431146
ACH-000887,-0.5615836871748742
ACH-000889,-0.7392972253726242
ACH-000896,-0.5456042180002976
ACH-000898,-0.7743770232059033
ACH-000900,-0.4511635525306532
ACH-000901,-0.5908436504749929
ACH-000905,-0.694237021866878
ACH-000906,-0.5116078847409785
ACH-000907,-0.7741647681908623
ACH-000910,-0.7289156385205381
ACH-000911,-0.5684273801672585
ACH-000912,-0.874525809307356
ACH-000913,-0.6017404640405719
ACH-000915,-0.5618710563685396
ACH-000916,-0.34151684720051045
ACH-000917,-1.0562271727175
ACH-000920,-0.4411276159151021
ACH-000921,-0.5338413382715976
ACH-000924,-0.7881270730439597
ACH-000926,-0.6890219392905005
ACH-000928,-0.4746564721326499
ACH-000929,-0.7628067315153441
ACH-000932,-0.4621466793350095
ACH-000935,-0.5565027141883608
ACH-000936,-0.6521508327392621
ACH-000937,-0.4716871794847838
ACH-000938,-0.5239914812792221
ACH-000939,-0.7024980121365529
ACH-000941,-0.4599446951666965
ACH-000943,-0.6276275007533665
ACH-000946,-0.5087776535500353
ACH-000947,-0.6744739590496447
ACH-000948,-0.8688462211679132
ACH-000950,-0.4846194315499784
ACH-000953,-0.9138842530304137
ACH-000954,-0.7402529774894937
ACH-000957,-0.6548622249199773
ACH-000958,-0.3939421262745033
ACH-000960,-0.5116724255295736
ACH-000963,-0.5335757738867624
ACH-000968,-0.6049379141571561
ACH-000969,-0.3750586497146656
ACH-000972,-0.6434723522699061
ACH-000973,-0.5395594697668239
ACH-000974,-0.4576556707506396
ACH-000978,-1.1070710837458295
ACH-000984,-0.6960017805243356
ACH-000986,-0.5517596773068044
ACH-000988,-0.8178912883274321
ACH-000993,-0.7851030461474808
ACH-000994,-0.7782313519244746
ACH-000996,-0.8885656502184162
ACH-001001,-0.358237742707305
ACH-001020,-0.5763473368448442
ACH-001028,-0.6126270161273512
ACH-001031,-0.8187929297419538
ACH-001038,-0.6515575072474643
ACH-001048,-0.5699985410089715
ACH-001050,-0.5844889781578085
ACH-001053,-0.6479441129173468
ACH-001054,-0.6155573484673569
ACH-001061,-0.5949907192092453
ACH-001067,-0.2737537107479049
ACH-001075,-0.9287039081194156
ACH-001096,-0.6843616867095265
ACH-001111,-0.7306714863635482
ACH-001119,-0.6012961135389528
ACH-001128,-0.4453941828655198
ACH-001134,-0.7387830957932291
ACH-001151,-0.7261250977824558
ACH-001163,-0.6194773911268855
ACH-001164,-0.6633595991946882
ACH-001183,-0.7366443506196795
ACH-001192,-0.5548628687731405
ACH-001193,-0.7986149849041345
ACH-001196,-0.4836000410068202
ACH-001197,-0.4381852396300425
ACH-001205,-0.7934966726339243
ACH-001211,-0.7775754965798499
ACH-001212,-0.64479995046369
ACH-001228,-0.35524518164059793
ACH-001232,-0.5752575891676279
ACH-001239,-0.6760709399412285
ACH-001270,-0.8800826998690123
ACH-001274,-0.7904934074567781
ACH-001275,-0.6967206373990067
ACH-001277,-0.5335695227386034
ACH-001278,-0.5957479114169258
ACH-001280,-0.5829226396321439
ACH-001283,-0.7798761924482407
ACH-001289,-0.6765706939171674
ACH-001300,-0.4122973639592048
ACH-001301,-0.6991783894339667
ACH-001302,-0.7660104650757451
ACH-001306,-0.6093772522169452
ACH-001318,-0.8313348144506674
ACH-001322,-0.8569375993971143
ACH-001328,-0.43255486127719606
ACH-001332,-0.5448533484315377
ACH-001336,-0.5677620164605757
ACH-001346,-0.5279732194609649
ACH-001353,-0.4904970508882839
ACH-001354,-1.0396912341292457
ACH-001367,-0.552098662602789
ACH-001368,-0.666554091929341
ACH-001374,-0.27288081099881256
ACH-001377,-0.5771107902973369
ACH-001380,-0.5796839719207121
ACH-001391,-0.4829719135665689
ACH-001408,-0.9642104585109386
ACH-001430,-0.4551576701403272
ACH-001431,-0.6320947176692685
ACH-001450,-0.586052617226362
ACH-001496,-0.8530837562873527
ACH-001500,-0.598273666432205
ACH-001523,-0.4702324294253029
ACH-001532,-0.6314121665657967
ACH-001550,-0.7574709623659188
ACH-001552,-0.8977541660762011
ACH-001554,-0.5337621018220557
ACH-001654,-0.5724594693878851
ACH-001735,-0.4545915868979621
ACH-001736,-0.634193252285681
ACH-001737,-0.6129541152586522
ACH-001740,-0.4264702357764231
ACH-001745,-0.475826662174808
ACH-001765,-0.5104240377562739
