,KCMF1 (56888)
ACH-000387,-0.6805238771958979
ACH-000389,-1.059008031792393
ACH-000390,-0.6564216420059157
ACH-000393,-0.6402380704053379
ACH-000395,-1.0116432400364177
ACH-000396,-0.9776443178383192
ACH-000397,-0.8046764066394484
ACH-000401,-1.0717897672221497
ACH-000402,-0.8500020499737015
ACH-000403,-0.8891342493566304
ACH-000404,-0.4194612508847591
ACH-000406,-0.7307256571856793
ACH-000407,-0.7362200729469309
ACH-000408,-0.8768167509972736
ACH-000410,-0.7913557522264472
ACH-000411,-0.5797122717375439
ACH-000414,-0.3874584989712226
ACH-000415,-0.8354554346779648
ACH-000416,-0.8611566069067723
ACH-000420,-0.3765274155843165
ACH-000421,-0.7098966045585928
ACH-000424,-0.47905549196513103
ACH-000425,-0.6627860241273469
ACH-000426,-0.7695937169265883
ACH-000427,-0.9801119648842912
ACH-000433,-0.8744664909188525
ACH-000435,-0.6313870365678036
ACH-000436,-0.5619795335522363
ACH-000444,-0.8464878279373182
ACH-000445,-0.8033478038729468
ACH-000448,-0.6469536932119914
ACH-000450,-0.6132048818579056
ACH-000452,-0.8896539290131935
ACH-000454,-0.9345518515329756
ACH-000458,-0.7536333465683676
ACH-000459,-0.777122746501894
ACH-000460,-0.9544943922663276
ACH-000461,-0.5612253195226358
ACH-000463,-0.5505745236509909
ACH-000464,-0.8870669307628357
ACH-000466,-0.9054490519854864
ACH-000467,-0.7294519056800409
ACH-000468,-0.6242165311396183
ACH-000469,-0.9434768316858908
ACH-000470,-0.6363197629481807
ACH-000471,-0.370487145111938
ACH-000472,-0.5164333045899019
ACH-000473,-0.6566219582055461
ACH-000475,-0.4729550020712063
ACH-000476,-0.7850205521494364
ACH-000477,-0.4632933690008546
ACH-000479,-0.4905144963553253
ACH-000480,-0.20883781745413385
ACH-000481,-0.6258169777512048
ACH-000483,-0.552380568598226
ACH-000484,-0.5383019144519022
ACH-000485,-0.6706105887450986
ACH-000486,-0.2911206775119153
ACH-000487,-0.7030269696694865
ACH-000488,-1.005904916864166
ACH-000490,-0.7453580312088346
ACH-000491,-0.9564053622884529
ACH-000495,-0.3325386843512989
ACH-000496,-0.7974550114120021
ACH-000499,-0.7870344544775855
ACH-000500,-1.2123755708554218
ACH-000502,-0.7526909134730235
ACH-000503,-0.7804051154616193
ACH-000505,-0.5898520212216777
ACH-000507,-1.0760656002054496
ACH-000510,-0.4495449839054111
ACH-000511,-0.989368639316476
ACH-000512,-0.6021955965389896
ACH-000516,-0.2937423769846744
ACH-000517,-0.91382310974627
ACH-000518,-1.1847557985938253
ACH-000520,-0.6472584774644653
ACH-000521,-0.8398722640590683
ACH-000522,-0.5715819580027012
ACH-000524,-0.5640520967074562
ACH-000527,-0.6537290102155822
ACH-000528,-0.7602748366473034
ACH-000537,-0.7279865376896437
ACH-000541,-0.7042571859254183
ACH-000542,-0.6299007298342818
ACH-000544,-0.8823194590904908
ACH-000545,-0.7914916723588963
ACH-000547,-0.6726298184915285
ACH-000548,-0.8661040013608041
ACH-000549,-0.7682435338592087
ACH-000550,-0.6386714571354338
ACH-000552,-0.9591868838419984
ACH-000556,-0.5643375305369158
ACH-000557,-0.24459290445017426
ACH-000569,-0.4393867606216089
ACH-000570,-0.7857771446890508
ACH-000571,-0.4487100579562715
ACH-000573,-0.4304058255702041
ACH-000576,-1.1376784175537378
ACH-000579,-0.8148535714440337
ACH-000580,-0.7587981997515544
ACH-000584,-0.5824036906248558
ACH-000585,-0.9762022231559698
ACH-000588,-0.7631689086848132
ACH-000589,-0.8756120488313774
ACH-000591,-0.716622329306508
ACH-000593,-0.4824447920887126
ACH-000600,-0.6197948821498848
ACH-000601,-1.0347006504867795
ACH-000605,-1.065999180650409
ACH-000606,-1.059300723358495
ACH-000608,-0.6877424042588889
ACH-000614,-0.4032923752937965
ACH-000616,-0.7980747215909596
ACH-000618,-0.7770045298730026
ACH-000619,-0.8462694142924798
ACH-000620,-0.5072245369870145
ACH-000621,-0.9298182308348024
ACH-000622,-0.4011790739082768
ACH-000623,-0.8542598522850438
ACH-000624,-0.5377800240747184
ACH-000627,-0.8277404856933422
ACH-000630,-1.0575658754589499
ACH-000631,-0.06718171076111226
ACH-000632,-0.8512351872149845
ACH-000633,-0.7871062374106439
ACH-000637,-0.9722991810737532
ACH-000638,-0.6009343436449284
ACH-000646,-0.6453843129456223
ACH-000647,-0.7000063972862806
ACH-000648,-0.3214174891425107
ACH-000649,-0.7895516101523361
ACH-000651,-0.6947842321035034
ACH-000652,-0.5149114374477425
ACH-000653,-0.8224289086794131
ACH-000657,-0.5528649053119907
ACH-000658,-0.605478690907069
ACH-000661,-0.8667557757338014
ACH-000662,-0.5365099440897864
ACH-000663,-0.3396763833240473
ACH-000665,-0.6618519592420882
ACH-000671,-0.3714136692131958
ACH-000672,-0.6405880409712532
ACH-000673,-0.910719231048814
ACH-000676,-0.6101159439702525
ACH-000677,-0.4667768286990217
ACH-000681,-0.6728453772674822
ACH-000683,-1.0503429948960463
ACH-000684,-0.6740254144330877
ACH-000688,-0.8880141800978906
ACH-000693,-0.9045543050108916
ACH-000694,-1.034481366703386
ACH-000695,-0.8831099966881415
ACH-000696,-0.6567964113782835
ACH-000697,-0.7427147211880644
ACH-000699,-1.0627110389715235
ACH-000701,-0.6192757937194616
ACH-000706,-0.8624123709532975
ACH-000711,-0.7817442302767279
ACH-000713,-0.6889862200370189
ACH-000714,-0.9426298017408544
ACH-000718,-0.6803853176106122
ACH-000720,-0.6915569969795443
ACH-000721,-0.6844401429503639
ACH-000724,-0.6043785636499516
ACH-000725,-1.4324508758069312
ACH-000732,-0.7671318879290474
ACH-000734,-0.4847724558271001
ACH-000735,-1.0103448994004007
ACH-000736,-0.5069192407426062
ACH-000738,-0.9805222693297528
ACH-000746,-0.7859055463153273
ACH-000747,-0.8572735067897052
ACH-000748,-0.7337169904887546
ACH-000753,-0.9892495114429508
ACH-000756,-0.3526941319622796
ACH-000757,-0.8281429332847879
ACH-000758,-0.7960671314010404
ACH-000760,-0.8548284710308713
ACH-000762,-0.630359295558901
ACH-000763,-0.4161266147799187
ACH-000764,-0.367327930392503
ACH-000765,-0.6990917158764849
ACH-000766,-0.6997734664558721
ACH-000767,-0.4871574304154728
ACH-000768,-0.4685092255940279
ACH-000769,-0.7348224739738433
ACH-000770,-0.94897449775624
ACH-000771,-1.0292587094996288
ACH-000773,-0.28028942723580264
ACH-000776,-0.7788123673236876
ACH-000777,-0.7862632878992339
ACH-000778,-0.6932227425646968
ACH-000781,-0.631487647670663
ACH-000782,-0.8777462939671045
ACH-000783,-0.6173159769727953
ACH-000784,-0.9379863461645372
ACH-000785,-0.9399069148713154
ACH-000787,-1.1085463946471923
ACH-000788,-0.5346477207855432
ACH-000791,-0.5411296314331041
ACH-000792,-0.8932424366862046
ACH-000794,-0.8417874522676038
ACH-000796,-0.6475976586160104
ACH-000798,-0.8151654451679681
ACH-000799,-0.7315920755695493
ACH-000800,-0.9004858369118661
ACH-000802,-0.8375037965055663
ACH-000804,-0.506244783128574
ACH-000805,-0.7754032258327549
ACH-000809,-0.8163873556849182
ACH-000810,-0.7169750564507386
ACH-000811,-0.6060035216756197
ACH-000817,-0.7585284445504241
ACH-000819,-0.7267170548205003
ACH-000820,-0.9299463633227374
ACH-000821,-0.3988653438520284
ACH-000822,-0.4054969039602568
ACH-000823,-0.8131251016109592
ACH-000824,-0.5284218115500401
ACH-000827,-0.805673509015457
ACH-000829,-0.5693769719223498
ACH-000831,-0.6264197278586727
ACH-000832,-0.8462742097906015
ACH-000833,-0.5693566737269798
ACH-000834,-0.8340826924492915
ACH-000835,-0.912413313908624
ACH-000836,-0.7092670513248933
ACH-000837,-0.8071319648737865
ACH-000838,-0.3709033232636965
ACH-000839,-0.7761315920268739
ACH-000840,-0.8489711430161859
ACH-000841,-0.8218178492904344
ACH-000843,-0.9320930726353108
ACH-000846,-0.6462575405481237
ACH-000847,-0.7794163840299588
ACH-000848,-0.5873416482344958
ACH-000849,-0.7857500191087153
ACH-000851,-0.6960649922773213
ACH-000855,-0.6284351640020083
ACH-000856,-0.7776352299987478
ACH-000858,-0.5630515046817803
ACH-000859,-0.9039421413440646
ACH-000861,-0.5061133171469544
ACH-000862,-0.7534751905180975
ACH-000865,-0.50130345618215
ACH-000866,-0.6438968154082079
ACH-000867,-0.7715024919679899
ACH-000869,-0.5914224626552828
ACH-000872,-0.9017689553737412
ACH-000873,-0.5145105706470899
ACH-000876,-0.8983472807262874
ACH-000878,-0.7463269684701986
ACH-000880,-0.6912801663750051
ACH-000881,-0.819794865249864
ACH-000882,-0.6608027166932197
ACH-000884,-0.854719627348361
ACH-000885,-0.8692142227912347
ACH-000887,-0.3758467159339268
ACH-000889,-0.5450121655841152
ACH-000896,-0.9256807208554182
ACH-000898,-1.118185364329494
ACH-000900,-0.935577103660202
ACH-000901,-0.6700907657503881
ACH-000905,-0.6378131960260347
ACH-000906,-0.8503853585393705
ACH-000907,-0.6643822623977316
ACH-000910,-0.7307454915762902
ACH-000911,-0.9112915093191698
ACH-000912,-1.1609106637663316
ACH-000913,-0.7798542371899616
ACH-000915,-0.5503915612268223
ACH-000916,-0.5435266712658506
ACH-000917,-0.9680236097147112
ACH-000920,-0.6651212310457656
ACH-000921,-0.8711460250886509
ACH-000924,-0.9731586262322132
ACH-000926,-0.3475157968420329
ACH-000928,-1.058966509760634
ACH-000929,-0.9649693666389124
ACH-000932,-0.69254392375277
ACH-000935,-0.7687564801080604
ACH-000936,-0.9175740574928014
ACH-000937,-0.5560300238102418
ACH-000938,-0.6774980041031232
ACH-000939,-1.0740644942888085
ACH-000941,-0.3437969210338803
ACH-000943,-0.5362868568147592
ACH-000946,-0.7945761959991853
ACH-000947,-0.7118839119701881
ACH-000948,-0.8563218399648796
ACH-000950,-0.8251238070716229
ACH-000953,-0.6406228282480362
ACH-000954,-0.4902233371579695
ACH-000957,-0.3499108929467784
ACH-000958,-0.6766447680285965
ACH-000960,-0.2798954993553211
ACH-000963,-1.0713272948106
ACH-000968,-0.8815478972180698
ACH-000969,-0.6228183770988152
ACH-000972,-0.608099226767114
ACH-000973,-0.31433739458817955
ACH-000974,-0.5264007035655103
ACH-000978,-0.7324870224648189
ACH-000984,-0.3419226883762935
ACH-000986,-0.9384864982738652
ACH-000988,-0.2719729277920944
ACH-000993,-0.4580455601858045
ACH-000994,-0.4994720335231154
ACH-000996,-0.4175916202790664
ACH-001001,-0.6330308372404481
ACH-001020,-0.9141503004621894
ACH-001028,-0.934489493244294
ACH-001031,-0.9820519845144224
ACH-001038,-0.35943095261969105
ACH-001048,-0.6937309822971273
ACH-001050,-0.8543212218787775
ACH-001053,-0.35496524106936833
ACH-001054,-0.5680872654811209
ACH-001061,-0.9558587922436832
ACH-001067,-0.8793751372803541
ACH-001075,-0.8928241477869658
ACH-001096,-0.5785633051017939
ACH-001111,-0.702904288586511
ACH-001119,-0.6876195169660412
ACH-001128,-0.6396886303698923
ACH-001134,-0.4342964890130805
ACH-001151,-0.7850261495232893
ACH-001163,-0.7291409464560744
ACH-001164,-0.5030683885095811
ACH-001183,-0.7848971830500006
ACH-001192,-0.4898790019662692
ACH-001193,-0.8006832092536084
ACH-001196,-0.6715474248971139
ACH-001197,-0.8367023825589655
ACH-001205,-0.7524139807355823
ACH-001211,-0.7837656531997722
ACH-001212,-0.8835847864586623
ACH-001228,-0.6325648162888486
ACH-001232,-0.735030652810345
ACH-001239,-0.4672483730417258
ACH-001270,-0.4648728660368376
ACH-001274,-0.8330798862256177
ACH-001275,-0.7839621285327074
ACH-001277,-0.4868743832214815
ACH-001278,-0.6353083618761797
ACH-001280,-0.665959176665956
ACH-001283,-0.5484579273997198
ACH-001289,-0.6668302740610202
ACH-001300,-0.3083430319158632
ACH-001301,-0.7452631190738863
ACH-001302,-0.2365785937465369
ACH-001306,-1.0166180949212222
ACH-001318,-0.7019413513937717
ACH-001322,-0.9549820986990968
ACH-001328,-1.2657968124679806
ACH-001332,-0.6905047933558469
ACH-001336,-0.7328392536993122
ACH-001346,-0.7834904410312485
ACH-001353,-0.8154193434412527
ACH-001354,-0.9885695324848204
ACH-001367,-0.6614347133150902
ACH-001368,-1.0243888405991528
ACH-001374,-0.7713793608791161
ACH-001377,-0.6291626475523893
ACH-001380,-0.7712301128485642
ACH-001391,-0.6557559663881185
ACH-001408,-0.8942549485136826
ACH-001430,-0.6372434654715353
ACH-001431,-0.6423929311034887
ACH-001450,-0.18038366832287933
ACH-001496,-1.103915818825505
ACH-001500,-0.9884171325274008
ACH-001523,-0.9953595676152034
ACH-001532,-0.9210616765689196
ACH-001550,-1.0709840028202706
ACH-001552,-0.7273341691291573
ACH-001554,-0.5291651308791335
ACH-001654,-0.8304624030864501
ACH-001735,-0.5566648521494191
ACH-001736,-0.5626586946775912
ACH-001737,-0.7713507368933156
ACH-001740,-0.6195445291782677
ACH-001745,-0.6115986759618839
ACH-001765,-0.5009192705111464
