,RER1 (11079)
ACH-000847,-0.5846203143863702
ACH-000848,-0.12103892885071812
ACH-000849,-0.21624616063329044
ACH-000851,-0.23055645605043065
ACH-000855,-0.0645024759557257
ACH-000856,-0.18118634144688825
ACH-000858,0.05140334491464885
ACH-000859,-0.14045261799591205
ACH-000861,-0.13704472553614974
ACH-000862,-0.17068159538415964
ACH-000865,0.027327499810224073
ACH-000866,-0.056161886807053016
ACH-000867,-0.1182027673240682
ACH-000869,-0.4019963117517328
ACH-000872,-0.4837126982088421
ACH-000873,-0.6943110739325582
ACH-000876,-0.3896423256376944
ACH-000878,0.006685845914011306
ACH-000880,-0.4473961513631671
ACH-000881,-0.4189695658114888
ACH-000882,-0.5647860552897209
ACH-000884,-0.3431999709807532
ACH-000885,-0.15079747996168366
ACH-000887,-0.33293910511239944
ACH-000889,-0.2055744398643893
ACH-000896,-0.01068372602382528
ACH-000898,-0.31982789677795864
ACH-000900,-0.21861900463166126
ACH-000901,-0.2283129791559308
ACH-000905,0.0168925121417066
ACH-000906,-0.1476370208740257
ACH-000907,-0.3300404940561181
ACH-000910,-0.2273845260568119
ACH-000911,-0.06249498328850029
ACH-000912,-0.04317439440601824
ACH-000913,-0.24185394679287506
ACH-000915,-0.2153472795763677
ACH-000916,-0.5718694999468696
ACH-000917,-0.5007801897636807
ACH-000920,-0.33136976705779325
ACH-000921,-0.12808131737257908
ACH-000924,-0.18567083587589195
ACH-000926,-0.3083625261375649
ACH-000928,-0.24436624187170114
ACH-000929,-0.15505481852307787
ACH-000932,-0.2368543832556901
ACH-000935,-0.3470676106573592
ACH-000936,-0.1621364518396835
ACH-000937,0.11474074596609532
ACH-000938,-0.3680116750516594
ACH-000939,-0.2019405380027045
ACH-000941,-0.1580721995278595
ACH-000943,-0.030956835165274758
ACH-000946,-0.11569999442439775
ACH-000947,-0.1743061446477088
ACH-000948,-0.2658438940412703
ACH-000950,-0.21379759581497715
ACH-000953,-0.2738702874477522
ACH-000954,-0.07759834339489992
ACH-000957,-0.2350910212126113
ACH-000958,-0.2134800004163403
ACH-000960,-0.12975862705509295
ACH-000963,-0.4443267662455324
ACH-000968,-0.2643799561182739
ACH-000969,-0.0905090183736316
ACH-000972,-0.19865780217235648
ACH-000973,-0.14577696006487673
ACH-000974,-0.03265154814482523
ACH-000978,0.14775511799193047
ACH-000984,-0.3188814140141374
ACH-000986,-0.3087644015320313
ACH-000988,-0.2519605871273705
ACH-000993,-0.5563692344973435
ACH-000994,-0.0996953051483748
ACH-000996,-0.0044325904192798775
ACH-001001,-0.05915847773904768
ACH-001020,-0.35741931636171115
ACH-001028,0.03346108667682365
ACH-001031,-0.5281530543023338
ACH-001038,-0.2640128221458117
ACH-001048,-0.3392997433157787
ACH-001050,-0.2535788482800321
ACH-001053,-0.2012803209121691
ACH-001054,-0.2661850930518207
ACH-001061,-0.1674817307509784
ACH-001067,-0.0838577090705303
ACH-001075,-0.143813559411964
ACH-001096,-0.4369558270578289
ACH-001111,-0.09610291918684392
ACH-001119,-0.42021030707098733
ACH-001128,-0.35484318397241965
ACH-001134,-0.298147596225146
ACH-001151,-0.2520068956158325
ACH-001163,0.052111389207083934
ACH-001164,0.04036923175579469
ACH-001183,-0.1026264888654352
ACH-001192,-0.2187778207750854
ACH-001193,-0.8064803536729931
ACH-001196,-0.22350052743966795
ACH-001197,-0.4703421425803591
ACH-001205,-0.05906166530652579
ACH-001211,-0.2581768312897572
ACH-001212,-0.1831674247975021
ACH-001228,-0.1212199400136198
ACH-001232,-0.3540821038450551
ACH-001239,-0.2765498032530862
ACH-001270,-0.25671604189142605
ACH-001274,-0.36515619731319227
ACH-001275,-0.1117320201386372
ACH-001277,-0.1161258720403674
ACH-001278,-0.29998504805692305
ACH-001280,-0.24043342936565745
ACH-001283,-0.6096920810894774
ACH-001289,-0.327374710494294
ACH-001300,-0.046533557512186234
ACH-001301,-0.24902397251982156
ACH-001302,-0.0642234728959935
ACH-001306,-0.16101504904808736
ACH-001318,-0.2341131680403735
ACH-001322,-0.3611843025333918
ACH-001328,-0.6616451409981604
ACH-001332,-0.19549184937534303
ACH-001336,-0.17552925061500704
ACH-001346,-0.274660177182774
ACH-001353,-0.1707532595624353
ACH-001354,-0.32842309510122203
ACH-001367,-0.6366007980597695
ACH-001368,-0.2618389513896105
ACH-001374,-0.22496799996212816
ACH-001377,0.0025234445899205266
ACH-001380,-0.3312990531013765
ACH-001391,-0.20507607494035685
ACH-001408,-0.23285428487854776
ACH-001430,-0.09717503079096808
ACH-001431,-0.1792358239887441
ACH-001450,-0.2951510280613828
ACH-001496,-0.2827668832287677
ACH-001500,-0.44515511282200604
ACH-001523,-0.2345837225888969
ACH-001532,-0.19589405855656464
ACH-001550,-0.2657451604197551
ACH-001552,-0.3347644630888363
ACH-001554,-0.3299058416880561
ACH-001654,-0.028543512960775414
ACH-001735,-0.6413286317849879
ACH-001736,-0.7097850698011128
ACH-001737,-0.07087763480198551
ACH-001740,-0.2690558171141668
ACH-001745,-0.22003771184792606
ACH-001765,-0.14808450510207555
