,MN1 (4330)
ACH-000713,0.24903173077185586
ACH-000714,0.02222134906729877
ACH-000718,0.09514134035770347
ACH-000720,-0.0483658511066755
ACH-000721,0.18740722311977512
ACH-000724,0.09461810456931533
ACH-000725,0.08046433675423756
ACH-000732,0.13837744987731987
ACH-000734,0.1602160293072324
ACH-000735,0.0667706490841962
ACH-000736,0.11945893643508312
ACH-000738,0.22187301544969235
ACH-000746,0.16784016262984353
ACH-000747,0.25729041931237645
ACH-000748,0.12146654697513372
ACH-000753,0.29213542674370896
ACH-000756,0.2436420958176574
ACH-000757,0.04134066493844359
ACH-000758,0.17738263104329124
ACH-000760,0.19734563479112832
ACH-000762,0.2026796395403113
ACH-000763,0.1687518243711871
ACH-000764,0.07518763320336022
ACH-000765,0.11511199255078695
ACH-000766,0.05146481578229232
ACH-000767,0.0037345072092846757
ACH-000768,0.18542594952045374
ACH-000769,0.19273998988932126
ACH-000770,0.1947888582235015
ACH-000771,0.022742458458719583
ACH-000773,0.18306437300125394
ACH-000776,0.2399651095628555
ACH-000777,0.08253737079928382
ACH-000778,0.019003192145680463
ACH-000781,0.0476819774532386
ACH-000782,-0.02017912130271853
ACH-000783,0.16553202313051604
ACH-000784,0.2260884484434658
ACH-000785,0.195957285650202
ACH-000787,-0.02943121582563013
ACH-000788,0.1628304281258012
ACH-000791,0.08524529467230886
ACH-000792,0.16418557961255567
ACH-000794,0.19551280666734136
ACH-000796,0.27724664048459663
ACH-000798,0.20921260046504045
ACH-000799,0.2808108467096892
ACH-000800,0.2858489668773221
ACH-000802,0.13219565179294712
ACH-000804,0.01047208049055905
ACH-000805,0.2062503917045534
ACH-000809,0.21469820104144374
ACH-000810,0.11517739975377232
ACH-000811,0.20107030597367825
ACH-000817,0.2907742200305275
ACH-000819,0.067801326906602
ACH-000820,0.009323988602272295
ACH-000821,0.2718440015117347
ACH-000822,0.07237049526858721
ACH-000823,0.2295044958363126
ACH-000824,0.13629132441798308
ACH-000827,0.15595649305853473
ACH-000829,0.22076237624380904
ACH-000831,0.1171627300176855
ACH-000832,0.02490758152027753
ACH-000833,0.16991504048661055
ACH-000834,0.2604233245862417
ACH-000835,0.22018968888492324
ACH-000836,0.09830165471540676
ACH-000837,0.12927473043080348
ACH-000838,0.1077112313845342
ACH-000839,0.1575142077441674
ACH-000840,0.12150269170641508
ACH-000841,0.22325393577654998
ACH-000843,0.08147698995725343
ACH-000846,-0.023420959066743657
ACH-000847,0.37466493926453015
ACH-000848,0.22175167718069685
ACH-000849,0.3376599929919232
ACH-000851,0.062499766546400215
ACH-000855,0.14521789864055254
ACH-000856,0.18863399561988972
ACH-000858,0.19003109902036389
ACH-000859,0.027879608443204296
ACH-000861,0.11067810188444012
ACH-000862,0.20446848388133707
ACH-000865,0.1472852710112045
ACH-000866,0.1768500354552886
ACH-000867,0.07599193642434478
ACH-000869,0.07139107918616798
ACH-000872,0.13370758647715694
ACH-000873,0.10423177677631068
ACH-000876,0.050436254683642406
ACH-000878,0.11797881234549062
ACH-000880,0.18591780935356375
ACH-000881,0.2466488810898764
ACH-000882,0.22403021409514154
ACH-000884,0.21236555252457684
ACH-000885,0.13850368189803738
ACH-000887,0.1027432750168953
ACH-000889,0.10554854836722152
ACH-000896,0.13304696651241646
ACH-000898,0.13088489671271444
ACH-000900,0.09144369872998212
ACH-000901,0.120890637582584
ACH-000905,0.15243865081883806
ACH-000906,0.0957980136777584
ACH-000907,0.21844160901708068
ACH-000910,0.1309620506454554
ACH-000911,0.12856752273017827
ACH-000912,0.2127608144540512
ACH-000913,0.11601212937740285
ACH-000915,0.17666059731908834
ACH-000916,0.06738053525291507
ACH-000917,0.1997846034682509
ACH-000920,0.17887186012577133
ACH-000921,0.21593477345850265
ACH-000924,0.053758747335591495
ACH-000926,0.122352249580188
ACH-000928,0.12131934148670845
ACH-000929,0.3909809255515447
ACH-000932,0.20174512622262064
ACH-000935,0.19508741957439324
ACH-000936,0.11341359581048803
ACH-000937,0.042537268181065686
ACH-000938,0.1257948768373482
ACH-000939,0.07411570042042145
ACH-000941,0.10019941458259944
ACH-000943,0.15922193694657502
ACH-000946,0.2199994915240608
ACH-000947,0.29042326527898515
ACH-000948,0.3092388276654958
ACH-000950,0.19533816316487046
ACH-000953,0.058245012568755215
ACH-000954,-0.06087860837463376
ACH-000957,0.13752786410122245
ACH-000958,0.1026100895349781
ACH-000960,0.07212210708450109
ACH-000963,0.29757023573895525
ACH-000968,0.12939507856641094
ACH-000969,0.06010327438463671
ACH-000972,0.31587404444924405
ACH-000973,0.1633788105134344
ACH-000974,0.14129365439707292
ACH-000978,0.3078615331093274
ACH-000984,0.12901606887652026
ACH-000986,0.08211384973439897
ACH-000988,0.1388158189157735
ACH-000993,0.14116006562842354
ACH-000994,0.2254081301205948
ACH-000996,0.023502193229759192
ACH-001001,0.19270324552270449
ACH-001020,0.3675248206349848
ACH-001028,0.18746119829475524
ACH-001031,0.1207082577248672
ACH-001038,0.1913052888676353
ACH-001048,0.0910424561190366
ACH-001050,0.19788255080892286
ACH-001053,0.15601023170111186
ACH-001054,0.21235324108697007
ACH-001061,0.14413321569344353
ACH-001067,0.2746586614138385
ACH-001075,0.3155957339968831
ACH-001096,0.13770404835977698
ACH-001111,0.14591145695491506
ACH-001119,0.148348294890415
ACH-001128,0.3125128407286325
ACH-001134,0.13843429374671234
ACH-001151,0.13124030860399602
ACH-001163,0.12496655827571393
ACH-001164,0.17119780107008567
ACH-001183,0.048576991062706285
ACH-001192,0.005899818842243931
ACH-001193,0.2675618889795328
ACH-001196,0.11660921028945274
ACH-001197,-0.02320626982228066
ACH-001205,0.3313734790156142
ACH-001211,0.277882560999852
ACH-001212,-0.11016134859951617
ACH-001228,-0.006330645428349652
ACH-001232,-0.0029562586990116
ACH-001239,0.16320790025090445
ACH-001270,0.11062572875095088
ACH-001274,0.09186674026217223
ACH-001275,0.03158100924041569
ACH-001277,-0.06484530002937353
ACH-001278,0.15386123899672427
ACH-001280,0.19767286374218335
ACH-001283,0.10270116116969208
ACH-001289,0.2508838468874724
ACH-001300,0.1613025592380006
ACH-001301,0.30106792033491353
ACH-001302,0.12899246676907886
ACH-001306,0.12150671562853335
ACH-001318,0.20783654704366766
ACH-001322,0.030555946825387714
ACH-001328,0.2545552803229597
ACH-001332,0.027274268516454297
ACH-001336,0.1316188643827092
ACH-001346,0.1423098791672925
ACH-001353,0.12890646126435287
ACH-001354,0.08064694455339465
ACH-001367,0.13417498947084233
ACH-001368,0.16980572419616635
ACH-001374,0.030353760160907232
ACH-001377,0.29302470472709385
ACH-001380,0.20445505969719271
ACH-001391,0.17851790077278507
ACH-001408,0.30960617248340416
ACH-001430,0.3029725276548516
ACH-001431,0.08674664059226389
ACH-001450,0.11639006406428792
ACH-001496,0.06778794033018233
ACH-001500,0.14004713529474253
ACH-001523,0.14354386517280532
ACH-001532,0.26470062880486434
ACH-001550,0.1922749148512144
ACH-001552,0.4247561094190755
ACH-001554,0.07239017731488201
ACH-001654,0.20320050686978264
ACH-001735,0.14981000900381114
ACH-001736,0.07102853647617666
ACH-001737,-0.00047698753070289033
ACH-001740,0.2544012362279111
ACH-001745,0.12863995066742584
ACH-001765,0.14174041629983905
