,CPSF4L (642843)
ACH-000537,-0.04455941873970918
ACH-000541,0.07782318555843268
ACH-000542,-0.06206643828282332
ACH-000544,-0.10281432269174996
ACH-000545,-0.024345306216426315
ACH-000547,-0.1513233791143255
ACH-000548,-0.0503288666055325
ACH-000549,0.021373234131704125
ACH-000550,0.020751567360070867
ACH-000552,-0.026466204837657027
ACH-000556,0.0031245049730697074
ACH-000557,-0.08949488226014063
ACH-000569,0.03218878774558991
ACH-000570,-0.07885774122061746
ACH-000571,0.031287842039254415
ACH-000573,-0.1071356989613329
ACH-000576,-0.09716557658826047
ACH-000579,-0.015140894869872062
ACH-000580,-0.04714783306019851
ACH-000584,-0.05906723991811906
ACH-000585,0.040092144331069515
ACH-000588,-0.05195296730347989
ACH-000589,-0.09127946179008688
ACH-000591,-0.12196091551924923
ACH-000593,-0.009306302404480271
ACH-000600,0.08703517713943712
ACH-000601,-0.008351349677428541
ACH-000605,-0.07319505133989362
ACH-000606,-0.0031561787343475983
ACH-000608,-0.09483161797228057
ACH-000614,-0.035781475573966416
ACH-000616,-0.07975075920496381
ACH-000618,-0.019959156453052795
ACH-000619,-0.06744925733230217
ACH-000620,0.01455508687709758
ACH-000621,-0.06299509767712902
ACH-000622,0.0470493752896548
ACH-000623,-0.16185220154128202
ACH-000624,-0.03222926149681024
ACH-000627,0.0471483171931922
ACH-000630,-0.05813739031239666
ACH-000631,0.18673718131750927
ACH-000632,-0.02469758011137186
ACH-000633,-0.12579811380553949
ACH-000637,-0.0828802450552237
ACH-000638,0.06023241031857712
ACH-000646,-0.11728311082222766
ACH-000647,-0.14443948610355886
ACH-000648,0.1958210508538103
ACH-000649,0.007621813149140912
ACH-000651,-0.057629879008717626
ACH-000652,-0.07477054115483432
ACH-000653,-0.05168144837497346
ACH-000657,-0.0790771321073579
ACH-000658,0.08096782060323225
ACH-000661,0.03683671737839342
ACH-000662,-0.013902111443510957
ACH-000663,-0.013095598840885727
ACH-000665,0.0002705521704254028
ACH-000671,-0.04124722715911102
ACH-000672,-0.08722569962252838
ACH-000673,-0.03664083762320781
ACH-000676,-0.10735915462154028
ACH-000677,-0.011180634513042766
ACH-000681,-0.05310212777915101
ACH-000683,-0.019024564721436737
ACH-000684,0.04787167080637823
ACH-000688,-0.09185746136595324
ACH-000693,0.009727662226555522
ACH-000694,-0.13071194731331692
ACH-000695,-0.20017531955267887
ACH-000696,-0.0522849707881293
ACH-000697,0.11456362452113986
ACH-000699,-0.02876178491224061
ACH-000701,0.024808618261078233
ACH-000706,-0.1221586967618361
ACH-000711,-0.10659524197099716
ACH-000713,0.0911533839738146
ACH-000714,-0.1244244441798824
ACH-000718,-0.060169230503775324
ACH-000720,-0.02568642838277576
ACH-000721,-0.04285928695885238
ACH-000724,-0.042884232328728435
ACH-000725,-0.04283485053852367
ACH-000732,-0.008922420495886443
ACH-000734,0.1251562476256047
ACH-000735,-0.03413367889952894
ACH-000736,-0.01909567813705629
ACH-000738,-0.06606082768547387
ACH-000746,-0.19294839040847447
ACH-000747,-0.02357664412439962
ACH-000748,-0.133405784393456
ACH-000753,-0.017313050872910917
ACH-000756,0.05656016896386513
ACH-000757,0.028203451708646087
ACH-000758,0.03101655709968288
ACH-000760,-0.12099592043931098
ACH-000762,0.10838041883729964
ACH-000763,0.09314880290989694
ACH-000764,-0.0557658592129462
ACH-000765,-0.2292157163479352
ACH-000766,-0.142289552267379
ACH-000767,-0.12884667468676114
ACH-000768,-0.012840913107391964
ACH-000769,-0.017027586020103302
ACH-000770,-0.0008031123154722262
ACH-000771,0.03233670617103529
ACH-000773,0.0031567581496457324
ACH-000776,-0.03926505268694864
ACH-000777,-0.05607779071758768
ACH-000778,-0.006848742427279761
ACH-000781,-0.035003591022335474
ACH-000782,-0.024132906215446098
ACH-000783,0.06326773799240631
ACH-000784,-0.022622617079927757
ACH-000785,-0.0968920535415894
ACH-000787,-0.042520007930437385
ACH-000788,-0.0850649328102784
ACH-000791,-0.036541810494790085
ACH-000792,0.028521759924771607
ACH-000794,-0.10965664328425273
ACH-000796,0.008942006073429121
ACH-000798,-0.09948897131116546
ACH-000799,0.10151647457649388
ACH-000800,-0.1120961114108964
ACH-000802,0.09898636921399727
ACH-000804,-0.1357282231953243
ACH-000805,-0.018480552237047587
ACH-000809,-0.05806402813388412
ACH-000810,0.061247242761949885
ACH-000811,-0.05392866677039409
ACH-000817,-0.04801174659323024
ACH-000819,-0.0523829122845727
ACH-000820,0.06419350886888481
ACH-000821,0.20463607590219215
ACH-000822,0.018745298482257863
ACH-000823,-0.06946582779631097
ACH-000824,0.002936022291253033
ACH-000827,-0.033907239961116005
ACH-000829,-0.029499617836168262
ACH-000831,0.03347144267801667
ACH-000832,0.030538106074377867
ACH-000833,-0.07167393261464745
ACH-000834,0.03256411680107832
ACH-000835,-0.0374602945570903
ACH-000836,-0.0770283949840575
ACH-000837,-0.1412410109169737
ACH-000838,-0.05092975832127485
ACH-000839,0.042964857477138615
ACH-000840,-0.032642221205657164
ACH-000841,0.0830228471985856
ACH-000843,-0.0435860221169814
ACH-000846,0.04001535383576812
ACH-000847,-0.11481763305157908
ACH-000848,-0.07240092483584852
ACH-000849,-0.06627008578199955
ACH-000851,-0.031665719794246365
ACH-000855,-0.08301204948939181
ACH-000856,-0.10159732288973937
ACH-000858,0.07969408839053893
ACH-000859,0.029180809084846045
ACH-000861,-0.030414159285162064
ACH-000862,0.09897696394787762
ACH-000865,-0.021572930028714053
ACH-000866,-0.04110169596117173
ACH-000867,-0.029096384775950505
ACH-000869,0.013462289703248365
ACH-000872,0.014931293560324375
ACH-000873,-0.13916545997474614
ACH-000876,0.014930244244449425
ACH-000878,0.0357578818802194
ACH-000880,0.09500377192895987
ACH-000881,-0.10595628363376816
ACH-000882,-0.012991449244109016
ACH-000884,-0.014386451762069409
ACH-000885,-0.12869034386099445
ACH-000887,-0.034711492519404814
ACH-000889,0.0330542584272072
ACH-000896,-0.07147419063843241
ACH-000898,0.0011474855710084564
ACH-000900,0.05547831539175597
ACH-000901,0.003867249285994229
ACH-000905,0.08726210222428525
ACH-000906,-0.08176567781294895
ACH-000907,0.021489329790659158
ACH-000910,0.02392562244680049
ACH-000911,-0.03908914224282717
ACH-000912,-0.019604280487346613
ACH-000913,-0.10421127956700124
ACH-000915,-0.032387156385203716
ACH-000916,-0.0543239835680684
ACH-000917,-0.19027248495300814
ACH-000920,-0.19687717210526115
ACH-000921,-0.06628876513740868
ACH-000924,0.009604137253253786
ACH-000926,-0.055692718808558604
ACH-000928,-0.046319488902094495
ACH-000929,0.02197153643623128
ACH-000932,-0.13729345704911333
ACH-000935,-0.03801954326130951
ACH-000936,-0.0876144997243024
ACH-000937,-0.0923262195404199
ACH-000938,-0.12226810648849695
ACH-000939,-0.052775470784101525
ACH-000941,0.11202086780774967
ACH-000943,-0.0568520098577599
ACH-000946,-0.04300793314613848
ACH-000947,-0.06665841148821454
ACH-000948,0.02458503055527926
ACH-000950,-0.028242505326982036
ACH-000953,-0.015242855217683534
ACH-000954,-0.2178026286400057
ACH-000957,0.03366916238190374
ACH-000958,0.04018369961946221
ACH-000960,0.07734402996914114
ACH-000963,-0.028505244596518507
ACH-000968,-0.05555931717571351
ACH-000969,0.07990790529674027
ACH-000972,-0.13378261554616466
ACH-000973,-0.07213642731921423
ACH-000974,-0.02096871792561921
ACH-000978,-0.07799474936448299
ACH-000984,-0.11972459863532213
ACH-000986,-0.07351426430237827
ACH-000988,0.1153751302436053
ACH-000993,-0.09179087771241698
ACH-000994,0.02950674469857897
ACH-000996,0.016006133287605154
ACH-001001,-0.01640310579239881
ACH-001020,-0.059453936448790476
ACH-001028,-0.012051209146988224
ACH-001031,-0.03508640864656408
ACH-001038,-0.014363136887019297
ACH-001048,0.022968979736957558
ACH-001050,-0.11274059864404122
ACH-001053,-0.18991136234806127
ACH-001054,-0.2418595204132907
ACH-001061,0.0950711359449736
ACH-001067,0.09607302423206317
ACH-001075,-0.06112900421522579
ACH-001096,-0.08570965353516498
ACH-001111,-0.05355842772103886
ACH-001119,-0.07579548358100935
ACH-001128,-0.28638864048062085
ACH-001134,0.0358232662411404
ACH-001151,-0.0672210731464809
ACH-001163,-0.05962300414295734
ACH-001164,-0.06585206912734365
ACH-001183,0.08855931651161322
ACH-001192,-0.10667509548335999
ACH-001193,-0.14962839942866885
ACH-001196,-0.07436902307992223
ACH-001197,-0.038571168910723486
ACH-001205,0.07069346289808036
ACH-001211,-0.090985598505762
ACH-001212,-0.10078779423577694
ACH-001228,-0.16549219644694174
ACH-001232,-0.022879052459098704
ACH-001239,-0.06868421818403148
ACH-001270,-0.09147127881910358
ACH-001274,0.0585829970202031
ACH-001275,-0.08724738731537489
ACH-001277,-0.09042184601935736
ACH-001278,-0.043343477242697714
ACH-001280,0.09841921057391316
ACH-001283,-0.011535245343316122
ACH-001289,-0.057572189642617476
ACH-001300,-0.11433029534310495
ACH-001301,-0.09395104297851067
ACH-001302,-0.1742906873246863
ACH-001306,-0.08879561783287475
ACH-001318,-0.13927106501936648
ACH-001322,0.09467688399126448
ACH-001328,0.002037717558959959
ACH-001332,0.07133440186203413
ACH-001336,0.017145285122523054
ACH-001346,0.05849184824142682
ACH-001353,-0.0002250699717802559
ACH-001354,-0.018169807289945224
ACH-001367,0.06402486414730184
ACH-001368,-0.04811530049361395
ACH-001374,0.17130712293311062
ACH-001377,0.11538514545890888
ACH-001380,0.033800631624760685
ACH-001391,-0.009649846562902534
ACH-001408,-0.012606137089145994
ACH-001430,-0.06771446246600814
ACH-001431,-0.06923263837615977
ACH-001450,0.016609056661610784
ACH-001496,0.08459280030255305
ACH-001500,0.067854050211465
ACH-001523,-0.04456845190890234
ACH-001532,0.006287597797423029
ACH-001550,-0.08622509940263791
ACH-001552,-0.093630204338199
ACH-001554,-0.06596111167671823
ACH-001654,-0.026061063705915287
ACH-001735,-0.01430353632608441
ACH-001736,0.01986359104200349
ACH-001737,-0.052497779973824515
ACH-001740,0.10269341809550396
ACH-001745,0.11666500098015704
ACH-001765,-0.05450997273878639
