,RABEP1 (9135)
ACH-000651,-0.14554161536183552
ACH-000652,-0.23080705923161296
ACH-000653,-0.4135737235919097
ACH-000657,-0.2475828165015009
ACH-000658,-0.16863531814760568
ACH-000661,-0.17384457311877205
ACH-000662,-0.6746487124096885
ACH-000663,-0.2567934180551663
ACH-000665,-0.21712374918711896
ACH-000671,-0.1985847218353938
ACH-000672,-0.08722324757072705
ACH-000673,-0.24720976731659355
ACH-000676,-0.12191455137783605
ACH-000677,-0.27108581968264783
ACH-000681,-0.17943241433898324
ACH-000683,-0.09723733880980204
ACH-000684,-0.37455717330032345
ACH-000688,-0.28845271553851776
ACH-000693,-0.19401477979556594
ACH-000694,-0.11592667718369515
ACH-000695,0.0016218879749253616
ACH-000696,-0.18310256120751625
ACH-000697,-0.07789107311092479
ACH-000699,-0.2138460327346418
ACH-000701,-0.06438602516384054
ACH-000706,-0.17825198148224322
ACH-000711,-0.2532709455933667
ACH-000713,-0.3145394659862589
ACH-000714,-0.12193062810466924
ACH-000718,-0.27888791392101675
ACH-000720,-0.17275923213233566
ACH-000721,-0.19100004856086444
ACH-000724,-0.2593667148040907
ACH-000725,-0.2499867240499285
ACH-000732,-0.2416519301732959
ACH-000734,-0.15479439713538815
ACH-000735,-0.2552953621512762
ACH-000736,-0.17003519820284074
ACH-000738,-0.1856613583646388
ACH-000746,-0.17828890762978505
ACH-000747,0.028037903909371383
ACH-000748,-0.10277814811102316
ACH-000753,-0.22343962074606316
ACH-000756,-0.19841080628500696
ACH-000757,-0.09538892414094413
ACH-000758,-0.16328269459985334
ACH-000760,-0.2497817707279876
ACH-000762,-0.18319241981870407
ACH-000763,-0.1431932936392842
ACH-000764,-0.1358512478055645
ACH-000765,-0.07634497031559219
ACH-000766,-0.17060010997102473
ACH-000767,-0.3342166741615915
ACH-000768,-0.17380987955230012
ACH-000769,-0.28845499512593137
ACH-000770,-0.21166407759266972
ACH-000771,-0.1099109114340556
ACH-000773,-0.2569959741040695
ACH-000776,-0.13119353406825582
ACH-000777,-0.11389650204965315
ACH-000778,-0.2763644854055904
ACH-000781,-0.15383773596126454
ACH-000782,-0.2374244715636209
ACH-000783,-0.2271954371585673
ACH-000784,-0.08125201013956115
ACH-000785,-0.28633178083046884
ACH-000787,-0.17603785304231598
ACH-000788,-0.15773220975504698
ACH-000791,-0.1669583535540671
ACH-000792,-0.18484702648378326
ACH-000794,-0.1054611831686337
ACH-000796,-0.26091234035748434
ACH-000798,-0.17990226138636764
ACH-000799,-0.2216482269090224
ACH-000800,-0.11847735414477895
ACH-000802,-0.2747869553901877
ACH-000804,-0.04284717466392516
ACH-000805,-0.3049338765075259
ACH-000809,-0.22668325321224925
ACH-000810,-0.16640104805351685
ACH-000811,-0.2794442034750044
ACH-000817,-0.11351332640576545
ACH-000819,-0.08790585448192909
ACH-000820,-0.4300351345715692
ACH-000821,0.11242283871012224
ACH-000822,-0.21838173250644968
ACH-000823,-0.10922056898557643
ACH-000824,-0.1930620358738448
ACH-000827,-0.12556203090786733
ACH-000829,-0.4098082156121096
ACH-000831,-0.059612856505340164
ACH-000832,-0.1364824644192057
ACH-000833,-0.14787671830573856
ACH-000834,-0.1655999366860489
ACH-000835,-0.10161845284744653
ACH-000836,-0.191594843024892
ACH-000837,-0.22329858379753514
ACH-000838,-0.05058219229009663
ACH-000839,-0.4186525398197856
ACH-000840,-0.2607339442199027
ACH-000841,-0.19357365112396407
ACH-000843,-0.2473649579446681
ACH-000846,-0.25394171354153905
ACH-000847,-0.1814135775291168
ACH-000848,-0.14945489169827936
ACH-000849,-0.11094492682301538
ACH-000851,-0.30778668519709435
ACH-000855,-0.06915048990827921
ACH-000856,-0.3420232903695898
ACH-000858,-0.2657713512143988
ACH-000859,-0.09162028455922623
ACH-000861,-0.2975983053712209
ACH-000862,-0.21889102735967209
ACH-000865,-0.1201725276077527
ACH-000866,-0.18708036225861388
ACH-000867,-0.14230441591452272
ACH-000869,-0.3367280896449706
ACH-000872,-0.15832321824412496
ACH-000873,-0.1905584081115165
ACH-000876,-0.16462628266565668
ACH-000878,-0.11149114238007364
ACH-000880,-0.1736274969436184
ACH-000881,-0.2459498725774785
ACH-000882,-0.0025142210493886053
ACH-000884,-0.22154903962074304
ACH-000885,-0.24815692772260955
ACH-000887,-0.2768138752672398
ACH-000889,-0.19222576328122615
ACH-000896,-0.12631161395026266
ACH-000898,-0.1071258059742602
ACH-000900,-0.12755053884784798
ACH-000901,-0.2360602461149164
ACH-000905,-0.2762238042637286
ACH-000906,-0.177213490632479
ACH-000907,-0.1863072314365316
ACH-000910,-0.1957773881511053
ACH-000911,-0.15554903002346526
ACH-000912,-0.1636587352078622
ACH-000913,-0.1605232659323396
ACH-000915,-0.4120504655783487
ACH-000916,0.17356513880907962
ACH-000917,-0.17603539330732362
ACH-000920,-0.26612683748286303
ACH-000921,-0.23641819237628206
ACH-000924,-0.11318778760940094
ACH-000926,-0.20374681674498005
ACH-000928,-0.29748039528159304
ACH-000929,-0.19455056178811286
ACH-000932,-0.34230436805985043
ACH-000935,-0.2518852342277396
ACH-000936,0.04369613739989168
ACH-000937,-0.2184253142172716
ACH-000938,-0.008323093212363401
ACH-000939,-0.14402058213904978
ACH-000941,-0.10360860744419452
ACH-000943,-0.17773332705529826
ACH-000946,-0.29239648045169825
ACH-000947,-0.10916602343990454
ACH-000948,-0.15218526948317115
ACH-000950,-0.27240365387914056
ACH-000953,-0.03413048648046047
ACH-000954,0.3097363591191903
ACH-000957,-0.190444334370312
ACH-000958,-0.21456550878882688
ACH-000960,-0.12299948102602533
ACH-000963,-0.08149990995528489
ACH-000968,-0.12383201368935742
ACH-000969,-0.3160552804131965
ACH-000972,-0.3319876061866752
ACH-000973,-0.3272410592353104
ACH-000974,-0.17722370868762066
ACH-000978,-0.2604643328548528
ACH-000984,-0.4922412602992565
ACH-000986,-0.1428643691398846
ACH-000988,-0.1745796121487694
ACH-000993,-0.3113008311010733
ACH-000994,-0.20904258467785108
ACH-000996,-0.2501165768267147
ACH-001001,-0.1863610976990213
ACH-001020,-0.2127972600328749
ACH-001028,-0.1783552117204968
ACH-001031,-0.2608991288305184
ACH-001038,-0.1652917598210569
ACH-001048,-0.17660570461201716
ACH-001050,-0.23442647008022224
ACH-001053,-0.2212425075641942
ACH-001054,-0.1802332472036542
ACH-001061,-0.07917275629440235
ACH-001067,-0.2738538681281703
ACH-001075,-0.21664230801502826
ACH-001096,-0.15443886564682452
ACH-001111,-0.1606822706922423
ACH-001119,-0.2701979224391393
ACH-001128,-0.4030544565584232
ACH-001134,-0.14913500272843666
ACH-001151,-0.14942473171577678
ACH-001163,-0.19633710202350568
ACH-001164,-0.2321373855508748
ACH-001183,-0.160046128218281
ACH-001192,-0.05233361573403414
ACH-001193,-0.04556009326126526
ACH-001196,-0.2421781844719165
ACH-001197,-0.3265018452803114
ACH-001205,-0.11462609964336533
ACH-001211,-0.17142088541091796
ACH-001212,-0.3149768608811729
ACH-001228,-0.09487280536971657
ACH-001232,-0.22315862501884806
ACH-001239,-0.14059899318910146
ACH-001270,-0.42725136143486775
ACH-001274,-0.13703074730672468
ACH-001275,0.03651136454888178
ACH-001277,-0.3302820017510651
ACH-001278,-0.41043628893690703
ACH-001280,0.017607581654744242
ACH-001283,-0.26233028165381983
ACH-001289,-0.2591565608343219
ACH-001300,-0.13007078503928546
ACH-001301,-0.1393602796702472
ACH-001302,-0.006212755945990521
ACH-001306,-0.3226981861246879
ACH-001318,-0.15663104719488818
ACH-001322,-0.3018665079851088
ACH-001328,-0.21783924618751446
ACH-001332,0.027996752707451212
ACH-001336,-0.11551298489492345
ACH-001346,-0.3120994486259577
ACH-001353,-0.2682258698796559
ACH-001354,-0.3098619212887936
ACH-001367,-0.17132389588106292
ACH-001368,-0.1668054988088982
ACH-001374,-0.2300107687129815
ACH-001377,-0.3238024176737451
ACH-001380,-0.21876042915882501
ACH-001391,-0.35918412111488834
ACH-001408,-0.2688506428917461
ACH-001430,-0.3029398530999423
ACH-001431,-0.28124164319742084
ACH-001450,-0.08842439307210567
ACH-001496,-0.2210638063684552
ACH-001500,-0.07253748674569505
ACH-001523,-0.2272690014760305
ACH-001532,-0.17990304084627046
ACH-001550,-0.2982243933907222
ACH-001552,-0.09433128555155083
ACH-001554,-0.2421300412360658
ACH-001654,-0.28832981101042243
ACH-001735,-0.3042883900929772
ACH-001736,-0.15031824064536514
ACH-001737,-0.20299110953368066
ACH-001740,-0.30213805060360005
ACH-001745,-0.2337948202409243
ACH-001765,-0.11736059989390472
