,ITPKA (3706)
ACH-000266,-0.14603511053541454
ACH-000272,-0.19580445984907624
ACH-000274,-0.2900434662105508
ACH-000277,-0.20380391611617624
ACH-000278,-0.06815355382976816
ACH-000279,-0.20049610281915164
ACH-000280,-0.019021991527901586
ACH-000281,0.11556082063492525
ACH-000288,-0.21554137954233574
ACH-000291,-0.20911287810249665
ACH-000293,-0.1203176117988786
ACH-000294,-0.16131850023657776
ACH-000295,0.11601784041073708
ACH-000296,-0.33567348099577715
ACH-000302,-0.2399190937553445
ACH-000304,-0.05613929987825567
ACH-000307,-0.2654421470052369
ACH-000308,-0.15388591466334745
ACH-000310,-0.15940550400967265
ACH-000311,-0.2062997095305872
ACH-000312,-0.07424284604128265
ACH-000315,-0.5167159713611817
ACH-000316,0.10643580599975824
ACH-000317,-0.1099261417267901
ACH-000318,-0.2406292513915307
ACH-000319,-0.3709155598893405
ACH-000320,-0.28385759363828433
ACH-000322,-0.2154087418196659
ACH-000323,-0.23067126668273585
ACH-000324,-0.2640383743899565
ACH-000329,-0.15232090321357328
ACH-000330,-0.01887762014278066
ACH-000331,-0.4355608716544302
ACH-000332,-0.09649851368824107
ACH-000334,-0.1789702865504794
ACH-000335,-0.28644590076349263
ACH-000336,0.06708894590274153
ACH-000337,-0.12830283979569604
ACH-000338,-0.153578226396712
ACH-000339,-0.35251285721631664
ACH-000341,-0.2519277124809348
ACH-000348,-0.1353736403280114
ACH-000350,-0.0958886043859043
ACH-000352,-0.10511515981246752
ACH-000356,-0.12155432915975273
ACH-000361,-0.3170434716922071
ACH-000362,-0.2458898515160661
ACH-000363,-0.1125390947155833
ACH-000364,-0.11646991166426796
ACH-000365,-0.008495320544009756
ACH-000366,-0.08476153957094869
ACH-000368,-0.3657407905087888
ACH-000374,-0.33670260537104124
ACH-000375,-0.25362337003760804
ACH-000376,-0.1954876602310384
ACH-000381,-0.27819213233648016
ACH-000383,-0.2977284697871024
ACH-000387,-0.20048567730310546
ACH-000389,-0.1718125544578189
ACH-000390,-0.24570989402062365
ACH-000393,-0.1088497620194838
ACH-000395,-0.3199416960892191
ACH-000396,-0.16623192081169366
ACH-000397,-0.05438124133344453
ACH-000401,-0.3105974098969142
ACH-000402,0.0400057663898881
ACH-000403,-0.22648770470040197
ACH-000404,0.2730896805453482
ACH-000406,-0.1389902126951284
ACH-000407,-0.2303450907621701
ACH-000408,0.00044382788433454054
ACH-000410,-0.1977049819548337
ACH-000411,-0.2330370807119543
ACH-000414,-0.1260005514207981
ACH-000415,-0.14409212563487572
ACH-000416,-0.19187386335855494
ACH-000420,-0.0564454041922087
ACH-000421,-0.4576279885519425
ACH-000424,-0.29615487667694873
ACH-000425,-0.2025095389558031
ACH-000426,-0.1154930739815395
ACH-000427,-0.20739777694656392
ACH-000433,-0.21639486605105665
ACH-000435,-0.3965001076454492
ACH-000436,-0.20139019441855405
ACH-000444,-0.1359860665999605
ACH-000445,-0.3774463569768633
ACH-000448,-0.2283740418257064
ACH-000450,-0.3291828921390003
ACH-000452,-0.2430409945671013
ACH-000454,-0.25688785026125754
ACH-000458,-0.20601686590587054
ACH-000459,-0.0420307227835106
ACH-000460,-0.3491289007263154
ACH-000461,-0.02359066968087015
ACH-000463,-0.1846320671540642
ACH-000464,-0.3113385473894089
ACH-000466,-0.22288739952480155
ACH-000467,-0.3027599363386771
ACH-000468,-0.3073728116783248
ACH-000469,-0.12992522639630896
ACH-000470,-0.17045071676104367
ACH-000471,-0.054935896692599864
ACH-000472,-0.11387414368589005
ACH-000473,-0.08759310021897318
ACH-000475,-0.020927860176486287
ACH-000476,-0.15487789026990995
ACH-000477,-0.2299213921618765
ACH-000479,-0.5361991259815726
ACH-000480,-0.15532694161452099
ACH-000481,-0.3479930635213253
ACH-000483,-0.3402654201527682
ACH-000484,-0.07338960243854703
ACH-000485,-0.3730963291760621
ACH-000486,-0.2028037103410752
ACH-000487,-0.20397133554221408
ACH-000488,-0.21038129058693425
ACH-000490,-0.19774278222701466
ACH-000491,-0.22634129074532666
ACH-000495,-0.38918939276187453
ACH-000496,-0.1943885943775797
ACH-000499,0.007530678390583113
ACH-000500,-0.25911399913780725
ACH-000502,-0.09198021336718493
ACH-000503,-0.2470569641767517
ACH-000505,-0.2563936056690789
ACH-000507,-0.06325078076376665
ACH-000510,-0.22462472154922591
ACH-000511,-0.3370277811889585
ACH-000512,-0.1936952724197344
ACH-000516,-0.3545824432528122
ACH-000517,-0.3493998505788221
ACH-000518,-0.22818782467178436
ACH-000520,-0.4605881267561932
ACH-000521,-0.07919892653337995
ACH-000522,-0.2995173427012781
ACH-000524,-0.1216615052312926
ACH-000527,-0.18431889909930668
ACH-000528,-0.13850942035908995
ACH-000537,-0.2900346794720832
ACH-000541,0.03049791336772365
ACH-000542,-0.2916305533218564
ACH-000544,-0.15616061955370106
ACH-000545,-0.2288527124572424
ACH-000547,-0.0795762867644171
ACH-000548,-0.2406086709368136
ACH-000549,-0.09344692995603253
ACH-000550,-0.13682800227694014
ACH-000552,-0.17475904314472682
ACH-000556,-0.07538451532113476
ACH-000557,-0.07804772034251008
ACH-000569,-0.08637524458452585
ACH-000570,-0.1754141893103864
ACH-000571,-0.14704983519334405
ACH-000573,-0.22541638504988565
ACH-000576,-0.2363850432766153
ACH-000579,-0.07737979716537513
ACH-000580,-0.06976563624602852
ACH-000584,-0.16852487586091733
ACH-000585,-0.18882517600092516
ACH-000588,-0.07086294549087968
ACH-000589,-0.11045298679116106
ACH-000591,-0.3004636530028125
ACH-000593,-0.1930668006335115
ACH-000600,-0.16318173484800996
ACH-000601,-0.2385183273422247
ACH-000605,-0.2204276010666286
ACH-000606,-0.2569081654790308
ACH-000608,-0.3191054388520507
ACH-000614,-0.11535897180153425
ACH-000616,-0.3207297434352479
ACH-000618,-0.3087230859392345
ACH-000619,-0.2763754503033463
ACH-000620,-0.3295131297886841
ACH-000621,-0.07628079927997053
ACH-000622,-0.37016136748404016
ACH-000623,-0.3678644183548999
ACH-000624,-0.2645117784129192
ACH-000627,-0.19787257200871095
ACH-000630,-0.16353578758484552
ACH-000631,-0.26890233103133704
ACH-000632,-0.3109773257026929
ACH-000633,-0.11666594160218108
ACH-000637,-0.2260063286073859
ACH-000638,-0.23804702346141735
ACH-000646,-0.008595666528910079
ACH-000647,-0.3538018844364165
ACH-000648,-0.3021951217688185
ACH-000649,-0.1600802627009993
ACH-000651,-0.09238735262017564
ACH-000652,-0.0652871897630801
ACH-000653,-0.0005890554783339307
ACH-000657,-0.0895184531048107
ACH-000658,-0.11706762638777556
ACH-000661,-0.05648704068492165
ACH-000662,0.08374598078476429
ACH-000663,-0.1607078825455977
ACH-000665,-0.3112585052331575
ACH-000671,-0.030445970856810577
ACH-000672,-0.5364770121495428
ACH-000673,-0.3064790989303631
ACH-000676,-0.1905093002291928
ACH-000677,-0.3072668459352418
ACH-000681,-0.05964515186613581
ACH-000683,-0.09132085853471676
ACH-000684,-0.278394870535682
ACH-000688,-0.2521643263535334
ACH-000693,-0.2489038492894532
ACH-000694,-0.15853760934463504
ACH-000695,-0.1963108077717126
ACH-000696,-0.34721565356484946
ACH-000697,-0.025212490590600926
ACH-000699,-0.19062160803279055
ACH-000701,-0.21847513072467786
ACH-000706,-0.12474728351707652
ACH-000711,-0.2033851976577136
ACH-000713,-0.2848642442670515
ACH-000714,-0.06005769924584666
ACH-000718,-0.29941162264003146
ACH-000720,-0.16481458821953826
ACH-000721,-0.3417345941017997
ACH-000724,-0.2477657682944209
ACH-000725,-0.2424775447254961
ACH-000732,-0.2581813868069065
ACH-000734,-0.11602901521932625
ACH-000735,-0.23638708538346825
ACH-000736,-0.4275018926648427
ACH-000738,-0.1663755154968024
ACH-000746,-0.18791351284396696
ACH-000747,-0.11019778507584824
ACH-000748,-0.11770474653797272
ACH-000753,-0.2500074090700805
ACH-000756,-0.2632040313282038
ACH-000757,-0.27687277165495594
ACH-000758,-0.15838072215635451
ACH-000760,-0.2604252698452739
ACH-000762,-0.3953702756973033
ACH-000763,-0.2464780475929167
ACH-000764,-0.2143950091487264
ACH-000765,-0.14555700242213515
ACH-000766,-0.30400119960333
ACH-000767,0.030437055848086526
ACH-000768,-0.2540989958705401
ACH-000769,-0.12863048896089282
ACH-000770,-0.3162404739161859
ACH-000771,-0.22563375396154864
ACH-000773,-0.2508096783331273
ACH-000776,-0.28437598647712603
ACH-000777,-0.08280742395811565
ACH-000778,-0.26977709112484816
ACH-000781,-0.13287089517122105
ACH-000782,-0.16151818155999967
ACH-000783,-0.1694782626191761
ACH-000784,-0.15075164896778606
ACH-000785,-0.12874082229374206
ACH-000787,-0.28556260573604514
ACH-000788,-0.09075447801452388
ACH-000791,-0.14742248843159364
ACH-000792,-0.09583177622002932
ACH-000794,-0.2935351266453701
ACH-000796,-0.1902035884639557
ACH-000798,-0.4223685547132324
ACH-000799,-0.3433747227725891
ACH-000800,-0.1607800768796539
ACH-000802,-0.11072492972189964
ACH-000804,-0.215762671766686
ACH-000805,-0.2948792375723091
ACH-000809,-0.1885158877865226
ACH-000810,-0.10845099180632332
ACH-000811,-0.15793176386337404
ACH-000817,-0.2415599609794187
ACH-000819,-0.2661948172844165
ACH-000820,-0.2945074859958435
ACH-000821,-0.17663785511561564
ACH-000822,-0.14425223403266935
ACH-000823,-0.08105236575447038
ACH-000824,-0.3339336738421065
ACH-000827,-0.10406178215000504
ACH-000829,-0.27050545011456417
ACH-000831,-0.11509467485108453
ACH-000832,-0.4411032288298889
ACH-000833,-0.32372862853870304
ACH-000834,-0.17560814743997846
ACH-000835,0.0450385420326341
ACH-000836,-0.4370955623480696
ACH-000837,-0.23626600217464544
ACH-000838,0.008139534190816984
ACH-000839,-0.2701525246044333
ACH-000840,-0.3444172142983525
ACH-000841,-0.2838458314770979
ACH-000843,-0.2983141222702053
ACH-000846,-0.2306385568022843
ACH-000847,-0.09917964620771792
ACH-000848,-0.048800296499285314
ACH-000849,-0.12667127981035553
ACH-000851,-0.07059787742049711
ACH-000855,-0.21989647097192613
ACH-000856,-0.2545861977718481
ACH-000858,-0.2502423081819317
ACH-000859,-0.3338897640983852
ACH-000861,-0.3452315036925884
ACH-000862,-0.05691972292144781
ACH-000865,-0.21884846982480266
ACH-000866,-0.1896476476683343
ACH-000867,-0.12129859220936165
ACH-000869,-0.07372492518255368
ACH-000872,-0.3123495594835792
ACH-000873,-0.05545243187676015
ACH-000876,-0.24100392939617776
ACH-000878,-0.1061272265503123
ACH-000880,-0.26483680626377243
ACH-000881,-0.3092268437242787
ACH-000882,-0.2197091880069197
ACH-000884,-0.273168352810833
ACH-000885,-0.1628552943297784
ACH-000887,-0.10217598186780008
ACH-000889,-0.08450628403728308
ACH-000896,-0.2458274220700893
ACH-000898,-0.23932189761077505
ACH-000900,-0.35868029298661896
ACH-000901,-0.14766676151549601
ACH-000905,-0.34376820975741473
ACH-000906,-0.20474789696168366
ACH-000907,-0.2621940637577341
ACH-000910,-0.3551835677699606
ACH-000911,-0.15995085215447294
ACH-000912,-0.3974743312680665
ACH-000913,0.00472215014420461
ACH-000915,-0.1595863432450529
ACH-000916,-0.597488889922756
ACH-000917,-0.13573036266161562
ACH-000920,-0.236600423873504
ACH-000921,-0.2335396168596425
ACH-000924,-0.20513719402224406
ACH-000926,-0.15129591051013636
ACH-000928,-0.22154884663109367
ACH-000929,-0.25992323655766714
ACH-000932,-0.17745135744532556
ACH-000935,-0.11200474196149232
ACH-000936,-0.10037212946432933
ACH-000937,-0.1500818837878362
ACH-000938,-0.16308091379434655
ACH-000939,-0.31900349163855396
ACH-000941,-0.0975883687704423
ACH-000943,-0.096550075146254
ACH-000946,-0.12831071080060774
ACH-000947,-0.13168204903029854
ACH-000948,-0.13169904255429776
ACH-000950,-0.11396473217957286
ACH-000953,-0.08213646860392461
ACH-000954,0.2149371025311987
ACH-000957,-0.18110999113006446
ACH-000958,-0.3305150244842308
ACH-000960,-0.3123396503600569
ACH-000963,-0.3620889229492748
ACH-000968,-0.2434729648056041
ACH-000969,-0.26296316599223835
ACH-000972,-0.11775341637542006
ACH-000973,-0.3588471705991865
ACH-000974,-0.2145642439241524
ACH-000978,-0.256911726637346
ACH-000984,-0.2397037355301215
ACH-000986,-0.4928509629917774
ACH-000988,-0.3094146533855033
ACH-000993,-0.3414067944161941
ACH-000994,-0.19104310436973612
ACH-000996,-0.554583047074147
ACH-001001,-0.1212215140996796
ACH-001020,0.027187279569352792
ACH-001028,-0.24724950145943084
ACH-001031,-0.16023723789012626
ACH-001038,-0.062793886013198
ACH-001048,-0.03689622360158893
ACH-001050,-0.20711550314405885
ACH-001053,-0.14657904692528195
ACH-001054,-0.0037532041767921382
ACH-001061,-0.18366933650204773
ACH-001067,-0.21577177839928485
ACH-001075,-0.3452194139887635
ACH-001096,-0.1091507668073292
ACH-001111,-0.11461591057707853
ACH-001119,-0.2065232294535964
ACH-001128,0.001831159548746908
ACH-001134,0.009116277681440528
ACH-001151,-0.1457645924265525
ACH-001163,-0.4212488099884716
ACH-001164,0.03477719128238675
ACH-001183,0.06584512387977833
ACH-001192,-0.07831169990354321
ACH-001193,-0.10201277907515277
ACH-001196,-0.3732283999804689
ACH-001197,-0.29702214316976433
ACH-001205,-0.0476581777168622
ACH-001211,-0.2041966148212034
ACH-001212,-0.022964615444119787
ACH-001228,-0.2891529664184904
ACH-001232,-0.3003740661509573
ACH-001239,-0.13282383233904738
ACH-001270,-0.4233205187435317
ACH-001274,-0.21455330452494084
ACH-001275,0.1021235698630182
ACH-001277,-0.19152585928248425
ACH-001278,-0.2486637943652856
ACH-001280,-0.10810396314352123
ACH-001283,-0.1799802581518175
ACH-001289,-0.1946454286874128
ACH-001300,0.06796135911757394
ACH-001301,-0.16437065209964646
ACH-001302,-0.09522806008440043
ACH-001306,-0.22847348154232275
ACH-001318,-0.12547246512508162
ACH-001322,-0.3538052123640501
ACH-001328,-0.43782142991369855
ACH-001332,-0.13121381047979064
ACH-001336,-0.2842497219238953
ACH-001346,-0.4253091238671081
ACH-001353,-0.17890584693995626
ACH-001354,-0.21770752900807167
ACH-001367,0.006428657633734431
ACH-001368,-0.2503836667754314
ACH-001374,-0.4025931121843677
ACH-001377,-0.22667843784841465
ACH-001380,-0.1466345183574768
ACH-001391,-0.3519858903239086
ACH-001408,-0.15355720026583974
ACH-001430,-0.3966477049265723
ACH-001431,-0.17363960266412998
ACH-001450,-0.08160900970198409
ACH-001496,-0.20744817834082727
ACH-001500,-0.07486250103980124
ACH-001523,-0.10542325646705793
ACH-001532,-0.0814235643853455
ACH-001550,-0.1767217565413359
ACH-001552,-0.18844448301033911
ACH-001554,-0.19102710515772175
ACH-001654,-0.4224657442220193
ACH-001735,-0.12844159498886726
ACH-001736,-0.2160431962399445
ACH-001737,-0.7044655387251798
ACH-001740,-0.06563261791334234
ACH-001745,-0.14510477679004835
ACH-001765,-0.13945119341899376
