,IARS2 (55699)
ACH-000732,-0.9677522993712612
ACH-000734,-0.9094380267006372
ACH-000735,-1.0917280130988003
ACH-000736,-0.6301148664575522
ACH-000738,-0.9933272431378976
ACH-000746,-0.9922597581338938
ACH-000747,-0.9574007127315708
ACH-000748,-1.121876418786704
ACH-000753,-1.033927748809308
ACH-000756,-0.7616980787811574
ACH-000757,-1.0087427998589122
ACH-000758,-0.8831691266870517
ACH-000760,-0.9579165345138492
ACH-000762,-0.8220025894157186
ACH-000763,-0.7920585704793528
ACH-000764,-0.8719809646436795
ACH-000765,-1.0457612693610772
ACH-000766,-0.8987127045618557
ACH-000767,-1.2832775237772327
ACH-000768,-1.001615180245112
ACH-000769,-0.7915094463673725
ACH-000770,-0.8884176923148627
ACH-000771,-0.9775732783555616
ACH-000773,-0.7042781630662504
ACH-000776,-0.6093194931641202
ACH-000777,-0.7505415168076284
ACH-000778,-0.9495352178319229
ACH-000781,-1.0224584981708988
ACH-000782,-0.9566196081033926
ACH-000783,-0.4544534889380162
ACH-000784,-0.8778161491535865
ACH-000785,-0.8367285988162526
ACH-000787,-0.9852397045524623
ACH-000788,-0.8370362802315136
ACH-000791,-0.8733063332060249
ACH-000792,-0.8326583506790154
ACH-000794,-0.7692324189341905
ACH-000796,-0.970703383969885
ACH-000798,-0.5406800963433541
ACH-000799,-0.9263282087639272
ACH-000800,-1.0957883477073225
ACH-000802,-1.1343477823342325
ACH-000804,-0.746271583566871
ACH-000805,-0.68648334538358
ACH-000809,-0.9298888162003806
ACH-000810,-0.7847110798573551
ACH-000811,-0.6508370352569804
ACH-000817,-0.7997155322627181
ACH-000819,-1.1570904033300593
ACH-000820,-1.037775937362218
ACH-000821,-1.0944165387025493
ACH-000822,-0.6808574950156899
ACH-000823,-1.0640994435021272
ACH-000824,-0.9194156135375764
ACH-000827,-0.7675792062461313
ACH-000829,-0.7148152866669655
ACH-000831,-1.0578431842014266
ACH-000832,-0.9766543757732798
ACH-000833,-0.8316800667236645
ACH-000834,-0.9849913812884074
ACH-000835,-0.9729022195506516
ACH-000836,-0.9302826783362056
ACH-000837,-0.9016721971107344
ACH-000838,-1.0163232563149849
ACH-000839,-0.9966872287225657
ACH-000840,-1.0152705882746031
ACH-000841,-0.7237396220132832
ACH-000843,-1.078190088060716
ACH-000846,-0.903043426029814
ACH-000847,-0.9456952914978936
ACH-000848,-1.0722148387533037
ACH-000849,-0.8783839856948009
ACH-000851,-0.8125396562168897
ACH-000855,-0.930708056808729
ACH-000856,-0.5818019303636627
ACH-000858,-1.0266277486404742
ACH-000859,-0.9652965800598164
ACH-000861,-1.2919895271668351
ACH-000862,-0.9385183815220064
ACH-000865,-1.1121040233542745
ACH-000866,-0.88379196558279
ACH-000867,-1.0054394932133448
ACH-000869,-1.323625678428898
ACH-000872,-0.5980310233534252
ACH-000873,-0.8203083864858968
ACH-000876,-1.160297697128398
ACH-000878,-0.7806106689621654
ACH-000880,-0.5767422790035328
ACH-000881,-1.0274363062447958
ACH-000882,-0.8674110236269539
ACH-000884,-1.136170518763154
ACH-000885,-0.8182145434187093
ACH-000887,-0.7840060472657627
ACH-000889,-1.2077033062145766
ACH-000896,-0.852166806923314
ACH-000898,-0.80346416018237
ACH-000900,-0.8535242650789887
ACH-000901,-0.8127328004045419
ACH-000905,-0.7859008881683445
ACH-000906,-0.993203209413418
ACH-000907,-0.7875955483471098
ACH-000910,-1.1067148514894198
ACH-000911,-0.8056128199797363
ACH-000912,-0.8084145288722654
ACH-000913,-1.0017611806370246
ACH-000915,-0.954895323152393
ACH-000916,-0.6038832308081219
ACH-000917,-0.8538480463707582
ACH-000920,-0.846015422678969
ACH-000921,-0.8818176971647763
ACH-000924,-0.9453961137417668
ACH-000926,-0.7898760056596023
ACH-000928,-0.9388158698386009
ACH-000929,-0.7867950165767881
ACH-000932,-0.7893813525697677
ACH-000935,-0.7018093277189773
ACH-000936,-1.0537080488128272
ACH-000937,-0.8156552066315278
ACH-000938,-0.9079494429344476
ACH-000939,-1.1975181388463398
ACH-000941,-0.6315644917956159
ACH-000943,-1.119219240839344
ACH-000946,-0.9593456556315388
ACH-000947,-1.0151200472732382
ACH-000948,-0.8933000335332224
ACH-000950,-0.7555218897063976
ACH-000953,-0.8585507055733874
ACH-000954,-0.7351973940842059
ACH-000957,-0.7654833245039785
ACH-000958,-0.9502610393073748
ACH-000960,-1.1437935845602212
ACH-000963,-0.6102171461824711
ACH-000968,-1.0347386015419178
ACH-000969,-0.7383576790393526
ACH-000972,-0.8410504571871266
ACH-000973,-1.1096318548187505
ACH-000974,-0.8917965349479153
ACH-000978,-0.7344661052340328
ACH-000984,-1.2158754205163158
ACH-000986,-1.1163972240841733
ACH-000988,-1.1983019645136848
ACH-000993,-0.5867003361513907
ACH-000994,-1.0091519950002283
ACH-000996,-0.5441027870010742
ACH-001001,-1.0775496898733758
ACH-001020,-0.7860472933382288
ACH-001028,-0.9733904000700386
ACH-001031,-0.7352680538030787
ACH-001038,-0.6855576689140143
ACH-001048,-0.7955188682500287
ACH-001050,-0.9835271820541676
ACH-001053,-1.1045511783095754
ACH-001054,-0.8887976212036017
ACH-001061,-0.9658212002172806
ACH-001067,-0.6403521856038366
ACH-001075,-0.8454361041306621
ACH-001096,-1.0038739452183107
ACH-001111,-1.0529663656541075
ACH-001119,-0.909944526929775
ACH-001128,-1.0215348378301852
ACH-001134,-0.8084730070096475
ACH-001151,-1.0665100119656106
ACH-001163,-1.0670264289918878
ACH-001164,-0.8876825769599006
ACH-001183,-1.0253321310270476
ACH-001192,-0.9141311750814785
ACH-001193,-0.9993386989616454
ACH-001196,-0.9817767384096
ACH-001197,-0.19121558279928072
ACH-001205,-0.7446885782509964
ACH-001211,-0.6644744674865614
ACH-001212,-0.8022332890829493
ACH-001228,-1.137403575310282
ACH-001232,-0.6848778430087612
ACH-001239,-0.7582854737484073
ACH-001270,-0.7785731631538942
ACH-001274,-0.8645108502481209
ACH-001275,-0.9749958981994448
ACH-001277,-0.7717559445826183
ACH-001278,-0.8826436940202289
ACH-001280,-0.3314358828757717
ACH-001283,-1.0009250089437542
ACH-001289,-0.6641184385372328
ACH-001300,-0.8879191807698219
ACH-001301,-0.7791981311750293
ACH-001302,-0.7794926726559699
ACH-001306,-1.1714249933632517
ACH-001318,-1.1677652292623673
ACH-001322,-0.7766021616119141
ACH-001328,-0.8294817926289497
ACH-001332,-0.981124333480128
ACH-001336,-0.9450335980798548
ACH-001346,-0.9576356735082552
ACH-001353,-0.8647773146451511
ACH-001354,-1.1041651402588766
ACH-001367,-0.8905962385810869
ACH-001368,-0.8722596357870296
ACH-001374,-0.8734270578934145
ACH-001377,-0.6816702305104831
ACH-001380,-0.7106086034528866
ACH-001391,-0.9561323411127328
ACH-001408,-0.8503039181086491
ACH-001430,-0.9463763463708412
ACH-001431,-0.9761850523474476
ACH-001450,-0.7478060811494509
ACH-001496,-0.8074871126849108
ACH-001500,-0.8492631215827798
ACH-001523,-1.0147432866863897
ACH-001532,-0.7947662445582808
ACH-001550,-1.1266115862755397
ACH-001552,-0.766764158827755
ACH-001554,-0.8878753444352104
ACH-001654,-0.8829798926455894
ACH-001735,-1.077778672498647
ACH-001736,-0.971655338462871
ACH-001737,-1.083844087798771
ACH-001740,-0.9469300836311816
ACH-001745,-1.0115169102853698
ACH-001765,-1.0826317158751375
