,TP53BP1 (7158)
ACH-001300,-0.09274753612630957
ACH-001301,-0.3095649626372987
ACH-001302,-0.015093715842841825
ACH-001306,-0.1752031370974604
ACH-001318,-0.2019971582772759
ACH-001322,-0.25447699300955473
ACH-001328,-0.11641727673030898
ACH-001332,-0.3785232300470595
ACH-001336,-0.14373100407897682
ACH-001346,-0.5168339089118221
ACH-001353,-0.2571260901175179
ACH-001354,-0.5154243928448415
ACH-001367,-0.3402325726482828
ACH-001368,-0.0969078823062756
ACH-001374,-0.3959077936878617
ACH-001377,0.19662089049990028
ACH-001380,-0.2557042391746399
ACH-001391,-0.20674893128516594
ACH-001408,-0.2924690602630815
ACH-001430,0.2361291189191339
ACH-001431,-0.2714449527747869
ACH-001450,-0.2455869307201092
ACH-001496,0.24478903032910304
ACH-001500,0.1017936529441369
ACH-001523,-0.15488152015263199
ACH-001532,0.4666453873658579
ACH-001550,-0.005487833054018624
ACH-001552,-0.04359370960940127
ACH-001554,-0.16771614099056814
ACH-001654,-0.5443677024859611
ACH-001735,-0.3702553010393215
ACH-001736,-0.21544255608281065
ACH-001737,-0.3333831825729354
ACH-001740,-0.19477734960998613
ACH-001745,-0.15274998254576574
ACH-001765,-0.2573388886503524
