,MDN1 (23195)
ACH-000763,-1.0159885133880562
ACH-000764,-0.863316170256587
ACH-000765,-1.0175654037201805
ACH-000766,-1.0289700177878551
ACH-000767,-0.9892766625485264
ACH-000768,-1.1004738790310928
ACH-000769,-1.1518879840362723
ACH-000770,-1.1229947903061268
ACH-000771,-0.9716648134599996
ACH-000773,-0.9478773555753496
ACH-000776,-1.0600614187279571
ACH-000777,-1.1350153052464702
ACH-000778,-1.1482467261156928
ACH-000781,-1.1960486924110854
ACH-000782,-1.064162619368405
ACH-000783,-0.9246983804580936
ACH-000784,-1.2138304362842978
ACH-000785,-0.8675974758925984
ACH-000787,-1.0069349493630952
ACH-000788,-1.0052976234054536
ACH-000791,-1.0661584546074243
ACH-000792,-1.0423760525298138
ACH-000794,-0.8860805663620669
ACH-000796,-1.1070524622954865
ACH-000798,-1.0882487416676734
ACH-000799,-1.0925873555921275
ACH-000800,-1.373850995383208
ACH-000802,-0.9712957406715308
ACH-000804,-0.9610849026294364
ACH-000805,-1.0959375406814509
ACH-000809,-0.8755314477542407
ACH-000810,-1.033523973768864
ACH-000811,-1.0986406312439247
ACH-000817,-1.1331761094699258
ACH-000819,-1.1479027200818908
ACH-000820,-1.2038115983237332
ACH-000821,-1.1594863395866772
ACH-000822,-1.052137295649962
ACH-000823,-1.032423632982764
ACH-000824,-0.997246126482824
ACH-000827,-1.069495466434601
ACH-000829,-1.030138142838732
ACH-000831,-0.9581917738181944
ACH-000832,-1.040690033794278
ACH-000833,-1.1823126167180262
ACH-000834,-1.167833536498173
ACH-000835,-1.1289633721170689
ACH-000836,-1.1115076042078291
ACH-000837,-0.9107175687328252
ACH-000838,-0.9146622405059692
ACH-000839,-1.2461535282610057
ACH-000840,-1.1325570078774043
ACH-000841,-1.0096378797990222
ACH-000843,-1.4370725885171385
ACH-000846,-0.7964295228243239
ACH-000847,-1.1592236676126062
ACH-000848,-0.8980802625104788
ACH-000849,-1.1029056902820822
ACH-000851,-1.0764522169821271
ACH-000855,-1.433651498835233
ACH-000856,-1.1536916303455629
ACH-000858,-1.2679718453377933
ACH-000859,-1.0353741917763006
ACH-000861,-1.235053994703634
ACH-000862,-1.2144361966763848
ACH-000865,-1.179141708256697
ACH-000866,-1.0342914052667755
ACH-000867,-0.8757983548685927
ACH-000869,-1.0075199304396452
ACH-000872,-1.2559013041828158
ACH-000873,-1.2429348796986754
ACH-000876,-1.1423135508441131
ACH-000878,-0.8177290340739459
ACH-000880,-1.1108744768932957
ACH-000881,-1.0658620351018326
ACH-000882,-0.7156271636492547
ACH-000884,-1.110013443666651
ACH-000885,-1.1114032132299028
ACH-000887,-1.0124237805780818
ACH-000889,-0.9038557638609273
ACH-000896,-1.1090502740565693
ACH-000898,-0.8556462651136191
ACH-000900,-0.9931717112504111
ACH-000901,-1.3214812445252155
ACH-000905,-1.0067737667221268
ACH-000906,-1.049903275376726
ACH-000907,-1.0356039562256878
ACH-000910,-1.1598883847264612
ACH-000911,-1.0285560424893163
ACH-000912,-1.0811619005162203
ACH-000913,-0.9730087274751263
ACH-000915,-0.901665604425744
ACH-000916,-1.3385170256829113
ACH-000917,-1.1070315311932983
ACH-000920,-1.0633515520808747
ACH-000921,-1.0405723274798684
ACH-000924,-1.091261368894125
ACH-000926,-1.0564874256387158
ACH-000928,-0.940683023849638
ACH-000929,-1.3118802819188775
ACH-000932,-1.117567440733867
ACH-000935,-1.1184923266018874
ACH-000936,-0.9202436603054941
ACH-000937,-0.9956284783567192
ACH-000938,-1.12799681293126
ACH-000939,-1.4246757346751395
ACH-000941,-0.9087038355130131
ACH-000943,-1.2129897605259472
ACH-000946,-1.0669375941858614
ACH-000947,-1.0839044745974655
ACH-000948,-1.350663870256936
ACH-000950,-0.9837422469606972
ACH-000953,-1.106981682801128
ACH-000954,-0.9827548249144892
ACH-000957,-1.122488941211213
ACH-000958,-0.8270792944109053
ACH-000960,-1.1649235963528102
ACH-000963,-1.1619882545527522
ACH-000968,-1.181466686530993
ACH-000969,-1.3343424795269248
ACH-000972,-0.9205638119594436
ACH-000973,-1.0247820123306577
ACH-000974,-1.0337292080335714
ACH-000978,-1.7859870741494244
ACH-000984,-0.9875780229966232
ACH-000986,-1.048891666249181
ACH-000988,-1.5692750638976358
ACH-000993,-0.9606411821230666
ACH-000994,-1.2529435062325316
ACH-000996,-0.8604157050812553
ACH-001001,-1.0286828007830486
ACH-001020,-1.4889127635870365
ACH-001028,-0.9150585004911852
ACH-001031,-0.9977391203278784
ACH-001038,-0.8475700827123253
ACH-001048,-0.9934674815204918
ACH-001050,-0.7569446090237539
ACH-001053,-1.0391432472470812
ACH-001054,-0.8891312294609051
ACH-001061,-1.1022779110968302
ACH-001067,-0.8453195853282992
ACH-001075,-1.0102389890706582
ACH-001096,-0.9090114573730016
ACH-001111,-0.8480795052959015
ACH-001119,-1.1601864640363488
ACH-001128,-0.9247298562828866
ACH-001134,-0.8637936956739839
ACH-001151,-1.0383326376103026
ACH-001163,-1.0671754853266726
ACH-001164,-1.1894704596070258
ACH-001183,-1.1413517123527477
ACH-001192,-0.9573504234920076
ACH-001193,-1.0535646638538008
ACH-001196,-0.9453248160782972
ACH-001197,-0.999947386112652
ACH-001205,-0.9595952936711716
ACH-001211,-1.2102509605874199
ACH-001212,-1.3348313344963258
ACH-001228,-1.260528535335919
ACH-001232,-1.0758320396739194
ACH-001239,-0.9930944938679662
ACH-001270,-0.9333525832358848
ACH-001274,-1.3313523236982312
ACH-001275,-0.8580201646661652
ACH-001277,-0.983144978139182
ACH-001278,-1.2157467074093489
ACH-001280,-1.2101847520262905
ACH-001283,-1.0305463374318522
ACH-001289,-1.0624052271343678
ACH-001300,-1.3107656931850429
ACH-001301,-1.0180178578276704
ACH-001302,-0.8523993774120929
ACH-001306,-1.1453281167501372
ACH-001318,-1.047995618729062
ACH-001322,-1.003754644597234
ACH-001328,-0.990784768085188
ACH-001332,-1.1234830379718546
ACH-001336,-1.176343024865428
ACH-001346,-1.2507401746186646
ACH-001353,-0.9584494290257972
ACH-001354,-1.116151090840496
ACH-001367,-0.9747505155241633
ACH-001368,-0.8250035721793181
ACH-001374,-0.9688267927847466
ACH-001377,-1.2717835207832389
ACH-001380,-1.1434885783374256
ACH-001391,-1.0914481260554492
ACH-001408,-1.153749793805146
ACH-001430,-0.990934354106608
ACH-001431,-1.0216188713546657
ACH-001450,-0.9759252724292751
ACH-001496,-1.1410122851323894
ACH-001500,-0.9810724162122864
ACH-001523,-1.12942020805929
ACH-001532,-1.0265756772346295
ACH-001550,-1.0310816676026644
ACH-001552,-0.8528793187394591
ACH-001554,-1.248018984075124
ACH-001654,-1.0152036749140676
ACH-001735,-1.0035948532662131
ACH-001736,-1.1024113920383924
ACH-001737,-0.4532036432136765
ACH-001740,-1.2715273093492827
ACH-001745,-1.2388064759914021
ACH-001765,-0.8921008474048506
