,POLR2D (5433)
ACH-000524,-1.223093803004888
ACH-000527,-1.0194964460816511
ACH-000528,-1.0805848099539346
ACH-000537,-1.1506279363724994
ACH-000541,-1.5643616558978022
ACH-000542,-1.1596979633069495
ACH-000544,-1.1774622978117308
ACH-000545,-1.1156139349887342
ACH-000547,-1.1152609196481325
ACH-000548,-1.4210956166989763
ACH-000549,-1.1199942945043877
ACH-000550,-1.06027695636229
ACH-000552,-1.323394261446293
ACH-000556,-1.1932920195000485
ACH-000557,-1.2632473112898126
ACH-000569,-1.634074786641393
ACH-000570,-1.1353737729646536
ACH-000571,-1.2157375683902854
ACH-000573,-0.9370368314911685
ACH-000576,-1.24810895659267
ACH-000579,-0.8975879869034816
ACH-000580,-1.3802393473245638
ACH-000584,-0.9861859217118416
ACH-000585,-1.0714196715493225
ACH-000588,-1.363204411285547
ACH-000589,-1.1902046282082803
ACH-000591,-1.147484547923155
ACH-000593,-1.2058460965624405
ACH-000600,-1.0680052015340948
ACH-000601,-1.053993543494446
ACH-000605,-1.311795791219855
ACH-000606,-0.9669426413371612
ACH-000608,-1.149734786901298
ACH-000614,-1.1341399658498583
ACH-000616,-1.0663082051459565
ACH-000618,-1.1362761110162058
ACH-000619,-1.4732005457140298
ACH-000620,-0.97445200171647
ACH-000621,-1.2368383588153142
ACH-000622,-1.0364941983399767
ACH-000623,-1.1090871962740336
ACH-000624,-1.2413273395489728
ACH-000627,-1.0393499684661367
ACH-000630,-1.065908356786206
ACH-000631,-0.8140627327456823
ACH-000632,-1.0865770718758885
ACH-000633,-1.5155291104734756
ACH-000637,-1.2846284537652164
ACH-000638,-1.1865387009535626
ACH-000646,-0.9427063421845092
ACH-000647,-1.3356576296172271
ACH-000648,-1.1955843588245074
ACH-000649,-1.083104287800003
ACH-000651,-1.0616925795414078
ACH-000652,-1.3066013675662569
ACH-000653,-1.2670485802377396
ACH-000657,-1.144065958267462
ACH-000658,-1.3147473212242555
ACH-000661,-1.4694870680425034
ACH-000662,-1.3270710752929074
ACH-000663,-0.9352548331711692
ACH-000665,-1.255175767796852
ACH-000671,-1.1288200036736056
ACH-000672,-1.1963965493600035
ACH-000673,-1.1717535820328098
ACH-000676,-1.098290252175891
ACH-000677,-1.203410515345408
ACH-000681,-1.0368218032062038
ACH-000683,-1.168007152318649
ACH-000684,-1.1150285995878209
ACH-000688,-1.4065351879847994
ACH-000693,-1.1489794665278803
ACH-000694,-1.1536168066727406
ACH-000695,-1.2092441630836523
ACH-000696,-1.1479956093269492
ACH-000697,-1.24434189442789
ACH-000699,-1.335933793987577
ACH-000701,-1.2924652475434957
ACH-000706,-1.1941702051020775
ACH-000711,-1.0105644763069581
ACH-000713,-1.0242003418274932
ACH-000714,-1.42473698874385
ACH-000718,-1.1986172329045557
ACH-000720,-1.2367883866818636
ACH-000721,-1.041702639144104
ACH-000724,-1.5545867938438558
ACH-000725,-1.3051222583740687
ACH-000732,-0.9976804963586644
ACH-000734,-0.9671101210175388
ACH-000735,-0.9296894823917979
ACH-000736,-1.1528964505242156
ACH-000738,-1.1372324444790658
ACH-000746,-1.1612737214819409
ACH-000747,-1.0914350911739514
ACH-000748,-1.113051734165556
ACH-000753,-0.8712595994821032
ACH-000756,-1.0205337458984278
ACH-000757,-0.8769524015053279
ACH-000758,-1.0600410866607368
ACH-000760,-1.4527398478465603
ACH-000762,-1.148484604754753
ACH-000763,-1.374146327074771
ACH-000764,-1.1365777948375149
ACH-000765,-1.1940131109885015
ACH-000766,-1.2339799991325648
ACH-000767,-1.1410826990506118
ACH-000768,-1.2563037507648531
ACH-000769,-1.164139245592232
ACH-000770,-1.322499038563422
ACH-000771,-1.1868778109155158
ACH-000773,-1.4270814181320812
ACH-000776,-1.2797798149274209
ACH-000777,-0.9058939798124929
ACH-000778,-1.3904189078357927
ACH-000781,-1.074398568529835
ACH-000782,-1.0842136662894557
ACH-000783,-1.116785158457814
ACH-000784,-1.0755480363471606
ACH-000785,-1.2467758428664208
ACH-000787,-1.1470624270529646
ACH-000788,-0.9978436169180402
ACH-000791,-1.2563709507964966
ACH-000792,-1.1875526520032131
ACH-000794,-1.1200447848345698
ACH-000796,-1.0378974283415685
ACH-000798,-1.2648655759439775
ACH-000799,-1.207658853189988
ACH-000800,-1.0407621468565162
ACH-000802,-1.0041401279005349
ACH-000804,-1.3284813872224044
ACH-000805,-1.061308937235954
ACH-000809,-1.1828599877900072
ACH-000810,-0.9999176339108926
ACH-000811,-1.1534508913930213
ACH-000817,-1.01327355639568
ACH-000819,-1.2261218562585678
ACH-000820,-1.1656520124349652
ACH-000821,-1.3713124192701736
ACH-000822,-1.0343848709451768
ACH-000823,-1.3509589643364706
ACH-000824,-1.141489409637224
ACH-000827,-1.1154699920876483
ACH-000829,-1.1834063061119915
ACH-000831,-1.0049296035437605
ACH-000832,-1.0860074188051547
ACH-000833,-1.2089782119581012
ACH-000834,-1.1353645237618428
ACH-000835,-0.9601057952314208
ACH-000836,-0.7031688014773304
ACH-000837,-1.2064087442028524
ACH-000838,-1.1046535454263493
ACH-000839,-1.1143379347218
ACH-000840,-1.1629182592154232
ACH-000841,-1.1010462073794305
ACH-000843,-1.25535428256585
ACH-000846,-1.1144282459481916
ACH-000847,-1.1605639490618769
ACH-000848,-1.1453403607667163
ACH-000849,-1.0883723742207223
ACH-000851,-1.1650075704949217
ACH-000855,-1.2375601581546558
ACH-000856,-1.0070578909095025
ACH-000858,-1.1788502717892515
ACH-000859,-1.2325726113068487
ACH-000861,-1.2689207857350624
ACH-000862,-1.3130032589382332
ACH-000865,-1.2257836943582152
ACH-000866,-1.1895481596898572
ACH-000867,-1.3350790235486822
ACH-000869,-1.2452338748895042
ACH-000872,-1.1915324586809763
ACH-000873,-1.1638893634844465
ACH-000876,-1.3076387035550756
ACH-000878,-1.0821176741962877
ACH-000880,-1.1391954345273791
ACH-000881,-1.0639439274597269
ACH-000882,-1.0538494044606257
ACH-000884,-1.2212747373722574
ACH-000885,-1.1015925607687762
ACH-000887,-1.2150595793518089
ACH-000889,-1.1435092150302977
ACH-000896,-1.126073771106785
ACH-000898,-1.300738983765634
ACH-000900,-1.1026845705554067
ACH-000901,-1.0862073954495932
ACH-000905,-1.2682156181064752
ACH-000906,-1.1647575415239957
ACH-000907,-1.0698148324601575
ACH-000910,-1.264080497931212
ACH-000911,-1.1763477068331254
ACH-000912,-1.049704005545983
ACH-000913,-1.118451141124673
ACH-000915,-1.1571031851015927
ACH-000916,-1.3947167653222377
ACH-000917,-1.069361732438869
ACH-000920,-1.27263330150529
ACH-000921,-1.1833828263649997
ACH-000924,-1.2607849510393818
ACH-000926,-1.1238833493613745
ACH-000928,-0.7862512954739277
ACH-000929,-1.2079498800783768
ACH-000932,-1.1257909223974265
ACH-000935,-1.3026280614034669
ACH-000936,-1.0900948950882337
ACH-000937,-1.0449205601966975
ACH-000938,-0.9475664177998154
ACH-000939,-0.8277196978746788
ACH-000941,-1.1043641305164718
ACH-000943,-1.3310280287155032
ACH-000946,-1.1977240903760111
ACH-000947,-1.2133539508982156
ACH-000948,-1.3550262576796668
ACH-000950,-0.8530175644765623
ACH-000953,-0.9299145890185913
ACH-000954,-1.004146454336643
ACH-000957,-1.1887299536229787
ACH-000958,-1.0910441101133679
ACH-000960,-0.911462266648138
ACH-000963,-1.0110766676547365
ACH-000968,-1.0888432252599276
ACH-000969,-1.291955108499734
ACH-000972,-1.2516192440967595
ACH-000973,-1.1445963756427542
ACH-000974,-0.979464364127146
ACH-000978,-0.99973223720516
ACH-000984,-0.9801286965075368
ACH-000986,-1.0003858940523391
ACH-000988,-1.2177948585882774
ACH-000993,-1.0899461514964741
ACH-000994,-1.2752047962678144
ACH-000996,-1.0197593696840688
ACH-001001,-1.2106717815016677
ACH-001020,-1.000817493310426
ACH-001028,-1.0322261424819943
ACH-001031,-1.1876557922678932
ACH-001038,-1.278900296416714
ACH-001048,-1.0936344331811023
ACH-001050,-0.946245762155622
ACH-001053,-1.081112154990769
ACH-001054,-0.9178281824367664
ACH-001061,-1.0869242993798196
ACH-001067,-0.8565712231284369
ACH-001075,-1.1729196773353336
ACH-001096,-1.1703415730040914
ACH-001111,-1.0104494449348542
ACH-001119,-0.9023837869213448
ACH-001128,-0.4363455677836485
ACH-001134,-0.9737754827849362
ACH-001151,-1.0039959929085045
ACH-001163,-1.0148812943378822
ACH-001164,-1.2322642909753765
ACH-001183,-1.1542492291128201
ACH-001192,-1.1831844941151155
ACH-001193,-1.1463302386401366
ACH-001196,-1.3893733635892738
ACH-001197,-1.2346840382728177
ACH-001205,-1.1627152783992871
ACH-001211,-0.9458801307906076
ACH-001212,-1.1384992369247933
ACH-001228,-1.215879314784014
ACH-001232,-1.4560491768522648
ACH-001239,-1.1666626188915905
ACH-001270,-1.0760940418134473
ACH-001274,-1.1541130462331928
ACH-001275,-1.1734974456376728
ACH-001277,-1.319144234925249
ACH-001278,-1.0873832362186688
ACH-001280,-1.436183399107804
ACH-001283,-1.2069591855764965
ACH-001289,-1.2074624649359416
ACH-001300,-1.2302909436034717
ACH-001301,-1.1536584981935003
ACH-001302,-1.1981952299697094
ACH-001306,-1.1595235629245273
ACH-001318,-0.930726459103965
ACH-001322,-1.1020478847738988
ACH-001328,-1.2131146193677635
ACH-001332,-0.9830700433616648
ACH-001336,-1.1395555293903101
ACH-001346,-1.1131682070075442
ACH-001353,-1.0238706221019347
ACH-001354,-1.3006202359636978
ACH-001367,-1.0193482867852388
ACH-001368,-1.2433975309074516
ACH-001374,-1.0037467033574978
ACH-001377,-1.0342676214543016
ACH-001380,-1.2063298144593682
ACH-001391,-1.2432449149584557
ACH-001408,-1.3629365522666042
ACH-001430,-1.024943517925488
ACH-001431,-1.1331640437848949
ACH-001450,-1.2330931975397992
ACH-001496,-0.9065649011703006
ACH-001500,-0.7474244398218374
ACH-001523,-1.3682054083057662
ACH-001532,-1.2280356597035404
ACH-001550,-0.9426020310949238
ACH-001552,-1.188283408119885
ACH-001554,-1.2039943867180152
ACH-001654,-1.3172763828773466
ACH-001735,-1.2679655721894043
ACH-001736,-0.8931572062572825
ACH-001737,-1.4072892282384504
ACH-001740,-1.2869714133815804
ACH-001745,-1.1252834155591416
ACH-001765,-1.152267845715495
