,TERF1 (7013)
ACH-000260,-0.6662663260757784
ACH-000261,-0.6095373561216599
ACH-000262,-0.875021043207875
ACH-000263,-0.698410298274357
ACH-000264,-0.6386851790279096
ACH-000265,-0.5187502773572151
ACH-000266,-0.6783860163249569
ACH-000272,-0.6842625285165727
ACH-000274,-0.7173627518086277
ACH-000277,-0.17333643824703646
ACH-000278,-0.6740507777422324
ACH-000279,-0.7552227191872478
ACH-000280,-0.6467622916642569
ACH-000281,-0.4978412386512149
ACH-000288,-0.6100032454015436
ACH-000291,-0.7712152652852463
ACH-000293,-0.7322653637351725
ACH-000294,-0.4572795773691716
ACH-000295,-0.2670695217379558
ACH-000296,-0.4807347481366465
ACH-000302,-0.70152896542809
ACH-000304,-1.2317106041954224
ACH-000307,-0.5512577514201671
ACH-000308,-0.8921075663962101
ACH-000310,-0.8595954482803282
ACH-000311,-0.7751369269382783
ACH-000312,-0.5860743435268232
ACH-000315,-0.5247042340809899
ACH-000316,-0.41847772473788136
ACH-000317,-0.8455570667180554
ACH-000318,-0.7797818210577643
ACH-000319,-0.4714559735189365
ACH-000320,-0.4478509849476017
ACH-000322,-0.5324968367563638
ACH-000323,-0.7613967308757008
ACH-000324,-0.8114413507505563
ACH-000329,-0.7529798052260039
ACH-000330,-0.2160839550613274
ACH-000331,-0.5990901267986647
ACH-000332,-0.6047926857649231
ACH-000334,-0.4045027331433589
ACH-000335,-1.020678994832893
ACH-000336,-0.8936826518415795
ACH-000337,-0.556456548736965
ACH-000338,-0.5799926330965227
ACH-000339,-0.6652571296467578
ACH-000341,-0.5113788671207742
ACH-000348,-0.817703998382756
ACH-000350,-0.6886115295883397
ACH-000352,-0.650345398028588
ACH-000356,-0.5399542560673701
ACH-000361,-0.9871336590799183
ACH-000362,-0.764200012632904
ACH-000363,-0.8612092007785701
ACH-000364,-0.4566329427751554
ACH-000365,-0.3575245038427229
ACH-000366,-0.4249195337816686
ACH-000368,-0.6218004623007599
ACH-000374,-0.5821908457900462
ACH-000375,-0.7525291700965883
ACH-000376,-0.8587824264572639
ACH-000381,-0.7538951522458335
ACH-000383,-0.4336218126758098
ACH-000387,-0.45142960109421904
ACH-000389,-0.7453194343925071
ACH-000390,-0.8127170674740575
ACH-000393,-0.4043557568661817
ACH-000395,-0.21712444120126373
ACH-000396,-0.6365671929887017
ACH-000397,-0.765382041949354
ACH-000401,-0.7073129678523198
ACH-000402,-0.2514359500099701
ACH-000403,-0.5795987988168432
ACH-000404,-1.0366016838612249
ACH-000406,-0.23819335792449586
ACH-000407,-0.585284644465282
ACH-000408,-0.6376540275950294
ACH-000410,-0.6839492811188459
ACH-000411,-0.7193582504081835
ACH-000414,-0.8447742103547409
ACH-000415,-0.6010158362352478
ACH-000416,-0.4740916952918565
ACH-000420,-0.4736686101479161
ACH-000421,-0.516293309755101
ACH-000424,-0.6214323920288377
ACH-000425,-1.0717747445894352
ACH-000426,-0.5050862644645631
ACH-000427,-0.7158451617202674
ACH-000433,-0.5879539395611489
ACH-000435,-0.6548655087549647
ACH-000436,-0.4378309057165966
ACH-000444,-0.40220006819224413
ACH-000445,-0.4517962804631257
ACH-000448,-0.5831468034710393
ACH-000450,-1.6602440829944536
ACH-000452,-0.32594288454929354
ACH-000454,-0.6197078195323665
ACH-000458,-0.7868887210402858
ACH-000459,-0.630823229641193
ACH-000460,-0.6721384835959585
ACH-000461,-0.4431340959010098
ACH-000463,-0.7640666607396878
ACH-000464,-0.6437624551220085
ACH-000466,-1.0153790351262806
ACH-000467,-0.4717488965096557
ACH-000468,-0.6300748625524609
ACH-000469,-0.6564179507790882
ACH-000470,-0.776556597257386
ACH-000471,-0.6412052509052463
ACH-000472,-0.6737140942442013
ACH-000473,-0.5073535164857282
ACH-000475,-0.5040618997867107
ACH-000476,-0.6259291880184613
ACH-000477,-1.5790654576556895
ACH-000479,-0.7618606723278257
ACH-000480,-0.3201610936986059
ACH-000481,-0.4139498910370185
ACH-000483,-0.625567960701147
ACH-000484,-0.8066742171736457
ACH-000485,-0.6463223303482297
ACH-000486,-0.41545571528293856
ACH-000487,-0.4263539618018253
ACH-000488,-0.632306360678332
ACH-000490,-0.3721231710386171
ACH-000491,-0.4830630607460722
ACH-000495,-1.05493433963067
ACH-000496,-0.4252011966559022
ACH-000499,-0.6398386590603559
ACH-000500,-0.5599923770156464
ACH-000502,-0.7695379679137987
ACH-000503,-0.3928600007795902
ACH-000505,-0.7659837144039049
ACH-000507,-0.6579790940780894
ACH-000510,-0.4609132695422791
ACH-000511,-0.8392234283773918
ACH-000512,-0.5209471933046083
ACH-000516,-0.4533076670098474
ACH-000517,-0.5520378166709575
ACH-000518,-0.5445824863870846
ACH-000520,-0.5944024503458164
ACH-000521,-0.8050399810872757
ACH-000522,-0.6291954014805055
ACH-000524,-0.6396774568493261
ACH-000527,-0.6793005599526618
ACH-000528,-0.4210490762731029
ACH-000537,-0.3511779587232232
ACH-000541,-0.12896932253064425
ACH-000542,-0.7778810202221983
ACH-000544,-0.4957685112837225
ACH-000545,-0.5213180238241506
ACH-000547,-0.432331615243584
ACH-000548,-0.7391075201885066
ACH-000549,-0.6465817977634257
ACH-000550,-0.4610471292150351
ACH-000552,-0.6571523820091703
ACH-000556,-0.5189408075170554
ACH-000557,-0.8365649722288849
ACH-000569,-0.6256265447708522
ACH-000570,-0.9081421310849676
ACH-000571,-0.5351915601134148
ACH-000573,-0.7873730404814041
ACH-000576,-1.0325941569836534
ACH-000579,-0.9978335957510752
ACH-000580,-0.9353210261051352
ACH-000584,-0.5118585574578012
ACH-000585,-0.3222934264312917
ACH-000588,-0.5612378082338625
ACH-000589,-0.4580082280186392
ACH-000591,-0.38305955129539465
ACH-000593,-0.5465099744159692
ACH-000600,-0.8471075182436463
ACH-000601,-0.5149835433441593
ACH-000605,-0.6231723148659668
ACH-000606,-0.6279748221651885
ACH-000608,-0.37410287199079695
ACH-000614,-1.0128744424784766
ACH-000616,-0.7412478474638833
ACH-000618,-0.3405102785116646
ACH-000619,-0.4912704871607821
ACH-000620,-0.6392676332048581
ACH-000621,-0.6889274591606772
ACH-000622,-0.8592946754604688
ACH-000623,-0.6673828190056716
ACH-000624,-0.5376557587569616
ACH-000627,-0.7054290800848582
ACH-000630,-0.3962857424467525
ACH-000631,-0.36507327858641536
ACH-000632,-0.6944124554673043
ACH-000633,-0.3875439247718402
ACH-000637,-0.8229932963854524
ACH-000638,-0.646380535476473
ACH-000646,-0.4337489552912662
ACH-000647,-0.5057878305540836
ACH-000648,-1.1850711436057175
ACH-000649,-0.934367329517667
ACH-000651,-0.7143653155078903
ACH-000652,-0.5567263100446747
ACH-000653,-0.39825577410114704
ACH-000657,-0.6005494601292055
ACH-000658,-0.7923235793916164
ACH-000661,-0.7260023488271129
ACH-000662,-0.11657744402955975
ACH-000663,-0.8711757565000643
ACH-000665,-0.6039128030447005
ACH-000671,-0.34613957453317845
ACH-000672,-0.5159377787785209
ACH-000673,-0.5139001461738057
ACH-000676,-0.6377027718852994
ACH-000677,-1.0792941483475669
ACH-000681,-0.4601212208598635
ACH-000683,-0.6970409836854622
ACH-000684,-0.6110691987356909
ACH-000688,-0.6944848306243372
ACH-000693,-0.5207259138739682
ACH-000694,-0.3635784349319413
ACH-000695,-0.6981090486390704
ACH-000696,-0.6019958272761091
ACH-000697,-0.267223595563627
ACH-000699,-0.3824052622643168
ACH-000701,-0.8268768634770594
ACH-000706,-0.9513750469505936
ACH-000711,-0.4116833980446106
ACH-000713,-0.5403177161329642
ACH-000714,-0.6353834186754568
ACH-000718,-0.5166460322709583
ACH-000720,-0.4805464546992941
ACH-000721,-0.4921268008038131
ACH-000724,-0.38569711258403533
ACH-000725,-0.5481981170150209
ACH-000732,-0.6371668327747244
ACH-000734,-0.39991781020943773
ACH-000735,-0.3426218948679784
ACH-000736,-0.2844017171789013
ACH-000738,-0.4292002657917797
ACH-000746,-0.4044967497908104
ACH-000747,-0.5390070416162528
ACH-000748,-0.8008864514571078
ACH-000753,-0.4850598793151884
ACH-000756,-0.6787938487823244
ACH-000757,-0.4728841360170792
ACH-000758,-0.6767546912524809
ACH-000760,-0.3333162336261777
ACH-000762,-0.6287197499893964
ACH-000763,-0.7181328967556813
ACH-000764,-0.2344338363953629
ACH-000765,-0.6707393593792623
ACH-000766,-0.8004634956024621
ACH-000767,-0.6679447911301771
ACH-000768,-0.9571709075950726
ACH-000769,-0.7238208411852144
ACH-000770,-0.6397630424959387
ACH-000771,-0.43960664802788896
ACH-000773,-0.5916254612569806
ACH-000776,-0.6311911018567701
ACH-000777,-0.7533899701537711
ACH-000778,-0.481579169594628
ACH-000781,-0.4572824870916192
ACH-000782,-0.6431719099685075
ACH-000783,-0.4411236701475871
ACH-000784,-0.449326024787293
ACH-000785,-0.90405058682565
ACH-000787,-0.6524110198046991
ACH-000788,-0.4556833072832431
ACH-000791,-0.6230610705504487
ACH-000792,-0.5007310061138696
ACH-000794,-0.7167560572696678
ACH-000796,-0.5709430464087856
ACH-000798,-0.6202078604046541
ACH-000799,-0.4680923966814781
ACH-000800,-0.6771216800784537
ACH-000802,-0.5651713420252168
ACH-000804,-1.0570085205023303
ACH-000805,-0.9957849598081064
ACH-000809,-0.4641577990273251
ACH-000810,-0.8343250861207507
ACH-000811,-0.44580384657234295
ACH-000817,-0.5090779598113656
ACH-000819,-0.42868705187826783
ACH-000820,-0.5476848758339727
ACH-000821,-1.278290928536968
ACH-000822,-0.3849141743269272
ACH-000823,-0.4425742326178103
ACH-000824,-0.4681428276354416
ACH-000827,-0.5628719584732321
ACH-000829,-0.5246933329184617
ACH-000831,-0.5982952109026983
ACH-000832,-0.5676486839821523
ACH-000833,-0.4902565983322738
ACH-000834,-0.6600636762372649
ACH-000835,-0.6107261903530794
ACH-000836,-0.30228862412034685
ACH-000837,-0.7555322437196521
ACH-000838,-0.6108567029993777
ACH-000839,-0.6813275227126258
ACH-000840,-0.6386245660045912
ACH-000841,-0.4033550745808409
ACH-000843,-0.6735312321416244
ACH-000846,-0.8017793508261476
ACH-000847,-0.611797074647016
ACH-000848,-0.5647071539793601
ACH-000849,-0.8122006879633784
ACH-000851,-0.4841376082044563
ACH-000855,-0.850638632340318
ACH-000856,-0.5330750850817854
ACH-000858,-0.5110434943020797
ACH-000859,-0.6442616660450886
ACH-000861,-0.6316898477374303
ACH-000862,-0.4663433833936788
ACH-000865,-0.4003603738390913
ACH-000866,-0.7485444754637983
ACH-000867,-0.42522277497460265
ACH-000869,-0.4627879448817103
ACH-000872,-0.7241081097779212
ACH-000873,-0.5278987944584363
ACH-000876,-0.7567122000234371
ACH-000878,-0.6278721046340779
ACH-000880,-1.0514376444761735
ACH-000881,-1.084606168421927
ACH-000882,-0.7923603544933647
ACH-000884,-0.6479896291092772
ACH-000885,-0.8370584571448128
ACH-000887,-0.5523269603028184
ACH-000889,-0.3770456981370612
ACH-000896,-0.5567323934327437
ACH-000898,-0.912235878700292
ACH-000900,-0.39074168825893657
ACH-000901,-0.6576406975802335
ACH-000905,-0.8624705740679617
ACH-000906,-0.6481558126643681
ACH-000907,-0.7631217993867325
ACH-000910,-0.4089501461079059
ACH-000911,-0.5484220178189333
ACH-000912,-0.4681661961141314
ACH-000913,-0.9137056751879191
ACH-000915,-0.4709020372602917
ACH-000916,-0.6009158122676731
ACH-000917,-0.4751930191310317
ACH-000920,-0.5928611279403208
ACH-000921,-0.4523123119219426
ACH-000924,-0.8746976762089835
ACH-000926,-0.5622342605356753
ACH-000928,-0.5023944089404289
ACH-000929,-0.4143155408097181
ACH-000932,-0.39863412811888654
ACH-000935,-0.8951731627184596
ACH-000936,-0.6459508458981501
ACH-000937,-0.4993216188298927
ACH-000938,-0.7503664988921857
ACH-000939,-0.4422157438751321
ACH-000941,-0.4457396043766495
ACH-000943,-0.8616961295895348
ACH-000946,-0.645158905991662
ACH-000947,-0.6510643343138661
ACH-000948,-0.8219239095527402
ACH-000950,-0.7893740892385573
ACH-000953,-0.6872733773078514
ACH-000954,-0.38635943361034575
ACH-000957,-0.6954681068000291
ACH-000958,-0.7022809958927834
ACH-000960,-0.6348554620727367
ACH-000963,-0.6294471016117353
ACH-000968,-0.9439490082669756
ACH-000969,-0.5591365660272101
ACH-000972,-0.5110989662610994
ACH-000973,-0.5485205641425804
ACH-000974,-0.7185289361252022
ACH-000978,-0.21623433502256206
ACH-000984,-0.4886237275848998
ACH-000986,-0.5712446094366564
ACH-000988,-0.6118047969317606
ACH-000993,-0.5463719375354317
ACH-000994,-0.3672522950546864
ACH-000996,-0.3875376361158936
ACH-001001,-0.8015885253540471
ACH-001020,-0.4612884161211645
ACH-001028,-0.7074369455775021
ACH-001031,-1.0191162106283846
ACH-001038,-0.5639913820099886
ACH-001048,-0.5407298662762549
ACH-001050,-0.7581716173797077
ACH-001053,-0.5513070392330446
ACH-001054,-0.47471031824471205
ACH-001061,-0.46492206503235206
ACH-001067,-0.5980116132974067
ACH-001075,-0.8737290614509831
ACH-001096,-0.8975788090730275
ACH-001111,-0.4172300188196404
ACH-001119,-0.7040105649597164
ACH-001128,0.0936317845097848
ACH-001134,-0.484110522164385
ACH-001151,-0.7429762607067416
ACH-001163,-0.2260898709709656
ACH-001164,-1.188037904397479
ACH-001183,-0.4408661240182297
ACH-001192,-0.7109115127173975
ACH-001193,-0.33266397554706395
ACH-001196,-0.4651129204882384
ACH-001197,-0.6272873724275311
ACH-001205,-0.7943333892112465
ACH-001211,-0.4407334996728821
ACH-001212,-0.9596333648402596
ACH-001228,-0.5076852032649799
ACH-001232,-0.7096313887772853
ACH-001239,-0.9495624743003652
ACH-001270,-0.4828557927072688
ACH-001274,-0.5747134411375454
ACH-001275,-0.7109749860739079
ACH-001277,-0.7477520603235688
ACH-001278,-1.0795062466987526
ACH-001280,-1.1221396970090247
ACH-001283,-0.7357052739778709
ACH-001289,-1.0352724552883072
ACH-001300,-1.0955788113298837
ACH-001301,-0.6644269927421025
ACH-001302,-0.8188690367312853
ACH-001306,-0.7138626541133656
ACH-001318,-0.6250997924382521
ACH-001322,-0.7899846465831568
ACH-001328,-0.5520798962274649
ACH-001332,-0.5757534799258369
ACH-001336,-0.6418317460735126
ACH-001346,-0.4008641949009543
ACH-001353,-0.7264871316102265
ACH-001354,-1.0348830636664763
ACH-001367,-0.6611835980538997
ACH-001368,-0.4987761079286519
ACH-001374,-0.6612506227515305
ACH-001377,-0.9566298068365416
ACH-001380,-0.5733035774753021
ACH-001391,-0.42366609135827693
ACH-001408,-0.9848681095798544
ACH-001430,-0.8896035169302827
ACH-001431,-0.8208177324151107
ACH-001450,-0.4023657917892856
ACH-001496,-0.4588255113096236
ACH-001500,-0.22631862694598665
ACH-001523,-0.6007751100420509
ACH-001532,-0.822749754990149
ACH-001550,-0.17906132054209065
ACH-001552,-0.6557135927299821
ACH-001554,-0.8453632985931991
ACH-001654,-0.6960265821274928
ACH-001735,-0.623960629947798
ACH-001736,-0.7755313671576817
ACH-001737,-0.936083394731428
ACH-001740,-0.4212985547460291
ACH-001745,-0.3825520717807587
ACH-001765,-0.6018684507207377
