,AGO1 (26523)
ACH-000335,-0.16258187400118665
ACH-000336,-0.21985421821954446
ACH-000337,-0.22453134380671225
ACH-000338,-0.0649805972321536
ACH-000339,-0.15951602627304398
ACH-000341,-0.27205773874925304
ACH-000348,-0.2342658023059013
ACH-000350,-0.1772670300072628
ACH-000352,-0.2846931533827978
ACH-000356,-0.5528908563281683
ACH-000361,-0.6571950554388757
ACH-000362,-0.2928483208980875
ACH-000363,-0.22750814679514836
ACH-000364,-0.5303676944791387
ACH-000365,-0.2460216447022026
ACH-000366,-0.25233245092017204
ACH-000368,-0.25283735856025524
ACH-000374,-0.2948453234666473
ACH-000375,-0.2780900952767683
ACH-000376,-0.3693284878971349
ACH-000381,-0.2191147893480718
ACH-000383,-0.2803637394919524
ACH-000387,-0.16622337068259993
ACH-000389,-0.2137892504587996
ACH-000390,-0.19870734050567013
ACH-000393,-0.2613090963702578
ACH-000395,-0.3173436377146807
ACH-000396,-0.3421522850243509
ACH-000397,-0.3361977122156629
ACH-000401,-0.30587287482054426
ACH-000402,-0.10365917223170304
ACH-000403,-0.19732075816209665
ACH-000404,-0.2757970284418201
ACH-000406,-0.2845033196920388
ACH-000407,-0.25424432749439196
ACH-000408,-0.4636829993188292
ACH-000410,-0.27109570198874244
ACH-000411,-0.2583649148558303
ACH-000414,-0.32155354317125817
ACH-000415,-0.32135364690916746
ACH-000416,-0.2167062964478857
ACH-000420,-0.3955673402368197
ACH-000421,-0.1509738718287383
ACH-000424,-0.33419508968931394
ACH-000425,-0.25664978028053
ACH-000426,-0.2431981774023649
ACH-000427,-0.3454268189824796
ACH-000433,-0.3218387067949316
ACH-000435,-0.5220729458126043
ACH-000436,-0.37833326747993096
ACH-000444,-0.1429512883392783
ACH-000445,-0.4597504628525183
ACH-000448,-0.3288182703614506
ACH-000450,-0.2564929239640977
ACH-000452,-0.1866977437713637
ACH-000454,-0.21550449803594174
ACH-000458,-0.3483066333098511
ACH-000459,-0.2829264155385385
ACH-000460,-0.2523406310967113
ACH-000461,-0.3650377496862688
ACH-000463,-0.2705089404876525
ACH-000464,-0.19343035080001705
ACH-000466,-0.37167153635450295
ACH-000467,-0.17801081806659322
ACH-000468,-0.2709348639052704
ACH-000469,-0.2523008066427478
ACH-000470,-0.2562942958501184
ACH-000471,-0.21863922803740066
ACH-000472,-0.2096594808931623
ACH-000473,-0.3212351398044285
ACH-000475,-0.2800058723960356
ACH-000476,-0.3295854797555067
ACH-000477,-0.24490513236519465
ACH-000479,-0.36268357436425896
ACH-000480,-0.3096895685241667
ACH-000481,-0.13922533510877186
ACH-000483,-0.156403214558433
ACH-000484,-0.3158704886590625
ACH-000485,-0.2317243877707763
ACH-000486,-0.26398635956821515
ACH-000487,-0.2739406709510261
ACH-000488,-0.2918856902162605
ACH-000490,-0.3215590680256657
ACH-000491,-0.36825240719213975
ACH-000495,-0.4220616316505846
ACH-000496,-0.3475805903390695
ACH-000499,0.05063169363567896
ACH-000500,-0.5289432868429148
ACH-000502,-0.2656274602423517
ACH-000503,-0.3621948493810529
ACH-000505,-0.1590083603722485
ACH-000507,-0.2634555498565385
ACH-000510,-0.2324384974588095
ACH-000511,-0.16092920454755316
ACH-000512,-0.3385670090979103
ACH-000516,-0.22073750104267725
ACH-000517,-0.2749619656015895
ACH-000518,-0.2008497197784909
ACH-000520,-0.22158240169507948
ACH-000521,-0.2879934237601865
ACH-000522,-0.3205311895707028
ACH-000524,-0.11678748936075008
ACH-000527,-0.2401264801254777
ACH-000528,-0.2586510410219467
ACH-000537,-0.2895467554863172
ACH-000541,-0.4264638549001015
ACH-000542,-0.1434122684488646
ACH-000544,-0.3288297818529292
ACH-000545,-0.3427524718552393
ACH-000547,-0.36223392598550014
ACH-000548,-0.2413527529591458
ACH-000549,-0.32483192640637043
ACH-000550,-0.4570280667137613
ACH-000552,-0.2839805676394368
ACH-000556,-0.2793527558993147
ACH-000557,-0.2191872356951952
ACH-000569,-0.24655853579354506
ACH-000570,-0.5208343720686546
ACH-000571,-0.2027728255487768
ACH-000573,-0.2766931718627717
ACH-000576,-0.26247574585086275
ACH-000579,-0.3887066236825476
ACH-000580,-0.031219699308915157
ACH-000584,-0.3754300850025241
ACH-000585,-0.3005728592474575
ACH-000588,-0.20813326427787027
ACH-000589,-0.35137898718910643
ACH-000591,-0.41172655755143606
ACH-000593,-0.3452748760354055
ACH-000600,-0.3712279977368708
ACH-000601,-0.3279670928026354
ACH-000605,-0.210568365752884
ACH-000606,-0.33275541664539465
ACH-000608,-0.2043620540259322
ACH-000614,-0.3272083834322905
ACH-000616,-0.4140843839251245
ACH-000618,-0.2197345962940775
ACH-000619,-0.1945646799193992
ACH-000620,-0.3267783753335672
ACH-000621,-0.3352259881580904
ACH-000622,-0.3516366419993159
ACH-000623,-0.3302479238276423
ACH-000624,-0.33358243600337795
ACH-000627,-0.4563519941464506
ACH-000630,-0.3982978204489811
ACH-000631,-0.1859090075155052
ACH-000632,-0.3433021942859197
ACH-000633,-0.36289366352326335
ACH-000637,-0.2343749939233957
ACH-000638,-0.2548662509326091
ACH-000646,-0.15383084106942452
ACH-000647,-0.1460431783255552
ACH-000648,-0.2511417152130224
ACH-000649,-0.3210077421242429
ACH-000651,-0.3411637877289298
ACH-000652,-0.33132165118854495
ACH-000653,-0.3806948317868925
ACH-000657,-0.28506422704319073
ACH-000658,-0.19004805202491587
ACH-000661,-0.24859402218510096
ACH-000662,-0.4302578039108396
ACH-000663,-0.3773557323897465
ACH-000665,-0.24349200695238699
ACH-000671,-0.20925305885316164
ACH-000672,-0.4575769215304764
ACH-000673,-0.305913479637357
ACH-000676,-0.32326824710554114
ACH-000677,-0.16542406353339792
ACH-000681,-0.17589227504863336
ACH-000683,-0.30284277772214496
ACH-000684,-0.3238797985313085
ACH-000688,-0.31710345845426857
ACH-000693,-0.2726411886998969
ACH-000694,-0.2779674236050164
ACH-000695,-0.3884420185531865
ACH-000696,-0.28625781431298963
ACH-000697,-0.3370870478513809
ACH-000699,-0.3233627169804033
ACH-000701,-0.2846097552934402
ACH-000706,-0.2675976024175637
ACH-000711,-0.3085112894000817
ACH-000713,-0.2963627805998048
ACH-000714,-0.41756288292892696
ACH-000718,-0.34261469273464296
ACH-000720,-0.3231020288280536
ACH-000721,-0.3014473756017073
ACH-000724,-0.2286154955418218
ACH-000725,-0.2765289913642357
ACH-000732,-0.17707654434255288
ACH-000734,-0.2768016302785211
ACH-000735,-0.4283246603908764
ACH-000736,-0.29610885191749065
ACH-000738,-0.1436674251717709
ACH-000746,-0.27501829014280754
ACH-000747,-0.2704038829683261
ACH-000748,-0.1742621330793332
ACH-000753,-0.2807621061581567
ACH-000756,-0.471863021844084
ACH-000757,-0.3066822418192047
ACH-000758,-0.3344686227573055
ACH-000760,-0.26352240679349803
ACH-000762,-0.1494611607975987
ACH-000763,-0.2788726554324703
ACH-000764,-0.0906515461864964
ACH-000765,-0.33075083479017997
ACH-000766,-0.19596834510157485
ACH-000767,-0.4561571159689772
ACH-000768,-0.04720369717220773
ACH-000769,-0.277575916515508
ACH-000770,-0.3604949197882102
ACH-000771,-0.2209625781319948
ACH-000773,-0.18117188506192214
ACH-000776,-0.17860580978211527
ACH-000777,-0.3162573487193053
ACH-000778,-0.3320408013952529
ACH-000781,-0.1940185029804785
ACH-000782,-0.13433474876744106
ACH-000783,-0.30439531455002194
ACH-000784,-0.281139827140623
ACH-000785,-0.28684010462226045
ACH-000787,-0.2672604143992544
ACH-000788,-0.22152221522704454
ACH-000791,-0.3264136897347125
ACH-000792,-0.2790238307939642
ACH-000794,-0.3563615476655582
ACH-000796,-0.19096687347114893
ACH-000798,-0.2317522093868557
ACH-000799,-0.1968725106839291
ACH-000800,-0.23439450816781465
ACH-000802,-0.3344551896384166
ACH-000804,-0.11682891230470628
ACH-000805,-0.22710172043118185
ACH-000809,-0.1949752318787011
ACH-000810,-0.4417274075087222
ACH-000811,-0.34478969432265805
ACH-000817,-0.15423651016846052
ACH-000819,-0.15104459082614033
ACH-000820,-0.28014375617274523
ACH-000821,-0.236678051496668
ACH-000822,-0.12644690418888338
ACH-000823,-0.3282567816982456
ACH-000824,-0.2478766230260263
ACH-000827,-0.40857039023790814
ACH-000829,-0.28074282783593674
ACH-000831,-0.2785310456389257
ACH-000832,-0.3852603141606901
ACH-000833,-0.2616260034779074
ACH-000834,-0.27511691755111545
ACH-000835,-0.1939440984949919
ACH-000836,-0.16386743972129664
ACH-000837,-0.2931137904878591
ACH-000838,-0.22504135026709016
ACH-000839,-0.4451701348998312
ACH-000840,-0.153423714435611
ACH-000841,-0.2926564042175298
ACH-000843,-0.4199402958617806
ACH-000846,-0.3364192890523257
ACH-000847,-0.5977018404935899
ACH-000848,-0.22452867207825192
ACH-000849,-0.28157468787282725
ACH-000851,-0.39409152119693497
ACH-000855,-0.101110545333263
ACH-000856,-0.2807119469246057
ACH-000858,-0.29441436307981483
ACH-000859,-0.18877774343174544
ACH-000861,-0.29773595363180955
ACH-000862,-0.3660363651448119
ACH-000865,-0.2524081931996309
ACH-000866,-0.2796162079351942
ACH-000867,-0.1893839275530699
ACH-000869,-0.3445684026415805
ACH-000872,-0.4191732627199336
ACH-000873,-0.39813777107517934
ACH-000876,-0.20729533013622314
ACH-000878,-0.14446970074700338
ACH-000880,-0.2495955415199725
ACH-000881,-0.3172726912077954
ACH-000882,-0.35432857965377657
ACH-000884,-0.474650639456834
ACH-000885,-0.3077797288669075
ACH-000887,-0.35778689948252745
ACH-000889,-0.2835017353128789
ACH-000896,-0.21301714016013765
ACH-000898,-0.2907170680794973
ACH-000900,-0.24913964811290856
ACH-000901,-0.2467080146427327
ACH-000905,-0.2593654482990624
ACH-000906,-0.1900063924770825
ACH-000907,-0.34649193948834
ACH-000910,-0.20791928607649787
ACH-000911,-0.26807565211418466
ACH-000912,-0.2605369421069759
ACH-000913,-0.23259293533532704
ACH-000915,-0.2640180818676897
ACH-000916,-0.309672716571253
ACH-000917,-0.33421464998871026
ACH-000920,-0.022193255789272687
ACH-000921,-0.3826551381662629
ACH-000924,-0.21233124122121452
ACH-000926,-0.39494212608712576
ACH-000928,-0.4889404488761013
ACH-000929,-0.2376553319881189
ACH-000932,-0.24723393639808736
ACH-000935,-0.1847516748863004
ACH-000936,-0.3526889065556668
ACH-000937,-0.31124788392959185
ACH-000938,-0.251841883275585
ACH-000939,-0.3145297687211778
ACH-000941,-0.1486214492913068
ACH-000943,-0.25042995302807264
ACH-000946,-0.2644023534342277
ACH-000947,-0.284303336428758
ACH-000948,-0.3180729578811618
ACH-000950,-0.2874939701955684
ACH-000953,-0.3653027671956254
ACH-000954,-0.3809959708011281
ACH-000957,-0.09667396923603164
ACH-000958,-0.2816843070108828
ACH-000960,-0.10407740573369954
ACH-000963,-0.3221593546270038
ACH-000968,-0.3818717208151557
ACH-000969,-0.2238977552319058
ACH-000972,-0.2896460762813023
ACH-000973,-0.3140582149582816
ACH-000974,-0.35621385690335683
ACH-000978,-0.28767130041235184
ACH-000984,-0.2823295696188055
ACH-000986,-0.42484015585085
ACH-000988,-0.19871794276516214
ACH-000993,-0.6194196643713231
ACH-000994,-0.26874172886603703
ACH-000996,-0.556146884320197
ACH-001001,-0.20412206309581607
ACH-001020,-0.13377810875704188
ACH-001028,-0.2841669959411057
ACH-001031,-0.2732929702642032
ACH-001038,-0.2192856716326181
ACH-001048,-0.33144208158960403
ACH-001050,-0.3347690967033773
ACH-001053,-0.3614713911153005
ACH-001054,-0.2227998347457627
ACH-001061,-0.14154924208561318
ACH-001067,-0.3404346142805732
ACH-001075,-0.4477456961037684
ACH-001096,-0.2919921042973404
ACH-001111,-0.3242478514699333
ACH-001119,-0.1797584289158312
ACH-001128,-0.05510370769238497
ACH-001134,-0.5250684960672879
ACH-001151,-0.1855808464987733
ACH-001163,-0.09061892691147876
ACH-001164,-0.4061190467223784
ACH-001183,-0.21787026859826591
ACH-001192,-0.12474368177853433
ACH-001193,-0.21777083226246868
ACH-001196,-0.3630931810669785
ACH-001197,-0.31620984317847545
ACH-001205,-0.2311152322923217
ACH-001211,-0.28880925855430034
ACH-001212,-0.26951745091622503
ACH-001228,-0.4169307927771549
ACH-001232,-0.18984391206210072
ACH-001239,-0.3515251001898431
ACH-001270,-0.5274274050934957
ACH-001274,-0.20516116948828975
ACH-001275,-0.3000063932160723
ACH-001277,-0.2794026758839481
ACH-001278,-0.371143257799562
ACH-001280,-0.33921857719946824
ACH-001283,-0.4003495319369414
ACH-001289,-0.29140044044851565
ACH-001300,-0.2390913632365705
ACH-001301,0.054438415608000224
ACH-001302,-0.05019684651440593
ACH-001306,-0.3278552217882585
ACH-001318,-0.17519889216850806
ACH-001322,-0.34365484412226865
ACH-001328,-0.3815935899803535
ACH-001332,-0.2446301346778613
ACH-001336,-0.14892888447165006
ACH-001346,-0.2146263924474183
ACH-001353,-0.1284573052887595
ACH-001354,-0.31727015125131397
ACH-001367,-0.17712771033853358
ACH-001368,-0.3405096271428352
ACH-001374,-0.08205377110111449
ACH-001377,-0.1834005898883884
ACH-001380,-0.3030835167076801
ACH-001391,-0.3136301533275844
ACH-001408,-0.2710297583387432
ACH-001430,-0.2053686612822352
ACH-001431,-0.3172252962654476
ACH-001450,-0.2862463990842395
ACH-001496,-0.2720287454877617
ACH-001500,-0.2529963900191401
ACH-001523,-0.4144360657349345
ACH-001532,-0.3722158876643765
ACH-001550,-0.2122062536160432
ACH-001552,-0.3294593377526046
ACH-001554,-0.18593740569037476
ACH-001654,-0.2039221987961492
ACH-001735,-0.2574098153765689
ACH-001736,-0.09206694513612697
ACH-001737,0.05049629590307096
ACH-001740,-0.3175080094426911
ACH-001745,-0.3876472979360176
ACH-001765,-0.20732793348588746
