,NMRAL1 (57407)
ACH-001354,-0.09258931284153826
ACH-001367,0.03025027502511248
ACH-001368,-0.08898614432391053
ACH-001374,-0.12569845461211934
ACH-001377,-0.17279631326405456
ACH-001380,-0.08962111628768639
ACH-001391,-0.07365653856577327
ACH-001408,-0.1257684292464069
ACH-001430,-0.4069094508913684
ACH-001431,-0.09463666940210984
ACH-001450,-0.12591220079923746
ACH-001496,-0.13990685882622853
ACH-001500,-0.010589327381870996
ACH-001523,-0.0718918205311994
ACH-001532,-0.01580755690636925
ACH-001550,-0.055992543309932766
ACH-001552,-0.033306582670647365
ACH-001554,-0.059435636429313175
ACH-001654,-0.06346594193098355
ACH-001735,-0.11021840182078894
ACH-001736,-0.008002079777863647
ACH-001737,0.33454178692333325
ACH-001740,-0.11499826025104355
ACH-001745,-0.05869206291917978
ACH-001765,-0.06254238646908805
