,HIST1H2BE (8344)
ACH-000507,-0.4408463742518732
ACH-000510,-0.531188191259793
ACH-000511,-0.5525559236971248
ACH-000512,-0.7555553137079905
ACH-000516,-0.6750536227321127
ACH-000517,-0.7329637205488059
ACH-000518,-0.7577049231209433
ACH-000520,-0.5150564319244889
ACH-000521,-0.6555887468846985
ACH-000522,-0.5756370425818594
ACH-000524,-0.9121545771894132
ACH-000527,-0.5113290452406604
ACH-000528,-0.6711790309074191
ACH-000537,-0.6629096934979003
ACH-000541,-0.7227544919657016
ACH-000542,-0.5522261024811067
ACH-000544,-0.6210983286609499
ACH-000545,-0.9326334393884568
ACH-000547,-0.3697319796623631
ACH-000548,-0.6682808995233441
ACH-000549,-0.410176005983692
ACH-000550,-0.6865179482665443
ACH-000552,-0.6045595619235191
ACH-000556,-0.6325966450465608
ACH-000557,-0.6378001919754711
ACH-000569,-0.5321001438754348
ACH-000570,-0.5721785404303172
ACH-000571,-0.7575887640971295
ACH-000573,-0.7425330214204523
ACH-000576,-0.7837008747273916
ACH-000579,-0.4542610567655315
ACH-000580,-0.7107773533559852
ACH-000584,-0.6603310539854098
ACH-000585,-0.7070735345207801
ACH-000588,-0.5307070019109271
ACH-000589,-0.5420602545404271
ACH-000591,-0.7168173598734764
ACH-000593,-0.5507055019155788
ACH-000600,-0.6396589702199845
ACH-000601,-0.594434854984489
ACH-000605,-0.575492430559943
ACH-000606,-0.6805113819942684
ACH-000608,-0.5626436883721301
ACH-000614,-0.5317119346680189
ACH-000616,-0.3839739498499539
ACH-000618,-0.7313053772197415
ACH-000619,-0.6904579876939757
ACH-000620,-0.6271535595767768
ACH-000621,-0.5267989485620429
ACH-000622,-0.8628264693481167
ACH-000623,-0.5629655730490699
ACH-000624,-0.528114071168028
ACH-000627,-0.4653793194273497
ACH-000630,-0.6499159128353019
ACH-000631,-0.659172912263088
ACH-000632,-0.7409517549076956
ACH-000633,-0.4860037832373207
ACH-000637,-0.961116011920308
ACH-000638,-0.4104410795890132
ACH-000646,-0.4995416904228024
ACH-000647,-0.5939124463165848
ACH-000648,-0.4913301453164177
ACH-000649,-0.5655622406983158
ACH-000651,-0.5228170471074265
ACH-000652,-0.3719109482455308
ACH-000653,-0.7150373110514144
ACH-000657,-0.7981805652194499
ACH-000658,-0.5319788009000667
ACH-000661,-0.7020444316884752
ACH-000662,-0.4577111792689689
ACH-000663,-0.53705742467565
ACH-000665,-0.7501062110278296
ACH-000671,-0.4665329043054401
ACH-000672,-0.35427569042577445
ACH-000673,-0.5900647914047739
ACH-000676,-0.4420204314163316
ACH-000677,-0.7884073261542326
ACH-000681,-0.7041413061472799
ACH-000683,-0.6208664729265255
ACH-000684,-0.5779631781393603
ACH-000688,-0.6700654161000127
ACH-000693,-0.5888004713167949
ACH-000694,-0.6595553956355954
ACH-000695,-0.5230371207371196
ACH-000696,-0.5846777320188223
ACH-000697,-0.7286414189374808
ACH-000699,-0.7186697687262816
ACH-000701,-0.7988532474159341
ACH-000706,-0.6320355872323105
ACH-000711,-0.5409453283163398
ACH-000713,-0.6617977671613924
ACH-000714,-0.4864291202572058
ACH-000718,-0.5253347928048977
ACH-000720,-0.5173090856403534
ACH-000721,-0.6443977405355977
ACH-000724,-0.8530617273160461
ACH-000725,-0.7532948389961398
ACH-000732,-0.18279453152990874
ACH-000734,-0.4811969773800045
ACH-000735,-0.4809505837268458
ACH-000736,-0.7165811272614356
ACH-000738,-0.5431447624269329
ACH-000746,-0.4301240317798865
ACH-000747,-0.8688846577124272
ACH-000748,-0.7910474391213088
ACH-000753,-0.6812901799678432
ACH-000756,-0.5112226484757288
ACH-000757,-0.4815100545440875
ACH-000758,-0.5274010550679388
ACH-000760,-0.564595380881392
ACH-000762,-0.5196470646682616
ACH-000763,-1.0701936826827536
ACH-000764,-0.6336586105245565
ACH-000765,-0.6838836124518599
ACH-000766,-0.4116860169842178
ACH-000767,-0.6226902181294192
ACH-000768,-0.4696200622868014
ACH-000769,-0.554599225904515
ACH-000770,-0.7088175693954643
ACH-000771,-0.6528760222424996
ACH-000773,-0.6787773005170843
ACH-000776,-0.5885380243980329
ACH-000777,-0.8155849288132709
ACH-000778,-0.8332069803618429
ACH-000781,-0.6738068418757347
ACH-000782,-0.8337110867575745
ACH-000783,-0.7473462216317388
ACH-000784,-0.5014566858738975
ACH-000785,-0.5535113083925746
ACH-000787,-0.5306646657642193
ACH-000788,-0.6537573146568318
ACH-000791,-0.6265256394243351
ACH-000792,-0.6497686682385744
ACH-000794,-0.6809121424131007
ACH-000796,-0.6134422098350832
ACH-000798,-0.5320372764989671
ACH-000799,-0.6969232062170949
ACH-000800,-0.6865776421248688
ACH-000802,-0.6550356034588237
ACH-000804,-0.592987036222925
ACH-000805,-0.6920353170283534
ACH-000809,-0.5413639211730253
ACH-000810,-0.6934432892198207
ACH-000811,-0.61629700351675
ACH-000817,-0.6375225773359082
ACH-000819,-0.4803934055329474
ACH-000820,-0.4484698835537536
ACH-000821,-0.6766482884411966
ACH-000822,-0.5500216298583366
ACH-000823,-0.5537218903508422
ACH-000824,-0.7608116875887952
ACH-000827,-0.7158516576946453
ACH-000829,-0.8105921822268596
ACH-000831,-0.6222534901080193
ACH-000832,-0.6214447999452941
ACH-000833,-0.4798176558340661
ACH-000834,-0.4895416230176869
ACH-000835,-0.5543260889152989
ACH-000836,-0.2338199323389635
ACH-000837,-0.4246901013667421
ACH-000838,-0.8372652742619726
ACH-000839,-0.7135941331105679
ACH-000840,-0.4189931509161372
ACH-000841,-0.4916895637799196
ACH-000843,-0.7922498949764544
ACH-000846,-0.7948157718482795
ACH-000847,-0.5367740347862474
ACH-000848,-0.6866106750203252
ACH-000849,-0.7945411391502866
ACH-000851,-0.5497790909983269
ACH-000855,-0.5750864407830739
ACH-000856,-0.6412615992960208
ACH-000858,-0.5822648532890563
ACH-000859,-0.5780235137691245
ACH-000861,-0.5376578715529682
ACH-000862,-0.6798077965823103
ACH-000865,-0.7726300356313115
ACH-000866,-0.6592839083003726
ACH-000867,-0.6126585161687893
ACH-000869,-0.5855549269852529
ACH-000872,-0.6395358394887221
ACH-000873,-0.8367444866339141
ACH-000876,-0.7783592093775369
ACH-000878,-0.8000026373610242
ACH-000880,-0.64693246626851
ACH-000881,-0.7325291209118001
ACH-000882,-0.7176184040687388
ACH-000884,-0.5705049864006714
ACH-000885,-0.4080235392536285
ACH-000887,-0.5153017509829384
ACH-000889,-0.9719866352313018
ACH-000896,-0.618278056269554
ACH-000898,-0.613145363389672
ACH-000900,-0.7102043256108947
ACH-000901,-0.6092663049537915
ACH-000905,-0.7400555354612797
ACH-000906,-0.5337136305763825
ACH-000907,-0.5522176176425018
ACH-000910,-0.5420321978765154
ACH-000911,-0.5928805519897703
ACH-000912,-0.597440293369813
ACH-000913,-0.5134833777508004
ACH-000915,-0.5300717401421009
ACH-000916,-0.438600553919109
ACH-000917,-0.529407659506979
ACH-000920,-0.4654315693266975
ACH-000921,-0.6735105541435754
ACH-000924,-0.4307912428845565
ACH-000926,-0.5359951168091585
ACH-000928,-0.3011410591238717
ACH-000929,-0.6819461975885639
ACH-000932,-0.5399320682293869
ACH-000935,-0.6403709309707158
ACH-000936,-0.6223732074702236
ACH-000937,-0.6691354531914928
ACH-000938,-0.994664778933898
ACH-000939,-0.05059778987265208
ACH-000941,-0.6824847382744845
ACH-000943,-0.6926418286808022
ACH-000946,-0.6310776105964374
ACH-000947,-0.5488179865016538
ACH-000948,-0.6382077254960838
ACH-000950,-0.6912978635421886
ACH-000953,-0.759740734822461
ACH-000954,-0.01977003596442994
ACH-000957,-0.4947314682765226
ACH-000958,-0.5244352719120583
ACH-000960,-0.8211201349512959
ACH-000963,-0.4591396565306395
ACH-000968,-0.4822643078240598
ACH-000969,-0.6372922749438246
ACH-000972,-0.474878163847785
ACH-000973,-0.577841316417158
ACH-000974,-0.5014434943929127
ACH-000978,-0.42970656519820505
ACH-000984,-0.4062336483970065
ACH-000986,-0.6137277199603467
ACH-000988,-0.7350074898347191
ACH-000993,-0.7270394658207863
ACH-000994,-0.4002833016290308
ACH-000996,-0.7228923638596221
ACH-001001,-0.4856196004843363
ACH-001020,-0.26972769557759896
ACH-001028,-0.6337500914124357
ACH-001031,-0.7386906780769832
ACH-001038,-0.6250124507665231
ACH-001048,-0.5275047598747813
ACH-001050,-0.566997146313153
ACH-001053,-0.6886543305029269
ACH-001054,-0.5201702345546033
ACH-001061,-0.4923863428542888
ACH-001067,-0.6133023207329954
ACH-001075,-0.8655971661954464
ACH-001096,-0.5176355986438339
ACH-001111,-0.5896374773033318
ACH-001119,-0.5469834575623891
ACH-001128,0.32894578221876924
ACH-001134,-0.5252451571575137
ACH-001151,-0.5327271995536306
ACH-001163,-0.4638827162588978
ACH-001164,-0.4184413915731404
ACH-001183,-0.7698035217535552
ACH-001192,-0.6899012211836933
ACH-001193,-0.25425625162445553
ACH-001196,-0.6248193012840857
ACH-001197,-0.6020685129419805
ACH-001205,-0.7933103996486568
ACH-001211,-0.509437452565566
ACH-001212,-0.3769948529874516
ACH-001228,-0.9166098377659204
ACH-001232,-0.4912967541874488
ACH-001239,-0.6838015561792421
ACH-001270,-0.5355453421759411
ACH-001274,-0.7695601369005721
ACH-001275,-0.6284289615084101
ACH-001277,-0.4273150502924808
ACH-001278,-0.6787087382058169
ACH-001280,-0.8820388351762662
ACH-001283,-0.7115859850153244
ACH-001289,-0.7422724402661629
ACH-001300,-0.8606042771598108
ACH-001301,-0.5520938046417238
ACH-001302,-0.9064755938664268
ACH-001306,-0.5245339214068451
ACH-001318,-0.6582883531881365
ACH-001322,-0.3826462229427898
ACH-001328,-0.7540117563638611
ACH-001332,-0.7267579473710029
ACH-001336,-0.7304606523053828
ACH-001346,-0.6218060146878449
ACH-001353,-0.6997360069846471
ACH-001354,-0.6969612232049269
ACH-001367,-0.4074241164041396
ACH-001368,-0.7283299332627247
ACH-001374,-0.894437769923106
ACH-001377,-0.5746042467219293
ACH-001380,-0.6366706613853547
ACH-001391,-0.6291619996673613
ACH-001408,-0.6390024985826163
ACH-001430,-0.5723257861535764
ACH-001431,-0.6894894070539657
ACH-001450,-0.4571318115447903
ACH-001496,-0.4557591406359251
ACH-001500,-0.6567431954224101
ACH-001523,-0.5154694853896385
ACH-001532,-0.7884005472035326
ACH-001550,-0.3704451957179407
ACH-001552,-0.6492437688077975
ACH-001554,-0.6742242656400049
ACH-001654,-0.6827316874868066
ACH-001735,-0.6907032000494698
ACH-001736,-0.6456817126676344
ACH-001737,-1.0559586590279948
ACH-001740,-0.5357358577485828
ACH-001745,-0.4685934621204336
ACH-001765,-0.5658498879416628
