,EIF5 (1983)
ACH-000841,-1.0620626737537844
ACH-000843,-0.9771248427566492
ACH-000846,-1.0853248515994178
ACH-000847,-0.9486677236590916
ACH-000848,-1.1432288776984136
ACH-000849,-1.013243169965692
ACH-000851,-1.0510265555225142
ACH-000855,-0.8883740740178071
ACH-000856,-1.1869077684554616
ACH-000858,-1.042227382690098
ACH-000859,-0.9803189607904309
ACH-000861,-1.2672879312728205
ACH-000862,-1.1441671201925885
ACH-000865,-1.2849268278681365
ACH-000866,-1.1884258081513048
ACH-000867,-1.1481445374802322
ACH-000869,-0.9705055451385176
ACH-000872,-1.096371538061501
ACH-000873,-0.9290531988358454
ACH-000876,-1.0404139671848351
ACH-000878,-0.898345235254025
ACH-000880,-0.8582697152012473
ACH-000881,-1.325282044082445
ACH-000882,-1.0724218706604185
ACH-000884,-1.1643633242142166
ACH-000885,-1.151705843427119
ACH-000887,-1.252556603810843
ACH-000889,-0.9603279082413371
ACH-000896,-1.112451209668406
ACH-000898,-1.028822631123448
ACH-000900,-1.188318242855261
ACH-000901,-1.0572164272910292
ACH-000905,-1.0869794900177026
ACH-000906,-1.0938211247522498
ACH-000907,-1.1916815316764509
ACH-000910,-0.9677279150508196
ACH-000911,-1.1341939214427137
ACH-000912,-1.1378054534056046
ACH-000913,-1.1402514079220705
ACH-000915,-1.150998190910164
ACH-000916,-0.6618755077477098
ACH-000917,-1.0169392258546377
ACH-000920,-1.2464156006681066
ACH-000921,-1.1724265723254808
ACH-000924,-0.8058479829790386
ACH-000926,-1.1112115546848036
ACH-000928,-0.9722463478301948
ACH-000929,-1.1767235544556054
ACH-000932,-0.9804250676831716
ACH-000935,-1.0263807915212129
ACH-000936,-1.037965764702264
ACH-000937,-1.0714392020534251
ACH-000938,-0.9048727756624756
ACH-000939,-1.275350763494813
ACH-000941,-1.137039843743376
ACH-000943,-1.3116306854768072
ACH-000946,-1.1038243101941854
ACH-000947,-1.020170669245663
ACH-000948,-1.0597618486066354
ACH-000950,-1.2459733202091223
ACH-000953,-1.0166425003451105
ACH-000954,-1.1617453608697648
ACH-000957,-1.000478494914823
ACH-000958,-1.07019483220886
ACH-000960,-0.9319505730516412
ACH-000963,-1.3078043709039229
ACH-000968,-1.4000452895416715
ACH-000969,-1.2366675314616375
ACH-000972,-1.174530830062392
ACH-000973,-1.121667575901929
ACH-000974,-0.9219055995699168
ACH-000978,-1.2544466269372525
ACH-000984,-1.0223932425914288
ACH-000986,-1.1101920291624343
ACH-000988,-1.4843278598448462
ACH-000993,-1.1799475039835556
ACH-000994,-1.2330796307817893
ACH-000996,-1.1637913494667478
ACH-001001,-1.163754499384261
ACH-001020,-1.030475846887792
ACH-001028,-1.016713963940858
ACH-001031,-1.3656001016112278
ACH-001038,-1.1420690202220158
ACH-001048,-1.0340479164249894
ACH-001050,-1.1897499323029768
ACH-001053,-0.8837545708876146
ACH-001054,-1.0798667736419398
ACH-001061,-1.0118943468467727
ACH-001067,-1.1377286779385078
ACH-001075,-1.1070202762667491
ACH-001096,-1.080380471043248
ACH-001111,-1.250695382683945
ACH-001119,-1.1214375061883646
ACH-001128,-1.0191147589908482
ACH-001134,-1.0313233584571573
ACH-001151,-1.2640525574111656
ACH-001163,-1.0432645247522627
ACH-001164,-1.055067965779923
ACH-001183,-1.0448454379582932
ACH-001192,-1.2224132600706532
ACH-001193,-1.2665187648248215
ACH-001196,-1.3769646168077858
ACH-001197,-1.1625066865814693
ACH-001205,-0.9509550977502932
ACH-001211,-0.9955419585579964
ACH-001212,-1.0951363948551187
ACH-001228,-1.1339132413889719
ACH-001232,-1.1128723311679385
ACH-001239,-1.008163643144117
ACH-001270,-0.9639188187448596
ACH-001274,-1.1857866785270614
ACH-001275,-0.9809486916137576
ACH-001277,-1.1543195360525134
ACH-001278,-1.1468404205465457
ACH-001280,-1.3045392177472124
ACH-001283,-1.109894701586159
ACH-001289,-1.1295622635184182
ACH-001300,-1.0470478845842273
ACH-001301,-1.1120604646580534
ACH-001302,-0.8066971963607752
ACH-001306,-1.0737251433109216
ACH-001318,-1.1079179557401209
ACH-001322,-1.148492224175155
ACH-001328,-0.9534396981301744
ACH-001332,-0.911502306699402
ACH-001336,-0.9628672398249404
ACH-001346,-1.2446471466418576
ACH-001353,-1.1149148853094433
ACH-001354,-1.4831783198235513
ACH-001367,-1.0324064088751306
ACH-001368,-1.203020833806166
ACH-001374,-0.6639702481411051
ACH-001377,-0.933848949282748
ACH-001380,-1.18359793523519
ACH-001391,-0.8107719887497281
ACH-001408,-1.1623087030347754
ACH-001430,-1.1943571554048495
ACH-001431,-1.1851429811272505
ACH-001450,-1.14722392325745
ACH-001496,-1.2491367879289923
ACH-001500,-0.9354211910161806
ACH-001523,-1.2891784218196694
ACH-001532,-1.1096997090156266
ACH-001550,-0.975326235350194
ACH-001552,-1.1045185083780025
ACH-001554,-1.1687824226282626
ACH-001654,-1.2292305692288368
ACH-001735,-1.0914225442902363
ACH-001736,-0.8001563028552937
ACH-001737,-1.3261451802144866
ACH-001740,-1.2352087337310091
ACH-001745,-1.0289924593151027
ACH-001765,-0.9005759625491594
