,N4BP1 (9683)
ACH-001430,0.2641077549660393
ACH-001431,0.012539940540157323
ACH-001450,0.1098020341404948
ACH-001496,0.0016881963366698744
ACH-001500,0.1369029653712517
ACH-001523,0.05183581171900063
ACH-001532,-0.3995004803493229
ACH-001550,-0.0661652802224993
ACH-001552,-0.08017363345996074
ACH-001554,-0.10400931746590096
ACH-001654,0.02261511870849487
ACH-001735,0.006425512952678584
ACH-001736,0.10801405914254686
ACH-001737,0.2906201307882744
ACH-001740,0.07722476328866454
ACH-001745,0.10259173314828438
ACH-001765,0.01758981674266424
