,MARCH6 (10299)
ACH-000361,-0.162286582493766
ACH-000362,-0.6049991075866147
ACH-000363,0.03623184203122025
ACH-000364,-0.2463207537384942
ACH-000365,-0.19389176789192825
ACH-000366,-0.0902321407819376
ACH-000368,-0.2098629598201708
ACH-000374,-0.5197818604539549
ACH-000375,0.019278442823954328
ACH-000376,-0.12116237152735278
ACH-000381,-0.10623254589840347
ACH-000383,-0.014647365140617624
ACH-000387,-0.2612818786696525
ACH-000389,-0.02020835750370613
ACH-000390,-0.08581430407463521
ACH-000393,-0.14576511648205615
ACH-000395,-0.2015189622311692
ACH-000396,-0.13244047970151612
ACH-000397,-0.02132567712963633
ACH-000401,0.16838402225672572
ACH-000402,-0.008259924591142916
ACH-000403,-0.05963788057895252
ACH-000404,-0.05703948675860077
ACH-000406,-0.031971064086833687
ACH-000407,-0.07080626601757854
ACH-000408,0.03462509846029573
ACH-000410,-0.03058058800501405
ACH-000411,-0.1930517938945994
ACH-000414,-0.18630649423754933
ACH-000415,-0.04836980103789768
ACH-000416,-0.1199441134788084
ACH-000420,-0.2666775238230909
ACH-000421,-0.32380881187463856
ACH-000424,-0.3263406753398991
ACH-000425,-0.45031312213132413
ACH-000426,-0.08550325536804088
ACH-000427,-0.2397733548102073
ACH-000433,-0.2678307793744837
ACH-000435,0.09168108894309933
ACH-000436,-0.004941862114494448
ACH-000444,-0.0670897147062162
ACH-000445,-0.11994886908841015
ACH-000448,-0.25508667455998624
ACH-000450,-0.2642507575923437
ACH-000452,-0.10041513596633214
ACH-000454,-0.12171420774632455
ACH-000458,-0.24591807336837765
ACH-000459,-0.3955508822362397
ACH-000460,0.010798138332740246
ACH-000461,-0.09867565882673693
ACH-000463,-0.024004934413214128
ACH-000464,-0.10622753040735966
ACH-000466,-0.12083486387609815
ACH-000467,-0.04742853813933863
ACH-000468,-0.2167390047735427
ACH-000469,-0.4100920641983764
ACH-000470,-0.1734520057637131
ACH-000471,-0.6911919090985637
ACH-000472,-0.095258016094312
ACH-000473,-0.10993495611087986
ACH-000475,-0.5747803867411742
ACH-000476,0.06524649847860556
ACH-000477,-0.23633308988687415
ACH-000479,-0.1218155698529654
ACH-000480,-0.3955801699271231
ACH-000481,-0.11896491092189147
ACH-000483,0.01155832633374635
ACH-000484,0.09620340871862867
ACH-000485,-0.005894101929431911
ACH-000486,-0.13613698612985548
ACH-000487,-0.2069894497609596
ACH-000488,-0.16917866909411444
ACH-000490,-0.11769218923240422
ACH-000491,-0.4311868682151142
ACH-000495,-0.2457669366658855
ACH-000496,-0.0019625581616545453
ACH-000499,-0.2472886068264165
ACH-000500,-0.6562158954934374
ACH-000502,-0.08763648887920306
ACH-000503,-0.10505749874300306
ACH-000505,-0.1808134893695585
ACH-000507,-0.17165439910013072
ACH-000510,-0.22388419945468974
ACH-000511,-0.3252581613560038
ACH-000512,-0.17515788474062616
ACH-000516,-0.1639555294149362
ACH-000517,-0.1611263980790387
ACH-000518,-0.018446508402763736
ACH-000520,0.01310521485111465
ACH-000521,-0.2686732262555656
ACH-000522,-0.2895962568109971
ACH-000524,-0.005195193876382275
ACH-000527,0.042936155053707466
ACH-000528,-0.05074511390645397
ACH-000537,-0.2359070410335664
ACH-000541,-0.3671715323176464
ACH-000542,-0.14354936183434389
ACH-000544,-0.04447459701877116
ACH-000545,-0.1731550672407489
ACH-000547,-0.29004488387936683
ACH-000548,-0.374122801884882
ACH-000549,-0.2508295767313798
ACH-000550,-0.1989189638613452
ACH-000552,-0.2153422198662551
ACH-000556,-0.02675348938887719
ACH-000557,-0.1591567113430969
ACH-000569,-0.0797627650963874
ACH-000570,-0.03797225344399767
ACH-000571,-0.28163937008216433
ACH-000573,-0.1478261980873382
ACH-000576,0.06845532841554243
ACH-000579,-0.2440739788779544
ACH-000580,-0.09425596671691977
ACH-000584,0.0030258739670644594
ACH-000585,-0.15547797690576678
ACH-000588,-0.1648371647101499
ACH-000589,-0.26485069034036923
ACH-000591,-0.09960980450127263
ACH-000593,-0.09953134871463358
ACH-000600,-0.359046679007451
ACH-000601,-0.05080628127695589
ACH-000605,-0.2632680331063772
ACH-000606,-0.013554470764977851
ACH-000608,-0.3202968493174529
ACH-000614,-0.3894940384907535
ACH-000616,-0.14529950673644193
ACH-000618,-0.024741589134604367
ACH-000619,-0.13432460920259734
ACH-000620,-0.11700595482246287
ACH-000621,-0.194186638585706
ACH-000622,-0.06263438711613932
ACH-000623,-0.041158528782924315
ACH-000624,0.04254555529538352
ACH-000627,-0.15866621470181594
ACH-000630,-0.32619552429002924
ACH-000631,0.04427465325173044
ACH-000632,-0.19074013326738476
ACH-000633,-0.22142052818673352
ACH-000637,-0.023974060080066115
ACH-000638,-0.13553097565885647
ACH-000646,0.11806700448464047
ACH-000647,-0.11940390448258195
ACH-000648,-0.1302997359667798
ACH-000649,-0.13921255610950325
ACH-000651,-0.11143407435609612
ACH-000652,-0.14827656407572326
ACH-000653,-0.3190492027369328
ACH-000657,-0.05955984536574105
ACH-000658,-0.9473639521999272
ACH-000661,-0.0018235720867855586
ACH-000662,-0.13790007912305216
ACH-000663,-0.03003180423760665
ACH-000665,-0.27434108499066856
ACH-000671,-0.6282452178844447
ACH-000672,-0.01860591723064636
ACH-000673,-0.26454804761416234
ACH-000676,-0.03022996745626793
ACH-000677,-0.0915571091377006
ACH-000681,-0.21918420104909847
ACH-000683,-0.12052327945209218
ACH-000684,-0.2647400757339057
ACH-000688,-0.3574215200396723
ACH-000693,-0.03497506257083986
ACH-000694,-0.20186621831808566
ACH-000695,0.20653897441175506
ACH-000696,-0.22264626476295973
ACH-000697,-0.0891869132518271
ACH-000699,-0.0602928627168965
ACH-000701,-0.06760657770198898
ACH-000706,-0.09681455332323473
ACH-000711,-0.04936276049853697
ACH-000713,0.011774932990642271
ACH-000714,-0.12399681341396325
ACH-000718,-0.2059885476827368
ACH-000720,-0.4313117286681672
ACH-000721,-0.07324644298569889
ACH-000724,-0.16922219819093162
ACH-000725,-0.07117294299312346
ACH-000732,0.253745242967686
ACH-000734,-0.3017645271908729
ACH-000735,-0.14975392753043554
ACH-000736,0.06824387672760404
ACH-000738,-0.023739525069824782
ACH-000746,-0.20159556462408929
ACH-000747,0.16366012358106038
ACH-000748,-0.1023897860097233
ACH-000753,-0.1299444279680457
ACH-000756,-0.2356585626563545
ACH-000757,-0.02556659086039811
ACH-000758,-0.009891110859360541
ACH-000760,-0.03779757117184493
ACH-000762,-0.1331492456433344
ACH-000763,-0.2129999416503784
ACH-000764,-0.1705381120505726
ACH-000765,-0.09075062001209644
ACH-000766,0.014290317439560059
ACH-000767,-0.3679365421291037
ACH-000768,-0.3624656230295776
ACH-000769,-0.29287799445237417
ACH-000770,-0.29983615304789235
ACH-000771,-0.18673713715114584
ACH-000773,-0.10819997122302437
ACH-000776,-0.1723784868834599
ACH-000777,-0.14973295414377813
ACH-000778,-0.1999714885351397
ACH-000781,-0.08597969730954684
ACH-000782,-0.5638356579401516
ACH-000783,0.013619477583176116
ACH-000784,-0.0790028272896701
ACH-000785,-0.003055725941600574
ACH-000787,-0.013251467043202838
ACH-000788,-0.07176112948795403
ACH-000791,-0.108657238998214
ACH-000792,-0.3091155836932568
ACH-000794,-0.07593117366397567
ACH-000796,-0.17880064407572574
ACH-000798,-0.029914287686456095
ACH-000799,-0.11189589763855737
ACH-000800,-0.11613346408132612
ACH-000802,-0.2274266342914129
ACH-000804,-0.29518790594140193
ACH-000805,-0.16886361131300642
ACH-000809,-0.3829816235293664
ACH-000810,-0.0006230885258058776
ACH-000811,0.03694641331383115
ACH-000817,-0.8037050104881822
ACH-000819,-0.10282892283962726
ACH-000820,-0.2192872487310752
ACH-000821,-0.3125735426680874
ACH-000822,0.036925573366035455
ACH-000823,0.08299775822326054
ACH-000824,-0.12994235781362504
ACH-000827,-0.12121662291187554
ACH-000829,-0.12232834554978005
ACH-000831,0.09921915370765548
ACH-000832,-0.14381874969826866
ACH-000833,-0.2237595987514932
ACH-000834,-0.11468398065797593
ACH-000835,-0.24949366105579
ACH-000836,-0.07610789712183127
ACH-000837,0.10730827673376298
ACH-000838,-0.5061500318155812
ACH-000839,-0.019521930604369058
ACH-000840,-0.2091517993343832
ACH-000841,-0.1882413974978872
ACH-000843,0.07569223973208285
ACH-000846,-0.03702970838348081
ACH-000847,-0.8131330722221016
ACH-000848,-0.19070699958976964
ACH-000849,-0.2379048259392977
ACH-000851,0.017216236333689263
ACH-000855,-0.10511889367870404
ACH-000856,-0.1347053191954011
ACH-000858,-0.1382667941022327
ACH-000859,-0.04289972038616886
ACH-000861,-0.19791199519311875
ACH-000862,-0.3004528702231324
ACH-000865,-0.0497531911711785
ACH-000866,-0.2336639906757259
ACH-000867,0.057320199588987125
ACH-000869,-0.15985347845901235
ACH-000872,0.016986404090082542
ACH-000873,-0.1842851921965636
ACH-000876,-0.08624918347207834
ACH-000878,-0.29015180797199736
ACH-000880,-0.035481432974715496
ACH-000881,0.012538073698311012
ACH-000882,-0.08988110489972873
ACH-000884,-0.07854728216909697
ACH-000885,-0.14550210199315344
ACH-000887,0.008189128752757844
ACH-000889,-0.4241288971726449
ACH-000896,-0.01367125355335307
ACH-000898,-0.3467614916769697
ACH-000900,-0.11990664678443325
ACH-000901,-0.2281749570607891
ACH-000905,-0.3040247836948952
ACH-000906,-0.1178055245177124
ACH-000907,-0.3789629795117526
ACH-000910,-0.022072094119548424
ACH-000911,1.5935709072656872e-05
ACH-000912,-0.11063674276767964
ACH-000913,-0.13201520392749766
ACH-000915,-0.30314642490607
ACH-000916,-0.2423927277728732
ACH-000917,0.07824899455973708
ACH-000920,-0.2771793669914525
ACH-000921,-0.03946399451421902
ACH-000924,0.13854565939401173
ACH-000926,-0.16903307698597655
ACH-000928,-0.03714027441192553
ACH-000929,-0.2810076028868149
ACH-000932,-0.414491192550446
ACH-000935,-0.2330048775741119
ACH-000936,-0.05341227506494542
ACH-000937,-0.19142134766919652
ACH-000938,-0.28058279591155383
ACH-000939,-0.28338713682475497
ACH-000941,-0.13002867099158572
ACH-000943,-0.07029135672007568
ACH-000946,0.020483959965611767
ACH-000947,-0.08901444469553338
ACH-000948,0.016917248454222426
ACH-000950,-0.13163829424360102
ACH-000953,-0.07621708930689032
ACH-000954,0.15797167601784853
ACH-000957,-0.07002598878354348
ACH-000958,-0.2442630233753279
ACH-000960,-0.3978244978138413
ACH-000963,-0.07599948574520635
ACH-000968,-0.04221674862857568
ACH-000969,-0.20141774111749008
ACH-000972,-0.05208907562193233
ACH-000973,-0.11680924533862523
ACH-000974,-0.08700398724357639
ACH-000978,0.044222347461095234
ACH-000984,-0.08572943270529716
ACH-000986,-0.24111779353341295
ACH-000988,-0.19768161312893875
ACH-000993,-0.11326558374051728
ACH-000994,-0.1739784009620019
ACH-000996,0.02879869949507065
ACH-001001,-0.1455379162201481
ACH-001020,-0.2408452659492761
ACH-001028,-0.017946874777909134
ACH-001031,-0.12947687725728105
ACH-001038,-0.19596608102109814
ACH-001048,-0.23760781255746066
ACH-001050,-0.3689763589828661
ACH-001053,-0.18461744068521949
ACH-001054,-0.3111270228773621
ACH-001061,-0.0656305312884015
ACH-001067,0.1508674470432132
ACH-001075,-0.2611643169706977
ACH-001096,-0.1835399150660117
ACH-001111,-0.1895479321438047
ACH-001119,-0.2320174146495645
ACH-001128,-0.2376920941705437
ACH-001134,-0.11822696795202485
ACH-001151,-0.25635436657030525
ACH-001163,0.08122907256702769
ACH-001164,-0.06885378506393047
ACH-001183,-0.2403494881254464
ACH-001192,-0.010077173423954231
ACH-001193,-0.3906165781882151
ACH-001196,-0.07471149633533965
ACH-001197,-0.12513593759331845
ACH-001205,0.01671231452257298
ACH-001211,-0.1854005918004299
ACH-001212,-0.13159117143394705
ACH-001228,0.07642568412650652
ACH-001232,-0.08614410886011865
ACH-001239,-0.24524925431299305
ACH-001270,-0.0096959291093374
ACH-001274,-0.21931688406932992
ACH-001275,-0.025685476726734303
ACH-001277,-0.1324799751204578
ACH-001278,-0.20696542804037216
ACH-001280,0.031226025538240682
ACH-001283,-0.17243186632401067
ACH-001289,-0.05775570944492073
ACH-001300,-0.16493752994594582
ACH-001301,-0.08949507021161968
ACH-001302,-0.14596691461705166
ACH-001306,-0.24637387494047064
ACH-001318,-0.34485522194360424
ACH-001322,-0.05262746532990803
ACH-001328,-0.19311801405289813
ACH-001332,-0.11008528956561432
ACH-001336,0.07757861099966784
ACH-001346,-0.10752224666849862
ACH-001353,-0.24051683094053855
ACH-001354,-0.4347831049607306
ACH-001367,0.07258495638196644
ACH-001368,-0.2456018325949379
ACH-001374,0.28541959485461965
ACH-001377,-0.003406800944958503
ACH-001380,-0.13340640354361302
ACH-001391,-0.17680477977311312
ACH-001408,-0.18894863984605856
ACH-001430,0.026686132370812757
ACH-001431,-0.2498952894883937
ACH-001450,-0.1913953002021518
ACH-001496,-0.20340410643431375
ACH-001500,-0.20539587597656406
ACH-001523,-0.1594601677658203
ACH-001532,-0.3083109288126318
ACH-001550,-0.26268354805447164
ACH-001552,-0.21952704631788555
ACH-001554,-0.2260841903246163
ACH-001654,-0.057850130036474726
ACH-001735,-0.3738748083626649
ACH-001736,-0.2080937188333253
ACH-001737,-0.6859415657678566
ACH-001740,-0.3131304737070558
ACH-001745,-0.1978608349111742
ACH-001765,-0.07500964317232063
