,MAST2 (23139)
ACH-001134,-0.16468235024978198
ACH-001151,-0.12017826606304167
ACH-001163,-0.27705842985813234
ACH-001164,-0.21571826426385826
ACH-001183,-0.17085472925161338
ACH-001192,-0.24011494462652802
ACH-001193,-0.2439963050448607
ACH-001196,-0.19027415734705594
ACH-001197,-0.2466781614536873
ACH-001205,-0.0859898990882941
ACH-001211,0.0022846311928021897
ACH-001212,-0.2268101334892129
ACH-001228,-0.25146361059377675
ACH-001232,-0.2534465273185069
ACH-001239,-0.06313936920576077
ACH-001270,-0.16632283752273286
ACH-001274,-0.10278142341391344
ACH-001275,-0.022009503563317157
ACH-001277,-0.1441973410374263
ACH-001278,-0.1281569346253303
ACH-001280,-0.03775165850109682
ACH-001283,-0.2213554218145397
ACH-001289,-0.265020975527131
ACH-001300,-0.185474383247963
ACH-001301,-0.22259333899801925
ACH-001302,0.043468090486030994
ACH-001306,-0.20409965302369812
ACH-001318,-0.19670215942747465
ACH-001322,-0.1128478830505672
ACH-001328,-0.31998554339871565
ACH-001332,-0.11475774232506848
ACH-001336,-0.09304175231217472
ACH-001346,-0.13465975202303765
ACH-001353,-0.1737783404152135
ACH-001354,-0.15183304356915514
ACH-001367,-0.12545307136918551
ACH-001368,-0.30086892936853943
ACH-001374,-0.18353094197211006
ACH-001377,-0.132505252821754
ACH-001380,-0.3546665754177792
ACH-001391,-0.16779638243179254
ACH-001408,0.002671324475928596
ACH-001430,-0.09628814867747554
ACH-001431,-0.11799850591447203
ACH-001450,-0.15602196731098944
ACH-001496,-0.14488255016995452
ACH-001500,-0.31987579609511874
ACH-001523,-0.05919853956376305
ACH-001532,-0.20729087066472746
ACH-001550,-0.1897542117240708
ACH-001552,-0.09194192068807767
ACH-001554,-0.2524467354220793
ACH-001654,-0.17254528452301438
ACH-001735,-0.28325708513286696
ACH-001736,-0.19977669008672172
ACH-001737,-0.1477395006230066
ACH-001740,-0.21117449910829167
ACH-001745,-0.25709831210853396
ACH-001765,-0.15499338732969026
