,RYR1 (6261)
ACH-000334,-0.2500220644309145
ACH-000335,-0.13521899649915894
ACH-000336,-0.14524201620296526
ACH-000337,-0.08271114496909125
ACH-000338,-0.17650263692322826
ACH-000339,-0.3116068657807013
ACH-000341,-0.2522338655482072
ACH-000348,-0.14228461723675198
ACH-000350,-0.16026984903853686
ACH-000352,-0.06432227315913007
ACH-000356,-0.3063893353814589
ACH-000361,-0.2779463797796058
ACH-000362,-0.1845562341776604
ACH-000363,-0.122044251724726
ACH-000364,-0.22010815930645894
ACH-000365,-0.17906759012091064
ACH-000366,-0.2556979408288344
ACH-000368,-0.2631701445701385
ACH-000374,-0.0948162984637468
ACH-000375,-0.36851924691925736
ACH-000376,-0.2053972242987021
ACH-000381,-0.22886253978896645
ACH-000383,-0.21731663235275347
ACH-000387,-0.2833460603443555
ACH-000389,-0.4095377863910026
ACH-000390,-0.11782867449098355
ACH-000393,-0.2533011934264063
ACH-000395,-0.20530871604548895
ACH-000396,-0.1795372195157575
ACH-000397,-0.2610998905290847
ACH-000401,-0.2693449333818379
ACH-000402,-0.30169816216076784
ACH-000403,-0.21307004801287446
ACH-000404,-0.12627858393268418
ACH-000406,-0.16031076091458354
ACH-000407,-0.36380434299281467
ACH-000408,-0.35574188631569964
ACH-000410,-0.12643921096425925
ACH-000411,-0.36352100255760783
ACH-000414,-0.14700060286783082
ACH-000415,-0.17466749689391514
ACH-000416,-0.13229367805249326
ACH-000420,-0.3645390518249522
ACH-000421,-0.20749561183581214
ACH-000424,-0.0452688974446625
ACH-000425,-0.09851810701994858
ACH-000426,-0.3515241997420268
ACH-000427,-0.2599364685508493
ACH-000433,-0.1922599799071984
ACH-000435,-0.21518829613415347
ACH-000436,-0.016663508059384678
ACH-000444,-0.3176000999124893
ACH-000445,-0.33306406672192
ACH-000448,-0.18446076831814093
ACH-000450,-0.24024518106764675
ACH-000452,-0.15650285122746374
ACH-000454,-0.383470039894212
ACH-000458,-0.2701759728431272
ACH-000459,-0.12034245847888132
ACH-000460,-0.18747857429650525
ACH-000461,-0.2806713830227394
ACH-000463,-0.15885711490795765
ACH-000464,-0.07362635598466306
ACH-000466,-0.21828863631248413
ACH-000467,-0.14248979997814482
ACH-000468,-0.18904691725069694
ACH-000469,-0.17100437355085016
ACH-000470,-0.2230639050433477
ACH-000471,-0.16005277528989628
ACH-000472,-0.21151555411246173
ACH-000473,-0.2750488710769172
ACH-000475,-0.2428251244791632
ACH-000476,-0.1390154840930736
ACH-000477,-0.2423382310963915
ACH-000479,-0.19877552369155946
ACH-000480,-0.3509717782939029
ACH-000481,-0.14909817044337187
ACH-000483,-0.013487575698177531
ACH-000484,-0.39963867968953215
ACH-000485,-0.2686214475802911
ACH-000486,-0.2614347271316913
ACH-000487,-0.24747396063465765
ACH-000488,-0.26789550744149665
ACH-000490,-0.2805888455243804
ACH-000491,-0.1851603340880331
ACH-000495,-0.009861918458756136
ACH-000496,-0.0939246224434259
ACH-000499,-0.7114269854673012
ACH-000500,-0.14846346216204762
ACH-000502,-0.30428806676890835
ACH-000503,-0.16292142846087765
ACH-000505,-0.26256533275050536
ACH-000507,-0.1597537544835454
ACH-000510,-0.4579168422502749
ACH-000511,-0.3600995002790674
ACH-000512,-0.2998262173802871
ACH-000516,-0.26872755785218555
ACH-000517,-0.2623718367273988
ACH-000518,-0.15577555215623173
ACH-000520,-0.207354443356147
ACH-000521,-0.2030222387505263
ACH-000522,-0.21406600873760145
ACH-000524,-0.22029308358837865
ACH-000527,-0.3151077722508245
ACH-000528,-0.17539069173971225
ACH-000537,-0.04858379631810525
ACH-000541,-0.21534491182579293
ACH-000542,-0.28263089026318544
ACH-000544,-0.31140703018487115
ACH-000545,-0.08086301627945862
ACH-000547,-0.2544747786437767
ACH-000548,-0.2138247794057472
ACH-000549,-0.22240853078787345
ACH-000550,-0.1813708347034626
ACH-000552,-0.2485340964527245
ACH-000556,-0.3483866441349576
ACH-000557,-0.09519265840167017
ACH-000569,-0.2297943898496857
ACH-000570,-0.17647301562752812
ACH-000571,-0.17557043684260548
ACH-000573,-0.2409927354665843
ACH-000576,-0.2243829138637667
ACH-000579,-0.249540824343064
ACH-000580,-0.2503882185892748
ACH-000584,-0.20711436382899245
ACH-000585,-0.2912817509691095
ACH-000588,0.02533299747820166
ACH-000589,-0.048085883762285495
ACH-000591,-0.1928929176140544
ACH-000593,-0.23565344931810525
ACH-000600,-0.20937034549413053
ACH-000601,-0.2318025583475317
ACH-000605,-0.1894152356762995
ACH-000606,-0.2946170756434102
ACH-000608,-0.2120389009308179
ACH-000614,-0.13243912926907833
ACH-000616,-0.21270149096175028
ACH-000618,-0.17684886966065966
ACH-000619,-0.15418864939552387
ACH-000620,-0.24654062496447465
ACH-000621,-0.3505864926923041
ACH-000622,0.05106695342506667
ACH-000623,-0.17671662806433294
ACH-000624,-0.17561682286512667
ACH-000627,-0.34547998246564504
ACH-000630,-0.2502759977373045
ACH-000631,-0.5417246570080667
ACH-000632,-0.16440812782976033
ACH-000633,-0.23774020752052455
ACH-000637,-0.3403438155275902
ACH-000638,-0.12691196743136474
ACH-000646,-0.22130216335524075
ACH-000647,-0.07760718084576372
ACH-000648,-0.16840552974926992
ACH-000649,-0.18398981088663974
ACH-000651,-0.16448330811201722
ACH-000652,-0.1450181797970598
ACH-000653,-0.16628815196889904
ACH-000657,-0.19730541360871207
ACH-000658,-0.21711270472483635
ACH-000661,-0.15627890910446118
ACH-000662,-0.1700296759668556
ACH-000663,-0.19607512766150006
ACH-000665,-0.15752680121951484
ACH-000671,-0.08896085558288726
ACH-000672,-0.3227613468315377
ACH-000673,-0.21224254175992865
ACH-000676,-0.13276334726852573
ACH-000677,-0.2278139280702341
ACH-000681,-0.36838778419505946
ACH-000683,-0.07777312954634766
ACH-000684,-0.3002127900780295
ACH-000688,-0.1843765327128427
ACH-000693,-0.2222780371424648
ACH-000694,-0.30838904520005617
ACH-000695,-0.05074250505355241
ACH-000696,-0.2292057779215617
ACH-000697,-0.405535701927934
ACH-000699,-0.21002713386799132
ACH-000701,-0.3067779708802205
ACH-000706,-0.05631218122411288
ACH-000711,-0.2362997759114869
ACH-000713,-0.3375845531970539
ACH-000714,-0.2631312375521381
ACH-000718,-0.31431837630314025
ACH-000720,-0.1883887595610628
ACH-000721,-0.287766656530702
ACH-000724,-0.3770754953474759
ACH-000725,-0.17977038145027274
ACH-000732,-0.07501381936500251
ACH-000734,-0.3006614374358301
ACH-000735,-0.2457600181797737
ACH-000736,-0.29731576793186804
ACH-000738,-0.24280496097402354
ACH-000746,-0.2451609844213601
ACH-000747,-0.3066239141631126
ACH-000748,-0.2780351346962541
ACH-000753,-0.1711693940964547
ACH-000756,-0.2388425752116361
ACH-000757,-0.1807360790251181
ACH-000758,-0.3630962574683951
ACH-000760,-0.19689758212250488
ACH-000762,-0.317207813199608
ACH-000763,-0.19528810994812926
ACH-000764,-0.21222160722751235
ACH-000765,-0.2174160092517328
ACH-000766,-0.16876610800749758
ACH-000767,-0.052120881984165014
ACH-000768,-0.2907317894086163
ACH-000769,-0.2694156618106944
ACH-000770,-0.22753678319638224
ACH-000771,-0.17839040601354073
ACH-000773,-0.3687159482446541
ACH-000776,-0.3289637536808336
ACH-000777,-0.2670043530579357
ACH-000778,-0.2399355932670804
ACH-000781,-0.15974735635241058
ACH-000782,-0.12089922382720172
ACH-000783,-0.17474428151593852
ACH-000784,-0.280562453395732
ACH-000785,-0.08705237232194113
ACH-000787,-0.31067961040877795
ACH-000788,-0.28045030716303343
ACH-000791,-0.18747867786883413
ACH-000792,-0.26180720593323303
ACH-000794,-0.23520026414084536
ACH-000796,-0.1822014203139543
ACH-000798,-0.0576692631113412
ACH-000799,-0.30978655266944943
ACH-000800,-0.27526208283143744
ACH-000802,-0.12833279997182387
ACH-000804,-0.2708156446948077
ACH-000805,-0.10557470369651432
ACH-000809,-0.2640158200081237
ACH-000810,-0.16344300482928642
ACH-000811,-0.2418973544486064
ACH-000817,-0.1823536650516118
ACH-000819,-0.3074070866490226
ACH-000820,-0.22410879444076864
ACH-000821,-0.08600884312769078
ACH-000822,-0.32540919662874657
ACH-000823,-0.2339017154165135
ACH-000824,-0.3092980874167799
ACH-000827,-0.22000530968767984
ACH-000829,-0.2155488439796685
ACH-000831,-0.23693098774273486
ACH-000832,-0.15734579031031934
ACH-000833,-0.12924959408175704
ACH-000834,-0.13432625297814374
ACH-000835,-0.1777439202867693
ACH-000836,-0.33909173775445856
ACH-000837,-0.16749997749861106
ACH-000838,-0.24899781384905015
ACH-000839,-0.2290845648133412
ACH-000840,-0.002538100081828345
ACH-000841,-0.08646911623812795
ACH-000843,-0.19071008341374301
ACH-000846,-0.03639414841473956
ACH-000847,-0.0949135258232362
ACH-000848,-0.022674942690793176
ACH-000849,-0.16091123337488505
ACH-000851,-0.015234693193631568
ACH-000855,-0.15196944066259088
ACH-000856,-0.18699124785572346
ACH-000858,-0.2909454091432204
ACH-000859,-0.11216360051701274
ACH-000861,-0.3735699570635092
ACH-000862,-0.3675988754747287
ACH-000865,-0.22612126451823694
ACH-000866,-0.12104539756237967
ACH-000867,-0.1608114964754897
ACH-000869,-0.1622831187740156
ACH-000872,-0.2737666970341941
ACH-000873,-0.1923753107088945
ACH-000876,-0.10861279412691707
ACH-000878,-0.1478635297403621
ACH-000880,-0.12839182887062578
ACH-000881,-0.1995061076733591
ACH-000882,-0.09777497457226167
ACH-000884,-0.17002767925188386
ACH-000885,-0.18950253470753425
ACH-000887,-0.16745641398306915
ACH-000889,-0.11239537673517867
ACH-000896,-0.13587033463716947
ACH-000898,-0.3598488307063635
ACH-000900,-0.23085095389211902
ACH-000901,-0.24235100343380064
ACH-000905,-0.09676781311243224
ACH-000906,-0.26678764341752026
ACH-000907,-0.23155156445509376
ACH-000910,-0.1274161243185468
ACH-000911,-0.3528689252217202
ACH-000912,-0.4005918901302389
ACH-000913,-0.010950227617868477
ACH-000915,-0.2058088787620611
ACH-000916,-0.4481856084476022
ACH-000917,-0.31680735436189483
ACH-000920,-0.16711348131235804
ACH-000921,-0.11136318697520532
ACH-000924,-0.18544093224371686
ACH-000926,-0.2083517211482832
ACH-000928,-0.2005222228223989
ACH-000929,-0.3699433322150224
ACH-000932,-0.046963825223691615
ACH-000935,-0.06829388847563253
ACH-000936,-0.250020658737472
ACH-000937,-0.23255898675849745
ACH-000938,-0.17041123416284246
ACH-000939,-0.24203133675366845
ACH-000941,-0.32236352743596985
ACH-000943,-0.11268643429379707
ACH-000946,-0.1475258148592556
ACH-000947,-0.2934726076920249
ACH-000948,-0.14561006009559874
ACH-000950,-0.16132977105763605
ACH-000953,-0.30823916789069106
ACH-000954,-0.5308489066657546
ACH-000957,-0.030154833164458533
ACH-000958,-0.2233150131737786
ACH-000960,-0.18299246839797206
ACH-000963,-0.22403506609990625
ACH-000968,-0.12377622654647635
ACH-000969,-0.23976312005277445
ACH-000972,-0.39724886470936216
ACH-000973,-0.2480853438050897
ACH-000974,-0.16923720536134867
ACH-000978,-0.04674132808260427
ACH-000984,-0.2030328095321402
ACH-000986,-0.18518756150103874
ACH-000988,-0.1809656252698368
ACH-000993,-0.20200721195529184
ACH-000994,-0.12498036617672155
ACH-000996,-0.40198950819777096
ACH-001001,-0.19585086634613716
ACH-001020,-0.3919988890108943
ACH-001028,-0.11174455090021666
ACH-001031,-0.28283626603864803
ACH-001038,-0.2332952817371591
ACH-001048,-0.3846140401923525
ACH-001050,-0.18347955992622897
ACH-001053,-0.005573077463304978
ACH-001054,-0.2266685102076641
ACH-001061,-0.22289208699477225
ACH-001067,-0.34332347025831195
ACH-001075,-0.0641159510207519
ACH-001096,-0.2586118713275454
ACH-001111,-0.10176915893358823
ACH-001119,-0.10553391668571266
ACH-001128,-0.3581685479882403
ACH-001134,-0.17752186715931362
ACH-001151,-0.21325768694888847
ACH-001163,-0.16851069370159474
ACH-001164,-0.27681777875519403
ACH-001183,-0.139530416876293
ACH-001192,-0.01593770196356381
ACH-001193,-0.2744998166369414
ACH-001196,-0.13890295326527638
ACH-001197,0.029911230385368612
ACH-001205,-0.10055821686114293
ACH-001211,-0.30311943293838695
ACH-001212,-0.2287752106531499
ACH-001228,-0.134606878554964
ACH-001232,-0.21868231854296186
ACH-001239,-0.160588333904761
ACH-001270,-0.1511052536399918
ACH-001274,-0.25396604205123896
ACH-001275,-0.1182355803533676
ACH-001277,-0.09983756383655934
ACH-001278,-0.2642174788187344
ACH-001280,-0.22022624522264486
ACH-001283,-0.09206948624075424
ACH-001289,-0.11296073862652148
ACH-001300,-0.04846342234190496
ACH-001301,-0.15070453835015074
ACH-001302,-0.2447383691755921
ACH-001306,-0.11277452813837975
ACH-001318,-0.17186258154631445
ACH-001322,-0.35323632064650184
ACH-001328,-0.18807820785971646
ACH-001332,-0.4360091059612123
ACH-001336,-0.2157034981349687
ACH-001346,-0.16367760953537422
ACH-001353,-0.19476158727382525
ACH-001354,-0.2015061243958584
ACH-001367,-0.3707761235325443
ACH-001368,-0.17559317869827293
ACH-001374,-0.4670865295707294
ACH-001377,-0.3463236389395987
ACH-001380,-0.1257746468942867
ACH-001391,-0.03894380722587644
ACH-001408,-0.2191950455342882
ACH-001430,-0.09560847861100093
ACH-001431,-0.12245483404836338
ACH-001450,0.05799956150082581
ACH-001496,-0.24601298329073276
ACH-001500,-0.3456518169554641
ACH-001523,-0.14017789597578692
ACH-001532,-0.22447335432703786
ACH-001550,-0.2854671091861957
ACH-001552,-0.2881035719649461
ACH-001554,-0.26847886041715874
ACH-001654,-0.20686354876930965
ACH-001735,-0.1522473860636442
ACH-001736,-0.15500439867063895
ACH-001737,-0.0187949793392754
ACH-001740,-0.22160242152610024
ACH-001745,-0.10329761557821417
ACH-001765,-0.12163600321567684
