,GTF2IRD2 (84163)
ACH-000916,-0.0920088389278471
ACH-000917,-0.2119453335447205
ACH-000920,-0.1276226265915346
ACH-000921,-0.50927492033765
ACH-000924,-0.14347350092168806
ACH-000926,-0.3448974233491592
ACH-000928,-0.18279493282662615
ACH-000929,0.11070205684042836
ACH-000932,-0.22367385853042052
ACH-000935,-0.4960138769486266
ACH-000936,-0.10804706463458937
ACH-000937,-0.12181118106688972
ACH-000938,-0.06087014572142343
ACH-000939,-0.23194919566244665
ACH-000941,-0.2866718777765152
ACH-000943,-0.2656631915813716
ACH-000946,-0.0877330304570409
ACH-000947,-0.19402854016977267
ACH-000948,-0.06547211846349782
ACH-000950,-0.23167685313598785
ACH-000953,-0.008703285422849552
ACH-000954,-0.3273364166362022
ACH-000957,-0.2901688465452971
ACH-000958,-0.4232547178987647
ACH-000960,-0.13233018166179578
ACH-000963,-0.2369406024091679
ACH-000968,0.10576423437465564
ACH-000969,-0.12257068725852595
ACH-000972,-0.2257291335931953
ACH-000973,-0.2966114309479033
ACH-000974,-0.08098155865409101
ACH-000978,-0.3220532885996488
ACH-000984,-0.013830246964740141
ACH-000986,-0.250751174337394
ACH-000988,-0.022960426085527667
ACH-000993,-0.14723356196682622
ACH-000994,-0.2615286892401049
ACH-000996,-0.1668272285780199
ACH-001001,-0.3491442452712826
ACH-001020,0.061319311818037577
ACH-001028,-0.09912519309253336
ACH-001031,-0.21017841370581547
ACH-001038,-0.014964955611943012
ACH-001048,-0.07144478996350499
ACH-001050,-0.14419045786038026
ACH-001053,-0.06008338773124671
ACH-001054,-0.07552093008761519
ACH-001061,-0.2703190603381274
ACH-001067,-0.1179726012485946
ACH-001075,-0.16700039740737746
ACH-001096,-0.2412013971413106
ACH-001111,-0.15298372965835375
ACH-001119,-0.14776426070534734
ACH-001128,-0.6327797448911252
ACH-001134,-0.2781626705714132
ACH-001151,-0.18256133533653848
ACH-001163,-0.2824905162344138
ACH-001164,0.05196059260836705
ACH-001183,-0.26308767285885465
ACH-001192,-0.3885197979177615
ACH-001193,-0.15294988811207685
ACH-001196,-0.04714134844386917
ACH-001197,-0.03611614250206476
ACH-001205,-0.13487410894054805
ACH-001211,-0.14095303029799494
ACH-001212,-0.04731041638132009
ACH-001228,-0.1371433771529994
ACH-001232,-0.051510727347934826
ACH-001239,-0.13980510403093327
ACH-001270,-0.06996520850192424
ACH-001274,-0.020073702601503287
ACH-001275,-0.4540167489784017
ACH-001277,0.0852656757378783
ACH-001278,-0.1816964492970179
ACH-001280,-0.13480723343539014
ACH-001283,0.04655233176060779
ACH-001289,-0.015855854349663537
ACH-001300,-0.1495749269022737
ACH-001301,-0.06863670216117401
ACH-001302,-0.17088770497389852
ACH-001306,-0.33134486756251064
ACH-001318,-0.00611222360994235
ACH-001322,-0.07564024915398848
ACH-001328,-0.2772231605634009
ACH-001332,-0.4606700203776877
ACH-001336,-0.12886535006671462
ACH-001346,-0.1526329401150522
ACH-001353,-0.14682934954870158
ACH-001354,0.10989053885120667
ACH-001367,-0.28131111557958505
ACH-001368,-0.08746025809126037
ACH-001374,-0.20164546066922964
ACH-001377,-0.16819708688815746
ACH-001380,-0.18257886734912754
ACH-001391,-0.1725533404397736
ACH-001408,-0.2315566713734153
ACH-001430,-0.0563964943886335
ACH-001431,-0.13580565262848274
ACH-001450,-0.21409210169175405
ACH-001496,-0.24570430435394705
ACH-001500,-0.09236653146374932
ACH-001523,-0.0843933785957868
ACH-001532,-0.12864091992735835
ACH-001550,-0.29070833753603675
ACH-001552,0.011371734109363056
ACH-001554,-0.1657359891206676
ACH-001654,-0.03179086388361198
ACH-001735,-0.1337185782567911
ACH-001736,-0.02301875087697015
ACH-001737,-0.3767292941341518
ACH-001740,-0.1477659291124287
ACH-001745,-0.057972395525194766
ACH-001765,-0.31917708499964514
