,NAALADL1 (10004)
ACH-000693,-0.3275971074042898
ACH-000694,-0.213859314468822
ACH-000695,-0.1511354742683946
ACH-000696,-0.0914272623096022
ACH-000697,-0.2036301926445552
ACH-000699,-0.09656329599962916
ACH-000701,-0.18064261588072025
ACH-000706,-0.11524138497752374
ACH-000711,-0.12080083591609005
ACH-000713,-0.27620931901615137
ACH-000714,-0.120119159986658
ACH-000718,-0.03741436848344713
ACH-000720,-0.14809069173155925
ACH-000721,-0.160616442957465
ACH-000724,-0.10814847544445844
ACH-000725,-0.2353251682877416
ACH-000732,-0.254590654412482
ACH-000734,-0.3230551812027071
ACH-000735,-0.2193324078346228
ACH-000736,-0.1639546582311652
ACH-000738,-0.2301499691266143
ACH-000746,-0.2069589196766292
ACH-000747,-0.15712741941353586
ACH-000748,-0.4485030236664606
ACH-000753,-0.18436836766000475
ACH-000756,-0.28308509992926784
ACH-000757,-0.38272052761328496
ACH-000758,-0.3110708555048375
ACH-000760,-0.07242902903393424
ACH-000762,-0.24655714646189544
ACH-000763,0.024827686756559574
ACH-000764,-0.2956113937852634
ACH-000765,-0.4990894110819587
ACH-000766,-0.2985762027394322
ACH-000767,-0.12357182295859605
ACH-000768,-0.1665095241086127
ACH-000769,-0.22140847154213225
ACH-000770,-0.13593176459150233
ACH-000771,-0.08614126639647904
ACH-000773,0.0358928782042922
ACH-000776,-0.18804457934276028
ACH-000777,-0.2468639700728588
ACH-000778,-0.2562231456803261
ACH-000781,-0.17329611250805887
ACH-000782,-0.2040069823190401
ACH-000783,-0.08295896594509311
ACH-000784,-0.1845656626086304
ACH-000785,-0.05272491829845885
ACH-000787,-0.04851867136729257
ACH-000788,-0.15337881702863387
ACH-000791,-0.20220033822339584
ACH-000792,-0.2409519271733472
ACH-000794,-0.3303560033637791
ACH-000796,-0.17237858473582518
ACH-000798,-0.23723299693956
ACH-000799,-0.1250926764658562
ACH-000800,0.014812817430322875
ACH-000802,-0.4047446415018596
ACH-000804,-0.1218345058022192
ACH-000805,-0.19225552289228945
ACH-000809,-0.14805764261860796
ACH-000810,0.14898218049303433
ACH-000811,-0.22427531727323616
ACH-000817,-0.26494441139101016
ACH-000819,-0.16347408148809886
ACH-000820,-0.3163809452526816
ACH-000821,-0.09274778201557267
ACH-000822,-0.15282726449772974
ACH-000823,-0.1886505442379556
ACH-000824,-0.2099648372466567
ACH-000827,-0.2360521729101241
ACH-000829,0.04599616237575695
ACH-000831,-0.3504735425056291
ACH-000832,-0.2779979870940042
ACH-000833,-0.259817218698547
ACH-000834,-0.17653776516951245
ACH-000835,-0.12051514538793058
ACH-000836,-0.1193041500105807
ACH-000837,-0.12970733159148148
ACH-000838,-0.08210265880639611
ACH-000839,-0.36449563046661615
ACH-000840,-0.2464869726074301
ACH-000841,-0.029921240436480364
ACH-000843,-0.3464178273120802
ACH-000846,0.03965810355790199
ACH-000847,-0.3405308991247653
ACH-000848,-0.1778787463167412
ACH-000849,-0.03576854145170578
ACH-000851,-0.2146246670325622
ACH-000855,-0.15200426947026005
ACH-000856,-0.05104610272860925
ACH-000858,-0.12283521136769494
ACH-000859,-0.07955773831544845
ACH-000861,-0.4531612859854918
ACH-000862,0.07044380433219341
ACH-000865,-0.27433253187048096
ACH-000866,-0.10946714499723596
ACH-000867,-0.11656729506729985
ACH-000869,-0.2844131964976859
ACH-000872,-0.2327453616666553
ACH-000873,-0.20931855117807516
ACH-000876,-0.23544311579426944
ACH-000878,-0.15150259661819698
ACH-000880,-0.07576984625867386
ACH-000881,-0.18344586104587926
ACH-000882,-0.1496660957415887
ACH-000884,-0.21013722382455075
ACH-000885,-0.14335889069415828
ACH-000887,-0.3054861091168508
ACH-000889,-0.11251840526549596
ACH-000896,-0.20039070065288728
ACH-000898,-0.17539493160130482
ACH-000900,-0.07196571740655124
ACH-000901,-0.4110960047190871
ACH-000905,-0.1419539815640247
ACH-000906,-0.2921392831652063
ACH-000907,-0.08238871482760625
ACH-000910,-0.15114967508328134
ACH-000911,-0.20492841931523006
ACH-000912,-0.051448682476287366
ACH-000913,0.06029418888716125
ACH-000915,-0.19231269011275795
ACH-000916,-0.20538992407854295
ACH-000917,-0.6839950248028646
ACH-000920,-0.38661549692677694
ACH-000921,-0.27365803553471274
ACH-000924,-0.14815188158910608
ACH-000926,-0.13421022490697432
ACH-000928,-0.13725092423421634
ACH-000929,-0.17087462651171914
ACH-000932,-0.16306283109363529
ACH-000935,-0.1702062291467946
ACH-000936,-0.315461514292505
ACH-000937,-0.1907626853578417
ACH-000938,-0.2512324255800985
ACH-000939,-0.22136044735456165
ACH-000941,-0.2878594041837008
ACH-000943,-0.09776809039938596
ACH-000946,-0.24657554455520106
ACH-000947,-0.1857271151064641
ACH-000948,-0.21168200220088648
ACH-000950,-0.2330896971149835
ACH-000953,-0.10039109271226647
ACH-000954,-0.6161652372335897
ACH-000957,-0.4074974670269777
ACH-000958,-0.13300016336467016
ACH-000960,-0.2539789498571949
ACH-000963,-0.32004192496744605
ACH-000968,-0.13307911474906972
ACH-000969,-0.12002357791538325
ACH-000972,-0.12535139291054956
ACH-000973,-0.10903461077633406
ACH-000974,-0.19544901472865647
ACH-000978,-0.2342694801487701
ACH-000984,-0.1681486560874715
ACH-000986,-0.1454137223142164
ACH-000988,-0.0574733516341835
ACH-000993,-0.1435709759849703
ACH-000994,0.09352230085530658
ACH-000996,-0.09111446149676757
ACH-001001,-0.1244543113343568
ACH-001020,-0.1121250623184412
ACH-001028,-0.1509403654795784
ACH-001031,-0.19473824422181105
ACH-001038,-0.033086771046427856
ACH-001048,-0.20760374528385706
ACH-001050,-0.14899589295538615
ACH-001053,-0.2677792587390884
ACH-001054,-0.22106955184713664
ACH-001061,-0.2869526772438369
ACH-001067,-0.1431193534257874
ACH-001075,-0.19093594465993946
ACH-001096,-0.05887132011700639
ACH-001111,-0.260839897768472
ACH-001119,-0.09716143750194406
ACH-001128,0.028801950709502238
ACH-001134,-0.18202747753665025
ACH-001151,-0.24730701728817306
ACH-001163,-0.20863416479088004
ACH-001164,-0.13279372259535435
ACH-001183,-0.2052445251995413
ACH-001192,-0.2055840895937791
ACH-001193,-0.17853207973746493
ACH-001196,-0.27393490321397285
ACH-001197,-0.1522351148640486
ACH-001205,-0.18671862031232456
ACH-001211,-0.13500146076634822
ACH-001212,-0.4251943145221188
ACH-001228,0.06300549216250792
ACH-001232,-0.09728181623577753
ACH-001239,-0.027217242589564625
ACH-001270,0.07916020979475058
ACH-001274,-0.1793812559466688
ACH-001275,-0.17641664288866732
ACH-001277,-0.1211815150577336
ACH-001278,-0.1019164364083558
ACH-001280,0.1748626982120044
ACH-001283,-0.005104043703893435
ACH-001289,-0.12720614369461286
ACH-001300,-0.0310041797913477
ACH-001301,-0.23831450307970106
ACH-001302,-0.3233062821732831
ACH-001306,-0.22279920298534708
ACH-001318,-0.07790063598086636
ACH-001322,-0.3657899497639696
ACH-001328,-0.2615523093103535
ACH-001332,-0.1703175704707832
ACH-001336,-0.35602699534359433
ACH-001346,-0.30084182875567983
ACH-001353,-0.2336492340685197
ACH-001354,0.031216048211208637
ACH-001367,-0.08818233407313793
ACH-001368,-0.2364591750311965
ACH-001374,-0.22272301639120504
ACH-001377,-0.10610398889639223
ACH-001380,-0.09775993824407657
ACH-001391,-0.050723167770638636
ACH-001408,-0.2129000689051225
ACH-001430,-0.011063096318071765
ACH-001431,-0.280744885852094
ACH-001450,-0.1305293082883489
ACH-001496,-0.2611244580248834
ACH-001500,-0.2698823082867147
ACH-001523,-0.1611079884310066
ACH-001532,-0.09875692756557708
ACH-001550,-0.2933858423024709
ACH-001552,-0.18722389248814555
ACH-001554,-0.2193977645576045
ACH-001654,-0.21521770718921449
ACH-001735,-0.27102913438626297
ACH-001736,-0.24363993051554586
ACH-001737,-0.39751179936976383
ACH-001740,-0.04824776089357508
ACH-001745,-0.01831292153526604
ACH-001765,-0.13353064902883174
