,THSD7A (221981)
ACH-000767,0.1562312478017603
ACH-000768,0.04936471653498997
ACH-000769,0.14381172751311036
ACH-000770,0.07930446663999746
ACH-000771,0.14897455964029352
ACH-000773,0.17320993798048906
ACH-000776,0.2278461480183111
ACH-000777,0.15129654463217682
ACH-000778,0.21584034740855906
ACH-000781,0.13934325976817094
ACH-000782,0.035808445485523976
ACH-000783,0.1916395139925068
ACH-000784,0.25787751012281285
ACH-000785,0.1277196944248113
ACH-000787,0.19506242450084565
ACH-000788,0.15432762350435422
ACH-000791,0.06943234449924755
ACH-000792,0.34797048129830144
ACH-000794,0.14470773786463278
ACH-000796,0.0916597985914278
ACH-000798,0.10302470844192074
ACH-000799,0.26940843317861984
ACH-000800,0.07991262042373744
ACH-000802,-0.000510684267836393
ACH-000804,0.09914488596484568
ACH-000805,-0.1094403387935152
ACH-000809,0.15624752890800028
ACH-000810,0.014261090325708376
ACH-000811,0.10136688035061356
ACH-000817,0.19291428546195635
ACH-000819,0.2828986787181159
ACH-000820,0.1599670174361443
ACH-000821,0.120349314542353
ACH-000822,0.07685096727497419
ACH-000823,0.06871708929206331
ACH-000824,0.17885457528572615
ACH-000827,0.1805376736909002
ACH-000829,0.11501373640450845
ACH-000831,0.02866193619981942
ACH-000832,0.18888660288069986
ACH-000833,0.16556128733492928
ACH-000834,0.09053851964971883
ACH-000835,0.21195035461413173
ACH-000836,0.054270331754297504
ACH-000837,0.16150178540228965
ACH-000838,0.3799098971524071
ACH-000839,0.02985331692761071
ACH-000840,0.3012583514462959
ACH-000841,0.15745294196879314
ACH-000843,0.14469184662094714
ACH-000846,0.1632572978201673
ACH-000847,0.07563505931897663
ACH-000848,0.2109373495598469
ACH-000849,0.10241564527966028
ACH-000851,0.3029924035031402
ACH-000855,0.05929893872536252
ACH-000856,0.1764820427089414
ACH-000858,0.12825072571005694
ACH-000859,0.11381409126141402
ACH-000861,0.14782078760756046
ACH-000862,0.051388616661714695
ACH-000865,0.11150026989772097
ACH-000866,0.13152789383026214
ACH-000867,0.17646597200881642
ACH-000869,0.05631225241762526
ACH-000872,0.05150868845423096
ACH-000873,0.3493610386188057
ACH-000876,0.10351536235292234
ACH-000878,0.14418083332843018
ACH-000880,0.10204389120372366
ACH-000881,0.2858656400809493
ACH-000882,0.027167736160255567
ACH-000884,0.11632555291717582
ACH-000885,0.13639479946839764
ACH-000887,0.13971911427792644
ACH-000889,0.1667263036651392
ACH-000896,0.2591143909366776
ACH-000898,0.24227615742865985
ACH-000900,0.04473921579265668
ACH-000901,0.063687127261229
ACH-000905,0.09879946019251656
ACH-000906,0.18939407241548756
ACH-000907,0.22506786544668567
ACH-000910,0.2033532281377362
ACH-000911,0.2387782808500721
ACH-000912,0.15549467302558767
ACH-000913,0.147854861065259
ACH-000915,0.18543197268109315
ACH-000916,-0.01735623019981453
ACH-000917,0.09304040886769116
ACH-000920,0.3538442750028698
ACH-000921,0.2954894541420262
ACH-000924,0.03717438796780305
ACH-000926,0.12203502670695485
ACH-000928,0.07971922408358335
ACH-000929,0.31383319500609946
ACH-000932,-0.013573654889816877
ACH-000935,0.27585283326844434
ACH-000936,0.05472339322601034
ACH-000937,0.1624923987502145
ACH-000938,0.10587219397971864
ACH-000939,0.09457709896460254
ACH-000941,0.12130984380604412
ACH-000943,0.16550412766588027
ACH-000946,0.125573949536624
ACH-000947,0.09598687864247894
ACH-000948,0.1694350707068836
ACH-000950,0.22729766008459185
ACH-000953,0.18301473266369792
ACH-000954,0.18713375533187465
ACH-000957,0.39123094226792815
ACH-000958,0.2041883001943732
ACH-000960,0.08166082324062512
ACH-000963,0.09154233899515046
ACH-000968,0.11238862765651787
ACH-000969,0.026201822019035773
ACH-000972,0.026315854373537714
ACH-000973,0.17268397520083986
ACH-000974,0.05842681405107306
ACH-000978,0.14973669142781276
ACH-000984,0.12827744154353696
ACH-000986,0.22184845158372107
ACH-000988,0.33255297094471026
ACH-000993,0.13354040579951504
ACH-000994,0.07665561809495865
ACH-000996,0.12996896949712725
ACH-001001,0.15737084095657594
ACH-001020,0.4464996436532503
ACH-001028,-0.02672996260610516
ACH-001031,0.1843122272597288
ACH-001038,0.20027843531717548
ACH-001048,0.21712216294233716
ACH-001050,0.08777609178651331
ACH-001053,0.376682951392696
ACH-001054,0.16172391616804174
ACH-001061,0.054880159448723896
ACH-001067,0.13144326144952584
ACH-001075,0.13313468366171738
ACH-001096,0.1876577921732995
ACH-001111,0.21430121327291649
ACH-001119,-0.03175899499710766
ACH-001128,0.12233266777271225
ACH-001134,0.16295879963818805
ACH-001151,0.1965143627884408
ACH-001163,0.12913889619433605
ACH-001164,0.30118948778482457
ACH-001183,0.17127685015388552
ACH-001192,0.015587892325254354
ACH-001193,-0.10017422256522994
ACH-001196,0.17662416239843134
ACH-001197,0.035360650384476985
ACH-001205,0.19207399628142652
ACH-001211,0.16807719053478304
ACH-001212,0.2349556171985305
ACH-001228,0.07520269002345341
ACH-001232,6.564070851203024e-05
ACH-001239,0.13594289874207766
ACH-001270,0.1357612652971107
ACH-001274,0.07189706239598667
ACH-001275,0.21812522822957836
ACH-001277,0.2433190925158849
ACH-001278,0.16272968598680188
ACH-001280,0.20774616223099904
ACH-001283,0.1840845197066535
ACH-001289,0.3219381866855883
ACH-001300,0.02535107401782017
ACH-001301,0.09128339512373533
ACH-001302,0.04196596526914767
ACH-001306,0.05009684094916673
ACH-001318,0.1384448279367042
ACH-001322,0.02487176713228406
ACH-001328,0.04527617102648463
ACH-001332,0.2069645114539728
ACH-001336,0.08622637005573945
ACH-001346,0.23422804723620755
ACH-001353,0.02575935569509871
ACH-001354,0.25848180164966217
ACH-001367,-0.027170029278910244
ACH-001368,0.123879254209103
ACH-001374,0.1664467659809481
ACH-001377,0.1341773338849465
ACH-001380,0.0981344716312524
ACH-001391,0.05976431271889299
ACH-001408,0.09349256142076763
ACH-001430,0.2580824301231921
ACH-001431,0.2178057785260496
ACH-001450,0.3073765580407435
ACH-001496,0.19213891731125293
ACH-001500,0.17987288094885134
ACH-001523,0.08562357280966458
ACH-001532,0.1254386409695301
ACH-001550,0.12741839504211636
ACH-001552,-0.020335086180357842
ACH-001554,0.13302669608078388
ACH-001654,0.1530905640126314
ACH-001735,0.025318030613618585
ACH-001736,0.18611182098965653
ACH-001737,0.2821771314084616
ACH-001740,0.06951795789351388
ACH-001745,0.15607661989058966
ACH-001765,0.0811649335419529
