,HADHA (3030)
ACH-000188,-0.2103684728926556
ACH-000189,-0.2069518172363559
ACH-000190,-0.09175200752083676
ACH-000198,-0.1609810681868796
ACH-000203,-0.2536196923938125
ACH-000204,-0.18433076033174145
ACH-000206,-0.06826142484770109
ACH-000207,-0.15515284427832016
ACH-000208,-0.3865395686355317
ACH-000210,-0.03265111555968603
ACH-000211,-0.16322869212070354
ACH-000215,-0.2258754954883146
ACH-000221,0.15359442157557612
ACH-000222,-0.2410475362321344
ACH-000223,-0.21278747241318333
ACH-000226,-0.2100757054778876
ACH-000227,-0.1688188833120534
ACH-000228,-0.16921831628555206
ACH-000231,-0.13115243892983575
ACH-000232,-0.2464090209833233
ACH-000233,-0.10875857035483337
ACH-000234,-0.17287617681046125
ACH-000235,-0.14845622154047394
ACH-000237,-0.004178895258069389
ACH-000238,-0.28370452694689474
ACH-000242,-0.3099879118830001
ACH-000243,-0.2860070026596541
ACH-000244,-0.14926279984664784
ACH-000246,-0.08683273511189515
ACH-000248,-0.27965469822445593
ACH-000250,-0.11510881798108735
ACH-000251,-0.18710537877956504
ACH-000252,-0.11387181607055047
ACH-000253,-0.08106704618850596
ACH-000255,-0.2944554700590322
ACH-000256,-0.34271216138807026
ACH-000257,-0.16037873862725482
ACH-000258,-0.13436654096537234
ACH-000259,-0.2840614624892448
ACH-000260,-0.1548692822546866
ACH-000261,-0.24178292609439955
ACH-000262,-0.16377409264720436
ACH-000263,0.2558619463729524
ACH-000264,-0.07651155517426828
ACH-000265,-0.14048532213916545
ACH-000266,-0.13425832287752484
ACH-000272,-0.2896145379475145
ACH-000274,-0.2328122369519891
ACH-000277,-0.2595182983862545
ACH-000278,-0.15425951399655438
ACH-000279,-0.14597426268706976
ACH-000280,-0.12020006556856548
ACH-000281,-0.1875900881261575
ACH-000288,-0.2931475116340952
ACH-000291,-0.059470641517774425
ACH-000293,-0.1967199970202304
ACH-000294,-0.3169432549351437
ACH-000295,-0.1918052626138088
ACH-000296,-0.4162191616115147
ACH-000302,-0.16245211993055994
ACH-000304,-0.13124093025847794
ACH-000307,-0.2710851456149701
ACH-000308,-0.23369713842266995
ACH-000310,-0.267396585153853
ACH-000311,-0.3382444077383087
ACH-000312,-0.18315773193471266
ACH-000315,-0.01803595957557245
ACH-000316,-0.2749699403357587
ACH-000317,-0.2793349855310364
ACH-000318,-0.13847166201614827
ACH-000319,-0.1089677248531204
ACH-000320,-0.11553677003149465
ACH-000322,-0.13507667407006094
ACH-000323,-0.1495911265179256
ACH-000324,-0.06872735124260948
ACH-000329,-0.17136407157775152
ACH-000330,-0.015662475331727006
ACH-000331,-0.18196473382894812
ACH-000332,-0.20997880397451915
ACH-000334,-0.08247234185736457
ACH-000335,-0.2506995697442494
ACH-000336,-0.27557283491529355
ACH-000337,-0.06269221082163312
ACH-000338,-0.2280238895174728
ACH-000339,-0.09558059181431547
ACH-000341,-0.092812636367677
ACH-000348,-0.13754161260464098
ACH-000350,-0.14555728130681309
ACH-000352,-0.05526172111840047
ACH-000356,0.0059619082586032995
ACH-000361,-0.08662133765697867
ACH-000362,-0.18137157910760607
ACH-000363,-0.12578970114943225
ACH-000364,-0.1605078974484826
ACH-000365,-0.07849912097434507
ACH-000366,-0.1391114586843485
ACH-000368,-0.18077347234778085
ACH-000374,0.0015890802425224575
ACH-000375,-0.16119540355749135
ACH-000376,-0.2276784105533012
ACH-000381,-0.18052534505114154
ACH-000383,-0.09731261768566156
ACH-000387,-0.0842087670251153
ACH-000389,-0.1850672791634507
ACH-000390,-0.04431940634558263
ACH-000393,-0.20587695734820985
ACH-000395,-0.12830481524979245
ACH-000396,-0.17225619979501394
ACH-000397,-0.12257455116463367
ACH-000401,-0.2314252908191289
ACH-000402,-0.2847256614204792
ACH-000403,-0.1587773406455452
ACH-000404,-0.05613457183972776
ACH-000406,-0.04532240026067262
ACH-000407,-0.11905571935132288
ACH-000408,-0.17278607956026593
ACH-000410,-0.12452959240844212
ACH-000411,0.00029287654018240805
ACH-000414,-0.24204999406848304
ACH-000415,-0.12441143606974853
ACH-000416,-0.1800056418336658
ACH-000420,-0.2342180441345315
ACH-000421,-0.06053006481202355
ACH-000424,0.235874341215328
ACH-000425,-0.02907884359526253
ACH-000426,0.0280455256349115
ACH-000427,0.10388610550142084
ACH-000433,-0.0772430982520345
ACH-000435,-0.20034005513865752
ACH-000436,-0.3533261283019304
ACH-000444,-0.007037263650866036
ACH-000445,0.07964683379496026
ACH-000448,-0.08286208296384473
ACH-000450,-0.0007141721618454906
ACH-000452,-0.09599414630700574
ACH-000454,-0.31074211752909064
ACH-000458,-0.3180538908815832
ACH-000459,-0.12977466011122438
ACH-000460,-0.14759536474411766
ACH-000461,-0.3001292114137618
ACH-000463,-0.09975652855064662
ACH-000464,-0.16654224460799966
ACH-000466,-0.09972064249538624
ACH-000467,-0.2263775483173365
ACH-000468,-0.15477690808539707
ACH-000469,-0.09451676266687828
ACH-000470,-0.14981042169468856
ACH-000471,-0.17482543059303368
ACH-000472,-0.13845081985523108
ACH-000473,-0.1912802104315472
ACH-000475,-0.1267528867389634
ACH-000476,-0.2439902434831025
ACH-000477,-0.2595133810852404
ACH-000479,-0.3424916778848316
ACH-000480,-0.1508675137277971
ACH-000481,0.0028523278792359787
ACH-000483,-0.008122799227582257
ACH-000484,-0.16251025437126768
ACH-000485,-0.3206744930167788
ACH-000486,-0.05546350751398467
ACH-000487,-0.24833145685470726
ACH-000488,-0.11869924440579085
ACH-000490,-0.13188353929026467
ACH-000491,-0.12363649374883795
ACH-000495,-0.2229938504674748
ACH-000496,-0.2585023227437665
ACH-000499,0.00988241521551468
ACH-000500,-0.12909159346849758
ACH-000502,-0.07385417604078519
ACH-000503,-0.2359674482450829
ACH-000505,-0.21331016179476744
ACH-000507,-0.21820789594859066
ACH-000510,-0.05499818812794399
ACH-000511,-0.10410638185680203
ACH-000512,-0.15097400864306298
ACH-000516,-0.1543413067592531
ACH-000517,-0.16970003475867998
ACH-000518,-0.1663599571087621
ACH-000520,-0.07543157287712345
ACH-000521,-0.13628977411287185
ACH-000522,-0.09130966822562343
ACH-000524,-0.18364457161079736
ACH-000527,-0.12049527741980336
ACH-000528,-0.10970486938054193
ACH-000537,0.02137662171794172
ACH-000541,-0.3437548005198535
ACH-000542,-0.057415730490876414
ACH-000544,-0.039344796157028204
ACH-000545,-0.1772798833512701
ACH-000547,-0.3450161433602117
ACH-000548,-0.2178530030094515
ACH-000549,-0.3027275135356183
ACH-000550,-0.3053747144758707
ACH-000552,0.0248854201356315
ACH-000556,-0.17769551502090108
ACH-000557,-0.2899307820766345
ACH-000569,-0.016537560686447413
ACH-000570,-0.2448028308413965
ACH-000571,-0.2081748138776136
ACH-000573,-0.16546681311296427
ACH-000576,-0.1552705855178172
ACH-000579,-0.18704272668109825
ACH-000580,-0.07013288647178621
ACH-000584,-0.21416630472763334
ACH-000585,-0.13937989134303774
ACH-000588,-0.040997952114548486
ACH-000589,-0.22468580249505396
ACH-000591,-0.2046392938887529
ACH-000593,-0.10230013938536936
ACH-000600,-0.06158572911546085
ACH-000601,-0.15458553161226415
ACH-000605,0.0157940062143853
ACH-000606,-0.15292737437413145
ACH-000608,-0.1856197078505475
ACH-000614,-0.16514393460104362
ACH-000616,-0.21925484801670864
ACH-000618,-0.1507133035033037
ACH-000619,-0.05648023075644942
ACH-000620,-0.07989984490085365
ACH-000621,-0.2034081490160766
ACH-000622,-0.26167675083095715
ACH-000623,-0.1617496738232223
ACH-000624,-0.2219700965055725
ACH-000627,-0.2019097138981171
ACH-000630,-0.3314812649195777
ACH-000631,-0.19650206948233845
ACH-000632,-0.21220155404791546
ACH-000633,-0.4402079798457092
ACH-000637,0.07664794605830716
ACH-000638,-0.05558370210448935
ACH-000646,-0.11221049773314902
ACH-000647,-0.1927457474584343
ACH-000648,-0.21062186050265388
ACH-000649,-0.24926083103597899
ACH-000651,-0.07007140063551537
ACH-000652,0.062480712426270874
ACH-000653,-0.2712019600253526
ACH-000657,-0.1236500455764684
ACH-000658,-0.04403223347611107
ACH-000661,-0.1926089150187404
ACH-000662,-0.1589582962554539
ACH-000663,-0.240346277618765
ACH-000665,-0.1461004437337924
ACH-000671,-0.20320357163442296
ACH-000672,-0.2158577050540849
ACH-000673,-0.1937290489386565
ACH-000676,-0.19193947531248398
ACH-000677,-0.051880405828926036
ACH-000681,-0.20473633268135952
ACH-000683,-0.15460331589884
ACH-000684,-0.15914055999073096
ACH-000688,-0.28775447303631274
ACH-000693,-0.25781949216000555
ACH-000694,-0.060987238778860586
ACH-000695,-0.2958427871304928
ACH-000696,-0.1395053411058203
ACH-000697,-0.22138411856369555
ACH-000699,-0.1862323973322116
ACH-000701,-0.21542511466256706
ACH-000706,-0.16642171007614254
ACH-000711,-0.1561331783385117
ACH-000713,0.006468451261743607
ACH-000714,-0.3235826348454368
ACH-000718,-0.15829666706680875
ACH-000720,-0.1718805239755729
ACH-000721,-0.18868386933842046
ACH-000724,-0.10964569650535402
ACH-000725,-0.1895447710904828
ACH-000732,-0.16374600518186938
ACH-000734,-0.09483447405356517
ACH-000735,-0.1507285944026275
ACH-000736,-0.1589775711405299
ACH-000738,-0.09457994224429957
ACH-000746,-0.2466564664058258
ACH-000747,-0.2131093393537867
ACH-000748,0.012123829362125868
ACH-000753,-0.050937967660815216
ACH-000756,-0.12526532161645812
ACH-000757,-0.0781159906889738
ACH-000758,0.0207411738595137
ACH-000760,-0.10507707502099613
ACH-000762,-0.31069060550285976
ACH-000763,-0.14790165026371035
ACH-000764,-0.1261981962808672
ACH-000765,-0.1929892204398451
ACH-000766,-0.25093176516088944
ACH-000767,-0.12218655077439998
ACH-000768,-0.1390207870157296
ACH-000769,-0.17215437720402713
ACH-000770,-0.16063809081314026
ACH-000771,-0.21993754462283785
ACH-000773,-0.13359889114128864
ACH-000776,-0.1705428986168934
ACH-000777,-0.21778671800740468
ACH-000778,-0.07748025721013901
ACH-000781,-0.13687494303769826
ACH-000782,-0.0776130497517059
ACH-000783,-0.19186901033191264
ACH-000784,-0.05464038005255648
ACH-000785,-0.2547768767139146
ACH-000787,-0.18523048543863416
ACH-000788,-0.11763107644789395
ACH-000791,-0.174464145505106
ACH-000792,-0.2481907329683823
ACH-000794,-0.14055680903827508
ACH-000796,-0.1940774470710078
ACH-000798,0.0005672113155748012
ACH-000799,-0.3981455974866783
ACH-000800,-0.08556963257604933
ACH-000802,-0.011377273931044237
ACH-000804,-0.11059887176479563
ACH-000805,-0.09175476409859112
ACH-000809,-0.09152915820626097
ACH-000810,-0.3634773877923324
ACH-000811,-0.15969859698152272
ACH-000817,-0.2735922300727999
ACH-000819,0.02224834791615937
ACH-000820,-0.12172091114540858
ACH-000821,0.07137518255312189
ACH-000822,-0.1839374770256748
ACH-000823,-0.15923628508030188
ACH-000824,-0.2105483249638025
ACH-000827,-0.044998199995860334
ACH-000829,-0.019989109113308024
ACH-000831,-0.2850110158715189
ACH-000832,-0.09921246792769288
ACH-000833,-0.09269804129815996
ACH-000834,-0.11827263210810796
ACH-000835,-0.04429738137104077
ACH-000836,-0.14262841864138526
ACH-000837,-0.1182872019562473
ACH-000838,-0.1981882982029904
ACH-000839,-0.16925913199799275
ACH-000840,-0.0056161384130964005
ACH-000841,-0.32171189191579924
ACH-000843,-0.1361948188760484
ACH-000846,-0.04303737940684213
ACH-000847,0.05576130085528471
ACH-000848,-0.22366313822748396
ACH-000849,-0.03478850667731323
ACH-000851,-0.06657914252424957
ACH-000855,-0.24364843470278685
ACH-000856,-0.09229470855660588
ACH-000858,-0.1583132581825242
ACH-000859,-0.275406740581642
ACH-000861,-0.0825091434844081
ACH-000862,-0.16132160403554152
ACH-000865,-0.10039676755067868
ACH-000866,-0.010037362832521577
ACH-000867,-0.12112477994022383
ACH-000869,-0.17149801876961165
ACH-000872,-0.27060866290679386
ACH-000873,-0.03628728034698208
ACH-000876,-0.2898135763681016
ACH-000878,-0.10084433034519594
ACH-000880,-0.1879864376931151
ACH-000881,-0.13548340780787915
ACH-000882,-0.07326874513164766
ACH-000884,-0.10212408491674607
ACH-000885,-0.2434342196190429
ACH-000887,-0.112336080100085
ACH-000889,-0.1895648806452012
ACH-000896,-0.07342447137775546
ACH-000898,-0.036193097289451255
ACH-000900,-0.13313325514326366
ACH-000901,-0.20586808315447647
ACH-000905,-0.06395185966017543
ACH-000906,-0.10248716360711292
ACH-000907,-0.07007138611430562
ACH-000910,-0.10145444749763582
ACH-000911,-0.11091007366044976
ACH-000912,-0.09604676092300382
ACH-000913,-0.10694153260610063
ACH-000915,0.044341066349229095
ACH-000916,-0.2178688269883682
ACH-000917,0.09528932869116014
ACH-000920,-0.07944160715734004
ACH-000921,-0.09811946284033747
ACH-000924,-0.16188931349007699
ACH-000926,-0.13156064518399546
ACH-000928,-0.1320642701513644
ACH-000929,-0.14949452250633907
ACH-000932,-0.0768354645435667
ACH-000935,-0.16099554917228606
ACH-000936,-0.16838841673362145
ACH-000937,-0.10171059686593507
ACH-000938,-0.13264949858902744
ACH-000939,-0.1461773630429039
ACH-000941,-0.06624370261203548
ACH-000943,0.11784523340153795
ACH-000946,-0.10795331493175007
ACH-000947,-0.16001881779584926
ACH-000948,-0.06618090906722117
ACH-000950,-0.247248815915241
ACH-000953,-0.10811694554870498
ACH-000954,-0.03570256748008528
ACH-000957,-0.12280849566042855
ACH-000958,-0.059239500607659375
ACH-000960,-0.12566486550105355
ACH-000963,-0.13418729548723246
ACH-000968,-0.04966226990020625
ACH-000969,-0.09862149269021947
ACH-000972,-0.1698848095231662
ACH-000973,-0.19923076391480352
ACH-000974,-0.058664385921332635
ACH-000978,0.0600451860799777
ACH-000984,0.002875111271124657
ACH-000986,-0.10433935988978857
ACH-000988,-0.15620276948478096
ACH-000993,-0.1689268166216483
ACH-000994,-0.15378323974427366
ACH-000996,-0.2493998501177331
ACH-001001,-0.13673506061197474
ACH-001020,-0.12943350623701555
ACH-001028,-0.1494732122780263
ACH-001031,-0.02920864156864748
ACH-001038,-0.18393899724668944
ACH-001048,-0.0991914594023717
ACH-001050,-0.011783044999511357
ACH-001053,-0.028189794367553075
ACH-001054,0.013773633224090816
ACH-001061,-0.042088792888839065
ACH-001067,-0.2487207386629564
ACH-001075,-0.010884740048292645
ACH-001096,-0.016300627420154992
ACH-001111,-0.10127059035287178
ACH-001119,-0.01922292018483723
ACH-001128,-0.22382184821654455
ACH-001134,-0.2340525915071405
ACH-001151,-0.08654004810869935
ACH-001163,-0.12955921908678006
ACH-001164,-0.18436841843002635
ACH-001183,0.0014900601638234805
ACH-001192,-0.1385496600985929
ACH-001193,-0.056684167175243175
ACH-001196,-0.3783731781377594
ACH-001197,-0.5085653177429568
ACH-001205,-0.20028342816870973
ACH-001211,-0.05064971366146343
ACH-001212,-0.2534513851357049
ACH-001228,-0.2483415401366133
ACH-001232,-0.08887319565406106
ACH-001239,-0.12346825833757205
ACH-001270,0.20713263294256065
ACH-001274,-0.04166691526482998
ACH-001275,-0.03370720951182358
ACH-001277,-0.14393865797635572
ACH-001278,-0.02509884539309436
ACH-001280,-0.061709763662923064
ACH-001283,-0.2859093318810384
ACH-001289,-0.2288749194978855
ACH-001300,-0.1535508976309018
ACH-001301,0.0392432584390877
ACH-001302,-0.2009453399513544
ACH-001306,-0.27416540086054386
ACH-001318,-0.29904512115557297
ACH-001322,0.001060156352717276
ACH-001328,-0.0714793994475371
ACH-001332,-0.1659396258539889
ACH-001336,-0.0925294783027973
ACH-001346,-0.0033948248505153485
ACH-001353,-0.16573219642272646
ACH-001354,-0.19899156240237348
ACH-001367,-0.19771430803763368
ACH-001368,-0.1260529640125512
ACH-001374,0.0033915290636415013
ACH-001377,-0.11300290924663325
ACH-001380,-0.07019217688860074
ACH-001391,-0.15595229079234607
ACH-001408,-0.16451508921774596
ACH-001430,-0.09808409427195457
ACH-001431,-0.06062180153789563
ACH-001450,-0.3764823593972546
ACH-001496,-0.17856527617119308
ACH-001500,-0.1600524026512739
ACH-001523,-0.20476712366032632
ACH-001532,-0.15182849910452967
ACH-001550,0.007596306164185502
ACH-001552,-0.133701069784432
ACH-001554,-0.2809981307468215
ACH-001654,-0.2539000785856039
ACH-001735,-0.1172993081281084
ACH-001736,-0.1722371663616031
ACH-001737,-0.7272384599847843
ACH-001740,0.0208428552756082
ACH-001745,-0.1874641237200924
ACH-001765,-0.07218627754433507
