,RPE (6120)
ACH-000352,-0.5559622317265025
ACH-000356,-0.907687578458915
ACH-000361,-0.7939496994203183
ACH-000362,-0.5508465417180279
ACH-000363,-0.9379651452977914
ACH-000364,-0.6983823700792411
ACH-000365,-0.7053301377838596
ACH-000366,-0.8645798963054472
ACH-000368,-0.6095553272600324
ACH-000374,-0.799951175178761
ACH-000375,-0.6958074385514139
ACH-000376,-0.996319948295616
ACH-000381,-1.1579994964228684
ACH-000383,-0.7150988001606632
ACH-000387,-0.8995797533454382
ACH-000389,-0.95006921856363
ACH-000390,-1.029119165998189
ACH-000393,-0.7283576057188509
ACH-000395,-0.8755362641060492
ACH-000396,-0.7808788092020938
ACH-000397,-0.9973278806732664
ACH-000401,-0.998518156958626
ACH-000402,-0.5149355346081149
ACH-000403,-0.5869960120552646
ACH-000404,-0.9021830212227084
ACH-000406,-0.76905394059278
ACH-000407,-0.5723105054483218
ACH-000408,-0.9729797075750792
ACH-000410,-0.7553335300927501
ACH-000411,-0.906855144477376
ACH-000414,-0.7437402954876783
ACH-000415,-0.7176845272907655
ACH-000416,-0.8765053763094989
ACH-000420,-0.6853884003782857
ACH-000421,-0.7887059541850423
ACH-000424,-0.8353190312468826
ACH-000425,-0.8279547091150751
ACH-000426,-0.8070059528837801
ACH-000427,-0.6947053073211862
ACH-000433,-0.7372334624350014
ACH-000435,-0.9116532590855456
ACH-000436,-0.7847026544778924
ACH-000444,-0.6800785730102082
ACH-000445,-0.8061302079300137
ACH-000448,-0.8018170650425559
ACH-000450,-0.6549809126081482
ACH-000452,-0.5928310630403706
ACH-000454,-1.0648809667688903
ACH-000458,-0.8564954692662817
ACH-000459,-1.0160099517215198
ACH-000460,-0.8761895480961266
ACH-000461,-0.8316394440254056
ACH-000463,-0.6062338325288992
ACH-000464,-0.8514883385944121
ACH-000466,-0.5826232124352421
ACH-000467,-0.5570106320704082
ACH-000468,-0.6568536033096088
ACH-000469,-0.5587173971105499
ACH-000470,-0.6492919576590157
ACH-000471,-0.6193125368517491
ACH-000472,-0.7618100092144209
ACH-000473,-0.5255219466623173
ACH-000475,-0.8470098518449001
ACH-000476,-0.6847376772724764
ACH-000477,-1.0429879653850755
ACH-000479,-0.8501341766412621
ACH-000480,-0.6414505414855164
ACH-000481,-0.7168347485257316
ACH-000483,-0.7263889623556194
ACH-000484,-0.8523196150839472
ACH-000485,-0.8907658840278095
ACH-000486,-1.0200577086339415
ACH-000487,-0.6295750328630254
ACH-000488,-0.9995093103180274
ACH-000490,-0.6095673043692632
ACH-000491,-0.5205352390571111
ACH-000495,-0.8813755242589714
ACH-000496,-1.0221905088292618
ACH-000499,-0.6691013891392006
ACH-000500,-0.4630870423665158
ACH-000502,-0.7765315829904507
ACH-000503,-1.0572294319303028
ACH-000505,-0.6671297021443996
ACH-000507,-0.8402503447067612
ACH-000510,-0.8209623067163113
ACH-000511,-1.038773980300984
ACH-000512,-0.6567107774855445
ACH-000516,-0.6723701952164702
ACH-000517,-0.758675473366503
ACH-000518,-0.6818574071292719
ACH-000520,-1.141192277126603
ACH-000521,-0.944219507644376
ACH-000522,-1.21277424248817
ACH-000524,-0.5435486572640174
ACH-000527,-0.4388298966843922
ACH-000528,-0.6153236141399315
ACH-000537,-0.7122345225790846
ACH-000541,-0.7978064316979733
ACH-000542,-0.923432079017744
ACH-000544,-1.0214241810463234
ACH-000545,-0.7230852204555338
ACH-000547,-0.4691081821220008
ACH-000548,-0.7601406021511052
ACH-000549,-1.1264599879886656
ACH-000550,-0.7742896665501924
ACH-000552,-0.7781143933295955
ACH-000556,-0.6663603831999617
ACH-000557,-0.5409837566690335
ACH-000569,-0.4740094800943061
ACH-000570,-0.6290457585289047
ACH-000571,-0.9216717963948824
ACH-000573,-0.8055002965416972
ACH-000576,-0.9390097472617752
ACH-000579,-0.7958661610096679
ACH-000580,-1.0086655994684115
ACH-000584,-0.7776370292771279
ACH-000585,-0.7194319850068922
ACH-000588,-0.9222852274801128
ACH-000589,-0.8111411735682186
ACH-000591,-0.9006763156169073
ACH-000593,-1.197586486892658
ACH-000600,-0.6426949630756956
ACH-000601,-0.8966935917967709
ACH-000605,-0.8673565279746569
ACH-000606,-0.6984722298971417
ACH-000608,-0.5761896240572313
ACH-000614,-1.070891840441046
ACH-000616,-0.8131718266189851
ACH-000618,-1.0476542519440697
ACH-000619,-1.1114316690487738
ACH-000620,-0.8020528377508237
ACH-000621,-0.6226670920610492
ACH-000622,-0.7489507738572502
ACH-000623,-0.8452135560740418
ACH-000624,-0.983132079492178
ACH-000627,-0.6282850056195971
ACH-000630,-0.5422572353528963
ACH-000631,-0.8875051870021459
ACH-000632,-1.1309085427738446
ACH-000633,-0.7972869659534335
ACH-000637,-0.8711104505716414
ACH-000638,-0.8768514180897465
ACH-000646,-0.6364426283047767
ACH-000647,-0.8530744627291336
ACH-000648,-0.9135546028610784
ACH-000649,-0.9270771057374402
ACH-000651,-0.7786652847341942
ACH-000652,-0.9569434504149048
ACH-000653,-0.6514388521056997
ACH-000657,-0.530318997147225
ACH-000658,-0.756615731858119
ACH-000661,-1.1168977780915577
ACH-000662,-0.5750359456662834
ACH-000663,-1.0711475209892862
ACH-000665,-0.9094164242902256
ACH-000671,-0.5869015705376996
ACH-000672,-0.9064090927929154
ACH-000673,-0.7710130711954835
ACH-000676,-1.0810740512379264
ACH-000677,-0.7046335221473654
ACH-000681,-0.8124289474783944
ACH-000683,-0.6499228861461045
ACH-000684,-0.88469752457046
ACH-000688,-0.8115319963349481
ACH-000693,-1.0541301075681286
ACH-000694,-1.0387601199497891
ACH-000695,-0.8045221316735288
ACH-000696,-0.8691364266456667
ACH-000697,-0.8696963477187909
ACH-000699,-1.1168392989731626
ACH-000701,-0.7774726698845946
ACH-000706,-0.6049889680622776
ACH-000711,-0.8937572605680197
ACH-000713,-1.0142530334071371
ACH-000714,-0.6819622292072854
ACH-000718,-0.6917594306076371
ACH-000720,-0.7122548737563897
ACH-000721,-1.0153283008276293
ACH-000724,-0.6096848317705067
ACH-000725,-1.0019773952830406
ACH-000732,-0.7898640390112333
ACH-000734,-1.0091689326152076
ACH-000735,-0.9578314769908006
ACH-000736,-1.0051819204287202
ACH-000738,-0.6776643552601482
ACH-000746,-0.7279295394123841
ACH-000747,-0.9157069281376224
ACH-000748,-0.604212671595337
ACH-000753,-0.9118264618651802
ACH-000756,-0.3826635200396625
ACH-000757,-0.5910982550562218
ACH-000758,-0.7595658619381656
ACH-000760,-0.8728044487107076
ACH-000762,-0.6609602164734123
ACH-000763,-0.5766261006908707
ACH-000764,-0.8171217931003498
ACH-000765,-1.0531711507360126
ACH-000766,-1.0324676857282509
ACH-000767,-0.7443631943006142
ACH-000768,-0.9728970377216468
ACH-000769,-0.5408551201248872
ACH-000770,-0.7582067800827758
ACH-000771,-0.6370072733040678
ACH-000773,-0.6513448814136926
ACH-000776,-0.8717420333260937
ACH-000777,-0.9159148849706182
ACH-000778,-0.7724758484456681
ACH-000781,-1.0671871887142788
ACH-000782,-0.9043232854086992
ACH-000783,-0.7373871914804926
ACH-000784,-0.8414319439356205
ACH-000785,-1.0092558673363174
ACH-000787,-0.9469546228171452
ACH-000788,-0.9291154586875736
ACH-000791,-0.7788172032178767
ACH-000792,-0.7917337799392694
ACH-000794,-1.0624489202334917
ACH-000796,-0.6082668458630099
ACH-000798,-0.7714028232887343
ACH-000799,-0.7913128750205703
ACH-000800,-1.078525420827904
ACH-000802,-0.6058240871104115
ACH-000804,-0.8119851425657836
ACH-000805,-0.7620047833947382
ACH-000809,-0.8648573536407856
ACH-000810,-0.9692283301590506
ACH-000811,-0.5614473585145556
ACH-000817,-0.6979915748793954
ACH-000819,-0.7675787630495791
ACH-000820,-0.8642286176923348
ACH-000821,-0.8749698287919606
ACH-000822,-1.1985141942269222
ACH-000823,-0.9489189747823296
ACH-000824,-0.4958162769987183
ACH-000827,-1.1562937759051095
ACH-000829,-0.4372466218539667
ACH-000831,-0.6360256806085404
ACH-000832,-0.8137565054902239
ACH-000833,-1.027270302530272
ACH-000834,-0.539621932036032
ACH-000835,-1.0156246712808557
ACH-000836,-0.8581376920813056
ACH-000837,-1.0412530038131234
ACH-000838,-0.5852681846218478
ACH-000839,-0.7413230098885856
ACH-000840,-0.6347602309731271
ACH-000841,-0.9278773443893514
ACH-000843,-1.2100906068744852
ACH-000846,-1.07268660759178
ACH-000847,-0.7277815189758241
ACH-000848,-0.7667713721313548
ACH-000849,-0.7448940760356717
ACH-000851,-0.9979858883410776
ACH-000855,-0.9876506087948091
ACH-000856,-0.9585872318304549
ACH-000858,-0.7311586544497759
ACH-000859,-0.9058315353210712
ACH-000861,-0.6649704207784656
ACH-000862,-0.5375917275831112
ACH-000865,-0.768303025267701
ACH-000866,-0.8083115664653744
ACH-000867,-0.7408046953334805
ACH-000869,-0.5098990544941571
ACH-000872,-1.0516824568916512
ACH-000873,-0.9912999497030891
ACH-000876,-0.6710618602359506
ACH-000878,-0.7606579736719944
ACH-000880,-1.191091000373343
ACH-000881,-0.835801367644784
ACH-000882,-0.972665534552952
ACH-000884,-0.8854009533425043
ACH-000885,-0.6477425716052925
ACH-000887,-0.8900787173797474
ACH-000889,-0.760595010278298
ACH-000896,-1.121094823153763
ACH-000898,-0.8434127938401449
ACH-000900,-0.7300392120512048
ACH-000901,-0.642344194627149
ACH-000905,-0.6601405275160159
ACH-000906,-0.8445042442983817
ACH-000907,-0.8501265540938652
ACH-000910,-0.8943347297826939
ACH-000911,-0.724690884441992
ACH-000912,-0.7467280709351504
ACH-000913,-0.4849062760092439
ACH-000915,-0.7551160635724282
ACH-000916,-1.0502139835408175
ACH-000917,-0.9036616139749899
ACH-000920,-1.11672747653668
ACH-000921,-1.020342224936396
ACH-000924,-0.7412017346269647
ACH-000926,-0.8175408799249989
ACH-000928,-0.8329263412223266
ACH-000929,-1.1690118255421074
ACH-000932,-0.6752043954938997
ACH-000935,-0.6523023150632711
ACH-000936,-0.7910925789885423
ACH-000937,-1.0048538534177054
ACH-000938,-0.950462061035054
ACH-000939,-0.5682586369351276
ACH-000941,-0.5994441176421366
ACH-000943,-0.6370108744908719
ACH-000946,-0.6628612104228732
ACH-000947,-0.7438595377798002
ACH-000948,-0.5750233707196228
ACH-000950,-0.9406478887123262
ACH-000953,-1.0430979597067167
ACH-000954,-0.981662879625664
ACH-000957,-0.7323377145433964
ACH-000958,-0.7291392200711746
ACH-000960,-0.8085826523145085
ACH-000963,-0.8175947030069374
ACH-000968,-0.6704514384488557
ACH-000969,-0.6795271263491273
ACH-000972,-0.685401002137667
ACH-000973,-1.1526145755169543
ACH-000974,-0.5560572684026831
ACH-000978,-0.7635991496907939
ACH-000984,-0.8500444767365002
ACH-000986,-0.7119411936548995
ACH-000988,-0.7570005579769575
ACH-000993,-0.5684864918083713
ACH-000994,-0.7513909549846045
ACH-000996,-0.7442345971459696
ACH-001001,-0.3881403775896316
ACH-001020,-0.7914757033164173
ACH-001028,-0.8251042689765776
ACH-001031,-0.9579293830025564
ACH-001038,-0.8932656402496727
ACH-001048,-0.8291746357301909
ACH-001050,-0.8459361911058518
ACH-001053,-0.9911538286256204
ACH-001054,-0.8014739190342093
ACH-001061,-0.9505960032277452
ACH-001067,-0.8086021122428508
ACH-001075,-0.9267744360005228
ACH-001096,-0.809995355338485
ACH-001111,-0.8591773136805219
ACH-001119,-0.6820150752268662
ACH-001128,-0.8974109704541264
ACH-001134,-0.6484794991395836
ACH-001151,-0.9469795178953035
ACH-001163,-0.7858824218556132
ACH-001164,-0.9698218059595396
ACH-001183,-0.5832261620874145
ACH-001192,-0.8803234395871897
ACH-001193,-0.6899941734000876
ACH-001196,-0.8999595011290379
ACH-001197,-0.7758027405506278
ACH-001205,-0.7429666438478048
ACH-001211,-0.9126473527419456
ACH-001212,-0.8288996747201557
ACH-001228,-0.5915759271053168
ACH-001232,-0.6152319736678457
ACH-001239,-0.8621341169737154
ACH-001270,-0.6263331813559868
ACH-001274,-0.9765780823235856
ACH-001275,-0.817104142043863
ACH-001277,-0.8519961327736275
ACH-001278,-0.9305384780360134
ACH-001280,-0.6655517521899935
ACH-001283,-0.7729503511253202
ACH-001289,-0.8613263830998236
ACH-001300,-0.8282128597761801
ACH-001301,-0.6977790100357508
ACH-001302,-0.7347855908506168
ACH-001306,-0.7040625767812859
ACH-001318,-0.662296611459806
ACH-001322,-0.766206953392624
ACH-001328,-0.8582127668091931
ACH-001332,-0.9519123750921272
ACH-001336,-0.7381212655895524
ACH-001346,-0.6926914854094901
ACH-001353,-0.6850070472723068
ACH-001354,-0.6772743550487599
ACH-001367,-0.8256986896733913
ACH-001368,-0.9561671021864614
ACH-001374,-0.7769393725042659
ACH-001377,-0.5546291859639011
ACH-001380,-1.0852965376458843
ACH-001391,-0.8006609768731632
ACH-001408,-0.76312129785857
ACH-001430,-0.9122792857435664
ACH-001431,-1.1410904842434129
ACH-001450,-1.0149656216997958
ACH-001496,-0.5645893020543398
ACH-001500,-1.000258394191851
ACH-001523,-0.8066563284585023
ACH-001532,-0.8346014629254752
ACH-001550,-0.8293397275409057
ACH-001552,-0.6822017803932767
ACH-001554,-0.8279945117246574
ACH-001654,-0.8325752513525654
ACH-001735,-0.922300130862296
ACH-001736,-1.1015163579533158
ACH-001737,-1.0581652115049602
ACH-001740,-1.029250181250594
ACH-001745,-1.051467218400033
ACH-001765,-0.9639228910007764
