,COIL (8161)
ACH-000510,-0.28647286203117495
ACH-000511,-0.27853694377055005
ACH-000512,-0.1690059847690177
ACH-000516,-0.33238389167127746
ACH-000517,-0.3029707474437217
ACH-000518,-0.33769603718882035
ACH-000520,-0.15577194462678734
ACH-000521,-0.2627089190565697
ACH-000522,-0.19650428301741785
ACH-000524,-0.3098054326942986
ACH-000527,-0.3918733366092618
ACH-000528,-0.3617752815046327
ACH-000537,-0.4140827319824041
ACH-000541,0.12084026661741205
ACH-000542,-0.23723809791657174
ACH-000544,-0.5047214212134271
ACH-000545,-0.30812479945781673
ACH-000547,-0.05434553554587482
ACH-000548,-0.4247431974453053
ACH-000549,-0.5213295929805077
ACH-000550,-0.2861592821757166
ACH-000552,-0.30523861791456625
ACH-000556,-0.3411165349546922
ACH-000557,-0.15999803806968405
ACH-000569,-0.4274702512773969
ACH-000570,-0.4942622829606586
ACH-000571,-0.3025947354594533
ACH-000573,-0.3864215746383272
ACH-000576,-0.4324503994460863
ACH-000579,-0.0597386912871599
ACH-000580,-0.4002933618564901
ACH-000584,-0.2508282494746351
ACH-000585,-0.14201268953801852
ACH-000588,-0.3968558389783831
ACH-000589,-0.3012298936487279
ACH-000591,-0.11573187844156925
ACH-000593,-0.3494126258887757
ACH-000600,-0.44124698379397603
ACH-000601,-0.4186353943210269
ACH-000605,-0.1853745658057795
ACH-000606,-0.2808462796082757
ACH-000608,-0.3359421558765581
ACH-000614,-0.261857809086284
ACH-000616,-0.4304692496810388
ACH-000618,-0.2835004143110114
ACH-000619,-0.31412223529651795
ACH-000620,-0.16984084330563465
ACH-000621,-0.2070783619741936
ACH-000622,-0.4838662814521343
ACH-000623,-0.36980369133366336
ACH-000624,-0.3574913071406201
ACH-000627,-0.2284865610773177
ACH-000630,-0.4236720837123264
ACH-000631,-0.06114365598856221
ACH-000632,-0.06048125728706642
ACH-000633,-0.5351821878846894
ACH-000637,-0.2760301701773321
ACH-000638,-0.4716385746278943
ACH-000646,-0.07714382329204247
ACH-000647,-0.3548023627588366
ACH-000648,-0.3169082586424645
ACH-000649,-0.3410949721212003
ACH-000651,-0.2206244881724724
ACH-000652,-0.08629165093698643
ACH-000653,-0.2441742218339435
ACH-000657,-0.2793330764324116
ACH-000658,-0.3938842520062038
ACH-000661,-0.2578713700723654
ACH-000662,-0.4243555055934516
ACH-000663,-0.28883586270883915
ACH-000665,-0.270811575698148
ACH-000671,-0.2564515827474447
ACH-000672,-0.20297053233711787
ACH-000673,-0.6063822321332784
ACH-000676,-0.4061405743790178
ACH-000677,-0.20639712057620346
ACH-000681,-0.25205385505148914
ACH-000683,-0.23619061067937744
ACH-000684,-0.360013533341697
ACH-000688,-0.2786770684426711
ACH-000693,-0.13827396335030026
ACH-000694,-0.2501765387627608
ACH-000695,-0.34074602074429555
ACH-000696,-0.42018069646187417
ACH-000697,-0.09284245094601563
ACH-000699,-0.3416366517549948
ACH-000701,-0.35346684219497954
ACH-000706,-0.27567177839086354
ACH-000711,-0.3137207593610877
ACH-000713,-0.2382355889100708
ACH-000714,-0.26120429543383866
ACH-000718,-0.4389948392608166
ACH-000720,-0.34799378441090056
ACH-000721,-0.2535357024567311
ACH-000724,-0.3666556763605912
ACH-000725,-0.1472094723864914
ACH-000732,-0.2918867510989443
ACH-000734,-0.07477620317161203
ACH-000735,-0.2597231942189264
ACH-000736,-0.3960843502142984
ACH-000738,-0.4264730358877118
ACH-000746,-0.11638310153683995
ACH-000747,0.18494994849150626
ACH-000748,-0.25272172452444225
ACH-000753,-0.3745343888008098
ACH-000756,-0.23785747234235216
ACH-000757,-0.1604920732830342
ACH-000758,-0.16025106848855752
ACH-000760,-0.27067263168185124
ACH-000762,-0.3851346930437145
ACH-000763,-0.3284398950289967
ACH-000764,-0.3056216962365797
ACH-000765,-0.261670932964621
ACH-000766,-0.41369006358043997
ACH-000767,-0.4310651045885948
ACH-000768,-0.4992770496555841
ACH-000769,-0.4017330862378503
ACH-000770,-0.3385964909071668
ACH-000771,-0.3866738342775195
ACH-000773,-0.1500653957908185
ACH-000776,-0.1659324484141966
ACH-000777,-0.31157318495915143
ACH-000778,-0.317953292310663
ACH-000781,-0.2922519977247732
ACH-000782,-0.14664769884893472
ACH-000783,-0.3660641948931351
ACH-000784,-0.227066593570432
ACH-000785,-0.27911201896023874
ACH-000787,-0.1475407169428156
ACH-000788,-0.3423488245605195
ACH-000791,-0.35523720592689795
ACH-000792,-0.3604681775560705
ACH-000794,-0.3257141623549503
ACH-000796,-0.4382807070462648
ACH-000798,-0.3053612661275503
ACH-000799,-0.3333456262418787
ACH-000800,-0.17360122966738953
ACH-000802,-0.06561884895926214
ACH-000804,-0.44968613297809457
ACH-000805,-0.3938302437960823
ACH-000809,-0.34666367919783897
ACH-000810,-0.6266167279538668
ACH-000811,-0.4054894251766991
ACH-000817,-0.5506004697744028
ACH-000819,-0.2710312196981359
ACH-000820,-0.15443276104862916
ACH-000821,-0.061267635981009226
ACH-000822,-0.5011848628920217
ACH-000823,-0.3908303937993656
ACH-000824,-0.2529896472401184
ACH-000827,-0.31405515278427626
ACH-000829,-0.17744979627998486
ACH-000831,-0.202411925879335
ACH-000832,-0.34559478345857425
ACH-000833,-0.2474403127001112
ACH-000834,-0.21410367133617308
ACH-000835,-0.2891512456539089
ACH-000836,-0.4090115726948261
ACH-000837,-0.4956518478618715
ACH-000838,-0.3797711210140257
ACH-000839,-0.16937159145074046
ACH-000840,-0.33583571343675195
ACH-000841,-0.3416815097486736
ACH-000843,-0.11644004392221012
ACH-000846,-0.2573091832949392
ACH-000847,-0.2968509427954042
ACH-000848,-0.13914313577083628
ACH-000849,-0.4748319184884186
ACH-000851,-0.2720226801764155
ACH-000855,-0.2340979951583043
ACH-000856,-0.2928149079742334
ACH-000858,-0.12453381423912807
ACH-000859,-0.4782638499644747
ACH-000861,-0.1301081766537834
ACH-000862,-0.2817880096784305
ACH-000865,-0.1784159574608629
ACH-000866,-0.5672369668615103
ACH-000867,-0.1962511252035428
ACH-000869,-0.29181127094350123
ACH-000872,-0.37313349853240796
ACH-000873,-0.185105988743732
ACH-000876,-0.2069703764440889
ACH-000878,-0.2704059937645033
ACH-000880,-0.29254215420490576
ACH-000881,-0.4536072360083183
ACH-000882,-0.21843407916360488
ACH-000884,-0.4527117040376141
ACH-000885,-0.4400556024462464
ACH-000887,-0.33712499904563986
ACH-000889,-0.2594989477951657
ACH-000896,-0.24975189937302655
ACH-000898,-0.3768229463385193
ACH-000900,-0.43512762365533786
ACH-000901,-0.3751128938000582
ACH-000905,-0.42943420242507707
ACH-000906,-0.2825517442944449
ACH-000907,-0.2102103931082708
ACH-000910,-0.4388041190346169
ACH-000911,-0.3275291483154653
ACH-000912,-0.14492233488049167
ACH-000913,-0.26680095720072045
ACH-000915,-0.3393625747341825
ACH-000916,-0.6247445931492207
ACH-000917,-0.4087998649407731
ACH-000920,-0.318045244197125
ACH-000921,-0.15115278016526482
ACH-000924,-0.3108208275315987
ACH-000926,-0.2242010812122151
ACH-000928,-0.2646946252819979
ACH-000929,-0.034340111059000686
ACH-000932,-0.2111715805763118
ACH-000935,-0.5679480985080669
ACH-000936,-0.2733622293887972
ACH-000937,-0.38096661581349217
ACH-000938,-0.24319923731851145
ACH-000939,-0.2508190256221943
ACH-000941,-0.2477542130163601
ACH-000943,-0.3754692017619607
ACH-000946,-0.4450215197123264
ACH-000947,-0.2553583118761474
ACH-000948,-0.3080965584770036
ACH-000950,-0.23772091111834076
ACH-000953,-0.3601574081462455
ACH-000954,-0.4695549824955216
ACH-000957,-0.2604256937522126
ACH-000958,-0.3031162546976902
ACH-000960,-0.1702194438695442
ACH-000963,-0.3439640531641717
ACH-000968,-0.3357847862471285
ACH-000969,-0.30946013753159324
ACH-000972,-0.10310475202507384
ACH-000973,-0.27756788182512193
ACH-000974,-0.33735570449987123
ACH-000978,-0.14700729671402796
ACH-000984,-0.4187779524501739
ACH-000986,-0.31139909835838697
ACH-000988,-0.6742518893726737
ACH-000993,-0.4887069894720929
ACH-000994,-0.21249551041539724
ACH-000996,-0.1428379710348996
ACH-001001,-0.3310664089862366
ACH-001020,-0.03301410157039577
ACH-001028,-0.3477461330865771
ACH-001031,-0.5172415319776665
ACH-001038,-0.21030327155804804
ACH-001048,-0.4420610976457031
ACH-001050,-0.4391977555516529
ACH-001053,-0.3758796917744095
ACH-001054,-0.5730338634672659
ACH-001061,-0.3714003512027012
ACH-001067,-0.4045517668938416
ACH-001075,-0.18084060412799066
ACH-001096,-0.4022075807338656
ACH-001111,-0.3388764949116401
ACH-001119,-0.4431227707839467
ACH-001128,-0.7950727180894426
ACH-001134,-0.4614749868175989
ACH-001151,-0.3211182237048207
ACH-001163,-0.24342217113643835
ACH-001164,-0.2197465364473944
ACH-001183,-0.2340279860183935
ACH-001192,-0.3970473451378772
ACH-001193,-0.1814817323555236
ACH-001196,-0.4760554420133653
ACH-001197,-0.20891150481310375
ACH-001205,-0.2748364303424247
ACH-001211,-0.3076890120115923
ACH-001212,-0.5252143360685603
ACH-001228,-0.40787871383053453
ACH-001232,-0.485564817349162
ACH-001239,-0.27395990395212105
ACH-001270,-0.2887748584362948
ACH-001274,-0.11707753348134345
ACH-001275,-0.17909043274077258
ACH-001277,-0.5551431484730021
ACH-001278,-0.32383485072735
ACH-001280,-0.6873900080031102
ACH-001283,-0.3354801487631237
ACH-001289,-0.3902441693613349
ACH-001300,-0.36140413582843056
ACH-001301,-0.2814374433837861
ACH-001302,-0.11440001521488308
ACH-001306,-0.25201746632949984
ACH-001318,-0.35973272466355144
ACH-001322,-0.2595153869002809
ACH-001328,-0.2631696411758045
ACH-001332,-0.3481175304504343
ACH-001336,-0.11203168118404153
ACH-001346,-0.19080228673658964
ACH-001353,-0.38090868096105546
ACH-001354,0.06931114770872768
ACH-001367,-0.0575886638130086
ACH-001368,-0.2342128136009948
ACH-001374,-0.31939348855983457
ACH-001377,-0.3757093321972995
ACH-001380,-0.2951475813816432
ACH-001391,-0.4959407926740367
ACH-001408,-0.7170898166721063
ACH-001430,-0.3319354181908614
ACH-001431,-0.3145161799523796
ACH-001450,-0.3606099886382505
ACH-001496,-0.1609813543971388
ACH-001500,-0.043747497819406914
ACH-001523,-0.54008029891358
ACH-001532,-0.3918983506531678
ACH-001550,-0.3230160403400718
ACH-001552,-0.3651700813434573
ACH-001554,-0.3550714481592787
ACH-001654,-0.486532513193391
ACH-001735,-0.2809892529455421
ACH-001736,-0.31893696755618045
ACH-001737,-0.5798339460990332
ACH-001740,-0.38726876616073697
ACH-001745,-0.2777594695311757
ACH-001765,-0.26370423178300034
