,SYS1 (90196)
ACH-000460,-1.252718260564212
ACH-000461,-0.9684112970799524
ACH-000463,-1.2109988767986144
ACH-000464,-1.3143586853253226
ACH-000466,-1.0537524420373865
ACH-000467,-1.3255789904305395
ACH-000468,-1.0226960844985622
ACH-000469,-1.6025726739440709
ACH-000470,-0.6650274331152426
ACH-000471,-1.348175661776701
ACH-000472,-1.278171389425252
ACH-000473,-0.6124695841851798
ACH-000475,-1.2651503921435348
ACH-000476,-1.4214798690431856
ACH-000477,-1.581763032848436
ACH-000479,-1.2509188743826802
ACH-000480,-1.1351222940646684
ACH-000481,-0.6097656873116788
ACH-000483,-1.0278254550440802
ACH-000484,-0.5803969623892541
ACH-000485,-1.1902948163860232
ACH-000486,-0.9453483580609332
ACH-000487,-0.7369893393542717
ACH-000488,-1.1122867604738558
ACH-000490,-1.3480148450759035
ACH-000491,-1.2439381198587482
ACH-000495,-1.15737606269214
ACH-000496,-1.2394423907448846
ACH-000499,-1.1237581579378753
ACH-000500,-0.6102165701562446
ACH-000502,-0.8501054892281137
ACH-000503,-1.4110470848928032
ACH-000505,-1.1780548763763417
ACH-000507,-1.0796860755796194
ACH-000510,-1.2520708017966162
ACH-000511,-1.2180858156552214
ACH-000512,-0.9404607195868993
ACH-000516,-0.9792250362565738
ACH-000517,-1.2269153144706573
ACH-000518,-0.893868372950418
ACH-000520,-1.37700376036433
ACH-000521,-1.5372248598005058
ACH-000522,-1.4133762042462297
ACH-000524,-1.0083563534594555
ACH-000527,-1.28526098662735
ACH-000528,-1.3311226404838794
ACH-000537,-1.5571292492614193
ACH-000541,-1.290686723547121
ACH-000542,-1.2630731928241028
ACH-000544,-1.334585122862331
ACH-000545,-1.0253898653013649
ACH-000547,-1.2927002377601398
ACH-000548,-1.4938540767261541
ACH-000549,-0.9977145207333028
ACH-000550,-1.4723173413717665
ACH-000552,-1.2777642632178077
ACH-000556,-1.3130270656428549
ACH-000557,-1.4502918839954515
ACH-000569,-0.6866685606550401
ACH-000570,-1.1677685727442793
ACH-000571,-1.2271418515055323
ACH-000573,-0.6299279595428605
ACH-000576,-1.3101225625911703
ACH-000579,-1.0053124354050815
ACH-000580,-0.9305853482671984
ACH-000584,-0.7879629153934201
ACH-000585,-1.3715914492806502
ACH-000588,-1.3554160788600322
ACH-000589,-0.9083388162790258
ACH-000591,-1.2349754944940814
ACH-000593,-1.3568284110360171
ACH-000600,-1.1807151625415493
ACH-000601,-1.2767218706265813
ACH-000605,-1.1375981874278411
ACH-000606,-1.3146040063723732
ACH-000608,-1.397086868442176
ACH-000614,-1.233830368684809
ACH-000616,-1.2015432877747119
ACH-000618,-1.4401679477826024
ACH-000619,-1.1498087649628221
ACH-000620,-0.7637598704293043
ACH-000621,-1.1991883791448172
ACH-000622,-1.4676515676009614
ACH-000623,-1.263584798966945
ACH-000624,-0.8198030791387987
ACH-000627,-1.1550442277078379
ACH-000630,-1.2171211674511426
ACH-000631,-1.0728879096405233
ACH-000632,-1.517941921791604
ACH-000633,-1.1637580249384951
ACH-000637,-1.3371183988442727
ACH-000638,-0.8130991184747869
ACH-000646,-1.3198431736969
ACH-000647,-1.1551210042434796
ACH-000648,-1.0893443040212814
ACH-000649,-1.3148011197506821
ACH-000651,-1.1171152936531108
ACH-000652,-1.2485160215094089
ACH-000653,-0.9300290909904524
ACH-000657,-1.1186169186233097
ACH-000658,-1.1790188815444074
ACH-000661,-1.5280163441574852
ACH-000662,-1.239751215490237
ACH-000663,-1.3243655714831766
ACH-000665,-1.2118236998769478
ACH-000671,-0.8303404202248457
ACH-000672,-1.3660659548455494
ACH-000673,-1.3434980922443531
ACH-000676,-1.168447479933278
ACH-000677,-1.4955962003726222
ACH-000681,-1.1320312772125638
ACH-000683,-0.34224051455931875
ACH-000684,-1.390670489964612
ACH-000688,-1.7568635159829489
ACH-000693,-1.2162147889949164
ACH-000694,-1.3506508417556822
ACH-000695,-0.998373836568468
ACH-000696,-1.269468001109613
ACH-000697,-1.258844438960305
ACH-000699,-1.2744440657481912
ACH-000701,-0.8692243094893162
ACH-000706,-1.292142149247553
ACH-000711,-1.1545799393146403
ACH-000713,-1.203202386502129
ACH-000714,-1.342827301240436
ACH-000718,-1.3162865767992509
ACH-000720,-1.5202367164866009
ACH-000721,-1.0904099798913451
ACH-000724,-2.299467826933878
ACH-000725,-0.7369782541800673
ACH-000732,-0.7923752075482844
ACH-000734,-1.0824626804425803
ACH-000735,-1.0377534513387134
ACH-000736,-1.2055261165669138
ACH-000738,-1.2764208433201114
ACH-000746,-0.5377059262335352
ACH-000747,-1.1944923220429529
ACH-000748,-1.0327591339043234
ACH-000753,-1.2544824619226491
ACH-000756,-0.7763869245425883
ACH-000757,-0.8930603212941606
ACH-000758,-0.9064704171210566
ACH-000760,-1.196801362335571
ACH-000762,-1.1882599410389532
ACH-000763,-1.7573774068063692
ACH-000764,-0.8484798833408942
ACH-000765,-1.1293355799794498
ACH-000766,-1.4095449771646336
ACH-000767,-0.576493229391686
ACH-000768,-1.4521703485960713
ACH-000769,-1.2706244082185392
ACH-000770,-0.6501341901591711
ACH-000771,-0.9557533238872729
ACH-000773,-1.1502698860779934
ACH-000776,-1.3337825068331957
ACH-000777,-1.0110024529082533
ACH-000778,-1.7528805453722265
ACH-000781,-1.3393473570397842
ACH-000782,-1.1582896482633185
ACH-000783,-0.4478607389406587
ACH-000784,-1.5122063067007243
ACH-000785,-0.9072530121037736
ACH-000787,-1.2544748948761515
ACH-000788,-1.1350573692076589
ACH-000791,-0.5451281664813208
ACH-000792,-1.4118197863948492
ACH-000794,-1.2980691139318796
ACH-000796,-1.0116709485648432
ACH-000798,-0.9746719467777282
ACH-000799,-1.1428739771918155
ACH-000800,-1.2092476382782007
ACH-000802,-1.0180503862534052
ACH-000804,-1.1550161236374656
ACH-000805,-1.0356856807185182
ACH-000809,-1.2094703665697142
ACH-000810,-1.070494568515626
ACH-000811,-0.9808756363417894
ACH-000817,-1.3417251908726509
ACH-000819,-1.2794509179985387
ACH-000820,-1.2427931355500137
ACH-000821,-1.1243355065072742
ACH-000822,-1.1922128805228245
ACH-000823,-1.5087501729212982
ACH-000824,-1.5436592383836796
ACH-000827,-0.9351100777361528
ACH-000829,-1.1501406352160604
ACH-000831,-0.8899973705634013
ACH-000832,-1.313524717302373
ACH-000833,-1.2789138345747202
ACH-000834,-1.2836006868326741
ACH-000835,-1.0249386611502511
ACH-000836,-1.2621913693110822
ACH-000837,-1.0841042757132329
ACH-000838,-1.65446897711257
ACH-000839,-1.0309593275792348
ACH-000840,-0.6952943043835105
ACH-000841,-1.2138854574806464
ACH-000843,-1.3493362016108283
ACH-000846,-1.222378598427078
ACH-000847,-1.4631787576743034
ACH-000848,-1.028362916240789
ACH-000849,-1.3418934356780494
ACH-000851,-1.3336802137708799
ACH-000855,-1.4350490111943537
ACH-000856,-0.9966365988420536
ACH-000858,-1.1520019725541897
ACH-000859,-1.2096672872197594
ACH-000861,-1.4192895378692956
ACH-000862,-0.8202429439348692
ACH-000865,-1.033568310733782
ACH-000866,-1.3358343803151176
ACH-000867,-1.4704243815636593
ACH-000869,-1.6285876695615156
ACH-000872,-1.3495617414928454
ACH-000873,-0.92244273027228
ACH-000876,-0.6613782179668862
ACH-000878,-1.5055196712625332
ACH-000880,-0.8245225464771159
ACH-000881,-1.4339327911566242
ACH-000882,-1.3256291713546473
ACH-000884,-1.311545629839885
ACH-000885,-1.1564701318292423
ACH-000887,-1.2055718892825569
ACH-000889,-1.12501923700457
ACH-000896,-1.3711191435940482
ACH-000898,-1.3603039890499908
ACH-000900,-0.9605466212225356
ACH-000901,-1.3135095253737104
ACH-000905,-1.3231544905652388
ACH-000906,-1.1317568686209656
ACH-000907,-1.2258325284407712
ACH-000910,-0.8299070660722758
ACH-000911,-1.0248142799543687
ACH-000912,-1.3504352673565827
ACH-000913,-1.3698894615843047
ACH-000915,-1.3023307297795954
ACH-000916,-0.7841369104907553
ACH-000917,-1.0861494492415125
ACH-000920,-1.2447249620522445
ACH-000921,-0.9531464891063122
ACH-000924,-1.3353818088790232
ACH-000926,-0.705329361361318
ACH-000928,-1.04146675779161
ACH-000929,-1.0378425854224456
ACH-000932,-1.1346094565640623
ACH-000935,-1.1380736822921789
ACH-000936,-1.0160005217199095
ACH-000937,-1.3824875096497478
ACH-000938,-1.3408589628928789
ACH-000939,-1.3915544109735218
ACH-000941,-1.7189103926651357
ACH-000943,-0.5548710137262552
ACH-000946,-1.1221096699870758
ACH-000947,-1.1320032406784726
ACH-000948,-0.7368729297815826
ACH-000950,-1.008953877509986
ACH-000953,-1.1547414884839615
ACH-000954,-1.0489427995163356
ACH-000957,-1.1469571761813115
ACH-000958,-1.0995239865661115
ACH-000960,-1.3783026082697054
ACH-000963,-1.69182202803518
ACH-000968,-1.321128010960021
ACH-000969,-0.9519949221139222
ACH-000972,-1.0179283785109323
ACH-000973,-1.3442148650346857
ACH-000974,-1.3184376737935697
ACH-000978,-1.4838937032368664
ACH-000984,-1.1822176368704314
ACH-000986,-1.1909196713145516
ACH-000988,-1.5620377685914468
ACH-000993,-0.8467555911937625
ACH-000994,-0.9594400081038535
ACH-000996,-1.21473927627867
ACH-001001,-1.3003619747502457
ACH-001020,-0.9279011925991064
ACH-001028,-1.4267770483358984
ACH-001031,-1.2555336923512623
ACH-001038,-0.9191730557266036
ACH-001048,-1.1334059276648865
ACH-001050,-1.129647962367702
ACH-001053,-1.5392506368934178
ACH-001054,-1.1741590933918251
ACH-001061,-1.3592598250162076
ACH-001067,-1.1964553654447796
ACH-001075,-1.0567370105765657
ACH-001096,-1.236279242433115
ACH-001111,-1.497599812466647
ACH-001119,-1.1421533412850946
ACH-001128,-0.8036346670950896
ACH-001134,-1.0274080906856593
ACH-001151,-1.229807092845435
ACH-001163,-1.3741743170874858
ACH-001164,-1.196319544826044
ACH-001183,-0.5231192652632688
ACH-001192,-0.9824560839780916
ACH-001193,-1.1403492266421615
ACH-001196,-1.0295936988323935
ACH-001197,-1.489854292666501
ACH-001205,-1.2643843341651062
ACH-001211,-1.0909259042045765
ACH-001212,-0.9459918174434944
ACH-001228,-1.4044025037072554
ACH-001232,-1.670467732650458
ACH-001239,-1.1544144500571414
ACH-001270,-0.9867016620302738
ACH-001274,-1.224581256014072
ACH-001275,-1.2451789563799447
ACH-001277,-1.0789687749365586
ACH-001278,-1.252535987363391
ACH-001280,-1.2171737241073637
ACH-001283,-1.0608860592454752
ACH-001289,-1.161027679323828
ACH-001300,-1.2871952201623054
ACH-001301,-1.0780366351694757
ACH-001302,-1.34043849976494
ACH-001306,-1.1495771071929828
ACH-001318,-1.1025251636715556
ACH-001322,-0.9913856768178649
ACH-001328,-1.2496758269358064
ACH-001332,-1.214207433469806
ACH-001336,-1.0441025678751337
ACH-001346,-1.0047109984373608
ACH-001353,-1.0922723486385553
ACH-001354,-1.6689831988537511
ACH-001367,-1.0658110133919392
ACH-001368,-0.7580403153040942
ACH-001374,-1.129279576352669
ACH-001377,-0.4691368058343812
ACH-001380,-1.0632587462740537
ACH-001391,-1.5771867473924015
ACH-001408,-1.352064958068795
ACH-001430,-0.8076348529124716
ACH-001431,-1.3639202902570622
ACH-001450,-1.1652103838678354
ACH-001496,-0.7483263356501829
ACH-001500,-1.0702104098114962
ACH-001523,-1.415796211214348
ACH-001532,-1.3100537584717291
ACH-001550,-1.440863225060267
ACH-001552,-1.1962538421360551
ACH-001554,-1.1583789271719922
ACH-001654,-0.4520393167623825
ACH-001735,-1.1770268168684528
ACH-001736,-0.9271919173761984
ACH-001737,-1.1546187254888682
ACH-001740,-1.3502929953992104
ACH-001745,-1.1490606767690563
ACH-001765,-1.1380312220632605
