,DPPA3 (359787)
ACH-000714,-0.3506468696312969
ACH-000718,-0.6038340982841055
ACH-000720,-0.24388456840524894
ACH-000721,-0.6338108852519931
ACH-000724,-0.216160253202032
ACH-000725,-0.4786550411573123
ACH-000732,-0.30898940770333644
ACH-000734,-0.2622090781965233
ACH-000735,-0.23471632680614665
ACH-000736,-0.22261899322179668
ACH-000738,-0.3489386032354036
ACH-000746,-0.3383915474526639
ACH-000747,-0.3530388386858589
ACH-000748,-0.2713793699380171
ACH-000753,-0.3608244997703757
ACH-000756,-0.36142389280173387
ACH-000757,-0.2470502016012641
ACH-000758,-0.26071965260153185
ACH-000760,-0.18134729826754287
ACH-000762,-0.2777755735958882
ACH-000763,-0.30994338944082633
ACH-000764,-0.2832396674742917
ACH-000765,-0.42659611699941136
ACH-000766,-0.5569047457436423
ACH-000767,-0.3602127432682103
ACH-000768,-0.3601908162793557
ACH-000769,-0.3794960247340512
ACH-000770,-0.3058235856901335
ACH-000771,-0.3419403811343764
ACH-000773,-0.2418038380728941
ACH-000776,-0.2307546951669504
ACH-000777,-0.3497908434828042
ACH-000778,-0.3127326986833128
ACH-000781,-0.3646227492404336
ACH-000782,-0.4420800219880455
ACH-000783,-0.4213522822558881
ACH-000784,-0.2442241322156205
ACH-000785,-0.3774644560691422
ACH-000787,-0.3230416937216703
ACH-000788,-0.4113629874985621
ACH-000791,-0.3777032114307095
ACH-000792,-0.3372713210325035
ACH-000794,-0.3439929250017983
ACH-000796,-0.361277852157018
ACH-000798,-0.4615233308940664
ACH-000799,-0.4061700858065973
ACH-000800,-0.4614306259906403
ACH-000802,-0.3357687623345708
ACH-000804,-0.4854147650739772
ACH-000805,-0.3453796794187017
ACH-000809,-0.2521569628611613
ACH-000810,-0.24070584140109985
ACH-000811,-0.2184159349173133
ACH-000817,-0.2210564726051512
ACH-000819,-0.3627678180635293
ACH-000820,-0.3736503323191125
ACH-000821,-0.3464373214010445
ACH-000822,-0.2764306183974166
ACH-000823,-0.4980857994740191
ACH-000824,-0.42189134340285
ACH-000827,-0.2419156215361852
ACH-000829,-0.3207570016302439
ACH-000831,-0.4862106361661539
ACH-000832,-0.25813953855652555
ACH-000833,-0.27812032383143004
ACH-000834,-0.2815545454726805
ACH-000835,-0.37417740143581546
ACH-000836,0.009616665146902124
ACH-000837,-0.19672490264059975
ACH-000838,-0.301871411963076
ACH-000839,-0.1450889388776899
ACH-000840,-0.3466368200127263
ACH-000841,-0.5357586578033926
ACH-000843,-0.33958955287390863
ACH-000846,-0.31176024322454804
ACH-000847,-0.3640223368139366
ACH-000848,-0.3285158818015396
ACH-000849,-0.5655183430188329
ACH-000851,-0.2618589249391606
ACH-000855,-0.4772037761763653
ACH-000856,-0.1715230868439071
ACH-000858,-0.4061425881505514
ACH-000859,-0.11249588317859166
ACH-000861,-0.3210195136276015
ACH-000862,-0.39534690986444826
ACH-000865,-0.32120967749890056
ACH-000866,-0.33981985874264714
ACH-000867,-0.36753267156556063
ACH-000869,-0.344003469992522
ACH-000872,-0.1471204100921542
ACH-000873,-0.3732012538453312
ACH-000876,-0.17461694875335246
ACH-000878,-0.015566017052493754
ACH-000880,-0.3436735189483443
ACH-000881,-0.1996781368001224
ACH-000882,-0.23559173422128904
ACH-000884,-0.4003717150470824
ACH-000885,-0.3710494909668383
ACH-000887,-0.2814804700611864
ACH-000889,-0.3640904662237041
ACH-000896,-0.34788545390237835
ACH-000898,-0.3002546337966924
ACH-000900,-0.3583287932742533
ACH-000901,-0.2802103766568338
ACH-000905,-0.3792871732825016
ACH-000906,-0.2492601015666789
ACH-000907,-0.4445030003146653
ACH-000910,-0.12291881933144022
ACH-000911,-0.3195087617813319
ACH-000912,-0.2849485667426094
ACH-000913,-0.3470030623709094
ACH-000915,-0.2456929268161423
ACH-000916,-0.08869651698240695
ACH-000917,-0.6299836818548996
ACH-000920,-0.3514585107680642
ACH-000921,-0.32472652971889354
ACH-000924,-0.28336263302159137
ACH-000926,-0.3188247465095484
ACH-000928,-0.4874991420667126
ACH-000929,-0.27614561579147384
ACH-000932,-0.2823281252731425
ACH-000935,-0.32306219776364026
ACH-000936,-0.2979363426897048
ACH-000937,-0.4636386099850986
ACH-000938,-0.3853761450542693
ACH-000939,-0.039552416676041695
ACH-000941,-0.4033441510839645
ACH-000943,-0.3808548001286878
ACH-000946,-0.5259031363573251
ACH-000947,-0.4370857199050999
ACH-000948,-0.4310956708364052
ACH-000950,-0.5923439829769088
ACH-000953,-0.48669048878575
ACH-000954,-0.4735790179773686
ACH-000957,-0.4742840958153541
ACH-000958,-0.622812543886524
ACH-000960,-0.2442373534828478
ACH-000963,-0.2560173256343033
ACH-000968,-0.2267708557946536
ACH-000969,-0.2844597118968658
ACH-000972,-0.15145552598339893
ACH-000973,-0.33772379234471833
ACH-000974,-0.4943014123195144
ACH-000978,-0.4551936419185726
ACH-000984,-0.3217418895608104
ACH-000986,-0.30978266442202784
ACH-000988,-0.3127982787894067
ACH-000993,-0.43439621390196936
ACH-000994,-0.4318501129939961
ACH-000996,-0.3434978941238829
ACH-001001,-0.4770417487047323
ACH-001020,-0.05523877841834847
ACH-001028,-0.3901768951554245
ACH-001031,-0.4148307888478856
ACH-001038,-0.3807742769287888
ACH-001048,-0.34805232526540913
ACH-001050,-0.3109417382628196
ACH-001053,-0.25548326690297984
ACH-001054,-0.4093539747877814
ACH-001061,-0.17888673629257745
ACH-001067,-0.41291035263758097
ACH-001075,-0.2627180081736126
ACH-001096,-0.3380028277901723
ACH-001111,-0.4097433689324251
ACH-001119,-0.2473873865814881
ACH-001128,0.43477659174595945
ACH-001134,-0.4075285155015277
ACH-001151,-0.3822861310802926
ACH-001163,-0.3193580525078093
ACH-001164,-0.2975375157774792
ACH-001183,-0.32672360518343146
ACH-001192,-0.4731555965299408
ACH-001193,-0.4968774105053877
ACH-001196,-0.6568164192056216
ACH-001197,-0.2412708015937524
ACH-001205,-0.4395711949467809
ACH-001211,-0.20032815829475667
ACH-001212,-0.22308671084176446
ACH-001228,-0.3763685604846034
ACH-001232,-0.4049573293984537
ACH-001239,-0.3192881661205422
ACH-001270,-0.37489785197588665
ACH-001274,-0.35901461953008945
ACH-001275,-0.5967583611703373
ACH-001277,-0.25571810414789914
ACH-001278,-0.24755799968250755
ACH-001280,-0.4530335311211272
ACH-001283,-0.2570025628716914
ACH-001289,-0.524222783146868
ACH-001300,-0.31490764180601805
ACH-001301,-0.3572114408332468
ACH-001302,-0.24992535716679215
ACH-001306,-0.3186794855146353
ACH-001318,-0.28666931523153233
ACH-001322,-0.36866309392205104
ACH-001328,-0.234868511296948
ACH-001332,-0.4715905457977098
ACH-001336,-0.3899303673204737
ACH-001346,-0.3343776449053559
ACH-001353,-0.3831527992010295
ACH-001354,-0.2781951563686875
ACH-001367,-0.4560620292686994
ACH-001368,-0.457290947727934
ACH-001374,-0.3604110191837495
ACH-001377,-0.474501120362889
ACH-001380,-0.3446176962377687
ACH-001391,-0.4587549518426279
ACH-001408,-0.4719950981991236
ACH-001430,-0.4015113020087383
ACH-001431,-0.4255348325924916
ACH-001450,-0.4894335833098136
ACH-001496,-0.13921131868048006
ACH-001500,-0.2004445817543609
ACH-001523,-0.4148923007260665
ACH-001532,-0.413118350646215
ACH-001550,-0.17890221461611686
ACH-001552,-0.5340391652183858
ACH-001554,-0.3400684110317687
ACH-001654,-0.3526355557472832
ACH-001735,-0.42042566098955103
ACH-001736,-0.3770663547921141
ACH-001737,-0.18922250417670666
ACH-001740,-0.2325484232636216
ACH-001745,-0.35249610853095703
ACH-001765,-0.3396439838785406
